,player,team,position,pass_yds,pass_tds,pass_int,pass_att,pass_comp,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,source,pname_merge
0,Tyrod Taylo,BUF,QB,181.0,1.0,0.0,12.0,11.0,10.0,44.0,0.0,0.0,0.0,0.0,nfl_hist,tyrodtaylo
1,Andy Dalton,CIN,QB,234.0,3.0,0.0,27.0,21.0,6.0,5.0,0.0,0.0,0.0,0.0,nfl_hist,andydalton
2,Marcus Mariota,TEN,QB,371.0,4.0,0.0,39.0,28.0,1.0,5.0,0.0,0.0,0.0,0.0,nfl_hist,marcusmariota
3,Drew Brees,NOR,QB,387.0,3.0,1.0,39.0,28.0,3.0,-1.0,1.0,0.0,0.0,0.0,nfl_hist,drewbrees
4,Landry Jones,PIT,QB,79.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,landryjones
5,Ryan Fitzpatrick,NYJ,QB,272.0,2.0,0.0,34.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,ryanfitzpatrick
6,Matt Cassel,DAL,QB,299.0,3.0,1.0,38.0,25.0,2.0,17.0,0.0,0.0,0.0,0.0,nfl_hist,mattcassel
7,Cam Newton,CAR,QB,297.0,3.0,1.0,30.0,15.0,9.0,57.0,1.0,0.0,0.0,0.0,nfl_hist,camnewton
8,Jarvis Landry,MIA,WR,9.0,0.0,0.0,1.0,1.0,5.0,20.0,0.0,10.0,67.0,0.0,nfl_hist,jarvislandry
9,Sam Bradford,PHI,QB,295.0,1.0,0.0,36.0,25.0,1.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,sambradford
10,Jay Cutle,CHI,QB,345.0,2.0,1.0,40.0,27.0,3.0,-2.0,0.0,0.0,0.0,0.0,nfl_hist,jaycutle
11,Ryan Tannehill,MIA,QB,307.0,0.0,0.0,35.0,26.0,2.0,3.0,0.0,1.0,9.0,0.0,nfl_hist,ryantannehill
12,Andrew Luck,IND,QB,252.0,2.0,0.0,36.0,21.0,6.0,34.0,0.0,0.0,0.0,0.0,nfl_hist,andrewluck
13,Derek Ca,OAK,QB,301.0,4.0,1.0,44.0,24.0,2.0,3.0,0.0,0.0,0.0,0.0,nfl_hist,derekca
14,Aaron Rodgers,GNB,QB,369.0,4.0,1.0,48.0,25.0,4.0,22.0,0.0,0.0,0.0,0.0,nfl_hist,aaronrodgers
15,Tom Brady,NWE,QB,299.0,2.0,1.0,39.0,26.0,1.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,tombrady
16,Matt Ryan,ATL,QB,303.0,1.0,0.0,45.0,30.0,1.0,2.0,0.0,0.0,0.0,0.0,nfl_hist,mattryan
17,Philip Rivers,SDG,QB,280.0,1.0,0.0,42.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,philiprivers
18,Blake Bortles,JAX,QB,381.0,2.0,2.0,40.0,24.0,4.0,32.0,0.0,0.0,0.0,0.0,nfl_hist,blakebortles
19,Ben Roethlisberge,PIT,QB,334.0,2.0,1.0,44.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,benroethlisberge
20,Peyton Manning,DEN,QB,281.0,2.0,2.0,36.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,peytonmanning
21,Blaine Gabbert,SFO,QB,185.0,2.0,2.0,25.0,15.0,8.0,32.0,0.0,0.0,0.0,0.0,nfl_hist,blainegabbert
22,Jameis Winston,TAM,QB,247.0,0.0,0.0,36.0,19.0,3.0,24.0,1.0,0.0,0.0,0.0,nfl_hist,jameiswinston
23,Eli Manning,NYG,QB,213.0,2.0,2.0,40.0,26.0,1.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,elimanning
24,Johnny Manziel,CLE,QB,168.0,1.0,0.0,33.0,15.0,4.0,31.0,0.0,0.0,0.0,0.0,nfl_hist,johnnymanziel
25,Nick Foles,STL,QB,168.0,0.0,0.0,33.0,18.0,1.0,2.0,0.0,0.0,0.0,0.0,nfl_hist,nickfoles
26,Kirk Cousins,WAS,QB,217.0,1.0,1.0,40.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,kirkcousins
27,Teddy Bridgewate,MIN,QB,144.0,0.0,1.0,21.0,13.0,3.0,17.0,1.0,0.0,0.0,0.0,nfl_hist,teddybridgewate
28,Shaun Hill,MIN,QB,15.0,0.0,0.0,6.0,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,shaunhill
29,Colin Kaepernick,SFO,QB,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,colinkaepernick
30,DeAngelo Williams,PIT,RB,0.0,0.0,0.0,0.0,0.0,27.0,170.0,2.0,2.0,55.0,0.0,nfl_hist,deangelowilliams
31,LeGarrette Blount,NWE,RB,0.0,0.0,0.0,0.0,0.0,29.0,129.0,1.0,0.0,0.0,0.0,nfl_hist,legarretteblount
32,Adrian Peterson,MIN,HB,0.0,0.0,0.0,0.0,0.0,29.0,125.0,1.0,2.0,18.0,0.0,nfl_hist,adrianpeterson
33,Darren McFadden,DAL,RB,0.0,0.0,0.0,0.0,0.0,27.0,117.0,0.0,1.0,5.0,0.0,nfl_hist,darrenmcfadden
34,LeSean McCoy,BUF,RB,0.0,0.0,0.0,0.0,0.0,16.0,112.0,1.0,2.0,7.0,0.0,nfl_hist,leseanmccoy
35,Karlos Williams,BUF,RB,0.0,0.0,0.0,0.0,0.0,9.0,110.0,2.0,0.0,0.0,0.0,nfl_hist,karloswilliams
36,Latavius Murray,OAK,RB,0.0,0.0,0.0,0.0,0.0,17.0,96.0,0.0,2.0,-1.0,0.0,nfl_hist,lataviusmurray
37,Todd Gurley,STL,RB,0.0,0.0,0.0,0.0,0.0,24.0,89.0,1.0,3.0,20.0,0.0,nfl_hist,toddgurley
38,Antonio Andrews,TEN,RB,0.0,0.0,0.0,0.0,0.0,19.0,88.0,0.0,1.0,23.0,0.0,nfl_hist,antonioandrews
39,Frank Gore,IND,RB,0.0,0.0,0.0,0.0,0.0,28.0,83.0,1.0,1.0,19.0,0.0,nfl_hist,frankgore
40,DeMarco Murray,PHI,RB,0.0,0.0,0.0,0.0,0.0,18.0,83.0,1.0,6.0,78.0,0.0,nfl_hist,demarcomurray
41,Charles Sims,TAM,RB,0.0,0.0,0.0,0.0,0.0,8.0,78.0,0.0,1.0,4.0,0.0,nfl_hist,charlessims
42,Giovani Bernard,CIN,HB,0.0,0.0,0.0,0.0,0.0,13.0,72.0,0.0,1.0,14.0,0.0,nfl_hist,giovanibernard
43,Jeremy Langford,CHI,RB,0.0,0.0,0.0,0.0,0.0,18.0,72.0,1.0,3.0,70.0,0.0,nfl_hist,jeremylangford
44,Ryan Mathews,PHI,RB,0.0,0.0,0.0,0.0,0.0,11.0,67.0,1.0,0.0,0.0,0.0,nfl_hist,ryanmathews
45,Tavon Austin,STL,WR,0.0,0.0,0.0,0.0,0.0,8.0,66.0,0.0,4.0,15.0,0.0,nfl_hist,tavonaustin
46,Jonathan Stewart,CAR,RB,0.0,0.0,0.0,0.0,0.0,20.0,66.0,0.0,1.0,2.0,0.0,nfl_hist,jonathanstewart
47,T.J. Yeldon,JAX,RB,0.0,0.0,0.0,0.0,0.0,14.0,64.0,0.0,3.0,37.0,0.0,nfl_hist,tjyeldon
48,Shaun Draughn,SFO,RB,0.0,0.0,0.0,0.0,0.0,16.0,58.0,0.0,4.0,38.0,0.0,nfl_hist,shaundraughn
49,Mark Ingram,NOR,RB,0.0,0.0,0.0,0.0,0.0,22.0,54.0,0.0,4.0,42.0,0.0,nfl_hist,markingram
50,Jeremy Hill,CIN,HB,0.0,0.0,0.0,0.0,0.0,15.0,52.0,0.0,1.0,0.0,0.0,nfl_hist,jeremyhill
51,Rashad Jennings,NYG,RB,0.0,0.0,0.0,0.0,0.0,13.0,48.0,0.0,1.0,-1.0,0.0,nfl_hist,rashadjennings
52,Lamar Mille,MIA,RB,0.0,0.0,0.0,0.0,0.0,12.0,44.0,2.0,7.0,97.0,0.0,nfl_hist,lamarmille
53,Jay Ajayi,MIA,RB,0.0,0.0,0.0,0.0,0.0,5.0,41.0,0.0,0.0,0.0,0.0,nfl_hist,jayajayi
