,player,team,position,pass_yds,pass_tds,pass_int,pass_att,pass_comp,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,source,pname_merge
0,Kellen Clemens,SDG,QB,63.0,1.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,kellenclemens
1,Aaron Rodgers,GNB,QB,333.0,5.0,0.0,35.0,24.0,2.0,16.0,0.0,0.0,0.0,0.0,nfl_hist,aaronrodgers
2,Tyrod Taylo,BUF,QB,277.0,3.0,0.0,29.0,21.0,3.0,12.0,0.0,0.0,0.0,0.0,nfl_hist,tyrodtaylo
3,Andy Dalton,CIN,QB,383.0,3.0,1.0,32.0,20.0,5.0,10.0,1.0,0.0,0.0,0.0,nfl_hist,andydalton
4,Cam Newton,CAR,QB,315.0,2.0,0.0,31.0,20.0,7.0,33.0,1.0,0.0,0.0,0.0,nfl_hist,camnewton
5,Eli Manning,NYG,QB,279.0,2.0,0.0,32.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,elimanning
6,Tom Brady,NWE,QB,358.0,2.0,0.0,42.0,33.0,2.0,4.0,0.0,0.0,0.0,0.0,nfl_hist,tombrady
7,Derek Ca,OAK,QB,314.0,2.0,0.0,32.0,20.0,1.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,derekca
8,Matt Ryan,ATL,QB,285.0,2.0,0.0,36.0,24.0,2.0,17.0,0.0,0.0,0.0,0.0,nfl_hist,mattryan
9,Carson Palme,ARI,QB,311.0,2.0,1.0,32.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,carsonpalme
10,Peyton Manning,DEN,QB,324.0,2.0,1.0,42.0,31.0,1.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,peytonmanning
11,Russell Wilson,SEA,QB,235.0,1.0,0.0,30.0,20.0,6.0,28.0,0.0,0.0,0.0,0.0,nfl_hist,russellwilson
12,Michael Vick,PIT,QB,38.0,0.0,0.0,6.0,5.0,2.0,-2.0,0.0,0.0,0.0,0.0,nfl_hist,michaelvick
13,Joe Flacco,BAL,QB,362.0,2.0,1.0,49.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,joeflacco
14,Luke McCown,NOR,QB,310.0,0.0,1.0,38.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,lukemccown
15,Brandon Weeden,DAL,QB,232.0,0.0,1.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,brandonweeden
16,Marcus Mariota,TEN,QB,367.0,2.0,2.0,44.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,marcusmariota
17,Josh McCown,CLE,QB,341.0,2.0,1.0,49.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,joshmccown
18,Blake Bortles,JAX,QB,242.0,2.0,1.0,33.0,17.0,3.0,7.0,0.0,0.0,0.0,0.0,nfl_hist,blakebortles
19,Andrew Luck,IND,QB,260.0,2.0,2.0,30.0,18.0,6.0,21.0,0.0,0.0,0.0,0.0,nfl_hist,andrewluck
20,Ben Roethlisberge,PIT,QB,192.0,0.0,1.0,24.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,benroethlisberge
21,Philip Rivers,SDG,QB,246.0,1.0,1.0,34.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,philiprivers
22,Alex Smith,KAN,QB,290.0,1.0,1.0,40.0,24.0,6.0,33.0,0.0,0.0,0.0,0.0,nfl_hist,alexsmith
23,Ryan Mallett,HOU,QB,228.0,1.0,1.0,39.0,24.0,1.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,ryanmallett
24,Matthew Stafford,DET,QB,282.0,1.0,2.0,45.0,31.0,1.0,-1.0,0.0,1.0,-6.0,0.0,nfl_hist,matthewstafford
25,Sam Bradford,PHI,QB,118.0,1.0,0.0,28.0,14.0,3.0,-2.0,0.0,0.0,0.0,0.0,nfl_hist,sambradford
26,Nick Foles,STL,QB,197.0,0.0,1.0,28.0,19.0,1.0,10.0,0.0,0.0,0.0,0.0,nfl_hist,nickfoles
27,Kirk Cousins,WAS,QB,316.0,1.0,2.0,49.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,kirkcousins
28,Jameis Winston,TAM,QB,261.0,1.0,1.0,36.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,jameiswinston
29,Ryan Fitzpatrick,NYJ,QB,283.0,2.0,3.0,58.0,35.0,4.0,13.0,0.0,0.0,0.0,0.0,nfl_hist,ryanfitzpatrick
30,Jimmy Clausen,CHI,QB,63.0,0.0,0.0,17.0,9.0,3.0,13.0,0.0,0.0,0.0,0.0,nfl_hist,jimmyclausen
31,Ryan Tannehill,MIA,QB,297.0,2.0,3.0,49.0,26.0,1.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,ryantannehill
32,Teddy Bridgewate,MIN,QB,121.0,0.0,1.0,24.0,13.0,1.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,teddybridgewate
33,Johnny Hekke,STL,P,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,johnnyhekke
34,Colin Kaepernick,SFO,QB,67.0,0.0,4.0,19.0,9.0,7.0,46.0,1.0,0.0,0.0,0.0,nfl_hist,colinkaepernick
35,Devonta Freeman,ATL,RB,0.0,0.0,0.0,0.0,0.0,30.0,141.0,3.0,5.0,52.0,0.0,nfl_hist,devontafreeman
36,Alfred Blue,HOU,RB,0.0,0.0,0.0,0.0,0.0,31.0,139.0,1.0,0.0,0.0,0.0,nfl_hist,alfredblue
37,Latavius Murray,OAK,RB,0.0,0.0,0.0,0.0,0.0,26.0,139.0,1.0,1.0,10.0,0.0,nfl_hist,lataviusmurray
38,Adrian Peterson,MIN,HB,0.0,0.0,0.0,0.0,0.0,20.0,126.0,2.0,0.0,0.0,0.0,nfl_hist,adrianpeterson
39,Chris Johnson,ARI,RB,0.0,0.0,0.0,0.0,0.0,22.0,110.0,2.0,1.0,40.0,0.0,nfl_hist,chrisjohnson
40,Karlos Williams,BUF,RB,0.0,0.0,0.0,0.0,0.0,12.0,110.0,1.0,0.0,0.0,0.0,nfl_hist,karloswilliams
41,Ryan Mathews,PHI,RB,0.0,0.0,0.0,0.0,0.0,24.0,108.0,0.0,2.0,20.0,1.0,nfl_hist,ryanmathews
42,Thomas Rawls,SEA,RB,0.0,0.0,0.0,0.0,0.0,16.0,104.0,0.0,0.0,0.0,0.0,nfl_hist,thomasrawls
43,Joseph Randle,DAL,RB,0.0,0.0,0.0,0.0,0.0,14.0,87.0,3.0,2.0,18.0,0.0,nfl_hist,josephrandle
44,Frank Gore,IND,RB,0.0,0.0,0.0,0.0,0.0,14.0,86.0,2.0,1.0,8.0,0.0,nfl_hist,frankgore
45,LeGarrette Blount,NWE,RB,0.0,0.0,0.0,0.0,0.0,18.0,78.0,3.0,1.0,14.0,0.0,nfl_hist,legarretteblount
46,Matt Forte,CHI,RB,0.0,0.0,0.0,0.0,0.0,20.0,74.0,0.0,0.0,0.0,0.0,nfl_hist,mattforte
47,Le'Veon Bell,PIT,RB,0.0,0.0,0.0,0.0,0.0,19.0,62.0,1.0,7.0,70.0,0.0,nfl_hist,leveonbell
48,Jonathan Stewart,CAR,RB,0.0,0.0,0.0,0.0,0.0,14.0,52.0,0.0,0.0,0.0,0.0,nfl_hist,jonathanstewart
49,Melvin Gordon,SDG,RB,0.0,0.0,0.0,0.0,0.0,14.0,51.0,0.0,0.0,0.0,0.0,nfl_hist,melvingordon
50,Carlos Hyde,SFO,RB,0.0,0.0,0.0,0.0,0.0,15.0,51.0,0.0,1.0,10.0,0.0,nfl_hist,carloshyde
51,Mark Ingram,NOR,RB,0.0,0.0,0.0,0.0,0.0,14.0,50.0,1.0,5.0,49.0,0.0,nfl_hist,markingram
52,Antonio Andrews,TEN,RB,0.0,0.0,0.0,0.0,0.0,12.0,49.0,1.0,1.0,12.0,0.0,nfl_hist,antonioandrews
53,Giovani Bernard,CIN,HB,0.0,0.0,0.0,0.0,0.0,13.0,49.0,0.0,3.0,34.0,0.0,nfl_hist,giovanibernard
54,Jamaal Charles,KAN,RB,0.0,0.0,0.0,0.0,0.0,11.0,49.0,3.0,5.0,33.0,0.0,nfl_hist,jamaalcharles
55,Jonas Gray,MIA,RB,0.0,0.0,0.0,0.0,0.0,9.0,49.0,0.0,0.0,0.0,0.0,nfl_hist,jonasgray
56,Eddie Lacy,GNB,RB,0.0,0.0,0.0,0.0,0.0,10.0,46.0,0.0,3.0,41.0,0.0,nfl_hist,eddielacy
57,Doug Martin,TAM,RB,0.0,0.0,0.0,0.0,0.0,14.0,46.0,0.0,0.0,0.0,0.0,nfl_hist,dougmartin
58,Matt Jones,WAS,RB,0.0,0.0,0.0,0.0,0.0,11.0,38.0,0.0,0.0,0.0,0.0,nfl_hist,mattjones
59,Lamar Mille,MIA,RB,0.0,0.0,0.0,0.0,0.0,7.0,38.0,0.0,3.0,27.0,0.0,nfl_hist,lamarmille
60,Dion Lewis,NWE,RB,0.0,0.0,0.0,0.0,0.0,8.0,37.0,1.0,5.0,30.0,0.0,nfl_hist,dionlewis
61,Isaiah Crowell,CLE,RB,0.0,0.0,0.0,0.0,0.0,10.0,36.0,0.0,0.0,0.0,0.0,nfl_hist,isaiahcrowell
62,Darren McFadden,DAL,RB,0.0,0.0,0.0,0.0,0.0,6.0,35.0,1.0,0.0,0.0,0.0,nfl_hist,darrenmcfadden
63,T.J. Yeldon,JAX,RB,0.0,0.0,0.0,0.0,0.0,11.0,33.0,0.0,2.0,9.0,0.0,nfl_hist,tjyeldon
64,Rashad Jennings,NYG,RB,0.0,0.0,0.0,0.0,0.0,11.0,32.0,0.0,3.0,25.0,0.0,nfl_hist,rashadjennings
