,player,team,position,pass_yds,pass_tds,pass_int,pass_att,pass_comp,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,source,pname_merge
0,Andy Dalton,CIN,QB,220.0,2.0,0.0,19.0,14.0,4.0,11.0,1.0,0.0,0.0,0.0,nfl_hist,andydalton
1,Russell Wilson,SEA,QB,274.0,3.0,0.0,27.0,21.0,9.0,51.0,1.0,0.0,0.0,0.0,nfl_hist,russellwilson
2,Blake Bortles,JAX,QB,322.0,5.0,0.0,36.0,24.0,2.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,blakebortles
3,Tyrod Taylo,BUF,QB,211.0,3.0,0.0,21.0,11.0,7.0,28.0,1.0,0.0,0.0,0.0,nfl_hist,tyrodtaylo
4,Ben Roethlisberge,PIT,QB,364.0,4.0,0.0,39.0,24.0,1.0,13.0,0.0,0.0,0.0,0.0,nfl_hist,benroethlisberge
5,Alex Smith,KAN,QB,162.0,2.0,0.0,22.0,16.0,5.0,23.0,1.0,0.0,0.0,0.0,nfl_hist,alexsmith
6,Cam Newton,CAR,QB,331.0,5.0,1.0,41.0,28.0,10.0,49.0,0.0,0.0,0.0,0.0,nfl_hist,camnewton
7,Danny Amendola,NWE,WR,36.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,62.0,1.0,nfl_hist,dannyamendola
8,Marcus Mariota,TEN,QB,268.0,3.0,1.0,29.0,20.0,9.0,112.0,1.0,0.0,0.0,0.0,nfl_hist,marcusmariota
9,Carson Palme,ARI,QB,356.0,2.0,0.0,40.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,carsonpalme
10,Ryan Fitzpatrick,NYJ,QB,390.0,2.0,0.0,50.0,36.0,5.0,22.0,0.0,0.0,0.0,0.0,nfl_hist,ryanfitzpatrick
11,Matthew Stafford,DET,QB,220.0,2.0,0.0,35.0,23.0,2.0,22.0,0.0,0.0,0.0,0.0,nfl_hist,matthewstafford
