,player,team,position,pass_yds,pass_tds,pass_int,pass_att,pass_comp,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,source,pname_merge
0,John Brown,BUF,WR,28,1,0,1,1,0,0,0,3,26,0,nfl_hist,johnbrown
1,Deshaun Watson,HOU,QB,234,3,0,25,18,4,-1,0,1,6,1,nfl_hist,deshaunwatson
2,DeAndre Hopkins,HOU,WR,6,1,0,1,1,0,0,0,5,64,0,nfl_hist,deandrehopkins
3,Ryan Tannehill,TEN,QB,182,2,0,22,17,4,5,0,0,0,0,nfl_hist,ryantannehill
4,Aaron Rodgers,GNB,QB,243,4,0,33,21,3,24,0,0,0,0,nfl_hist,aaronrodgers
5,Josh Allen,BUF,QB,231,1,0,24,19,10,43,1,0,0,0,nfl_hist,joshallen
6,Jared Goff,LAR,QB,424,2,0,43,32,0,0,0,0,0,0,nfl_hist,jaredgoff
7,Matt Haack,MIA,P,1,1,0,1,1,0,0,0,0,0,0,nfl_hist,matthaack
8,Mitchell Trubisky,CHI,QB,338,3,1,38,29,4,4,0,0,0,0,nfl_hist,mitchelltrubisky
9,Ryan Fitzpatrick,MIA,QB,365,3,1,39,27,3,2,0,0,0,0,nfl_hist,ryanfitzpatrick
10,Jimmy Garoppolo,SFO,QB,165,1,0,21,15,3,5,0,0,0,0,nfl_hist,jimmygaroppolo
11,Philip Rivers,LAC,QB,265,2,1,29,20,0,0,0,0,0,0,nfl_hist,philiprivers
12,Russell Wilson,SEA,QB,240,2,1,31,21,4,13,0,0,0,0,nfl_hist,russellwilson
13,Devlin Hodges,PIT,QB,212,1,1,21,14,5,2,0,0,0,0,nfl_hist,devlinhodges
14,Carson Wentz,PHI,QB,310,3,1,46,28,0,0,0,0,0,0,nfl_hist,carsonwentz
15,Dak Prescott,DAL,QB,355,2,1,49,32,4,25,0,0,0,0,nfl_hist,dakprescott
16,Jameis Winston,TAM,QB,268,0,0,33,21,6,20,0,0,0,0,nfl_hist,jameiswinston
17,Drew Brees,NOR,QB,184,1,0,30,18,1,-1,0,0,0,0,nfl_hist,drewbrees
18,Andy Dalton,CIN,QB,243,1,0,37,22,5,-4,0,0,0,0,nfl_hist,andydalton
19,David Blough,DET,QB,280,2,1,38,22,1,1,0,0,0,0,nfl_hist,davidblough
20,Kirk Cousins,MIN,QB,276,2,1,38,22,0,0,0,0,0,0,nfl_hist,kirkcousins
21,Lamar Jackson,BAL,QB,105,1,0,23,14,16,101,1,0,0,0,nfl_hist,lamarjackson
22,Tom Brady,NWE,QB,326,3,1,47,24,1,13,0,0,0,0,nfl_hist,tombrady
23,Drew Lock,DEN,QB,134,2,1,28,18,3,15,0,0,0,0,nfl_hist,drewlock
24,Matt Ryan,ATL,QB,312,2,2,50,35,3,21,0,0,0,0,nfl_hist,mattryan
25,Patrick Mahomes,KAN,QB,175,1,0,29,15,3,25,1,0,0,0,nfl_hist,patrickmahomes
26,Kyle Allen,CAR,QB,278,2,1,46,27,4,22,1,0,0,0,nfl_hist,kyleallen
27,Jacoby Brissett,IND,QB,319,1,2,40,25,1,-1,0,0,0,0,nfl_hist,jacobybrissett
28,Baker Mayfield,CLE,QB,196,1,1,32,18,1,2,0,0,0,0,nfl_hist,bakermayfield
29,Derek Ca,OAK,QB,222,1,2,30,20,3,7,0,0,0,0,nfl_hist,derekca
30,Sam Darnold,NYJ,QB,239,0,0,48,28,2,9,0,0,0,0,nfl_hist,samdarnold
31,Gardner Minshew,JAX,QB,147,1,1,27,16,2,8,0,0,0,0,nfl_hist,gardnerminshew
32,Dwayne Haskins,WAS,QB,147,0,0,25,13,4,6,0,0,0,0,nfl_hist,dwaynehaskins
33,Kyler Murray,ARI,QB,163,0,1,34,19,4,28,1,0,0,0,nfl_hist,kylermurray
34,Blake Bortles,LAR,QB,3,0,0,2,1,1,-10,0,0,0,0,nfl_hist,blakebortles
35,Daniel Jones,NYG,QB,240,1,3,37,20,5,6,0,0,0,0,nfl_hist,danieljones
36,Nick Foles,JAX,QB,93,0,1,14,7,1,3,0,0,0,0,nfl_hist,nickfoles
37,Garrett Gilbert,CLE,QB,0,0,0,2,0,0,0,0,0,0,0,nfl_hist,garrettgilbert
38,Taysom Hill,NOR,QB,0,0,0,1,0,2,33,1,2,12,1,nfl_hist,taysomhill
39,Derrick Henry,TEN,RB,0,0,0,0,0,26,149,1,3,17,0,nfl_hist,derrickhenry
40,Raheem Mostert,SFO,RB,0,0,0,0,0,19,146,1,2,8,0,nfl_hist,raheemmostert
41,Derrius Guice,WAS,RB,0,0,0,0,0,10,129,2,2,8,0,nfl_hist,derriusguice
42,Josh Jacobs,OAK,RB,0,0,0,0,0,17,104,0,0,0,0,nfl_hist,joshjacobs
