,player,team,position,pass_yds,pass_tds,pass_int,pass_att,pass_comp,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,source,pname_merge
0,Mohamed Sanu,CIN,WR,73.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,mohamedsanu
1,Shaun Hill,DET,QB,172.0,2.0,0.0,13.0,10.0,1.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,shaunhill
2,Andy Dalton,CIN,QB,328.0,3.0,1.0,27.0,19.0,2.0,16.0,0.0,0.0,0.0,0.0,nfl_hist,andydalton
3,Kevin Kolb,ARI,QB,222.0,2.0,0.0,24.0,17.0,4.0,16.0,0.0,0.0,0.0,0.0,nfl_hist,kevinkolb
4,Ben Roethlisberge,PIT,QB,384.0,4.0,0.0,49.0,36.0,1.0,8.0,0.0,0.0,0.0,0.0,nfl_hist,benroethlisberge
5,Derek Anderson,CAR,QB,46.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,derekanderson
6,Joe Flacco,BAL,QB,382.0,3.0,1.0,39.0,28.0,2.0,3.0,0.0,0.0,0.0,0.0,nfl_hist,joeflacco
7,Matt Schaub,HOU,QB,290.0,4.0,1.0,30.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,mattschaub
8,Jake Locke,TEN,QB,378.0,2.0,0.0,42.0,29.0,4.0,35.0,0.0,0.0,0.0,0.0,nfl_hist,jakelocke
9,Eli Manning,NYG,QB,288.0,1.0,0.0,35.0,27.0,2.0,5.0,0.0,0.0,0.0,0.0,nfl_hist,elimanning
10,Ryan Fitzpatrick,BUF,QB,208.0,3.0,0.0,35.0,22.0,6.0,10.0,0.0,0.0,0.0,0.0,nfl_hist,ryanfitzpatrick
11,Matt Ryan,ATL,QB,275.0,3.0,1.0,40.0,30.0,1.0,4.0,0.0,0.0,0.0,0.0,nfl_hist,mattryan
12,Carson Palme,OAK,QB,209.0,3.0,1.0,34.0,24.0,2.0,5.0,0.0,0.0,0.0,0.0,nfl_hist,carsonpalme
13,Matthew Stafford,DET,QB,278.0,1.0,0.0,42.0,33.0,2.0,12.0,0.0,0.0,0.0,0.0,nfl_hist,matthewstafford
14,Tom Brady,NWE,QB,335.0,1.0,0.0,41.0,28.0,2.0,7.0,0.0,0.0,0.0,0.0,nfl_hist,tombrady
15,Russell Wilson,SEA,QB,130.0,2.0,0.0,21.0,10.0,3.0,18.0,0.0,0.0,0.0,0.0,nfl_hist,russellwilson
16,Christian Ponde,MIN,QB,198.0,2.0,0.0,35.0,21.0,7.0,33.0,1.0,0.0,0.0,0.0,nfl_hist,christianponde
17,Drew Brees,NOR,QB,240.0,3.0,1.0,36.0,20.0,1.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,drewbrees
18,Robert Griffin,WAS,QB,221.0,1.0,0.0,34.0,21.0,13.0,74.0,1.0,0.0,0.0,0.0,nfl_hist,robertgriffin
19,Blaine Gabbert,JAX,QB,155.0,1.0,0.0,21.0,10.0,2.0,11.0,0.0,0.0,0.0,0.0,nfl_hist,blainegabbert
20,Peyton Manning,DEN,QB,330.0,2.0,0.0,52.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,peytonmanning
21,Aaron Rodgers,GNB,QB,223.0,0.0,0.0,39.0,26.0,2.0,17.0,0.0,0.0,0.0,0.0,nfl_hist,aaronrodgers
22,Alex Smith,SFO,QB,204.0,1.0,1.0,35.0,24.0,4.0,26.0,0.0,0.0,0.0,0.0,nfl_hist,alexsmith
23,Andrew Luck,IND,QB,313.0,2.0,1.0,46.0,22.0,4.0,50.0,0.0,0.0,0.0,0.0,nfl_hist,andrewluck
24,Tony Romo,DAL,QB,283.0,0.0,1.0,39.0,25.0,4.0,1.0,0.0,1.0,-1.0,0.0,nfl_hist,tonyromo
25,Brandon Weeden,CLE,QB,237.0,1.0,2.0,43.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,brandonweeden
26,Matt Cassel,KAN,QB,248.0,0.0,1.0,44.0,26.0,1.0,2.0,0.0,0.0,0.0,0.0,nfl_hist,mattcassel
27,Michael Vick,PHI,QB,217.0,0.0,0.0,37.0,17.0,4.0,15.0,0.0,0.0,0.0,0.0,nfl_hist,michaelvick
28,Jay Cutle,CHI,QB,183.0,0.0,1.0,31.0,17.0,4.0,18.0,0.0,0.0,0.0,0.0,nfl_hist,jaycutle
29,Mark Sanchez,NYJ,QB,306.0,1.0,2.0,45.0,21.0,1.0,4.0,0.0,0.0,0.0,0.0,nfl_hist,marksanchez
30,David Ca,NYG,QB,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,davidca
31,Ryan Tannehill,MIA,QB,196.0,0.0,1.0,36.0,16.0,3.0,3.0,0.0,0.0,0.0,0.0,nfl_hist,ryantannehill
32,Josh Freeman,TAM,QB,110.0,1.0,1.0,28.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,joshfreeman
33,Philip Rivers,SDG,QB,173.0,0.0,2.0,38.0,21.0,2.0,2.0,0.0,0.0,0.0,0.0,nfl_hist,philiprivers
34,Cam Newton,CAR,QB,242.0,0.0,3.0,30.0,16.0,6.0,6.0,1.0,0.0,0.0,0.0,nfl_hist,camnewton
35,Sam Bradford,STL,QB,152.0,0.0,2.0,35.0,18.0,2.0,14.0,0.0,0.0,0.0,0.0,nfl_hist,sambradford
36,Jamaal Charles,KAN,RB,0.0,0.0,0.0,0.0,0.0,33.0,233.0,1.0,6.0,55.0,0.0,nfl_hist,jamaalcharles
37,Maurice Jones-Drew,JAX,RB,0.0,0.0,0.0,0.0,0.0,28.0,177.0,1.0,2.0,16.0,0.0,nfl_hist,mauricejonesdrew
38,Andre Brown,NYG,RB,0.0,0.0,0.0,0.0,0.0,20.0,113.0,2.0,3.0,17.0,0.0,nfl_hist,andrebrown
39,Darren McFadden,OAK,RB,0.0,0.0,0.0,0.0,0.0,18.0,113.0,1.0,2.0,2.0,0.0,nfl_hist,darrenmcfadden
40,Arian Foste,HOU,RB,0.0,0.0,0.0,0.0,0.0,25.0,105.0,0.0,1.0,3.0,1.0,nfl_hist,arianfoste
41,Ray Rice,BAL,RB,0.0,0.0,0.0,0.0,0.0,20.0,101.0,1.0,5.0,49.0,0.0,nfl_hist,rayrice
42,Mikel Leshoure,DET,RB,0.0,0.0,0.0,0.0,0.0,26.0,100.0,1.0,4.0,34.0,0.0,nfl_hist,mikelleshoure
43,Marshawn Lynch,SEA,RB,0.0,0.0,0.0,0.0,0.0,25.0,98.0,0.0,1.0,1.0,0.0,nfl_hist,marshawnlynch
44,Tashard Choice,BUF,RB,0.0,0.0,0.0,0.0,0.0,20.0,91.0,0.0,2.0,8.0,0.0,nfl_hist,tashardchoice
45,Adrian Peterson,MIN,HB,0.0,0.0,0.0,0.0,0.0,25.0,86.0,0.0,2.0,21.0,0.0,nfl_hist,adrianpeterson
46,Ryan Williams,ARI,RB,0.0,0.0,0.0,0.0,0.0,13.0,83.0,0.0,1.0,12.0,0.0,nfl_hist,ryanwilliams
47,Michael Turne,ATL,RB,0.0,0.0,0.0,0.0,0.0,14.0,80.0,1.0,2.0,1.0,0.0,nfl_hist,michaelturne
48,Alfred Morris,WAS,RB,0.0,0.0,0.0,0.0,0.0,17.0,78.0,1.0,0.0,0.0,0.0,nfl_hist,alfredmorris
49,LeSean McCoy,PHI,RB,0.0,0.0,0.0,0.0,0.0,13.0,70.0,0.0,3.0,8.0,0.0,nfl_hist,leseanmccoy
50,Daniel Thomas,MIA,RB,0.0,0.0,0.0,0.0,0.0,19.0,69.0,1.0,1.0,11.0,0.0,nfl_hist,danielthomas
51,Frank Gore,SFO,HB,0.0,0.0,0.0,0.0,0.0,12.0,63.0,0.0,1.0,9.0,0.0,nfl_hist,frankgore
52,Donald Brown,IND,RB,0.0,0.0,0.0,0.0,0.0,18.0,62.0,0.0,1.0,39.0,0.0,nfl_hist,donaldbrown
53,Darren Sproles,NOR,RB,0.0,0.0,0.0,0.0,0.0,7.0,62.0,0.0,0.0,0.0,0.0,nfl_hist,darrensproles
54,Reggie Bush,MIA,RB,0.0,0.0,0.0,0.0,0.0,10.0,61.0,0.0,1.0,1.0,0.0,nfl_hist,reggiebush
