,player,team,position,pass_yds,pass_tds,pass_int,pass_att,pass_comp,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,source,pname_merge
0,Drew Brees,NOR,QB,423.0,4.0,0.0,42.0,28.0,2.0,5.0,0.0,0.0,0.0,0.0,nfl_hist,drewbrees
1,Matthew Stafford,DET,QB,340.0,3.0,0.0,39.0,31.0,2.0,5.0,0.0,0.0,0.0,0.0,nfl_hist,matthewstafford
2,Jameis Winston,TAM,QB,281.0,4.0,1.0,32.0,23.0,4.0,3.0,0.0,0.0,0.0,0.0,nfl_hist,jameiswinston
3,Andrew Luck,IND,QB,385.0,4.0,0.0,47.0,31.0,3.0,21.0,0.0,0.0,0.0,0.0,nfl_hist,andrewluck
4,Andy Dalton,CIN,QB,366.0,1.0,1.0,30.0,23.0,3.0,7.0,0.0,0.0,0.0,0.0,nfl_hist,andydalton
5,Matt Ryan,ATL,QB,334.0,2.0,0.0,39.0,27.0,3.0,10.0,0.0,0.0,0.0,0.0,nfl_hist,mattryan
6,Ben Roethlisberge,PIT,QB,300.0,3.0,1.0,37.0,27.0,1.0,-2.0,0.0,0.0,0.0,0.0,nfl_hist,benroethlisberge
7,Eli Manning,NYG,QB,207.0,3.0,1.0,28.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,elimanning
8,Jimmy Garoppolo,NWE,QB,264.0,1.0,0.0,33.0,24.0,4.0,12.0,0.0,1.0,3.0,0.0,nfl_hist,jimmygaroppolo
9,Carson Palme,ARI,QB,271.0,2.0,0.0,37.0,24.0,2.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,carsonpalme
10,Carson Wentz,PHI,QB,278.0,2.0,0.0,37.0,22.0,2.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,carsonwentz
11,Joe Flacco,BAL,QB,258.0,1.0,0.0,33.0,22.0,4.0,-3.0,0.0,0.0,0.0,0.0,nfl_hist,joeflacco
12,Derek Ca,OAK,QB,319.0,1.0,0.0,38.0,24.0,2.0,16.0,0.0,0.0,0.0,0.0,nfl_hist,derekca
13,Alex Smith,KAN,QB,363.0,2.0,1.0,48.0,34.0,4.0,15.0,1.0,0.0,0.0,0.0,nfl_hist,alexsmith
14,Philip Rivers,SDG,QB,243.0,1.0,0.0,36.0,25.0,2.0,9.0,0.0,0.0,0.0,0.0,nfl_hist,philiprivers
15,Aaron Rodgers,GNB,QB,199.0,2.0,0.0,34.0,20.0,4.0,16.0,1.0,0.0,0.0,0.0,nfl_hist,aaronrodgers
16,Brock Osweile,HOU,QB,231.0,2.0,1.0,35.0,22.0,4.0,14.0,0.0,0.0,0.0,0.0,nfl_hist,brockosweile
17,Marcus Mariota,TEN,QB,271.0,2.0,1.0,41.0,25.0,4.0,19.0,0.0,0.0,0.0,0.0,nfl_hist,marcusmariota
18,Blake Bortles,JAX,QB,320.0,1.0,1.0,39.0,24.0,2.0,2.0,0.0,0.0,0.0,0.0,nfl_hist,blakebortles
19,Blaine Gabbert,SFO,QB,170.0,1.0,0.0,35.0,22.0,9.0,43.0,0.0,1.0,-16.0,0.0,nfl_hist,blainegabbert
20,Tyrod Taylo,BUF,QB,111.0,0.0,0.0,22.0,15.0,5.0,11.0,0.0,0.0,0.0,0.0,nfl_hist,tyrodtaylo
21,Russell Wilson,SEA,QB,258.0,1.0,1.0,43.0,27.0,4.0,16.0,0.0,0.0,0.0,0.0,nfl_hist,russellwilson
22,Shaun Hill,MIN,QB,236.0,0.0,0.0,33.0,18.0,2.0,8.0,0.0,0.0,0.0,0.0,nfl_hist,shaunhill
23,Ryan Fitzpatrick,NYJ,QB,189.0,2.0,1.0,35.0,19.0,4.0,15.0,0.0,0.0,0.0,0.0,nfl_hist,ryanfitzpatrick
24,Jay Cutle,CHI,QB,216.0,1.0,1.0,29.0,16.0,2.0,12.0,0.0,0.0,0.0,0.0,nfl_hist,jaycutle
25,Ryan Tannehill,MIA,QB,186.0,0.0,0.0,29.0,16.0,5.0,17.0,1.0,0.0,0.0,0.0,nfl_hist,ryantannehill
26,Kirk Cousins,WAS,QB,329.0,0.0,2.0,43.0,30.0,1.0,8.0,0.0,0.0,0.0,0.0,nfl_hist,kirkcousins
27,Cam Newton,CAR,QB,194.0,1.0,1.0,33.0,18.0,11.0,54.0,1.0,0.0,0.0,0.0,nfl_hist,camnewton
