,player,team,position,pass_yds,pass_tds,pass_int,pass_att,pass_comp,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,source,pname_merge
0,Marcus Mariota,TEN,QB,295.0,4.0,0.0,26.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,marcusmariota
1,DeMarco Murray,TEN,RB,10.0,1.0,0.0,1.0,1.0,17.0,123.0,1.0,2.0,33.0,0.0,nfl_hist,demarcomurray
2,Ryan Tannehill,MIA,QB,240.0,2.0,0.0,24.0,17.0,3.0,16.0,0.0,0.0,0.0,0.0,nfl_hist,ryantannehill
3,Ben Roethlisberge,PIT,QB,408.0,3.0,0.0,46.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,benroethlisberge
4,Russell Wilson,SEA,QB,348.0,3.0,0.0,37.0,25.0,3.0,6.0,0.0,0.0,0.0,0.0,nfl_hist,russellwilson
5,Dak Prescott,DAL,QB,319.0,2.0,0.0,32.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,dakprescott
6,Drew Brees,NOR,QB,303.0,3.0,2.0,29.0,21.0,2.0,9.0,0.0,0.0,0.0,0.0,nfl_hist,drewbrees
7,Kirk Cousins,WAS,QB,262.0,2.0,0.0,33.0,22.0,1.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,kirkcousins
8,Jameis Winston,TAM,QB,312.0,2.0,1.0,33.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,jameiswinston
9,Sam Bradford,MIN,QB,307.0,2.0,1.0,40.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,sambradford
10,Joe Flacco,BAL,QB,296.0,3.0,2.0,41.0,30.0,1.0,3.0,0.0,0.0,0.0,0.0,nfl_hist,joeflacco
11,Cody Kessle,CLE,QB,91.0,1.0,0.0,18.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,nfl_hist,codykessle
12,Tom Brady,NWE,QB,316.0,0.0,1.0,32.0,23.0,5.0,7.0,0.0,0.0,0.0,0.0,nfl_hist,tombrady
13,Colin Kaepernick,SFO,QB,210.0,1.0,0.0,30.0,17.0,10.0,55.0,1.0,0.0,0.0,0.0,nfl_hist,colinkaepernick
14,Carson Wentz,PHI,QB,231.0,0.0,0.0,36.0,25.0,4.0,10.0,0.0,0.0,0.0,0.0,nfl_hist,carsonwentz
15,Brock Osweile,HOU,QB,99.0,2.0,0.0,27.0,14.0,3.0,23.0,0.0,0.0,0.0,0.0,nfl_hist,brockosweile
16,Blake Bortles,JAX,QB,265.0,2.0,1.0,49.0,32.0,3.0,11.0,0.0,0.0,0.0,0.0,nfl_hist,blakebortles
17,Eli Manning,NYG,QB,240.0,3.0,2.0,44.0,28.0,3.0,4.0,0.0,0.0,0.0,0.0,nfl_hist,elimanning
18,Aaron Rodgers,GNB,QB,371.0,2.0,2.0,51.0,31.0,3.0,27.0,1.0,0.0,0.0,0.0,nfl_hist,aaronrodgers
19,Cam Newton,CAR,QB,261.0,1.0,1.0,38.0,23.0,12.0,54.0,1.0,0.0,0.0,0.0,nfl_hist,camnewton
20,Matt Ryan,ATL,QB,267.0,1.0,1.0,33.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,mattryan
21,Trevor Siemian,DEN,QB,258.0,2.0,2.0,40.0,25.0,6.0,5.0,0.0,0.0,0.0,0.0,nfl_hist,trevorsiemian
22,Carson Palme,ARI,QB,376.0,1.0,2.0,49.0,30.0,1.0,16.0,0.0,0.0,0.0,0.0,nfl_hist,carsonpalme
23,Andy Dalton,CIN,QB,204.0,1.0,1.0,29.0,16.0,1.0,15.0,0.0,0.0,0.0,0.0,nfl_hist,andydalton
24,Case Keenum,LAR,QB,165.0,0.0,0.0,30.0,17.0,5.0,11.0,0.0,0.0,0.0,0.0,nfl_hist,casekeenum
25,Bryce Petty,NYJ,QB,163.0,1.0,1.0,32.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,brycepetty
26,Alex Smith,KAN,QB,178.0,0.0,1.0,38.0,25.0,4.0,13.0,0.0,0.0,0.0,0.0,nfl_hist,alexsmith
27,Philip Rivers,SDG,QB,326.0,3.0,4.0,44.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,philiprivers
28,Jay Cutle,CHI,QB,182.0,1.0,2.0,30.0,16.0,1.0,7.0,0.0,0.0,0.0,0.0,nfl_hist,jaycutle
29,Brett Hundley,GNB,QB,8.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,bretthundley
30,Josh McCown,CLE,QB,59.0,0.0,2.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,joshmccown
31,Ezekiel Elliott,DAL,RB,0.0,0.0,0.0,0.0,0.0,21.0,114.0,2.0,2.0,95.0,1.0,nfl_hist,ezekielelliott
32,Ryan Mathews,PHI,RB,0.0,0.0,0.0,0.0,0.0,19.0,109.0,2.0,2.0,30.0,0.0,nfl_hist,ryanmathews
33,Jordan Howard,CHI,RB,0.0,0.0,0.0,0.0,0.0,15.0,100.0,0.0,0.0,0.0,0.0,nfl_hist,jordanhoward
34,Matt Forte,NYJ,RB,0.0,0.0,0.0,0.0,0.0,20.0,98.0,0.0,2.0,11.0,0.0,nfl_hist,mattforte
35,Robert Kelley,WAS,RB,0.0,0.0,0.0,0.0,0.0,22.0,97.0,0.0,1.0,-2.0,0.0,nfl_hist,robertkelley
36,Rashad Jennings,NYG,RB,0.0,0.0,0.0,0.0,0.0,15.0,87.0,0.0,3.0,22.0,0.0,nfl_hist,rashadjennings
37,Lamar Mille,HOU,RB,0.0,0.0,0.0,0.0,0.0,15.0,83.0,0.0,0.0,0.0,0.0,nfl_hist,lamarmille
38,Jay Ajayi,MIA,RB,0.0,0.0,0.0,0.0,0.0,19.0,79.0,0.0,1.0,1.0,0.0,nfl_hist,jayajayi
39,Devontae Booke,DEN,RB,0.0,0.0,0.0,0.0,0.0,24.0,76.0,0.0,2.0,12.0,0.0,nfl_hist,devontaebooke
40,Melvin Gordon,SDG,RB,0.0,0.0,0.0,0.0,0.0,24.0,70.0,0.0,5.0,62.0,0.0,nfl_hist,melvingordon
41,Wendell Smallwood,PHI,RB,0.0,0.0,0.0,0.0,0.0,13.0,70.0,0.0,0.0,0.0,0.0,nfl_hist,wendellsmallwood
42,LeGarrette Blount,NWE,RB,0.0,0.0,0.0,0.0,0.0,21.0,69.0,3.0,0.0,0.0,0.0,nfl_hist,legarretteblount
43,C.J. Prosise,SEA,RB,0.0,0.0,0.0,0.0,0.0,17.0,66.0,0.0,7.0,87.0,0.0,nfl_hist,cjprosise
44,Terrance West,BAL,RB,0.0,0.0,0.0,0.0,0.0,21.0,65.0,0.0,1.0,12.0,0.0,nfl_hist,terrancewest
