,player,pass_att,pass_comp,pass_yds,pass_tds,pass_int,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,fumble_lost,position,source,nfl_week,year
84,Vonta Leach,0,0,0,0,0,2,2,1,25,108,2,1,RB,football_db,0,2007
85,Anthony Thomas,0,0,0,0,0,36,89,0,15,95,1,0,RB,football_db,0,2007
86,Justin Griffith,0,0,0,0,0,7,27,0,26,165,1,0,RB,football_db,0,2007
87,Kyle Eckel,0,0,0,0,0,33,90,2,1,6,0,0,RB,football_db,0,2007
88,Lawrence Vickers,0,0,0,0,0,15,43,0,13,91,2,0,RB,football_db,0,2007
89,Maurice Hicks,0,0,0,0,0,21,117,1,14,86,0,1,RB,football_db,0,2007
90,DeDe Dorsey,0,0,0,0,0,21,183,0,4,19,0,0,RB,football_db,0,2007
91,Garrett Wolfe,0,0,0,0,0,31,85,0,9,117,0,0,RB,football_db,0,2007
92,Mike Karney,0,0,0,0,0,11,17,2,13,78,0,0,RB,football_db,0,2007
93,Priest Holmes,0,0,0,0,0,46,137,0,5,17,0,0,RB,football_db,0,2007
94,Jerome Harrison,0,0,0,0,0,23,142,0,2,19,0,0,RB,football_db,0,2007
95,Michael Robinson,0,0,0,0,0,26,121,0,11,73,0,0,RB,football_db,0,2007
96,Antonio Pittman,0,0,0,0,0,38,139,0,3,15,0,0,RB,football_db,0,2007
97,Mewelde Moore,1,0,0,0,0,20,113,0,6,48,0,0,RB,football_db,0,2007
98,B.J. Askew,0,0,0,0,0,0,0,0,18,175,0,0,RB,football_db,0,2007
99,Travis Minor,0,0,0,0,0,17,68,0,12,86,0,0,RB,football_db,0,2007
0,Randy Moss,0,0,0,0,0,0,0,0,98,1493,23,0,WR,football_db,0,2007
1,Terrell Owens,0,0,0,0,0,1,5,0,81,1355,15,0,WR,football_db,0,2007
2,Braylon Edwards,0,0,0,0,0,0,0,0,80,1289,16,2,WR,football_db,0,2007
3,Reggie Wayne,0,0,0,0,0,1,4,0,104,1510,10,3,WR,football_db,0,2007
4,Larry Fitzgerald,0,0,0,0,0,0,0,0,100,1409,10,3,WR,football_db,0,2007
5,Chad Johnson,0,0,0,0,0,6,47,0,93,1440,8,1,WR,football_db,0,2007
6,T.J. Houshmandzadeh,0,0,0,0,0,5,14,0,112,1143,12,1,WR,football_db,0,2007
7,Marques Colston,0,0,0,0,0,0,0,0,98,1202,11,1,WR,football_db,0,2007
8,Brandon Marshall,0,0,0,0,0,5,57,0,102,1325,7,1,WR,football_db,0,2007
9,Plaxico Burress,0,0,0,0,0,0,0,0,70,1025,12,0,WR,football_db,0,2007
10,Greg Jennings,0,0,0,0,0,0,0,0,53,920,12,0,WR,football_db,0,2007
11,Wes Welker,0,0,0,0,0,4,34,0,112,1175,8,0,WR,football_db,0,2007
12,Torry Holt,0,0,0,0,0,0,0,0,93,1189,7,1,WR,football_db,0,2007
13,Kevin Curtis,0,0,0,0,0,0,0,0,77,1110,6,0,WR,football_db,0,2007
14,Roddy White,0,0,0,0,0,1,-2,0,83,1202,6,2,WR,football_db,0,2007
15,Bobby Engram,0,0,0,0,0,0,0,0,94,1147,6,1,WR,football_db,0,2007
16,Steve Smith,0,0,0,0,0,9,66,0,87,1002,7,1,WR,football_db,0,2007
17,Santonio Holmes,0,0,0,0,0,5,17,0,52,942,8,0,WR,football_db,0,2007
18,Anquan Boldin,0,0,0,0,0,1,14,0,71,853,9,1,WR,football_db,0,2007
19,Joey Galloway,0,0,0,0,0,1,1,0,57,1014,6,0,WR,football_db,0,2007
20,Andre Johnson,0,0,0,0,0,0,0,0,60,851,8,1,WR,football_db,0,2007
21,Derrick Mason,0,0,0,0,0,0,0,0,103,1087,5,1,WR,football_db,0,2007
22,Dwayne Bowe,0,0,0,0,0,0,0,0,70,995,5,0,WR,football_db,0,2007
23,Jerricho Cotchery,0,0,0,0,0,5,38,0,82,1130,2,1,WR,football_db,0,2007
24,Shaun McDonald,0,0,0,0,0,4,2,0,79,943,6,2,WR,football_db,0,2007
25,Nate Burleson,0,0,0,0,0,2,4,0,50,694,9,2,WR,football_db,0,2007
26,Bernard Berrian,0,0,0,0,0,0,0,0,71,951,5,1,WR,football_db,0,2007
27,Reggie Williams,0,0,0,0,0,1,8,0,38,629,10,2,WR,football_db,0,2007
28,Chris Chambers,0,0,0,0,0,3,12,0,66,970,4,0,WR,football_db,0,2007
29,Hines Ward,0,0,0,0,0,3,11,0,71,732,7,0,WR,football_db,0,2007
30,Donald Driver,0,0,0,0,0,2,4,0,82,1048,2,0,WR,football_db,0,2007
31,Roy Williams,0,0,0,0,0,2,1,0,64,838,5,1,WR,football_db,0,2007
32,Lee Evans,0,0,0,0,0,0,0,0,55,849,5,0,WR,football_db,0,2007
33,Patrick Crayton,0,0,0,0,0,0,0,0,50,697,7,1,WR,football_db,0,2007
34,Calvin Johnson,0,0,0,0,0,4,52,1,48,756,4,0,WR,football_db,0,2007
35,Kevin Walter,0,0,0,0,0,5,30,0,65,800,4,0,WR,football_db,0,2007
36,Jerry Porter,0,0,0,0,0,0,0,0,44,705,6,0,WR,football_db,0,2007
37,Reggie Brown,0,0,0,0,0,5,36,0,61,780,4,0,WR,football_db,0,2007
38,Laveranues Coles,0,0,0,0,0,0,0,0,55,646,6,0,WR,football_db,0,2007
39,Ronald Curry,1,0,0,0,0,1,1,0,55,717,4,0,WR,football_db,0,2007
40,Isaac Bruce,0,0,0,0,0,2,-4,0,55,733,4,0,WR,football_db,0,2007
41,Santana Moss,0,0,0,0,0,3,13,0,61,808,3,2,WR,football_db,0,2007
42,Brandon Stokley,0,0,0,0,0,1,-6,0,40,635,5,0,WR,football_db,0,2007
43,Roydell Williams,0,0,0,0,0,2,-17,0,55,719,4,0,WR,football_db,0,2007
44,David Patten,0,0,0,0,0,2,-5,0,54,792,3,1,WR,football_db,0,2007
45,Deion Branch,0,0,0,0,0,0,0,0,49,661,4,0,WR,football_db,0,2007
46,Arnaz Battle,0,0,0,0,0,4,4,1,50,600,5,1,WR,football_db,0,2007
47,Amani Toomer,0,0,0,0,0,0,0,0,59,760,3,0,WR,football_db,0,2007
48,Donte' Stallworth,0,0,0,0,0,1,12,0,46,697,3,0,WR,football_db,0,2007
49,Justin Gage,0,0,0,0,0,0,0,0,55,750,2,0,WR,football_db,0,2007
50,Antwaan Randle El,2,1,19,0,0,4,-3,0,51,728,1,0,WR,football_db,0,2007
51,Dennis Northcutt,0,0,0,0,0,6,27,0,44,601,4,0,WR,football_db,0,2007
52,Bobby Wade,0,0,0,0,0,1,-9,0,54,647,3,1,WR,football_db,0,2007
53,Joe Jurevicius,0,0,0,0,0,0,0,0,50,614,3,0,WR,football_db,0,2007
54,Vincent Jackson,0,0,0,0,0,0,0,0,41,623,3,0,WR,football_db,0,2007
55,Andre' Davis,0,0,0,0,0,0,0,0,33,583,3,1,WR,football_db,0,2007
56,Nate Washington,0,0,0,0,0,1,0,0,29,450,5,0,WR,football_db,0,2007
57,James Jones,0,0,0,0,0,0,0,0,47,676,2,2,WR,football_db,0,2007
58,Michael Jenkins,0,0,0,0,0,0,0,0,53,532,4,0,WR,football_db,0,2007
59,Anthony Gonzalez,0,0,0,0,0,0,0,0,37,576,3,0,WR,football_db,0,2007
60,Ike Hilliard,0,0,0,0,0,1,6,0,62,722,1,2,WR,football_db,0,2007
61,Jabar Gaffney,0,0,0,0,0,0,0,0,36,449,5,0,WR,football_db,0,2007
62,Mike Furrey,0,0,0,0,0,0,0,0,61,664,1,0,WR,football_db,0,2007
63,Drew Carter,0,0,0,0,0,0,0,0,38,517,4,0,WR,football_db,0,2007
64,Muhsin Muhammad,0,0,0,0,0,0,0,0,40,570,3,0,WR,football_db,0,2007
65,Ernest Wilford,0,0,0,0,0,0,0,0,45,518,3,0,WR,football_db,0,2007
66,Sidney Rice,2,2,94,0,0,0,0,0,31,396,4,0,WR,football_db,0,2007
67,Darrell Jackson,0,0,0,0,0,0,0,0,46,497,3,0,WR,football_db,0,2007
68,Bryant Johnson,0,0,0,0,0,0,0,0,46,528,2,0,WR,football_db,0,2007
69,Devery Henderson,0,0,0,0,0,2,20,0,20,409,3,0,WR,football_db,0,2007
70,D.J. Hackett,0,0,0,0,0,0,0,0,32,384,3,0,WR,football_db,0,2007
71,Josh Reed,0,0,0,0,0,4,10,0,51,578,0,0,WR,football_db,0,2007
72,Marty Booker,1,0,0,0,0,2,12,0,50,556,1,1,WR,football_db,0,2007
73,Drew Bennett,0,0,0,0,0,0,0,0,33,375,3,0,WR,football_db,0,2007
74,Matt Jones,0,0,0,0,0,0,0,0,24,317,4,0,WR,football_db,0,2007
75,Ted Ginn Jr.,0,0,0,0,0,4,3,0,34,420,2,1,WR,football_db,0,2007
76,Derek Hagan,0,0,0,0,0,0,0,0,29,373,2,0,WR,football_db,0,2007
77,Devard Darling,0,0,0,0,0,0,0,0,18,326,3,0,WR,football_db,0,2007
78,Mark Clayton,1,0,0,0,0,0,0,0,48,531,0,0,WR,football_db,0,2007
79,Laurent Robinson,0,0,0,0,0,0,0,0,37,437,1,1,WR,football_db,0,2007
80,Ruvell Martin,0,0,0,0,0,0,0,0,16,242,4,0,WR,football_db,0,2007
81,Chris Henry,0,0,0,0,0,0,0,0,21,343,2,0,WR,football_db,0,2007
82,Roscoe Parrish,0,0,0,0,0,3,19,1,35,352,1,0,WR,football_db,0,2007
83,Jerheme Urban,0,0,0,0,0,0,0,0,22,329,2,0,WR,football_db,0,2007
84,Lance Moore,0,0,0,0,0,2,7,1,32,302,2,1,WR,football_db,0,2007
85,Brad Smith,1,0,0,0,0,12,45,0,32,325,2,0,WR,football_db,0,2007
86,Greg Lewis,1,0,0,0,0,0,0,0,13,265,3,1,WR,football_db,0,2007
87,Robert Ferguson,0,0,0,0,0,0,0,0,32,391,1,0,WR,football_db,0,2007
88,Brandon Jones,0,0,0,0,0,2,37,0,21,248,2,0,WR,football_db,0,2007
89,Samie Parker,0,0,0,0,0,1,2,0,24,298,2,0,WR,football_db,0,2007
90,Jason Avant,0,0,0,0,0,1,1,0,23,267,2,0,WR,football_db,0,2007
91,Sam Hurd,0,0,0,0,0,0,0,0,19,314,1,0,WR,football_db,0,2007
92,Michael Clayton,0,0,0,0,0,5,22,0,22,301,0,0,WR,football_db,0,2007
93,Jeff Webb,0,0,0,0,0,1,5,0,28,313,1,1,WR,football_db,0,2007
94,Keenan McCardell,0,0,0,0,0,0,0,0,22,256,1,0,WR,football_db,0,2007
95,Marvin Harrison,0,0,0,0,0,0,0,0,20,247,1,0,WR,football_db,0,2007
96,Keary Colbert,0,0,0,0,0,0,0,0,32,332,0,0,WR,football_db,0,2007
97,Cedrick Wilson,0,0,0,0,0,2,37,0,18,207,1,0,WR,football_db,0,2007
98,Troy Williamson,0,0,0,0,0,2,29,0,18,240,1,0,WR,football_db,0,2007
99,Eric Moulds,0,0,0,0,0,0,0,0,32,342,0,0,WR,football_db,0,2007
0,Jason Witten,0,0,0,0,0,0,0,0,96,1145,7,1,TE,football_db,0,2007
1,Antonio Gates,0,0,0,0,0,0,0,0,75,984,9,0,TE,football_db,0,2007
2,Tony Gonzalez,0,0,0,0,0,0,0,0,99,1172,5,0,TE,football_db,0,2007
3,Kellen Winslow,0,0,0,0,0,0,0,0,82,1106,5,1,TE,football_db,0,2007
4,Chris Cooley,0,0,0,0,0,0,0,0,66,786,8,0,TE,football_db,0,2007
5,Dallas Clark,0,0,0,0,0,2,29,0,58,616,11,0,TE,football_db,0,2007
6,Heath Miller,0,0,0,0,0,0,0,0,47,566,7,0,TE,football_db,0,2007
7,Donald Lee,0,0,0,0,0,0,0,0,48,575,6,1,TE,football_db,0,2007
8,Owen Daniels,0,0,0,0,0,0,0,0,63,768,3,3,TE,football_db,0,2007
9,Tony Scheffler,0,0,0,0,0,0,0,0,49,549,5,1,TE,football_db,0,2007
10,Jeremy Shockey,0,0,0,0,0,1,6,0,57,619,3,0,TE,football_db,0,2007
11,Desmond Clark,0,0,0,0,0,0,0,0,44,545,4,0,TE,football_db,0,2007
12,Benjamin Watson,0,0,0,0,0,1,11,0,36,389,6,0,TE,football_db,0,2007
13,Vernon Davis,0,0,0,0,0,0,0,0,52,509,4,1,TE,football_db,0,2007
14,Alge Crumpler,0,0,0,0,0,0,0,0,42,444,5,0,TE,football_db,0,2007
15,Randy McMichael,0,0,0,0,0,0,0,0,39,429,3,0,TE,football_db,0,2007
16,Chris Baker,0,0,0,0,0,0,0,0,41,409,3,1,TE,football_db,0,2007
17,Zach Miller,0,0,0,0,0,0,0,0,44,444,3,2,TE,football_db,0,2007
18,Alex Smith,0,0,0,0,0,0,0,0,32,385,3,0,TE,football_db,0,2007
19,Leonard Pope,0,0,0,0,0,0,0,0,23,238,5,1,TE,football_db,0,2007
20,Greg Olsen,0,0,0,0,0,0,0,0,39,391,2,0,TE,football_db,0,2007
21,Marcedes Lewis,0,0,0,0,0,0,0,0,37,391,2,0,TE,football_db,0,2007
22,Jeff King,0,0,0,0,0,0,0,0,46,406,2,1,TE,football_db,0,2007
23,Eric Johnson,0,0,0,0,0,0,0,0,48,378,2,0,TE,football_db,0,2007
24,Jerramy Stevens,0,0,0,0,0,0,0,0,18,189,4,0,TE,football_db,0,2007
25,Bo Scaife,0,0,0,0,0,0,0,0,46,421,1,2,TE,football_db,0,2007
26,Billy Miller,0,0,0,0,0,0,0,0,27,328,2,0,TE,football_db,0,2007
27,David Martin,0,0,0,0,0,0,0,0,34,303,2,0,TE,football_db,0,2007
28,Robert Royal,0,0,0,0,0,0,0,0,25,248,3,2,TE,football_db,0,2007
29,Ben Utecht,0,0,0,0,0,0,0,0,31,364,1,1,TE,football_db,0,2007
30,Visanthe Shiancoe,0,0,0,0,0,0,0,0,27,323,1,1,TE,football_db,0,2007
31,Marcus Pollard,0,0,0,0,0,0,0,0,28,273,2,0,TE,football_db,0,2007
32,Daniel Graham,0,0,0,0,0,0,0,0,24,246,2,0,TE,football_db,0,2007
33,Justin Peelle,0,0,0,0,0,0,0,0,29,228,2,0,TE,football_db,0,2007
34,Bubba Franks,0,0,0,0,0,0,0,0,18,132,3,0,TE,football_db,0,2007
35,Todd Heap,0,0,0,0,0,0,0,0,23,239,1,0,TE,football_db,0,2007
36,Michael Gaines,0,0,0,0,0,0,0,0,25,215,2,0,TE,football_db,0,2007
37,Quinn Sypniewski,0,0,0,0,0,0,0,0,34,246,1,1,TE,football_db,0,2007
38,L.J. Smith,0,0,0,0,0,0,0,0,22,236,1,1,TE,football_db,0,2007
39,Will Heller,0,0,0,0,0,0,0,0,13,82,3,0,TE,football_db,0,2007
40,Kevin Boss,0,0,0,0,0,0,0,0,9,118,2,0,TE,football_db,0,2007
41,Dante Rosario,0,0,0,0,0,0,0,0,6,108,2,0,TE,football_db,0,2007
42,Kris Wilson,0,0,0,0,0,3,7,0,24,180,1,1,TE,football_db,0,2007
43,Matt Spaeth,0,0,0,0,0,0,0,0,5,34,3,0,TE,football_db,0,2007
44,Sean McHugh,0,0,0,0,0,0,0,0,17,252,0,0,TE,football_db,0,2007
45,Brent Celek,0,0,0,0,0,0,0,0,16,178,1,0,TE,football_db,0,2007
46,Delanie Walker,0,0,0,0,0,0,0,0,21,174,1,0,TE,football_db,0,2007
47,Tony Curtis,0,0,0,0,0,0,0,0,3,18,3,0,TE,football_db,0,2007
48,Ben Patrick,0,0,0,0,0,0,0,0,7,73,2,0,TE,football_db,0,2007
49,Anthony Fasano,0,0,0,0,0,0,0,0,14,143,1,0,TE,football_db,0,2007
50,Kyle Brady,0,0,0,0,0,0,0,0,9,70,2,0,TE,football_db,0,2007
51,George Wrighster,0,0,0,0,0,0,0,0,17,123,1,0,TE,football_db,0,2007
52,Reggie Kelly,0,0,0,0,0,0,0,0,20,211,0,0,TE,football_db,0,2007
53,Joel Dreessen,0,0,0,0,0,0,0,0,4,55,2,0,TE,football_db,0,2007
54,Todd Yoder,0,0,0,0,0,0,0,0,7,97,1,0,TE,football_db,0,2007
55,Bryan Fletcher,0,0,0,0,0,0,0,0,18,143,0,0,TE,football_db,0,2007
56,Christian Fauria,0,0,0,0,0,0,0,0,5,39,2,0,TE,football_db,0,2007
57,Casey Fitzsimmons,0,0,0,0,0,0,0,0,8,85,1,0,TE,football_db,0,2007
58,Anthony Becht,0,0,0,0,0,0,0,0,5,20,2,0,TE,football_db,0,2007
59,Matt Schobel,0,0,0,0,0,0,0,0,11,108,1,0,TE,football_db,0,2007
60,Brandon Manumaleuna,0,0,0,0,0,0,0,0,10,86,1,0,TE,football_db,0,2007
61,Richard Angulo,0,0,0,0,0,0,0,0,8,81,1,0,TE,football_db,0,2007
62,Greg Estandia,0,0,0,0,0,0,0,0,9,136,0,0,TE,football_db,0,2007
63,Joe Klopfenstein,0,0,0,0,0,0,0,0,2,37,1,0,TE,football_db,0,2007
64,Jim Kleinsasser,0,0,0,0,0,0,0,0,4,43,1,0,TE,football_db,0,2007
65,Ben Hartsock,0,0,0,0,0,0,0,0,12,138,0,0,TE,football_db,0,2007
66,Daniel Coats,0,0,0,0,0,0,0,0,12,122,0,0,TE,football_db,0,2007
67,Jeb Putzier,0,0,0,0,0,0,0,0,6,39,1,0,TE,football_db,0,2007
68,Joe Kowalewski,0,0,0,0,0,0,0,0,5,18,1,0,TE,football_db,0,2007
69,Steve Heiden,0,0,0,0,0,0,0,0,12,104,0,0,TE,football_db,0,2007
70,Troy Bienemann,0,0,0,0,0,0,0,0,7,46,1,0,TE,football_db,0,2007
71,Daniel Wilcox,0,0,0,0,0,0,0,0,6,18,1,0,TE,football_db,0,2007
72,Jerame Tuman,0,0,0,0,0,0,0,0,1,9,1,0,TE,football_db,0,2007
73,Chad Mustard,0,0,0,0,0,0,0,0,5,62,0,0,TE,football_db,0,2007
74,Sean Ryan,0,0,0,0,0,0,0,0,3,46,0,0,TE,football_db,0,2007
75,Dominique Byrd,0,0,0,0,0,0,0,0,4,44,0,0,TE,football_db,0,2007
76,Ben Troupe,0,0,0,0,0,1,-1,0,5,47,0,0,TE,football_db,0,2007
77,Jeff Dugan,0,0,0,0,0,2,7,0,7,57,0,1,TE,football_db,0,2007
78,Dwayne Blakley,0,0,0,0,0,0,0,0,7,48,0,0,TE,football_db,0,2007
79,Martrez Milner,0,0,0,0,0,0,0,0,9,50,0,0,TE,football_db,0,2007
80,Garrett Mills,0,0,0,0,0,0,0,0,2,26,0,0,TE,football_db,0,2007
81,Derek Schouman,0,0,0,0,0,0,0,0,3,19,0,0,TE,football_db,0,2007
82,Aaron Walker,0,0,0,0,0,0,0,0,2,13,0,0,TE,football_db,0,2007
83,David Thomas,0,0,0,0,0,0,0,0,1,9,0,0,TE,football_db,0,2007
84,Isaac Smolko,0,0,0,0,0,0,0,0,1,5,0,0,TE,football_db,0,2007
85,Jason Pociask,0,0,0,0,0,0,0,0,1,7,0,0,TE,football_db,0,2007
86,Richard Owens,0,0,0,0,0,0,0,0,1,9,0,0,TE,football_db,0,2007
87,John Owens,0,0,0,0,0,0,0,0,2,13,0,0,TE,football_db,0,2007
88,Ryan Neufeld,0,0,0,0,0,0,0,0,2,14,0,0,TE,football_db,0,2007
89,Michael Matthews,0,0,0,0,0,0,0,0,6,28,0,0,TE,football_db,0,2007
90,Brian Kozlowski,0,0,0,0,0,0,0,0,1,5,0,0,TE,football_db,0,2007
91,Aaron Halterman,0,0,0,0,0,0,0,0,1,7,0,0,TE,football_db,0,2007
92,John Gilmore,0,0,0,0,0,0,0,0,3,14,0,0,TE,football_db,0,2007
93,Kevin Everett,0,0,0,0,0,0,0,0,1,3,0,0,TE,football_db,0,2007
94,Jason Dunn,0,0,0,0,0,0,0,0,2,9,0,0,TE,football_db,0,2007
95,Darnell Dinkins,0,0,0,0,0,0,0,0,1,8,0,0,TE,football_db,0,2007
96,Dan Campbell,0,0,0,0,0,0,0,0,1,1,0,0,TE,football_db,0,2007
