,player,pass_att,pass_comp,pass_yds,pass_tds,pass_int,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,fumble_lost,position,source,nfl_week,year
56,Larry Johnson,0,0,0,0,0,178,581,0,15,80,0,1,RB,football_db,0,2009
57,Jamal Lewis,0,0,0,0,0,143,500,0,8,88,0,0,RB,football_db,0,2009
58,Sammy Morris,0,0,0,0,0,73,319,2,19,180,0,1,RB,football_db,0,2009
59,Brian Westbrook,1,0,0,0,0,61,274,1,25,181,1,0,RB,football_db,0,2009
60,Mike Tolbert,0,0,0,0,0,25,148,1,17,192,3,0,RB,football_db,0,2009
61,Fred Taylor,0,0,0,0,0,63,269,4,2,17,0,1,RB,football_db,0,2009
62,Arian Foster,0,0,0,0,0,54,257,3,8,93,0,1,RB,football_db,0,2009
63,Ladell Betts,0,0,0,0,0,56,210,2,17,179,0,0,RB,football_db,0,2009
64,Rock Cartwright,0,0,0,0,0,64,228,0,27,242,1,0,RB,football_db,0,2009
65,Willie Parker,0,0,0,0,0,98,389,0,6,64,1,1,RB,football_db,0,2009
66,Brandon Jackson,0,0,0,0,0,37,111,2,21,187,1,0,RB,football_db,0,2009
67,Quinton Ganther,0,0,0,0,0,62,201,3,9,99,0,0,RB,football_db,0,2009
68,Jerious Norwood,0,0,0,0,0,76,252,0,19,186,1,1,RB,football_db,0,2009
69,Chris Brown,1,0,0,0,1,79,267,3,16,74,0,1,RB,football_db,0,2009
70,Leon Washington,0,0,0,0,0,72,331,0,15,131,0,1,RB,football_db,0,2009
71,Mewelde Moore,1,1,6,1,0,35,118,0,21,153,2,0,RB,football_db,0,2009
72,Lex Hilliard,0,0,0,0,0,23,89,1,20,158,2,0,RB,football_db,0,2009
73,Bernard Scott,0,0,0,0,0,74,321,0,5,67,0,0,RB,football_db,0,2009
74,Le'Ron McClain,0,0,0,0,0,46,180,2,21,141,0,0,RB,football_db,0,2009
75,Glen Coffee,0,0,0,0,0,83,226,1,11,76,0,0,RB,football_db,0,2009
76,LenDale White,0,0,0,0,0,64,222,2,3,14,0,1,RB,football_db,0,2009
77,Chris Jennings,0,0,0,0,0,63,220,1,9,56,0,0,RB,football_db,0,2009
78,Rashad Jennings,0,0,0,0,0,39,202,1,16,101,0,0,RB,football_db,0,2009
79,Lynell Hamilton,0,0,0,0,0,35,125,2,5,48,0,0,RB,football_db,0,2009
80,Mike Sellers,0,0,0,0,0,0,0,0,17,176,2,1,RB,football_db,0,2009
81,Heath Evans,0,0,0,0,0,5,16,1,10,70,2,0,RB,football_db,0,2009
82,Brian Leonard,0,0,0,0,0,27,84,0,30,217,0,1,RB,football_db,0,2009
83,John Kuhn,0,0,0,0,0,8,18,1,7,47,2,0,RB,football_db,0,2009
84,Ahman Green,0,0,0,0,0,41,160,1,3,18,0,0,RB,football_db,0,2009
85,Chad Simpson,0,0,0,0,0,15,102,2,3,1,0,0,RB,football_db,0,2009
86,Kahlil Bell,0,0,0,0,0,40,220,0,1,4,0,0,RB,football_db,0,2009
87,Aaron Brown,0,0,0,0,0,27,131,0,9,84,1,0,RB,football_db,0,2009
88,Vonta Leach,0,0,0,0,0,0,0,0,20,155,1,0,RB,football_db,0,2009
89,Brad Hoover,0,0,0,0,0,20,52,1,4,23,1,0,RB,football_db,0,2009
90,Kenneth Darby,0,0,0,0,0,27,152,0,18,96,0,0,RB,football_db,0,2009
91,Garrett Wolfe,0,0,0,0,0,22,120,1,2,12,0,0,RB,football_db,0,2009
92,Mike Hart,0,0,0,0,0,26,70,1,5,54,0,0,RB,football_db,0,2009
93,Jason Wright,0,0,0,0,0,3,17,0,9,53,2,0,RB,football_db,0,2009
94,Justin Griffith,0,0,0,0,0,4,6,0,19,118,1,1,RB,football_db,0,2009
95,Danny Woodhead,0,0,0,0,0,15,64,0,8,87,0,0,RB,football_db,0,2009
96,Marcus Mason,0,0,0,0,0,32,127,0,6,58,0,0,RB,football_db,0,2009
97,Jerome Felton,0,0,0,0,0,15,46,0,13,133,0,0,RB,football_db,0,2009
98,D.J. Ware,0,0,0,0,0,13,73,1,3,15,0,1,RB,football_db,0,2009
99,LaRod Stephens-Howling,0,0,0,0,0,6,15,0,10,83,1,1,RB,football_db,0,2009
0,Andre Johnson,0,0,0,0,0,2,10,0,101,1569,9,0,WR,football_db,0,2009
1,Randy Moss,0,0,0,0,0,0,0,0,83,1264,13,1,WR,football_db,0,2009
2,Miles Austin,0,0,0,0,0,2,-2,0,81,1320,11,0,WR,football_db,0,2009
3,Larry Fitzgerald,0,0,0,0,0,0,0,0,97,1092,13,0,WR,football_db,0,2009
4,DeSean Jackson,0,0,0,0,0,11,137,1,62,1156,9,1,WR,football_db,0,2009
5,Reggie Wayne,1,0,0,0,1,0,0,0,100,1264,10,0,WR,football_db,0,2009
6,Roddy White,0,0,0,0,0,1,2,0,85,1153,11,0,WR,football_db,0,2009
7,Sidney Rice,1,0,0,0,0,0,0,0,83,1312,8,1,WR,football_db,0,2009
8,Brandon Marshall,0,0,0,0,0,7,39,0,101,1120,10,0,WR,football_db,0,2009
9,Vincent Jackson,0,0,0,0,0,3,11,0,68,1167,9,0,WR,football_db,0,2009
10,Steve Smith,0,0,0,0,0,0,0,0,107,1220,7,0,WR,football_db,0,2009
11,Wes Welker,0,0,0,0,0,5,36,0,123,1348,4,0,WR,football_db,0,2009
12,Marques Colston,0,0,0,0,0,1,6,0,70,1074,9,2,WR,football_db,0,2009
13,Chad Johnson,0,0,0,0,0,3,32,0,72,1047,9,2,WR,football_db,0,2009
14,Santonio Holmes,1,0,0,0,1,3,6,0,79,1248,5,0,WR,football_db,0,2009
15,Hines Ward,0,0,0,0,0,0,0,0,95,1167,6,1,WR,football_db,0,2009
16,Derrick Mason,0,0,0,0,0,1,2,0,73,1028,7,0,WR,football_db,0,2009
17,Steve Smith,0,0,0,0,0,5,22,0,65,982,7,0,WR,football_db,0,2009
18,Donald Driver,0,0,0,0,0,1,13,0,70,1061,6,1,WR,football_db,0,2009
19,Greg Jennings,0,0,0,0,0,0,0,0,68,1113,4,0,WR,football_db,0,2009
20,Robert Meachem,0,0,0,0,0,6,82,0,45,722,9,1,WR,football_db,0,2009
21,Calvin Johnson,0,0,0,0,0,7,73,0,67,984,5,2,WR,football_db,0,2009
22,Anquan Boldin,0,0,0,0,0,3,12,1,84,1024,4,2,WR,football_db,0,2009
23,Mike Sims-Walker,0,0,0,0,0,0,0,0,63,869,7,1,WR,football_db,0,2009
24,Percy Harvin,0,0,0,0,0,15,135,0,60,790,6,0,WR,football_db,0,2009
25,Terrell Owens,0,0,0,0,0,6,54,1,55,829,5,0,WR,football_db,0,2009
26,Hakeem Nicks,0,0,0,0,0,2,8,0,47,790,6,0,WR,football_db,0,2009
27,Mike Wallace,0,0,0,0,0,5,48,0,39,756,6,1,WR,football_db,0,2009
28,Mario Manningham,0,0,0,0,0,0,0,0,57,822,5,1,WR,football_db,0,2009
29,T.J. Houshmandzadeh,0,0,0,0,0,0,0,0,79,911,3,1,WR,football_db,0,2009
30,Austin Collie,0,0,0,0,0,2,1,0,60,676,7,0,WR,football_db,0,2009
31,Chris Chambers,0,0,0,0,0,0,0,0,45,730,5,0,WR,football_db,0,2009
32,Jerricho Cotchery,0,0,0,0,0,2,7,1,57,821,3,0,WR,football_db,0,2009
33,Santana Moss,0,0,0,0,0,2,8,0,70,902,3,1,WR,football_db,0,2009
34,Lee Evans,0,0,0,0,0,0,0,0,44,612,7,0,WR,football_db,0,2009
35,Jeremy Maclin,0,0,0,0,0,2,-7,0,56,773,4,0,WR,football_db,0,2009
36,Pierre Garcon,0,0,0,0,0,2,10,0,47,765,4,0,WR,football_db,0,2009
37,Roy Williams,0,0,0,0,0,0,0,0,38,596,7,1,WR,football_db,0,2009
38,Nate Burleson,0,0,0,0,0,2,4,0,63,812,3,2,WR,football_db,0,2009
39,Nate Washington,0,0,0,0,0,2,15,0,47,569,6,0,WR,football_db,0,2009
40,Devery Henderson,0,0,0,0,0,4,13,0,51,804,2,0,WR,football_db,0,2009
41,Braylon Edwards,1,0,0,0,0,0,0,0,45,680,4,1,WR,football_db,0,2009
42,Patrick Crayton,0,0,0,0,0,4,28,0,37,622,5,1,WR,football_db,0,2009
43,Steve Breaston,0,0,0,0,0,2,44,0,55,712,3,1,WR,football_db,0,2009
44,Kenny Britt,0,0,0,0,0,0,0,0,42,701,3,1,WR,football_db,0,2009
45,Donnie Avery,0,0,0,0,0,4,30,0,47,589,5,2,WR,football_db,0,2009
46,Antonio Bryant,0,0,0,0,0,0,0,0,39,600,4,0,WR,football_db,0,2009
47,Dwayne Bowe,0,0,0,0,0,0,0,0,47,589,4,0,WR,football_db,0,2009
48,Bernard Berrian,0,0,0,0,0,0,0,0,55,618,4,0,WR,football_db,0,2009
49,Earl Bennett,0,0,0,0,0,0,0,0,54,717,2,0,WR,football_db,0,2009
50,Jabar Gaffney,0,0,0,0,0,0,0,0,54,732,2,0,WR,football_db,0,2009
51,Malcom Floyd,0,0,0,0,0,0,0,0,45,776,1,0,WR,football_db,0,2009
52,Davone Bess,0,0,0,0,0,2,11,0,76,758,2,3,WR,football_db,0,2009
53,Johnny Knox,0,0,0,0,0,0,0,0,45,527,5,2,WR,football_db,0,2009
54,Laveranues Coles,0,0,0,0,0,2,10,0,43,514,5,0,WR,football_db,0,2009
55,Jacoby Jones,0,0,0,0,0,3,22,0,27,437,6,0,WR,football_db,0,2009
56,Mohamed Massaquoi,0,0,0,0,0,1,-3,0,34,624,3,1,WR,football_db,0,2009
57,Brian Hartline,0,0,0,0,0,4,29,1,31,506,3,0,WR,football_db,0,2009
58,Jason Avant,0,0,0,0,0,0,0,0,41,587,3,0,WR,football_db,0,2009
59,Louis Murphy,0,0,0,0,0,6,31,0,34,521,4,0,WR,football_db,0,2009
60,Kevin Walter,0,0,0,0,0,4,26,0,53,611,2,0,WR,football_db,0,2009
61,James Jones,0,0,0,0,0,0,0,0,32,440,5,0,WR,football_db,0,2009
62,Michael Crabtree,0,0,0,0,0,0,0,0,48,625,2,1,WR,football_db,0,2009
63,Josh Morgan,0,0,0,0,0,5,61,0,52,527,3,0,WR,football_db,0,2009
64,Torry Holt,0,0,0,0,0,0,0,0,51,722,0,1,WR,football_db,0,2009
65,Michael Jenkins,0,0,0,0,0,0,0,0,50,635,1,0,WR,football_db,0,2009
66,Muhsin Muhammad,0,0,0,0,0,0,0,0,53,581,1,0,WR,football_db,0,2009
67,Andre Caldwell,0,0,0,0,0,3,22,0,51,432,3,2,WR,football_db,0,2009
68,Mark Clayton,1,1,0,0,0,4,28,0,34,480,2,1,WR,football_db,0,2009
69,Brandon Stokley,0,0,0,0,0,0,0,0,19,327,4,0,WR,football_db,0,2009
70,Bryant Johnson,0,0,0,0,0,0,0,0,35,417,3,0,WR,football_db,0,2009
71,Devin Aromashodu,0,0,0,0,0,0,0,0,24,298,4,0,WR,football_db,0,2009
72,Mike Thomas,0,0,0,0,0,12,86,0,48,453,1,1,WR,football_db,0,2009
73,Justin Gage,0,0,0,0,0,0,0,0,28,383,3,0,WR,football_db,0,2009
74,Greg Camarillo,0,0,0,0,0,0,0,0,50,552,0,0,WR,football_db,0,2009
75,Kelley Washington,0,0,0,0,0,1,1,0,34,431,2,0,WR,football_db,0,2009
76,Ted Ginn Jr.,0,0,0,0,0,7,48,0,38,454,1,0,WR,football_db,0,2009
77,Joshua Cribbs,4,1,18,0,1,55,381,1,20,135,1,2,WR,football_db,0,2009
78,Deion Branch,0,0,0,0,0,1,-8,0,45,437,2,0,WR,football_db,0,2009
79,Devin Thomas,0,0,0,0,0,3,-2,0,25,325,3,0,WR,football_db,0,2009
80,Chaz Schilens,0,0,0,0,0,0,0,0,29,365,2,0,WR,football_db,0,2009
81,Bobby Wade,0,0,0,0,0,3,11,0,36,367,2,0,WR,football_db,0,2009
82,Antwaan Randle El,0,0,0,0,0,0,0,0,50,530,0,2,WR,football_db,0,2009
83,Mark Bradley,1,1,26,0,0,2,20,0,24,320,2,0,WR,football_db,0,2009
84,Sam Aiken,0,0,0,0,0,0,0,0,20,326,2,0,WR,football_db,0,2009
85,Chansi Stuckey,0,0,0,0,0,2,6,0,30,318,2,0,WR,football_db,0,2009
86,Jordy Nelson,0,0,0,0,0,0,0,0,22,320,2,1,WR,football_db,0,2009
87,Julian Edelman,0,0,0,0,0,2,5,0,37,359,1,0,WR,football_db,0,2009
88,Maurice Stovall,0,0,0,0,0,0,0,0,24,366,1,0,WR,football_db,0,2009
89,Brandon Gibson,0,0,0,0,0,0,0,0,34,348,1,1,WR,football_db,0,2009
90,Dennis Northcutt,0,0,0,0,0,0,0,0,35,357,1,1,WR,football_db,0,2009
91,Sammie Stroughter,0,0,0,0,0,0,0,0,31,334,1,0,WR,football_db,0,2009
92,Legedu Naanee,1,1,21,0,0,3,7,0,24,242,2,0,WR,football_db,0,2009
93,Chris Henry,0,0,0,0,0,0,0,0,12,236,2,0,WR,football_db,0,2009
94,Josh Reed,0,0,0,0,0,0,0,0,27,291,1,1,WR,football_db,0,2009
95,David Anderson,0,0,0,0,0,0,0,0,38,370,0,0,WR,football_db,0,2009
96,Danny Amendola,0,0,0,0,0,3,-2,0,43,326,1,1,WR,football_db,0,2009
97,Eddie Royal,0,0,0,0,0,1,1,0,37,345,0,0,WR,football_db,0,2009
98,Malcolm Kelly,0,0,0,0,0,0,0,0,25,347,0,0,WR,football_db,0,2009
99,Brad Smith,1,1,27,0,0,18,207,1,7,63,0,0,WR,football_db,0,2009
0,Vernon Davis,0,0,0,0,0,0,0,0,78,965,13,0,TE,football_db,0,2009
1,Dallas Clark,0,0,0,0,0,2,11,0,100,1106,10,0,TE,football_db,0,2009
2,Antonio Gates,0,0,0,0,0,0,0,0,79,1157,8,0,TE,football_db,0,2009
3,Brent Celek,0,0,0,0,0,0,0,0,76,971,8,0,TE,football_db,0,2009
4,Tony Gonzalez,0,0,0,0,0,0,0,0,83,867,6,0,TE,football_db,0,2009
5,Visanthe Shiancoe,0,0,0,0,0,0,0,0,56,566,11,0,TE,football_db,0,2009
6,Kellen Winslow,0,0,0,0,0,1,7,0,77,884,5,0,TE,football_db,0,2009
7,Jason Witten,0,0,0,0,0,0,0,0,94,1030,2,0,TE,football_db,0,2009
8,Heath Miller,0,0,0,0,0,0,0,0,76,789,6,0,TE,football_db,0,2009
9,Greg Olsen,0,0,0,0,0,0,0,0,60,612,8,0,TE,football_db,0,2009
10,John Carlson,0,0,0,0,0,0,0,0,51,574,7,0,TE,football_db,0,2009
11,Zach Miller,0,0,0,0,0,0,0,0,66,805,3,0,TE,football_db,0,2009
12,Jermichael Finley,0,0,0,0,0,0,0,0,55,676,5,1,TE,football_db,0,2009
13,Todd Heap,0,0,0,0,0,1,2,0,53,593,6,0,TE,football_db,0,2009
14,Fred Davis,0,0,0,0,0,0,0,0,48,509,6,0,TE,football_db,0,2009
15,Kevin Boss,0,0,0,0,0,1,16,0,42,567,5,0,TE,football_db,0,2009
16,Owen Daniels,0,0,0,0,0,0,0,0,40,519,5,0,TE,football_db,0,2009
17,Jeremy Shockey,0,0,0,0,0,0,0,0,48,569,3,0,TE,football_db,0,2009
18,Benjamin Watson,0,0,0,0,0,0,0,0,29,404,5,0,TE,football_db,0,2009
19,Marcedes Lewis,0,0,0,0,0,0,0,0,32,518,2,0,TE,football_db,0,2009
20,Dustin Keller,0,0,0,0,0,1,7,0,45,522,2,1,TE,football_db,0,2009
21,Tony Scheffler,0,0,0,0,0,0,0,0,31,416,2,0,TE,football_db,0,2009
22,Brandon Pettigrew,0,0,0,0,0,0,0,0,30,346,2,0,TE,football_db,0,2009
23,Will Heller,0,0,0,0,0,0,0,0,29,296,3,0,TE,football_db,0,2009
24,Bo Scaife,0,0,0,0,0,0,0,0,45,440,1,1,TE,football_db,0,2009
25,Chris Cooley,0,0,0,0,0,0,0,0,29,332,2,0,TE,football_db,0,2009
26,Dante Rosario,0,0,0,0,0,0,0,0,26,313,2,0,TE,football_db,0,2009
27,Daniel Fells,0,0,0,0,0,0,0,0,21,273,3,1,TE,football_db,0,2009
28,Anthony Fasano,0,0,0,0,0,0,0,0,31,339,2,2,TE,football_db,0,2009
29,David Thomas,0,0,0,0,0,0,0,0,35,356,1,0,TE,football_db,0,2009
30,Joel Dreessen,0,0,0,0,0,0,0,0,26,320,1,0,TE,football_db,0,2009
31,Randy McMichael,0,0,0,0,0,0,0,0,34,332,1,0,TE,football_db,0,2009
32,Jeff King,0,0,0,0,0,0,0,0,25,200,3,0,TE,football_db,0,2009
33,John Paul Foschi,0,0,0,0,0,0,0,0,27,260,2,1,TE,football_db,0,2009
34,Zach Miller,0,0,0,0,0,1,3,0,21,212,2,0,TE,football_db,0,2009
35,Daniel Graham,0,0,0,0,0,0,0,0,28,289,1,0,TE,football_db,0,2009
36,Donald Lee,0,0,0,0,0,0,0,0,37,260,1,0,TE,football_db,0,2009
37,Joey Haynos,0,0,0,0,0,0,0,0,19,162,2,0,TE,football_db,0,2009
38,Kellen Davis,0,0,0,0,0,0,0,0,9,75,3,0,TE,football_db,0,2009
39,Sean Ryan,0,0,0,0,0,0,0,0,14,135,2,0,TE,football_db,0,2009
40,Ben Patrick,0,0,0,0,0,0,0,0,12,146,2,0,TE,football_db,0,2009
41,Alge Crumpler,0,0,0,0,0,0,0,0,27,222,1,1,TE,football_db,0,2009
42,Chris Baker,0,0,0,0,0,0,0,0,14,142,2,0,TE,football_db,0,2009
43,Justin Peelle,0,0,0,0,0,0,0,0,12,115,2,0,TE,football_db,0,2009
44,Desmond Clark,0,0,0,0,0,0,0,0,19,145,2,0,TE,football_db,0,2009
45,Gary Barnidge,0,0,0,0,0,0,0,0,12,242,0,0,TE,football_db,0,2009
46,Todd Yoder,0,0,0,0,0,0,0,0,4,9,3,0,TE,football_db,0,2009
47,Delanie Walker,0,0,0,0,0,3,34,0,21,233,0,2,TE,football_db,0,2009
48,Leonard Pope,0,0,0,0,0,0,0,0,20,174,1,0,TE,football_db,0,2009
49,Robert Royal,0,0,0,0,0,0,0,0,11,134,1,0,TE,football_db,0,2009
50,Shawn Nelson,0,0,0,0,0,0,0,0,17,156,1,1,TE,football_db,0,2009
51,Jerramy Stevens,0,0,0,0,0,0,0,0,15,130,1,0,TE,football_db,0,2009
52,Jeff Dugan,0,0,0,0,0,3,7,0,6,52,2,0,TE,football_db,0,2009
53,Evan Moore,0,0,0,0,0,0,0,0,12,158,0,0,TE,football_db,0,2009
54,Martellus Bennett,0,0,0,0,0,0,0,0,15,159,0,0,TE,football_db,0,2009
55,Michael Gaines,0,0,0,0,0,0,0,0,5,59,1,0,TE,football_db,0,2009
56,Brad Cottam,0,0,0,0,0,0,0,0,9,120,0,0,TE,football_db,0,2009
57,Derek Schouman,0,0,0,0,0,0,0,0,9,103,0,0,TE,football_db,0,2009
58,Steve Heiden,0,0,0,0,0,0,0,0,10,73,1,1,TE,football_db,0,2009
59,Daniel Coats,0,0,0,0,0,0,0,0,16,150,0,1,TE,football_db,0,2009
60,Kory Sperry,0,0,0,0,0,0,0,0,3,31,1,0,TE,football_db,0,2009
61,Tom Santi,0,0,0,0,0,0,0,0,8,107,0,1,TE,football_db,0,2009
62,Casey Fitzsimmons,0,0,0,0,0,0,0,0,18,128,0,1,TE,football_db,0,2009
63,Kris Wilson,0,0,0,0,0,0,0,0,4,28,1,0,TE,football_db,0,2009
64,Darnell Dinkins,0,0,0,0,0,0,0,0,5,22,1,0,TE,football_db,0,2009
65,Anthony Becht,0,0,0,0,0,0,0,0,7,61,1,1,TE,football_db,0,2009
66,Matt Spaeth,0,0,0,0,0,0,0,0,5,25,1,0,TE,football_db,0,2009
67,Ben Hartsock,0,0,0,0,0,0,0,0,1,2,1,0,TE,football_db,0,2009
68,Billy Bajema,0,0,0,0,0,0,0,0,8,94,0,0,TE,football_db,0,2009
69,Tony Stewart,0,0,0,0,0,0,0,0,10,78,0,0,TE,football_db,0,2009
70,John Phillips,0,0,0,0,0,0,0,0,7,62,0,0,TE,football_db,0,2009
71,Jared Cook,0,0,0,0,0,0,0,0,9,74,0,0,TE,football_db,0,2009
72,James Casey,0,0,0,0,0,0,0,0,6,64,0,0,TE,football_db,0,2009
73,Jim Kleinsasser,0,0,0,0,0,0,0,0,10,70,0,0,TE,football_db,0,2009
74,Gijon Robinson,0,0,0,0,0,0,0,0,9,62,0,0,TE,football_db,0,2009
75,Darcy Johnson,0,0,0,0,0,0,0,0,5,32,0,0,TE,football_db,0,2009
76,Derek Fine,0,0,0,0,0,0,0,0,9,64,0,0,TE,football_db,0,2009
77,Greg Estandia,0,0,0,0,0,0,0,0,4,45,0,0,TE,football_db,0,2009
78,Travis Beckum,0,0,0,0,0,0,0,0,8,55,0,0,TE,football_db,0,2009
79,Jacob Tamme,0,0,0,0,0,0,0,0,3,35,0,0,TE,football_db,0,2009
80,Jonathan Stupar,0,0,0,0,0,0,0,0,6,40,0,0,TE,football_db,0,2009
81,Stephen Spach,0,0,0,0,0,0,0,0,4,38,0,0,TE,football_db,0,2009
82,L.J. Smith,0,0,0,0,0,0,0,0,2,31,0,0,TE,football_db,0,2009
83,Alex Smith,0,0,0,0,0,0,0,0,3,25,0,0,TE,football_db,0,2009
84,Jake Nordin,0,0,0,0,0,0,0,0,2,26,0,0,TE,football_db,0,2009
85,Brandon Manumaleuna,0,0,0,0,0,0,0,0,5,13,0,0,TE,football_db,0,2009
86,Joe Klopfenstein,0,0,0,0,0,0,0,0,1,11,0,0,TE,football_db,0,2009
87,Zach Potter,0,0,0,0,0,0,0,0,1,3,0,0,TE,football_db,0,2009
88,Bear Pascoe,0,0,0,0,0,0,0,0,1,9,0,0,TE,football_db,0,2009
89,John Owens,0,0,0,0,0,0,0,0,3,16,0,0,TE,football_db,0,2009
90,Jake O'Connell,0,0,0,0,0,0,0,0,2,7,0,0,TE,football_db,0,2009
91,Brandon Myers,0,0,0,0,0,0,0,0,4,19,0,0,TE,football_db,0,2009
92,Matthew Mulligan,0,0,0,0,0,0,0,0,1,2,0,0,TE,football_db,0,2009
93,Cameron Morrah,0,0,0,0,0,0,0,0,1,3,0,0,TE,football_db,0,2009
94,David Johnson,0,0,0,0,0,0,0,0,2,9,0,0,TE,football_db,0,2009
95,Tory Humphrey,0,0,0,0,0,0,0,0,1,7,0,0,TE,football_db,0,2009
96,Anthony Hill,0,0,0,0,0,0,0,0,1,9,0,0,TE,football_db,0,2009
