,player,pass_att,pass_comp,pass_yds,pass_tds,pass_int,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,fumble_lost,position,source,nfl_week,year
63,Jeffery Wilson,0,0,0,0,0,27,105,4,3,34,1,0,RB,football_db,0,2019
64,Bo Scarbrough,0,0,0,0,0,89,377,1,1,5,0,1,RB,football_db,0,2019
65,Jordan Wilkins,0,0,0,0,0,51,307,2,7,43,0,0,RB,football_db,0,2019
66,Patrick Laird,0,0,0,0,0,62,168,1,23,204,0,0,RB,football_db,0,2019
67,Brandon Bolden,0,0,0,0,0,15,68,3,9,111,1,0,RB,football_db,0,2019
68,Dare Ogunbowale,0,0,0,0,0,11,17,2,35,286,0,1,RB,football_db,0,2019
69,Wayne Gallman,0,0,0,0,0,29,110,2,11,102,1,1,RB,football_db,0,2019
70,Jalen Richard,0,0,0,0,0,39,145,0,36,323,0,0,RB,football_db,0,2019
71,Jonathan Williams,0,0,0,0,0,49,235,1,5,59,0,0,RB,football_db,0,2019
72,Dion Lewis,0,0,0,0,0,54,209,0,25,164,1,1,RB,football_db,0,2019
73,Justice Hill,0,0,0,0,0,58,225,2,8,70,0,0,RB,football_db,0,2019
74,Ryquell Armstead,0,0,0,0,0,35,108,0,14,144,2,0,RB,football_db,0,2019
75,Giovani Bernard,0,0,0,0,0,53,170,0,30,234,0,1,RB,football_db,0,2019
76,Kalen Ballage,0,0,0,0,0,74,135,3,14,63,0,0,RB,football_db,0,2019
77,Qadree Ollison,0,0,0,0,0,22,50,4,1,7,0,0,RB,football_db,0,2019
78,Kyle Juszczyk,0,0,0,0,0,3,7,0,20,239,1,0,RB,football_db,0,2019
79,Ty Johnson,0,0,0,0,0,63,273,0,24,109,0,1,RB,football_db,0,2019
80,Mark Walton,0,0,0,0,0,53,201,0,15,89,0,1,RB,football_db,0,2019
81,Ito Smith,0,0,0,0,0,22,106,1,11,87,0,0,RB,football_db,0,2019
82,Dontrell Hilliard,0,0,0,0,0,13,49,2,12,92,0,0,RB,football_db,0,2019
83,Myles Gaskin,0,0,0,0,0,36,133,1,7,51,0,0,RB,football_db,0,2019
84,Ameer Abdullah,0,0,0,0,0,23,115,0,15,88,1,1,RB,football_db,0,2019
85,Bilal Powell,1,0,0,0,0,59,229,0,7,33,0,0,RB,football_db,0,2019
86,Darwin Thompson,0,0,0,0,0,37,128,1,9,43,0,0,RB,football_db,0,2019
87,Reggie Bonnafon,0,0,0,0,0,16,116,1,6,57,0,0,RB,football_db,0,2019
88,C.J. Ham,0,0,0,0,0,7,17,0,17,149,1,1,RB,football_db,0,2019
89,Justin Jackson,0,0,0,0,0,29,200,0,9,22,0,0,RB,football_db,0,2019
90,T.J. Yeldon,0,0,0,0,0,17,63,0,13,124,0,1,RB,football_db,0,2019
91,C.J. Prosise,0,0,0,0,0,23,72,1,10,76,0,1,RB,football_db,0,2019
92,Travis Homer,0,0,0,0,0,18,114,0,11,56,0,0,RB,football_db,0,2019
93,Wes Hills,0,0,0,0,0,10,21,2,2,1,0,0,RB,football_db,0,2019
94,Ty Montgomery,0,0,0,0,0,32,103,0,13,90,0,0,RB,football_db,0,2019
95,Darrell Henderson,0,0,0,0,0,39,147,0,4,37,0,0,RB,football_db,0,2019
96,Kerrith Whyte,0,0,0,0,0,24,122,0,1,9,0,0,RB,football_db,0,2019
97,Marshawn Lynch,0,0,0,0,0,12,34,1,0,0,0,0,RB,football_db,0,2019
98,Alec Ingold,0,0,0,0,0,10,17,0,6,44,1,0,RB,football_db,0,2019
99,Derek Watt,0,0,0,0,0,7,10,1,3,32,0,0,RB,football_db,0,2019
0,Michael Thomas,0,0,0,0,0,1,-9,0,149,1725,9,0,WR,football_db,0,2019
1,Chris Godwin,0,0,0,0,0,1,8,0,86,1333,9,0,WR,football_db,0,2019
2,Kenny Golladay,0,0,0,0,0,0,0,0,65,1190,11,1,WR,football_db,0,2019
3,Cooper Kupp,1,0,0,0,0,2,4,0,94,1161,10,0,WR,football_db,0,2019
4,Julio Jones,0,0,0,0,0,2,-3,0,99,1394,6,0,WR,football_db,0,2019
5,DeVante Parker,0,0,0,0,0,0,0,0,72,1202,9,0,WR,football_db,0,2019
6,Mike Evans,0,0,0,0,0,0,0,0,67,1157,8,0,WR,football_db,0,2019
7,DeAndre Hopkins,2,1,6,1,1,2,18,0,104,1165,7,0,WR,football_db,0,2019
8,Amari Cooper,0,0,0,0,0,1,6,0,79,1189,8,0,WR,football_db,0,2019
9,A.J. Brown,0,0,0,0,0,3,60,1,52,1051,8,0,WR,football_db,0,2019
10,Julian Edelman,2,2,47,1,0,8,27,0,100,1117,6,1,WR,football_db,0,2019
11,Allen Robinson,0,0,0,0,0,1,2,0,98,1147,7,0,WR,football_db,0,2019
12,Keenan Allen,0,0,0,0,0,3,16,0,104,1199,6,0,WR,football_db,0,2019
13,Tyler Lockett,0,0,0,0,0,4,-5,0,82,1057,8,0,WR,football_db,0,2019
14,Jarvis Landry,0,0,0,0,0,1,10,0,83,1174,6,0,WR,football_db,0,2019
15,D.J. Chark,0,0,0,0,0,2,20,0,73,1008,8,0,WR,football_db,0,2019
16,Courtland Sutton,1,1,38,0,0,3,17,0,72,1112,6,0,WR,football_db,0,2019
17,Stefon Diggs,1,0,0,0,0,5,61,0,63,1130,6,3,WR,football_db,0,2019
18,John Brown,1,1,28,1,0,2,7,0,72,1060,6,0,WR,football_db,0,2019
19,D.J. Moore,0,0,0,0,0,6,40,0,87,1175,4,1,WR,football_db,0,2019
20,Michael Gallup,0,0,0,0,0,0,0,0,66,1107,6,0,WR,football_db,0,2019
21,Robert Woods,0,0,0,0,0,17,115,1,90,1134,2,0,WR,football_db,0,2019
22,Terry McLaurin,0,0,0,0,0,0,0,0,58,919,7,0,WR,football_db,0,2019
23,Calvin Ridley,0,0,0,0,0,2,34,0,63,866,7,0,WR,football_db,0,2019
24,Tyler Boyd,0,0,0,0,0,4,23,0,90,1046,5,2,WR,football_db,0,2019
25,Marvin Jones,0,0,0,0,0,2,0,0,62,779,9,0,WR,football_db,0,2019
26,Davante Adams,0,0,0,0,0,0,0,0,83,997,5,1,WR,football_db,0,2019
27,D.K. Metcalf,0,0,0,0,0,2,11,0,58,900,7,3,WR,football_db,0,2019
28,Tyreek Hill,0,0,0,0,0,8,23,0,58,860,7,0,WR,football_db,0,2019
29,Deebo Samuel,0,0,0,0,0,14,159,3,57,802,3,1,WR,football_db,0,2019
30,Odell Beckham Jr.,2,1,20,0,0,3,10,0,74,1035,4,1,WR,football_db,0,2019
31,Emmanuel Sanders,1,1,35,1,0,0,0,0,66,869,5,0,WR,football_db,0,2019
32,Darius Slayton,0,0,0,0,0,0,0,0,48,740,8,0,WR,football_db,0,2019
33,Jamison Crowder,0,0,0,0,0,1,4,0,78,833,6,0,WR,football_db,0,2019
34,Cole Beasley,0,0,0,0,0,0,0,0,67,778,6,0,WR,football_db,0,2019
35,Curtis Samuel,0,0,0,0,0,19,130,1,54,627,6,0,WR,football_db,0,2019
36,Mike Williams,0,0,0,0,0,1,2,0,49,1001,2,0,WR,football_db,0,2019
37,Robby Anderson,0,0,0,0,0,1,4,0,52,779,5,0,WR,football_db,0,2019
38,Chris Conley,0,0,0,0,0,0,0,0,47,775,5,0,WR,football_db,0,2019
39,Golden Tate,0,0,0,0,0,1,16,0,49,676,6,1,WR,football_db,0,2019
40,Breshad Perriman,0,0,0,0,0,2,16,0,36,645,6,0,WR,football_db,0,2019
41,Larry Fitzgerald,0,0,0,0,0,0,0,0,75,804,4,1,WR,football_db,0,2019
42,Randall Cobb,1,0,0,0,0,3,11,0,55,828,3,1,WR,football_db,0,2019
43,Marquise Brown,0,0,0,0,0,0,0,0,46,584,7,0,WR,football_db,0,2019
44,Tyrell Williams,0,0,0,0,0,0,0,0,42,651,6,0,WR,football_db,0,2019
45,Diontae Johnson,0,0,0,0,0,4,41,0,59,680,5,2,WR,football_db,0,2019
46,Christian Kirk,0,0,0,0,0,10,93,0,68,709,3,0,WR,football_db,0,2019
47,Zach Pascal,1,0,0,0,0,2,16,0,41,607,5,0,WR,football_db,0,2019
48,James Washington,0,0,0,0,0,0,0,0,44,735,3,1,WR,football_db,0,2019
49,Dede Westbrook,0,0,0,0,0,5,27,0,66,660,3,0,WR,football_db,0,2019
50,Mecole Hardman,0,0,0,0,0,4,17,0,26,538,6,2,WR,football_db,0,2019
51,Will Fuller,0,0,0,0,0,0,0,0,49,670,3,0,WR,football_db,0,2019
52,Sammy Watkins,0,0,0,0,0,2,12,0,52,673,3,1,WR,football_db,0,2019
53,Adam Thielen,0,0,0,0,0,4,6,1,30,418,6,0,WR,football_db,0,2019
54,Sterling Shepard,0,0,0,0,0,6,72,0,57,576,3,0,WR,football_db,0,2019
55,Hunter Renfrow,0,0,0,0,0,0,0,0,49,605,4,0,WR,football_db,0,2019
56,T.Y. Hilton,0,0,0,0,0,0,0,0,45,501,5,0,WR,football_db,0,2019
57,Alshon Jeffery,0,0,0,0,0,1,2,1,43,490,4,0,WR,football_db,0,2019
58,Kenny Stills,0,0,0,0,0,0,0,0,40,561,4,0,WR,football_db,0,2019
59,Danny Amendola,1,1,19,1,0,0,0,0,62,678,1,0,WR,football_db,0,2019
60,Anthony Miller,0,0,0,0,0,1,-1,0,52,656,2,1,WR,football_db,0,2019
61,JuJu Smith-Schuster,0,0,0,0,0,0,0,0,42,552,3,1,WR,football_db,0,2019
62,Phillip Dorsett,0,0,0,0,0,3,21,0,29,397,5,0,WR,football_db,0,2019
63,Brandin Cooks,0,0,0,0,0,6,52,0,42,583,2,0,WR,football_db,0,2019
64,Demarcus Robinson,0,0,0,0,0,0,0,0,32,449,4,0,WR,football_db,0,2019
65,Corey Davis,0,0,0,0,0,0,0,0,43,601,2,0,WR,football_db,0,2019
66,Steven Sims,1,0,0,0,0,9,85,1,34,310,4,0,WR,football_db,0,2019
67,John Ross,0,0,0,0,0,3,4,0,28,506,3,1,WR,football_db,0,2019
68,Allen Lazard,0,0,0,0,0,1,21,0,35,477,3,0,WR,football_db,0,2019
69,Kendrick Bourne,0,0,0,0,0,0,0,0,30,358,5,0,WR,football_db,0,2019
70,Willie Snead,0,0,0,0,0,2,2,0,31,339,5,0,WR,football_db,0,2019
71,Mohamed Sanu,0,0,0,0,0,3,11,0,59,520,2,0,WR,football_db,0,2019
72,Preston Williams,0,0,0,0,0,0,0,0,32,428,3,1,WR,football_db,0,2019
73,Auden Tate,0,0,0,0,0,0,0,0,40,575,1,1,WR,football_db,0,2019
74,Taylor Gabriel,0,0,0,0,0,3,20,0,29,353,4,0,WR,football_db,0,2019
75,Nelson Agholor,0,0,0,0,0,2,7,0,39,363,3,1,WR,football_db,0,2019
76,Tajae Sharpe,0,0,0,0,0,0,0,0,25,329,4,0,WR,football_db,0,2019
77,Marquez Valdes-Scantling,0,0,0,0,0,2,9,0,26,452,2,0,WR,football_db,0,2019
78,Ted Ginn Jr.,0,0,0,0,0,3,18,0,30,421,2,0,WR,football_db,0,2019
79,Keelan Cole,0,0,0,0,0,1,6,0,24,361,3,0,WR,football_db,0,2019
80,Tre'Quan Smith,0,0,0,0,0,0,0,0,18,234,5,0,WR,football_db,0,2019
81,Allen Hurns,0,0,0,0,0,0,0,0,32,416,2,1,WR,football_db,0,2019
82,Alex Erickson,1,1,26,0,0,5,33,0,43,529,0,2,WR,football_db,0,2019
83,Adam Humphries,0,0,0,0,0,1,1,0,37,374,2,0,WR,football_db,0,2019
84,Demaryius Thomas,0,0,0,0,0,0,0,0,36,433,1,0,WR,football_db,0,2019
85,Russell Gage,0,0,0,0,0,4,12,0,49,446,1,1,WR,football_db,0,2019
86,Olabisi Johnson,0,0,0,0,0,1,6,0,31,294,3,0,WR,football_db,0,2019
87,Josh Gordon,1,0,0,0,1,1,1,0,27,426,1,0,WR,football_db,0,2019
88,J.D. McKissic,0,0,0,0,0,38,205,0,34,233,1,0,WR,football_db,0,2019
89,Albert Wilson,2,1,20,0,0,5,45,0,43,351,1,0,WR,football_db,0,2019
90,Cody Latimer,0,0,0,0,0,0,0,0,24,300,2,0,WR,football_db,0,2019
91,David Moore,0,0,0,0,0,3,25,0,17,301,2,1,WR,football_db,0,2019
92,Damiere Byrd,0,0,0,0,0,0,0,0,32,359,1,1,WR,football_db,0,2019
93,Josh Reynolds,0,0,0,0,0,5,23,0,21,326,1,0,WR,football_db,0,2019
94,Marcus Johnson,0,0,0,0,0,0,0,0,17,277,2,0,WR,football_db,0,2019
95,Geronimo Allison,0,0,0,0,0,1,7,0,34,287,2,1,WR,football_db,0,2019
96,Miles Boykin,0,0,0,0,0,0,0,0,13,198,3,0,WR,football_db,0,2019
97,Seth Roberts,0,0,0,0,0,0,0,0,21,271,2,0,WR,football_db,0,2019
98,Paul Richardson,0,0,0,0,0,1,0,0,28,245,2,0,WR,football_db,0,2019
99,Isaiah McKenzie,0,0,0,0,0,8,49,0,27,254,1,0,WR,football_db,0,2019
0,Travis Kelce,0,0,0,0,0,1,4,1,97,1229,5,1,TE,football_db,0,2019
1,Mark Andrews,0,0,0,0,0,0,0,0,64,852,10,1,TE,football_db,0,2019
2,George Kittle,0,0,0,0,0,5,22,0,85,1053,5,0,TE,football_db,0,2019
3,Darren Waller,0,0,0,0,0,2,5,0,90,1145,3,1,TE,football_db,0,2019
4,Zach Ertz,0,0,0,0,0,0,0,0,88,916,6,1,TE,football_db,0,2019
5,Jared Cook,0,0,0,0,0,0,0,0,43,705,9,0,TE,football_db,0,2019
6,Austin Hooper,0,0,0,0,0,0,0,0,75,787,6,0,TE,football_db,0,2019
7,Hunter Henry,0,0,0,0,0,0,0,0,55,652,5,1,TE,football_db,0,2019
8,Tyler Higbee,0,0,0,0,0,0,0,0,69,734,3,0,TE,football_db,0,2019
9,Dallas Goedert,0,0,0,0,0,0,0,0,58,607,5,2,TE,football_db,0,2019
10,Mike Gesicki,0,0,0,0,0,0,0,0,51,570,5,1,TE,football_db,0,2019
11,Jason Witten,0,0,0,0,0,0,0,0,63,529,4,1,TE,football_db,0,2019
12,Darren Fells,0,0,0,0,0,0,0,0,34,341,7,0,TE,football_db,0,2019
13,Kyle Rudolph,0,0,0,0,0,0,0,0,39,367,6,0,TE,football_db,0,2019
14,Greg Olsen,0,0,0,0,0,0,0,0,52,597,2,0,TE,football_db,0,2019
15,Noah Fant,0,0,0,0,0,3,-12,0,40,562,3,1,TE,football_db,0,2019
16,Jack Doyle,0,0,0,0,0,0,0,0,43,448,4,0,TE,football_db,0,2019
17,Jonnu Smith,0,0,0,0,0,4,78,0,35,439,3,0,TE,football_db,0,2019
18,Evan Engram,0,0,0,0,0,3,7,0,44,467,3,0,TE,football_db,0,2019
19,Ryan Griffin,0,0,0,0,0,0,0,0,34,320,5,0,TE,football_db,0,2019
20,Jimmy Graham,0,0,0,0,0,0,0,0,38,447,3,0,TE,football_db,0,2019
21,Tyler Eifert,0,0,0,0,0,0,0,0,43,436,3,0,TE,football_db,0,2019
22,Cameron Brate,0,0,0,0,0,0,0,0,36,311,4,0,TE,football_db,0,2019
23,Jacob Hollister,0,0,0,0,0,0,0,0,41,349,3,0,TE,football_db,0,2019
24,Eric Ebron,0,0,0,0,0,0,0,0,31,375,3,0,TE,football_db,0,2019
25,Will Dissly,0,0,0,0,0,1,7,0,23,262,4,0,TE,football_db,0,2019
26,Blake Jarwin,0,0,0,0,0,0,0,0,31,365,3,0,TE,football_db,0,2019
27,Gerald Everett,0,0,0,0,0,1,0,0,37,408,2,0,TE,football_db,0,2019
28,O.J. Howard,0,0,0,0,0,0,0,0,34,459,1,1,TE,football_db,0,2019
29,Jordan Akins,0,0,0,0,0,0,0,0,36,418,2,0,TE,football_db,0,2019
30,Dawson Knox,0,0,0,0,0,1,9,0,28,388,2,0,TE,football_db,0,2019
31,Foster Moreau,0,0,0,0,0,0,0,0,21,174,5,0,TE,football_db,0,2019
32,T.J. Hockenson,0,0,0,0,0,0,0,0,32,367,2,0,TE,football_db,0,2019
33,Ricky Seals-Jones,0,0,0,0,0,0,0,0,14,229,4,1,TE,football_db,0,2019
34,Kaden Smith,0,0,0,0,0,0,0,0,31,268,3,0,TE,football_db,0,2019
35,Hayden Hurst,0,0,0,0,0,0,0,0,30,349,2,0,TE,football_db,0,2019
36,Vance McDonald,0,0,0,0,0,1,2,0,38,273,3,0,TE,football_db,0,2019
37,Irv Smith,0,0,0,0,0,0,0,0,36,311,2,0,TE,football_db,0,2019
38,Nick Boyle,0,0,0,0,0,0,0,0,31,321,2,0,TE,football_db,0,2019
39,Josh Hill,0,0,0,0,0,0,0,0,25,226,3,0,TE,football_db,0,2019
40,Demetrius Harris,0,0,0,0,0,0,0,0,15,149,3,0,TE,football_db,0,2019
41,Delanie Walker,0,0,0,0,0,0,0,0,21,215,2,0,TE,football_db,0,2019
42,C.J. Uzomah,0,0,0,0,0,0,0,0,27,242,2,0,TE,football_db,0,2019
43,James O'Shaughnessy,0,0,0,0,0,0,0,0,14,153,2,0,TE,football_db,0,2019
44,Jeremy Sprinkle,0,0,0,0,0,0,0,0,26,241,1,0,TE,football_db,0,2019
45,Anthony Firkser,0,0,0,0,0,0,0,0,14,204,1,0,TE,football_db,0,2019
46,Maxx Williams,0,0,0,0,0,0,0,0,15,202,1,0,TE,football_db,0,2019
47,Charles Clay,0,0,0,0,0,0,0,0,18,237,1,0,TE,football_db,0,2019
48,Jaeden Graham,0,0,0,0,0,0,0,0,9,149,1,0,TE,football_db,0,2019
49,Rhett Ellison,0,0,0,0,0,0,0,0,18,167,1,0,TE,football_db,0,2019
50,Ross Dwelley,0,0,0,0,0,0,0,0,15,91,2,0,TE,football_db,0,2019
51,Logan Thomas,0,0,0,0,0,0,0,0,16,173,1,0,TE,football_db,0,2019
52,Ian Thomas,0,0,0,0,0,0,0,0,16,136,1,0,TE,football_db,0,2019
53,Marcedes Lewis,0,0,0,0,0,0,0,0,15,156,1,0,TE,football_db,0,2019
54,Matt LaCosse,0,0,0,0,0,0,0,0,13,131,1,0,TE,football_db,0,2019
55,Ryan Izzo,0,0,0,0,0,0,0,0,6,114,1,0,TE,football_db,0,2019
56,Vernon Davis,0,0,0,0,0,0,0,0,10,123,1,0,TE,football_db,0,2019
57,Jeff Heuerman,0,0,0,0,0,0,0,0,14,114,1,0,TE,football_db,0,2019
58,Hale Hentges,0,0,0,0,0,0,0,0,8,103,1,0,TE,football_db,0,2019
59,MyCole Pruitt,0,0,0,0,0,0,0,0,6,90,1,0,TE,football_db,0,2019
60,Joshua Perkins,0,0,0,0,0,0,0,0,9,87,1,0,TE,football_db,0,2019
61,Benjamin Watson,0,0,0,0,0,0,0,0,17,173,0,0,TE,football_db,0,2019
62,Nick O'Leary,0,0,0,0,0,0,0,0,13,109,1,0,TE,football_db,0,2019
63,Robert Tonyan,0,0,0,0,0,0,0,0,10,100,1,0,TE,football_db,0,2019
64,Andrew Beck,1,1,6,0,0,1,3,0,9,90,1,0,TE,football_db,0,2019
65,Tyler Kroft,0,0,0,0,0,0,0,0,6,71,1,0,TE,football_db,0,2019
66,Trey Edmunds,0,0,0,0,0,22,92,0,6,48,0,0,TE,football_db,0,2019
67,Nick Vannett,0,0,0,0,0,0,0,0,17,166,0,0,TE,football_db,0,2019
68,Tommy Sweeney,0,0,0,0,0,0,0,0,8,114,0,0,TE,football_db,0,2019
69,David Njoku,0,0,0,0,0,0,0,0,5,41,1,0,TE,football_db,0,2019
70,Jesse James,0,0,0,0,0,0,0,0,16,142,0,0,TE,football_db,0,2019
71,Virgil Green,0,0,0,0,0,0,0,0,9,78,1,0,TE,football_db,0,2019
72,Ben Braunecker,0,0,0,0,0,0,0,0,6,59,1,0,TE,football_db,0,2019
73,Stephen Carlson,0,0,0,0,0,0,0,0,5,51,1,0,TE,football_db,0,2019
74,J.P. Holtz,0,0,0,0,0,0,0,0,7,91,0,0,TE,football_db,0,2019
75,Cethan Carter,0,0,0,0,0,0,0,0,2,13,1,0,TE,football_db,0,2019
76,Mo Alie-Cox,0,0,0,0,0,0,0,0,8,93,0,0,TE,football_db,0,2019
77,Luke Willson,0,0,0,0,0,0,0,0,8,79,0,0,TE,football_db,0,2019
78,Lee Smith,0,0,0,0,0,0,0,0,4,31,1,0,TE,football_db,0,2019
79,Adam Shaheen,0,0,0,0,0,0,0,0,9,74,0,1,TE,football_db,0,2019
80,Troy Fumagalli,0,0,0,0,0,0,0,0,6,38,1,0,TE,football_db,0,2019
81,Trey Burton,0,0,0,0,0,0,0,0,14,84,0,0,TE,football_db,0,2019
82,Blake Bell,0,0,0,0,0,0,0,0,8,67,0,0,TE,football_db,0,2019
83,Deon Yelder,0,0,0,0,0,0,0,0,3,50,0,0,TE,football_db,0,2019
84,Trevon Wesco,0,0,0,0,0,1,2,0,2,47,0,0,TE,football_db,0,2019
85,Clive Walford,0,0,0,0,0,0,4,0,4,57,0,0,TE,football_db,0,2019
86,Durham Smythe,0,0,0,0,0,0,0,0,7,65,0,0,TE,football_db,0,2019
87,Lance Kendricks,0,0,0,0,0,0,0,0,3,50,0,0,TE,football_db,0,2019
88,Ross Travis,0,0,0,0,0,0,0,0,4,51,0,1,TE,football_db,0,2019
89,Geoff Swaim,0,0,0,0,0,0,0,0,13,65,0,0,TE,football_db,0,2019
90,Luke Stocker,0,0,0,0,0,0,0,0,8,53,0,0,TE,football_db,0,2019
91,Tyler Conklin,0,0,0,0,0,0,0,0,8,58,0,0,TE,football_db,0,2019
92,Eric Saubert,0,0,0,0,0,0,0,0,2,21,0,0,TE,football_db,0,2019
93,Drew Sample,0,0,0,0,0,0,0,0,5,30,0,0,TE,football_db,0,2019
94,Tanner Hudson,0,0,0,0,0,0,0,0,2,26,0,0,TE,football_db,0,2019
95,Scott Simonson,0,0,0,0,0,0,0,0,2,11,0,0,TE,football_db,0,2019
