,player,pass_att,pass_comp,pass_yds,pass_tds,pass_int,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,fumble_lost,position,source,nfl_week,year
86,Dominic Rhodes,0,0,0,0,0,37,172,0,1,4,0,1,RB,football_db,0,2010
87,Deji Karim,0,0,0,0,0,35,160,0,3,10,0,0,RB,football_db,0,2010
88,Lance Ball,0,0,0,0,0,41,158,0,3,16,0,0,RB,football_db,0,2010
89,Fred Taylor,0,0,0,0,0,43,155,0,2,6,0,0,RB,football_db,0,2010
90,Tyrell Sutton,0,0,0,0,0,13,71,0,12,70,0,0,RB,football_db,0,2010
91,Le'Ron McClain,0,0,0,0,0,28,85,0,21,134,0,0,RB,football_db,0,2010
92,D.J. Ware,0,0,0,0,0,20,73,0,7,67,0,0,RB,football_db,0,2010
93,Lousaka Polite,0,0,0,0,0,26,62,1,12,61,0,0,RB,football_db,0,2010
94,James Starks,0,0,0,0,0,29,101,0,2,15,0,0,RB,football_db,0,2010
95,Laurence Maroney,0,0,0,0,0,36,74,0,4,50,0,0,RB,football_db,0,2010
96,John Conner,0,0,0,0,0,8,44,1,2,9,0,0,RB,football_db,0,2010
97,Mike Bell,0,0,0,0,0,47,99,0,7,67,0,0,RB,football_db,0,2010
98,Dimitri Nance,0,0,0,0,0,36,95,0,3,30,0,0,RB,football_db,0,2010
99,Chris Gronkowski,0,0,0,0,0,5,17,0,7,35,1,0,RB,football_db,0,2010
0,Brandon Lloyd,0,0,0,0,0,1,-18,0,77,1448,11,0,WR,football_db,0,2010
1,Dwayne Bowe,0,0,0,0,0,1,4,0,72,1162,15,0,WR,football_db,0,2010
2,Roddy White,0,0,0,0,0,1,3,0,115,1389,10,1,WR,football_db,0,2010
3,Greg Jennings,0,0,0,0,0,1,-1,0,76,1265,12,0,WR,football_db,0,2010
4,Mike Wallace,0,0,0,0,0,5,39,0,60,1257,10,0,WR,football_db,0,2010
5,Calvin Johnson,0,0,0,0,0,4,32,0,77,1120,12,0,WR,football_db,0,2010
6,Hakeem Nicks,0,0,0,0,0,0,0,0,79,1052,11,0,WR,football_db,0,2010
7,Andre Johnson,0,0,0,0,0,2,10,0,86,1216,8,0,WR,football_db,0,2010
8,Reggie Wayne,0,0,0,0,0,0,0,0,111,1355,6,1,WR,football_db,0,2010
9,Stevie Johnson,0,0,0,0,0,0,0,0,82,1073,10,1,WR,football_db,0,2010
10,Mike Williams,0,0,0,0,0,0,0,0,65,964,11,2,WR,football_db,0,2010
11,Miles Austin,0,0,0,0,0,7,93,1,69,1041,7,1,WR,football_db,0,2010
12,Jeremy Maclin,0,0,0,0,0,3,36,0,70,964,10,1,WR,football_db,0,2010
13,Terrell Owens,0,0,0,0,0,0,0,0,72,983,9,0,WR,football_db,0,2010
14,DeSean Jackson,0,0,0,0,0,16,104,1,47,1056,6,1,WR,football_db,0,2010
15,Larry Fitzgerald,0,0,0,0,0,0,0,0,90,1137,6,0,WR,football_db,0,2010
16,Mario Manningham,0,0,0,0,0,1,2,0,60,944,9,1,WR,football_db,0,2010
17,Santana Moss,0,0,0,0,0,5,-6,0,93,1115,6,2,WR,football_db,0,2010
18,Marques Colston,0,0,0,0,0,1,1,0,84,1023,7,0,WR,football_db,0,2010
19,Percy Harvin,0,0,0,0,0,18,107,1,71,868,5,1,WR,football_db,0,2010
20,Kenny Britt,0,0,0,0,0,0,0,0,42,775,9,1,WR,football_db,0,2010
21,Braylon Edwards,0,0,0,0,0,1,4,0,53,904,7,1,WR,football_db,0,2010
22,Wes Welker,0,0,0,0,0,0,0,0,86,848,7,0,WR,football_db,0,2010
23,Johnny Knox,0,0,0,0,0,1,2,0,51,960,5,1,WR,football_db,0,2010
24,Derrick Mason,0,0,0,0,0,0,0,0,61,802,7,0,WR,football_db,0,2010
25,Anquan Boldin,1,1,-6,0,0,2,2,0,64,837,7,1,WR,football_db,0,2010
26,Lance Moore,0,0,0,0,0,0,0,0,66,763,8,1,WR,football_db,0,2010
27,Brandon Marshall,1,0,0,0,0,2,3,0,86,1014,3,1,WR,football_db,0,2010
28,Deion Branch,0,0,0,0,0,0,0,0,61,818,6,1,WR,football_db,0,2010
29,Pierre Garcon,0,0,0,0,0,2,6,0,67,784,6,0,WR,football_db,0,2010
30,Austin Collie,0,0,0,0,0,0,0,0,58,649,8,1,WR,football_db,0,2010
31,Mike Thomas,0,0,0,0,0,12,114,0,66,820,4,3,WR,football_db,0,2010
32,Santonio Holmes,0,0,0,0,0,2,17,0,52,746,6,2,WR,football_db,0,2010
33,Malcom Floyd,0,0,0,0,0,0,0,0,37,717,6,0,WR,football_db,0,2010
34,Michael Crabtree,0,0,0,0,0,0,0,0,55,741,6,0,WR,football_db,0,2010
35,Davone Bess,0,0,0,0,0,2,-3,0,79,820,5,2,WR,football_db,0,2010
36,Chad Johnson,1,0,0,0,0,0,0,0,67,831,4,0,WR,football_db,0,2010
37,Anthony Armstrong,0,0,0,0,0,0,0,0,44,871,3,1,WR,football_db,0,2010
38,Nate Washington,0,0,0,0,0,1,-8,0,42,687,6,0,WR,football_db,0,2010
39,Hines Ward,0,0,0,0,0,1,-2,0,59,755,5,1,WR,football_db,0,2010
40,Nate Burleson,0,0,0,0,0,7,81,0,55,625,6,2,WR,football_db,0,2010
41,Jabar Gaffney,0,0,0,0,0,0,0,0,65,875,2,0,WR,football_db,0,2010
42,Mike Sims-Walker,0,0,0,0,0,0,0,0,43,562,7,1,WR,football_db,0,2010
43,James Jones,0,0,0,0,0,0,0,0,50,679,5,1,WR,football_db,0,2010
44,Robert Meachem,0,0,0,0,0,4,14,0,44,638,5,0,WR,football_db,0,2010
45,Dez Bryant,0,0,0,0,0,1,0,0,45,561,6,1,WR,football_db,0,2010
46,Kevin Walter,0,0,0,0,0,0,0,0,51,621,5,0,WR,football_db,0,2010
47,Danny Amendola,0,0,0,0,0,7,81,0,85,689,3,1,WR,football_db,0,2010
48,Steve Breaston,2,1,17,0,0,3,35,0,47,718,1,0,WR,football_db,0,2010
49,Mike Williams,0,0,0,0,0,1,0,0,65,751,2,0,WR,football_db,0,2010
50,Roy Williams,0,0,0,0,0,0,0,0,37,530,5,2,WR,football_db,0,2010
51,Jacoby Ford,0,0,0,0,0,10,155,2,25,470,2,1,WR,football_db,0,2010
52,Eddie Royal,0,0,0,0,0,6,61,0,59,627,3,2,WR,football_db,0,2010
53,Josh Morgan,0,0,0,0,0,2,17,0,44,698,2,1,WR,football_db,0,2010
54,Lee Evans,0,0,0,0,0,0,0,0,37,578,4,1,WR,football_db,0,2010
55,Donald Driver,0,0,0,0,0,0,0,0,51,565,4,1,WR,football_db,0,2010
56,Jacoby Jones,0,0,0,0,0,2,7,0,51,562,3,0,WR,football_db,0,2010
57,Ben Obomanu,0,0,0,0,0,2,17,0,30,494,4,0,WR,football_db,0,2010
58,Jordan Shipley,0,0,0,0,0,0,0,0,52,600,3,0,WR,football_db,0,2010
59,Brandon Gibson,0,0,0,0,0,3,28,0,53,620,2,0,WR,football_db,0,2010
60,Steve Smith,0,0,0,0,0,0,0,0,48,529,3,0,WR,football_db,0,2010
61,Louis Murphy,0,0,0,0,0,1,43,0,41,609,2,1,WR,football_db,0,2010
62,Earl Bennett,0,0,0,0,0,2,9,0,46,561,3,0,WR,football_db,0,2010
63,Brian Hartline,0,0,0,0,0,2,27,0,43,615,1,1,WR,football_db,0,2010
64,David Gettis,0,0,0,0,0,3,2,0,37,508,3,0,WR,football_db,0,2010
65,Randy Moss,0,0,0,0,0,0,0,0,28,393,5,0,WR,football_db,0,2010
66,Blair White,0,0,0,0,0,0,0,0,36,355,5,0,WR,football_db,0,2010
67,Jordy Nelson,0,0,0,0,0,0,0,0,45,582,2,3,WR,football_db,0,2010
68,Mohamed Massaquoi,1,1,29,1,0,1,-3,0,36,483,2,1,WR,football_db,0,2010
69,Brandon Tate,0,0,0,0,0,5,62,0,24,432,3,1,WR,football_db,0,2010
70,Jason Avant,0,0,0,0,0,0,0,0,51,573,1,0,WR,football_db,0,2010
71,Steve Smith,0,0,0,0,0,1,9,0,46,554,2,2,WR,football_db,0,2010
72,Marcel Reece,0,0,0,0,0,30,122,1,25,333,3,1,WR,football_db,0,2010
73,Michael Jenkins,0,0,0,0,0,0,0,0,41,505,2,0,WR,football_db,0,2010
74,Deon Butler,0,0,0,0,0,2,6,0,36,385,4,0,WR,football_db,0,2010
75,Brandon LaFell,1,0,0,0,0,1,60,0,38,468,1,0,WR,football_db,0,2010
76,Patrick Crayton,1,0,0,0,0,0,0,0,28,514,1,0,WR,football_db,0,2010
77,T.J. Houshmandzadeh,0,0,0,0,0,0,0,0,30,398,3,0,WR,football_db,0,2010
78,Roscoe Parrish,0,0,0,0,0,3,23,0,33,400,2,0,WR,football_db,0,2010
79,David Nelson,0,0,0,0,0,0,0,0,31,353,3,0,WR,football_db,0,2010
80,Devery Henderson,0,0,0,0,0,3,8,0,34,464,1,0,WR,football_db,0,2010
81,Jerricho Cotchery,0,0,0,0,0,4,-3,0,41,433,2,0,WR,football_db,0,2010
82,Arrelious Benn,0,0,0,0,0,6,35,0,25,395,2,0,WR,football_db,0,2010
83,Brian Robiskie,0,0,0,0,0,0,0,0,29,310,3,0,WR,football_db,0,2010
84,Jerome Simpson,0,0,0,0,0,1,2,0,20,277,3,2,WR,football_db,0,2010
85,Emmanuel Sanders,0,0,0,0,0,0,0,0,28,376,2,1,WR,football_db,0,2010
86,Darrius Heyward-Bey,0,0,0,0,0,4,48,0,26,366,1,1,WR,football_db,0,2010
87,Vincent Jackson,0,0,0,0,0,1,14,0,14,248,3,0,WR,football_db,0,2010
88,Laurent Robinson,0,0,0,0,0,2,-14,0,34,344,2,0,WR,football_db,0,2010
89,Legedu Naanee,0,0,0,0,0,3,-2,0,23,371,1,1,WR,football_db,0,2010
90,Mark Clayton,0,0,0,0,0,1,6,0,23,306,2,0,WR,football_db,0,2010
91,Andre Roberts,0,0,0,0,0,0,0,0,24,307,2,1,WR,football_db,0,2010
92,Brad Smith,3,2,6,1,0,38,299,1,4,44,0,1,WR,football_db,0,2010
93,Sidney Rice,0,0,0,0,0,0,0,0,17,280,2,0,WR,football_db,0,2010
94,Seyi Ajirotutu,0,0,0,0,0,0,0,0,13,262,2,0,WR,football_db,0,2010
95,Demaryius Thomas,0,0,0,0,0,2,1,0,22,283,2,2,WR,football_db,0,2010
96,Antwaan Randle El,2,2,42,2,0,1,2,0,22,253,0,0,WR,football_db,0,2010
97,Joshua Cribbs,3,2,19,0,0,20,66,0,23,292,1,0,WR,football_db,0,2010
98,Danario Alexander,0,0,0,0,0,0,0,0,20,306,1,0,WR,football_db,0,2010
99,Chansi Stuckey,0,0,0,0,0,3,9,1,40,346,0,2,WR,football_db,0,2010
0,Jason Witten,0,0,0,0,0,0,0,0,94,1002,9,1,TE,football_db,0,2010
1,Antonio Gates,0,0,0,0,0,0,0,0,50,782,10,0,TE,football_db,0,2010
2,Vernon Davis,0,0,0,0,0,0,0,0,56,914,7,0,TE,football_db,0,2010
3,Marcedes Lewis,0,0,0,0,0,0,0,0,58,700,10,2,TE,football_db,0,2010
4,Rob Gronkowski,0,0,0,0,0,0,0,0,42,546,10,1,TE,football_db,0,2010
5,Chris Cooley,0,0,0,0,0,0,0,0,77,849,3,1,TE,football_db,0,2010
6,Kellen Winslow,0,0,0,0,0,0,0,0,66,730,5,0,TE,football_db,0,2010
7,Tony Gonzalez,0,0,0,0,0,0,0,0,70,656,6,0,TE,football_db,0,2010
8,Zach Miller,0,0,0,0,0,0,0,0,60,685,5,0,TE,football_db,0,2010
9,Dustin Keller,0,0,0,0,0,0,0,0,55,687,5,0,TE,football_db,0,2010
10,Aaron Hernandez,0,0,0,0,0,3,47,0,45,563,6,0,TE,football_db,0,2010
11,Benjamin Watson,0,0,0,0,0,1,-1,0,68,763,3,0,TE,football_db,0,2010
12,Brandon Pettigrew,0,0,0,0,0,0,0,0,71,722,4,0,TE,football_db,0,2010
13,Todd Heap,0,0,0,0,0,0,0,0,40,599,5,0,TE,football_db,0,2010
14,Jacob Tamme,0,0,0,0,0,0,0,0,67,631,4,0,TE,football_db,0,2010
15,Kevin Boss,0,0,0,0,0,0,0,0,35,531,5,1,TE,football_db,0,2010
16,Anthony Fasano,0,0,0,0,0,0,0,0,39,528,4,0,TE,football_db,0,2010
17,Joel Dreessen,0,0,0,0,0,0,0,0,36,518,4,1,TE,football_db,0,2010
18,Brent Celek,0,0,0,0,0,0,0,0,42,511,4,0,TE,football_db,0,2010
19,Tony Moeaki,0,0,0,0,0,0,0,0,47,556,3,0,TE,football_db,0,2010
20,Jermaine Gresham,0,0,0,0,0,0,0,0,52,471,4,1,TE,football_db,0,2010
21,Greg Olsen,0,0,0,0,0,0,0,0,41,404,5,1,TE,football_db,0,2010
22,Jimmy Graham,0,0,0,0,0,1,3,0,31,356,5,0,TE,football_db,0,2010
23,Visanthe Shiancoe,0,0,0,0,0,0,0,0,47,530,2,0,TE,football_db,0,2010
24,Heath Miller,0,0,0,0,0,0,0,0,42,512,2,1,TE,football_db,0,2010
25,Jeremy Shockey,0,0,0,0,0,0,0,0,41,408,3,0,TE,football_db,0,2010
26,Owen Daniels,0,0,0,0,0,0,0,0,38,471,2,0,TE,football_db,0,2010
27,Bo Scaife,0,0,0,0,0,0,0,0,36,318,4,1,TE,football_db,0,2010
28,Dallas Clark,0,0,0,0,0,0,0,0,37,347,3,0,TE,football_db,0,2010
29,Fred Davis,0,0,0,0,0,0,0,0,21,316,3,0,TE,football_db,0,2010
30,Daniel Fells,0,0,0,0,0,0,0,0,41,391,2,0,TE,football_db,0,2010
31,Tony Scheffler,0,0,0,0,0,0,0,0,45,378,1,1,TE,football_db,0,2010
32,Jared Cook,0,0,0,0,0,0,0,0,29,361,1,0,TE,football_db,0,2010
33,Jermichael Finley,0,0,0,0,0,0,0,0,21,301,1,0,TE,football_db,0,2010
34,Evan Moore,0,0,0,0,0,0,0,0,16,322,1,1,TE,football_db,0,2010
35,John Carlson,0,0,0,0,0,0,0,0,31,318,1,0,TE,football_db,0,2010
36,David Thomas,0,0,0,0,0,0,0,0,30,219,2,0,TE,football_db,0,2010
37,Randy McMichael,0,0,0,0,0,0,0,0,20,221,2,0,TE,football_db,0,2010
38,Michael Hoomanawanui,0,0,0,0,0,0,0,0,13,146,3,0,TE,football_db,0,2010
39,Delanie Walker,0,0,0,0,0,3,18,0,29,331,0,1,TE,football_db,0,2010
40,Andrew Quarless,0,0,0,0,0,0,0,0,21,238,1,1,TE,football_db,0,2010
41,Billy Bajema,0,0,0,0,0,0,0,0,14,145,2,0,TE,football_db,0,2010
42,Zach Miller,0,0,0,0,0,2,9,0,20,216,1,0,TE,football_db,0,2010
43,Donald Lee,0,0,0,0,0,0,0,0,11,73,3,1,TE,football_db,0,2010
44,Martellus Bennett,0,0,0,0,0,0,0,0,33,260,0,0,TE,football_db,0,2010
45,Craig Stevens,0,0,0,0,0,0,0,0,11,122,2,0,TE,football_db,0,2010
46,Jeff King,0,0,0,0,0,0,0,0,19,121,2,0,TE,football_db,0,2010
47,Travis Beckum,0,0,0,0,0,0,0,0,13,116,2,0,TE,football_db,0,2010
48,Dante Rosario,0,0,0,0,0,1,-2,0,32,264,0,0,TE,football_db,0,2010
49,Leonard Pope,0,0,0,0,0,0,0,0,10,76,2,0,TE,football_db,0,2010
50,John Gilmore,0,0,0,0,0,0,0,0,13,160,1,0,TE,football_db,0,2010
51,Ed Dickson,0,0,0,0,0,0,0,0,11,152,1,0,TE,football_db,0,2010
52,Alge Crumpler,0,0,0,0,0,0,0,0,6,52,2,0,TE,football_db,0,2010
53,Justin Peelle,0,0,0,0,0,0,0,0,10,96,1,0,TE,football_db,0,2010
54,Chris Baker,0,0,0,0,0,0,0,0,9,116,1,0,TE,football_db,0,2010
55,Matt Spaeth,0,0,0,0,0,0,0,0,9,80,1,0,TE,football_db,0,2010
56,Clay Harbor,0,0,0,0,0,0,0,0,9,72,1,0,TE,football_db,0,2010
57,Robert Royal,0,0,0,0,0,0,0,0,5,56,1,0,TE,football_db,0,2010
58,Ben Patrick,0,0,0,0,0,0,0,0,15,123,0,0,TE,football_db,0,2010
59,Jim Kleinsasser,0,0,0,0,0,0,0,0,17,148,0,0,TE,football_db,0,2010
60,Daniel Graham,0,0,0,0,0,0,0,0,18,148,0,0,TE,football_db,0,2010
61,David Martin,0,0,0,0,0,0,0,0,7,43,1,0,TE,football_db,0,2010
62,Jonathan Stupar,0,0,0,0,0,0,0,0,12,111,0,0,TE,football_db,0,2010
63,Michael Palmer,0,0,0,0,0,0,0,0,5,29,1,0,TE,football_db,0,2010
64,Cameron Morrah,0,0,0,0,0,0,0,0,9,117,0,0,TE,football_db,0,2010
65,Brandon Manumaleuna,0,0,0,0,0,0,0,0,5,43,1,0,TE,football_db,0,2010
66,Will Heller,0,0,0,0,0,0,0,0,4,37,1,0,TE,football_db,0,2010
67,Kellen Davis,0,0,0,0,0,0,0,0,1,19,1,0,TE,football_db,0,2010
68,James Casey,0,0,0,0,0,0,0,0,8,98,0,0,TE,football_db,0,2010
69,Kory Sperry,0,0,0,0,0,0,0,0,4,73,0,0,TE,football_db,0,2010
70,Gijon Robinson,0,0,0,0,0,0,0,0,3,12,1,0,TE,football_db,0,2010
71,Logan Paulsen,0,0,0,0,0,0,0,0,2,10,1,0,TE,football_db,0,2010
72,Bear Pascoe,0,0,0,0,0,0,0,0,9,72,0,0,TE,football_db,0,2010
73,Brandon Myers,0,0,0,0,0,0,0,0,12,80,0,0,TE,football_db,0,2010
74,Tom Crabtree,0,0,0,0,0,0,0,0,4,61,0,0,TE,football_db,0,2010
75,Mickey Shuler,0,0,0,0,0,0,0,0,2,44,0,0,TE,football_db,0,2010
76,Dan Gronkowski,0,0,0,0,0,0,0,0,8,65,0,0,TE,football_db,0,2010
77,Kris Wilson,0,0,0,0,0,0,0,0,6,73,0,1,TE,football_db,0,2010
78,Jerramy Stevens,0,0,0,0,0,0,0,0,3,43,0,0,TE,football_db,0,2010
79,Ryan Purvis,0,0,0,0,0,0,0,0,5,38,0,0,TE,football_db,0,2010
80,David Johnson,0,0,0,0,0,0,0,0,4,46,0,0,TE,football_db,0,2010
81,Jim Dray,0,0,0,0,0,0,0,0,3,47,0,0,TE,football_db,0,2010
82,Chase Coffman,0,0,0,0,0,0,0,0,3,30,0,0,TE,football_db,0,2010
83,Zach Potter,0,0,0,0,0,0,0,0,3,24,0,0,TE,football_db,0,2010
84,Jake O'Connell,0,0,0,0,0,0,0,0,3,31,0,0,TE,football_db,0,2010
85,Stephen Spach,0,0,0,0,0,0,0,0,7,40,0,0,TE,football_db,0,2010
86,Fendi Onobun,0,0,0,0,0,0,0,0,2,15,0,0,TE,football_db,0,2010
87,Garrett Mills,0,0,0,0,0,0,0,0,2,19,0,0,TE,football_db,0,2010
88,Reggie Kelly,0,0,0,0,0,0,0,0,10,42,0,0,TE,football_db,0,2010
89,Tory Humphrey,0,0,0,0,0,0,0,0,1,12,0,0,TE,football_db,0,2010
90,Brody Eldridge,0,0,0,0,0,0,0,0,5,39,0,0,TE,football_db,0,2010
91,Jeff Dugan,0,0,0,0,0,2,2,0,4,30,0,0,TE,football_db,0,2010
92,Desmond Clark,0,0,0,0,0,0,0,0,1,12,0,0,TE,football_db,0,2010
93,Alex Smith,0,0,0,0,0,0,0,0,1,6,0,0,TE,football_db,0,2010
94,Richard Quinn,0,0,0,0,0,0,0,0,1,9,0,0,TE,football_db,0,2010
95,Dennis Pitta,0,0,0,0,0,0,0,0,1,1,0,0,TE,football_db,0,2010
