,player,pass_att,pass_comp,pass_yds,pass_tds,pass_int,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,fumble_lost,position,source,nfl_week,year
21,Pierre Thomas,0,0,0,0,0,129,625,9,31,284,3,1,RB,football_db,0,2008
22,Derrick Ward,0,0,0,0,0,182,1025,2,41,384,0,0,RB,football_db,0,2008
23,Jonathan Stewart,0,0,0,0,0,184,836,10,8,47,0,1,RB,football_db,0,2008
24,Dominic Rhodes,0,0,0,0,0,152,538,6,45,302,3,0,RB,football_db,0,2008
25,Jamal Lewis,0,0,0,0,0,279,1002,4,23,178,0,1,RB,football_db,0,2008
26,Larry Johnson,1,1,4,1,0,193,874,5,12,74,0,1,RB,football_db,0,2008
27,Sammy Morris,0,0,0,0,0,156,727,7,17,161,0,1,RB,football_db,0,2008
28,Kevin Faulk,1,1,-2,0,0,83,507,3,58,486,3,0,RB,football_db,0,2008
29,Mewelde Moore,0,0,0,0,0,140,588,5,40,320,1,0,RB,football_db,0,2008
30,Leon Washington,0,0,0,0,0,76,448,6,47,355,2,2,RB,football_db,0,2008
31,Willis McGahee,0,0,0,0,0,170,671,7,24,173,0,3,RB,football_db,0,2008
32,Tim Hightower,0,0,0,0,0,143,399,10,34,237,0,0,RB,football_db,0,2008
33,Warrick Dunn,0,0,0,0,0,186,786,2,47,330,0,0,RB,football_db,0,2008
34,Reggie Bush,0,0,0,0,0,106,404,2,52,440,4,2,RB,football_db,0,2008
35,Joseph Addai,0,0,0,0,0,155,544,5,25,206,2,1,RB,football_db,0,2008
36,Chester Taylor,1,1,4,1,0,101,399,4,45,399,2,2,RB,football_db,0,2008
37,Jerious Norwood,0,0,0,0,0,95,489,4,36,338,2,1,RB,football_db,0,2008
38,Ricky Williams,0,0,0,0,0,160,659,4,29,219,1,2,RB,football_db,0,2008
39,Willie Parker,0,0,0,0,0,210,791,5,3,13,0,0,RB,football_db,0,2008
40,Fred Jackson,0,0,0,0,0,130,571,3,37,317,0,1,RB,football_db,0,2008
41,Cedric Benson,0,0,0,0,0,214,747,2,20,185,0,1,RB,football_db,0,2008
42,Earnest Graham,1,1,3,1,0,132,563,4,23,174,0,2,RB,football_db,0,2008
43,Darren McFadden,0,0,0,0,0,113,499,4,29,285,0,1,RB,football_db,0,2008
44,Darren Sproles,0,0,0,0,0,61,330,1,29,342,5,2,RB,football_db,0,2008
45,Justin Fargas,0,0,0,0,0,218,853,1,10,52,0,1,RB,football_db,0,2008
46,Correll Buckhalter,0,0,0,0,0,76,369,2,26,324,2,0,RB,football_db,0,2008
47,Deuce McAllister,0,0,0,0,0,107,418,5,18,128,1,0,RB,football_db,0,2008
48,Peyton Hillis,0,0,0,0,0,68,343,5,14,179,1,0,RB,football_db,0,2008
49,Julius Jones,0,0,0,0,0,158,698,2,14,66,0,2,RB,football_db,0,2008
50,Maurice Morris,0,0,0,0,0,132,574,0,19,136,2,1,RB,football_db,0,2008
51,Edgerrin James,0,0,0,0,0,133,514,3,12,85,0,2,RB,football_db,0,2008
52,Tashard Choice,0,0,0,0,0,92,472,2,21,185,0,0,RB,football_db,0,2008
53,Michael Bush,2,1,8,0,0,95,421,3,19,162,0,1,RB,football_db,0,2008
54,Ray Rice,0,0,0,0,0,107,454,0,33,273,0,1,RB,football_db,0,2008
55,Michael Pittman,0,0,0,0,0,76,320,4,10,112,0,0,RB,football_db,0,2008
56,T.J. Duckett,0,0,0,0,0,62,172,8,0,0,0,0,RB,football_db,0,2008
57,Fred Taylor,0,0,0,0,0,143,556,1,16,98,0,1,RB,football_db,0,2008
58,LaMont Jordan,0,0,0,0,0,80,363,4,0,0,0,0,RB,football_db,0,2008
59,BenJarvus Green-Ellis,0,0,0,0,0,74,275,5,3,37,0,0,RB,football_db,0,2008
60,Jamaal Charles,0,0,0,0,0,67,357,0,27,272,1,2,RB,football_db,0,2008
61,J.J. Arrington,1,0,0,0,0,31,187,1,29,255,1,0,RB,football_db,0,2008
62,Patrick Cobbs,0,0,0,0,0,12,88,1,19,275,2,0,RB,football_db,0,2008
63,Carnell Williams,0,0,0,0,0,63,233,4,7,43,0,0,RB,football_db,0,2008
64,Felix Jones,0,0,0,0,0,30,266,3,2,10,0,0,RB,football_db,0,2008
65,Ahman Green,0,0,0,0,0,74,294,3,11,32,0,0,RB,football_db,0,2008
66,Ahmad Bradshaw,0,0,0,0,0,67,355,1,5,42,1,0,RB,football_db,0,2008
67,Brandon Jackson,0,0,0,0,0,45,248,1,30,185,0,0,RB,football_db,0,2008
68,Jerome Harrison,0,0,0,0,0,34,246,1,12,116,1,0,RB,football_db,0,2008
69,DeShaun Foster,0,0,0,0,0,76,234,1,16,133,1,1,RB,football_db,0,2008
70,Tatum Bell,0,0,0,0,0,44,249,2,10,57,0,0,RB,football_db,0,2008
71,Chris Perry,0,0,0,0,0,104,269,2,20,71,0,3,RB,football_db,0,2008
72,Leonard Weaver,0,0,0,0,0,30,130,0,20,222,2,1,RB,football_db,0,2008
73,Antonio Pittman,0,0,0,0,0,79,296,0,18,132,0,0,RB,football_db,0,2008
74,Rudi Johnson,0,0,0,0,0,76,237,1,12,88,1,0,RB,football_db,0,2008
75,Ladell Betts,0,0,0,0,0,61,206,1,22,200,0,1,RB,football_db,0,2008
76,Selvin Young,0,0,0,0,0,61,303,1,3,16,0,1,RB,football_db,0,2008
77,Kenneth Darby,0,0,0,0,0,32,140,0,19,183,0,1,RB,football_db,0,2008
78,Jason Wright,0,0,0,0,0,23,85,0,22,156,1,0,RB,football_db,0,2008
79,Gary Russell,0,0,0,0,0,28,77,3,1,-2,0,0,RB,football_db,0,2008
80,Jacob Hester,0,0,0,0,0,19,95,1,12,91,1,1,RB,football_db,0,2008
81,Mike Tolbert,0,0,0,0,0,13,37,0,13,171,1,0,RB,football_db,0,2008
82,Ahmard Hall,0,0,0,0,0,8,21,0,13,138,2,1,RB,football_db,0,2008
83,P.J. Pope,0,0,0,0,0,17,130,0,3,24,1,0,RB,football_db,0,2008
84,Jason McKie,0,0,0,0,0,11,26,2,11,64,1,1,RB,football_db,0,2008
85,John Kuhn,0,0,0,0,0,8,10,1,4,21,2,0,RB,football_db,0,2008
86,Deshawn Wynn,0,0,0,0,0,8,110,1,3,30,0,0,RB,football_db,0,2008
87,Michael Robinson,0,0,0,0,0,19,50,0,17,202,0,1,RB,football_db,0,2008
88,Montell Owens,0,0,0,0,0,2,43,2,2,17,0,0,RB,football_db,0,2008
89,Kolby Smith,0,0,0,0,0,35,100,1,10,52,0,0,RB,football_db,0,2008
90,Greg Jones,0,0,0,0,0,2,13,0,13,116,1,0,RB,football_db,0,2008
91,B.J. Askew,0,0,0,0,0,7,14,2,13,66,0,0,RB,football_db,0,2008
92,Mike Sellers,0,0,0,0,0,6,24,0,12,98,1,1,RB,football_db,0,2008
93,Ryan Moats,0,0,0,0,0,26,94,1,3,14,0,0,RB,football_db,0,2008
94,Jason Snelling,0,0,0,0,0,15,62,0,8,89,0,0,RB,football_db,0,2008
95,Ryan Torain,0,0,0,0,0,15,69,1,0,0,0,0,RB,football_db,0,2008
96,Aaron Stecker,0,0,0,0,0,8,43,0,9,52,1,0,RB,football_db,0,2008
97,Mike Karney,0,0,0,0,0,8,10,2,9,18,0,0,RB,football_db,0,2008
98,Andre Hall,0,0,0,0,0,35,144,0,3,25,0,2,RB,football_db,0,2008
99,Justin Griffith,0,0,0,0,0,2,2,0,9,85,1,0,RB,football_db,0,2008
0,Larry Fitzgerald,0,0,0,0,0,0,0,0,96,1431,12,0,WR,football_db,0,2008
1,Calvin Johnson,0,0,0,0,0,3,-1,0,78,1331,12,2,WR,football_db,0,2008
2,Andre Johnson,0,0,0,0,0,0,0,0,115,1575,8,1,WR,football_db,0,2008
3,Greg Jennings,0,0,0,0,0,0,0,0,80,1292,9,0,WR,football_db,0,2008
4,Roddy White,0,0,0,0,0,2,4,0,88,1382,7,1,WR,football_db,0,2008
5,Steve Smith,0,0,0,0,0,5,40,0,78,1421,6,1,WR,football_db,0,2008
6,Anquan Boldin,0,0,0,0,0,9,67,0,89,1038,11,3,WR,football_db,0,2008
7,Antonio Bryant,0,0,0,0,0,2,22,0,83,1248,7,1,WR,football_db,0,2008
8,Terrell Owens,0,0,0,0,0,7,33,0,69,1052,10,1,WR,football_db,0,2008
9,Randy Moss,0,0,0,0,0,2,0,0,69,1008,11,2,WR,football_db,0,2008
10,Brandon Marshall,0,0,0,0,0,2,-4,0,104,1265,6,3,WR,football_db,0,2008
11,Vincent Jackson,0,0,0,0,0,4,69,0,59,1098,7,1,WR,football_db,0,2008
12,Reggie Wayne,0,0,0,0,0,0,0,0,82,1145,6,0,WR,football_db,0,2008
13,Lance Moore,1,0,0,0,1,0,0,0,79,928,10,0,WR,football_db,0,2008
14,Hines Ward,0,0,0,0,0,1,4,0,81,1043,7,0,WR,football_db,0,2008
15,Dwayne Bowe,0,0,0,0,0,0,0,0,86,1022,7,0,WR,football_db,0,2008
16,Santana Moss,0,0,0,0,0,1,27,0,79,1044,6,1,WR,football_db,0,2008
17,Bernard Berrian,0,0,0,0,0,4,26,0,48,964,7,1,WR,football_db,0,2008
18,Kevin Walter,0,0,0,0,0,3,23,0,60,899,8,0,WR,football_db,0,2008
19,Eddie Royal,1,0,0,0,0,11,109,0,91,980,5,1,WR,football_db,0,2008
20,Wes Welker,0,0,0,0,0,3,26,0,111,1165,3,1,WR,football_db,0,2008
21,Derrick Mason,0,0,0,0,0,1,3,0,80,1037,5,1,WR,football_db,0,2008
22,Donald Driver,0,0,0,0,0,2,4,0,74,1012,5,0,WR,football_db,0,2008
23,Laveranues Coles,0,0,0,0,0,2,9,0,70,850,7,0,WR,football_db,0,2008
24,Isaac Bruce,1,0,0,0,0,1,-3,0,61,835,7,0,WR,football_db,0,2008
25,Lee Evans,0,0,0,0,0,1,22,0,63,1017,3,1,WR,football_db,0,2008
26,Muhsin Muhammad,0,0,0,0,0,0,0,0,65,923,5,1,WR,football_db,0,2008
27,Jerricho Cotchery,0,0,0,0,0,2,8,0,71,858,5,1,WR,football_db,0,2008
28,Steve Breaston,0,0,0,0,0,2,8,0,77,1006,3,0,WR,football_db,0,2008
29,T.J. Houshmandzadeh,0,0,0,0,0,1,9,0,92,904,4,0,WR,football_db,0,2008
30,DeSean Jackson,1,0,0,0,1,17,96,1,62,912,2,2,WR,football_db,0,2008
31,Santonio Holmes,0,0,0,0,0,2,9,0,55,821,5,1,WR,football_db,0,2008
32,Braylon Edwards,0,0,0,0,0,0,0,0,55,873,3,0,WR,football_db,0,2008
33,Marques Colston,0,0,0,0,0,0,0,0,47,760,5,0,WR,football_db,0,2008
34,Ted Ginn Jr.,0,0,0,0,0,5,73,2,56,790,2,0,WR,football_db,0,2008
35,Mark Clayton,1,1,32,1,0,6,81,1,41,695,3,0,WR,football_db,0,2008
36,Justin Gage,0,0,0,0,0,0,0,0,34,651,6,0,WR,football_db,0,2008
37,Devery Henderson,0,0,0,0,0,4,33,0,32,793,3,0,WR,football_db,0,2008
38,Donnie Avery,0,0,0,0,0,10,69,1,53,674,3,0,WR,football_db,0,2008
39,Michael Jenkins,0,0,0,0,0,0,0,0,50,777,3,0,WR,football_db,0,2008
40,Torry Holt,0,0,0,0,0,0,0,0,64,796,3,0,WR,football_db,0,2008
41,Marvin Harrison,0,0,0,0,0,0,0,0,60,636,5,1,WR,football_db,0,2008
42,Matt Jones,0,0,0,0,0,0,0,0,65,761,2,1,WR,football_db,0,2008
43,Anthony Gonzalez,0,0,0,0,0,0,0,0,57,664,4,0,WR,football_db,0,2008
44,Antwaan Randle El,4,3,46,1,0,1,5,0,53,593,4,1,WR,football_db,0,2008
45,Nate Washington,0,0,0,0,0,5,18,0,40,631,3,0,WR,football_db,0,2008
46,Amani Toomer,0,0,0,0,0,0,0,0,48,580,4,0,WR,football_db,0,2008
47,Patrick Crayton,1,0,0,0,0,1,11,0,39,550,4,0,WR,football_db,0,2008
48,Chris Chambers,0,0,0,0,0,1,1,0,33,462,5,0,WR,football_db,0,2008
49,Chad Johnson,0,0,0,0,0,0,0,0,53,540,4,0,WR,football_db,0,2008
50,Bobby Wade,0,0,0,0,0,0,0,0,53,645,2,0,WR,football_db,0,2008
51,Greg Camarillo,0,0,0,0,0,2,1,0,55,613,2,0,WR,football_db,0,2008
52,Bryant Johnson,0,0,0,0,0,0,0,0,45,546,3,0,WR,football_db,0,2008
53,Malcom Floyd,0,0,0,0,0,0,0,0,27,465,4,0,WR,football_db,0,2008
54,Plaxico Burress,0,0,0,0,0,0,0,0,35,454,4,0,WR,football_db,0,2008
55,Jerheme Urban,1,1,18,0,0,0,0,0,34,448,4,0,WR,football_db,0,2008
56,Brandon Stokley,0,0,0,0,0,0,0,0,49,528,3,0,WR,football_db,0,2008
57,Deion Branch,0,0,0,0,0,0,0,0,30,412,4,0,WR,football_db,0,2008
58,Mark Bradley,1,1,37,1,0,0,0,0,30,380,3,0,WR,football_db,0,2008
59,Josh Reed,0,0,0,0,0,0,0,0,56,597,1,0,WR,football_db,0,2008
60,Dennis Northcutt,0,0,0,0,0,1,9,0,44,545,2,1,WR,football_db,0,2008
61,Ike Hilliard,0,0,0,0,0,1,0,0,47,424,4,2,WR,football_db,0,2008
62,Johnnie Lee Higgins,0,0,0,0,0,3,34,0,22,366,4,1,WR,football_db,0,2008
63,Jabar Gaffney,0,0,0,0,0,0,0,0,38,468,2,0,WR,football_db,0,2008
64,Hank Baskett,0,0,0,0,0,0,0,0,33,440,3,0,WR,football_db,0,2008
65,Steve Smith,0,0,0,0,0,0,0,0,57,574,1,0,WR,football_db,0,2008
66,Davone Bess,0,0,0,0,0,1,13,0,54,554,1,1,WR,football_db,0,2008
67,Rashied Davis,0,0,0,0,0,3,14,0,35,445,2,0,WR,football_db,0,2008
68,Chansi Stuckey,0,0,0,0,0,1,1,0,32,359,3,0,WR,football_db,0,2008
69,Robert Meachem,0,0,0,0,0,1,20,1,12,289,3,0,WR,football_db,0,2008
70,Roy Williams,0,0,0,0,0,1,13,0,36,430,2,0,WR,football_db,0,2008
71,Reggie Williams,0,0,0,0,0,1,0,0,37,364,3,0,WR,football_db,0,2008
72,Brandon Jones,0,0,0,0,0,2,35,0,41,449,1,0,WR,football_db,0,2008
73,Koren Robinson,0,0,0,0,0,1,-4,0,31,400,2,0,WR,football_db,0,2008
74,Kevin Curtis,0,0,0,0,0,0,0,0,33,390,2,0,WR,football_db,0,2008
75,Josh Morgan,0,0,0,0,0,0,0,0,20,319,3,0,WR,football_db,0,2008
76,Brandon Lloyd,0,0,0,0,0,0,0,0,26,364,2,0,WR,football_db,0,2008
77,Michael Clayton,0,0,0,0,0,2,5,0,38,484,1,1,WR,football_db,0,2008
78,Bobby Engram,0,0,0,0,0,0,0,0,47,489,0,0,WR,football_db,0,2008
79,Harry Douglas,0,0,0,0,0,12,69,1,23,320,1,1,WR,football_db,0,2008
80,Jason Avant,0,0,0,0,0,0,0,0,32,377,2,0,WR,football_db,0,2008
81,Miles Austin,0,0,0,0,0,0,0,0,13,278,3,0,WR,football_db,0,2008
82,Jordy Nelson,0,0,0,0,0,0,0,0,33,366,2,0,WR,football_db,0,2008
83,Jason Hill,0,0,0,0,0,2,5,0,30,317,2,0,WR,football_db,0,2008
84,Justin McCareins,0,0,0,0,0,2,8,0,30,412,0,2,WR,football_db,0,2008
85,Shaun McDonald,0,0,0,0,0,0,0,0,35,332,1,1,WR,football_db,0,2008
86,Sidney Rice,1,0,0,0,0,0,0,0,15,141,4,0,WR,football_db,0,2008
87,Dane Looker,3,2,17,0,0,0,0,0,23,271,2,1,WR,football_db,0,2008
88,Chaz Schilens,0,0,0,0,0,1,-2,0,15,226,2,0,WR,football_db,0,2008
89,David Anderson,0,0,0,0,0,0,0,0,19,241,2,0,WR,football_db,0,2008
90,Ashley Lelie,0,0,0,0,0,0,0,0,11,197,2,0,WR,football_db,0,2008
91,Chris Henry,0,0,0,0,0,0,0,0,19,220,2,0,WR,football_db,0,2008
92,James Jones,0,0,0,0,0,0,0,0,20,274,1,0,WR,football_db,0,2008
93,Marty Booker,0,0,0,0,0,1,3,0,14,211,2,0,WR,football_db,0,2008
94,Arnaz Battle,0,0,0,0,0,1,18,0,24,318,0,0,WR,football_db,0,2008
95,Reggie Brown,0,0,0,0,0,1,6,0,18,252,1,0,WR,football_db,0,2008
96,Ronald Curry,0,0,0,0,0,1,1,0,19,181,2,0,WR,football_db,0,2008
97,Greg Lewis,0,0,0,0,0,0,0,0,19,247,1,0,WR,football_db,0,2008
98,Sinorice Moss,0,0,0,0,0,0,0,0,12,153,2,0,WR,football_db,0,2008
99,Devard Darling,0,0,0,0,0,0,0,0,17,247,1,0,WR,football_db,0,2008
0,Tony Gonzalez,0,0,0,0,0,0,0,0,96,1058,10,0,TE,football_db,0,2008
1,Jason Witten,1,1,42,0,0,0,0,0,81,952,4,0,TE,football_db,0,2008
2,Dallas Clark,0,0,0,0,0,0,0,0,77,848,6,1,TE,football_db,0,2008
3,Antonio Gates,0,0,0,0,0,0,0,0,60,704,8,1,TE,football_db,0,2008
4,Visanthe Shiancoe,0,0,0,0,0,0,0,0,42,596,7,0,TE,football_db,0,2008
5,Owen Daniels,0,0,0,0,0,0,0,0,70,862,2,1,TE,football_db,0,2008
6,John Carlson,0,0,0,0,0,0,0,0,55,627,5,0,TE,football_db,0,2008
7,Chris Cooley,0,0,0,0,0,0,0,0,83,849,1,2,TE,football_db,0,2008
8,Anthony Fasano,0,0,0,0,0,0,0,0,34,454,7,0,TE,football_db,0,2008
9,Greg Olsen,0,0,0,0,0,0,0,0,54,574,5,2,TE,football_db,0,2008
10,Tony Scheffler,0,0,0,0,0,1,-1,0,40,645,3,1,TE,football_db,0,2008
11,Zach Miller,0,0,0,0,0,0,0,0,56,778,1,0,TE,football_db,0,2008
12,Kevin Boss,0,0,0,0,0,0,0,0,33,384,6,0,TE,football_db,0,2008
13,Dustin Keller,0,0,0,0,0,0,0,0,48,535,3,0,TE,football_db,0,2008
14,Heath Miller,0,0,0,0,0,0,0,0,48,514,3,1,TE,football_db,0,2008
15,Bo Scaife,0,0,0,0,0,0,0,0,58,561,2,0,TE,football_db,0,2008
16,Billy Miller,0,0,0,0,0,0,0,0,45,579,1,0,TE,football_db,0,2008
17,David Martin,0,0,0,0,0,0,0,0,31,450,3,1,TE,football_db,0,2008
18,Daniel Graham,0,0,0,0,0,0,0,0,32,389,4,0,TE,football_db,0,2008
19,Kellen Winslow,0,0,0,0,0,0,0,0,43,428,3,1,TE,football_db,0,2008
20,Marcedes Lewis,0,0,0,0,0,0,0,0,41,489,2,0,TE,football_db,0,2008
21,Donald Lee,0,0,0,0,0,0,0,0,39,303,5,0,TE,football_db,0,2008
22,Todd Heap,0,0,0,0,0,0,0,0,35,403,3,1,TE,football_db,0,2008
23,Jerramy Stevens,0,0,0,0,0,0,0,0,36,397,2,0,TE,football_db,0,2008
24,Martellus Bennett,0,0,0,0,0,0,0,0,20,283,4,0,TE,football_db,0,2008
25,L.J. Smith,0,0,0,0,0,0,0,0,37,298,3,0,TE,football_db,0,2008
26,Alex Smith,0,0,0,0,0,0,0,0,21,250,3,0,TE,football_db,0,2008
27,Jeremy Shockey,0,0,0,0,0,0,0,0,50,483,0,2,TE,football_db,0,2008
28,Vernon Davis,0,0,0,0,0,1,11,0,31,358,2,1,TE,football_db,0,2008
29,Desmond Clark,0,0,0,0,0,0,0,0,41,367,1,0,TE,football_db,0,2008
30,Robert Royal,0,0,0,0,0,0,0,0,33,351,1,2,TE,football_db,0,2008
31,Brent Celek,0,0,0,0,0,0,0,0,27,318,1,0,TE,football_db,0,2008
32,Benjamin Watson,0,0,0,0,0,0,0,0,22,209,2,1,TE,football_db,0,2008
33,Alge Crumpler,0,0,0,0,0,0,0,0,24,257,1,0,TE,football_db,0,2008
34,Michael Gaines,0,0,0,0,0,0,0,0,23,260,1,2,TE,football_db,0,2008
35,Dante Rosario,0,0,0,0,0,0,0,0,18,209,1,0,TE,football_db,0,2008
36,Justin Peelle,0,0,0,0,0,0,0,0,15,159,2,0,TE,football_db,0,2008
37,Steve Heiden,0,0,0,0,0,0,0,0,23,249,0,0,TE,football_db,0,2008
38,Mark Campbell,0,0,0,0,0,0,0,0,12,121,2,0,TE,football_db,0,2008
39,Delanie Walker,0,0,0,0,0,2,-13,0,10,155,1,0,TE,football_db,0,2008
40,Brandon Manumaleuna,0,0,0,0,0,0,0,0,15,127,2,0,TE,football_db,0,2008
41,Jeff King,0,0,0,0,0,0,0,0,21,195,1,0,TE,football_db,0,2008
42,Derek Schouman,0,0,0,0,0,0,0,0,15,153,1,0,TE,football_db,0,2008
43,John Gilmore,0,0,0,0,0,0,0,0,15,147,1,0,TE,football_db,0,2008
44,Darcy Johnson,0,0,0,0,0,0,0,0,4,46,2,0,TE,football_db,0,2008
45,Reggie Kelly,0,0,0,0,0,0,0,0,31,207,0,0,TE,football_db,0,2008
46,Chris Baker,0,0,0,0,0,0,0,0,21,194,0,0,TE,football_db,0,2008
47,Daniel Wilcox,0,0,0,0,0,0,0,0,5,19,2,0,TE,football_db,0,2008
48,Tory Humphrey,0,0,0,0,0,0,0,0,11,162,0,0,TE,football_db,0,2008
49,Casey Fitzsimmons,0,0,0,0,0,0,0,0,12,85,1,0,TE,football_db,0,2008
50,Derek Fine,0,0,0,0,0,0,0,0,10,94,1,0,TE,football_db,0,2008
51,Gijon Robinson,0,0,0,0,0,0,0,0,19,166,0,0,TE,football_db,0,2008
52,Randy McMichael,0,0,0,0,0,0,0,0,11,139,0,0,TE,football_db,0,2008
53,Jermichael Finley,0,0,0,0,0,0,0,0,6,74,1,0,TE,football_db,0,2008
54,Ben Utecht,0,0,0,0,0,0,0,0,16,123,0,0,TE,football_db,0,2008
55,Matt Spaeth,0,0,0,0,0,0,0,0,17,136,0,0,TE,football_db,0,2008
56,Tom Santi,0,0,0,0,0,0,0,0,10,64,1,0,TE,football_db,0,2008
57,Todd Yoder,0,0,0,0,0,0,0,0,8,50,1,0,TE,football_db,0,2008
58,John Owens,0,0,0,0,0,0,0,0,8,56,1,0,TE,football_db,0,2008
59,Ben Patrick,0,0,0,0,0,0,0,0,11,104,0,0,TE,football_db,0,2008
60,Jim Kleinsasser,0,0,0,0,0,0,0,0,6,92,0,0,TE,football_db,0,2008
61,Greg Estandia,0,0,0,0,0,0,0,0,10,113,0,0,TE,football_db,0,2008
62,Darnell Dinkins,0,0,0,0,0,0,0,0,5,41,1,0,TE,football_db,0,2008
63,Joe Klopfenstein,0,0,0,0,0,0,0,0,11,123,0,1,TE,football_db,0,2008
64,Joey Haynos,0,0,0,0,0,0,0,0,2,22,1,0,TE,football_db,0,2008
65,David Thomas,0,0,0,0,0,0,0,0,9,93,0,0,TE,football_db,0,2008
66,Daniel Fells,0,0,0,0,0,0,0,0,7,81,0,0,TE,football_db,0,2008
67,Casey Cramer,0,0,0,0,0,0,0,0,2,3,1,0,TE,football_db,0,2008
68,Tony Stewart,0,0,0,0,0,0,0,0,11,81,0,0,TE,football_db,0,2008
69,Garrett Mills,0,0,0,0,0,0,0,0,5,65,0,0,TE,football_db,0,2008
70,Jerame Tuman,0,0,0,0,0,0,0,0,3,41,0,0,TE,football_db,0,2008
71,Leonard Pope,0,0,0,0,0,0,0,0,9,77,0,0,TE,football_db,0,2008
72,Bubba Franks,0,0,0,0,0,0,0,0,6,47,0,0,TE,football_db,0,2008
73,Joel Dreessen,0,0,0,0,0,0,0,0,11,77,0,0,TE,football_db,0,2008
74,Brad Cottam,0,0,0,0,0,0,0,0,7,63,0,0,TE,football_db,0,2008
75,Richard Angulo,0,0,0,0,0,0,0,0,8,63,0,0,TE,football_db,0,2008
76,George Wrighster,0,0,0,0,0,0,0,0,2,35,0,0,TE,football_db,0,2008
77,Michael Matthews,0,0,0,0,0,0,0,0,2,26,0,0,TE,football_db,0,2008
78,Dan Campbell,0,0,0,0,0,0,0,0,1,21,0,0,TE,football_db,0,2008
79,Billy Bajema,0,0,0,0,0,0,0,0,2,34,0,0,TE,football_db,0,2008
80,Stephen Spach,0,0,0,0,0,0,0,0,2,15,0,0,TE,football_db,0,2008
81,Matt Schobel,0,0,0,0,0,0,0,0,2,10,0,0,TE,football_db,0,2008
82,Jason Rader,0,0,0,0,0,0,0,0,1,26,0,1,TE,football_db,0,2008
83,Sean McHugh,0,0,0,0,0,0,0,0,3,24,0,0,TE,football_db,0,2008
84,Nate Lawrie,0,0,0,0,0,0,0,0,2,11,0,0,TE,football_db,0,2008
85,Ben Hartsock,0,0,0,0,0,0,0,0,3,26,0,0,TE,football_db,0,2008
86,Fred Davis,0,0,0,0,0,1,-3,0,3,27,0,0,TE,football_db,0,2008
87,Daniel Coats,0,0,0,0,0,0,0,0,2,19,0,0,TE,football_db,0,2008
88,Anthony Becht,0,0,0,0,0,0,0,0,6,39,0,0,TE,football_db,0,2008
89,Jacob Tamme,0,0,0,0,0,0,0,0,3,12,0,0,TE,football_db,0,2008
90,Craig Stevens,0,0,0,0,0,0,0,0,1,9,0,0,TE,football_db,0,2008
91,Sean Ryan,0,0,0,0,0,0,0,0,3,15,0,0,TE,football_db,0,2008
92,Martin Rucker,0,0,0,0,0,0,0,0,2,17,0,0,TE,football_db,0,2008
93,Buck Ortega,0,0,0,0,0,0,0,0,1,3,0,0,TE,football_db,0,2008
94,Will Heller,0,0,0,0,0,0,0,0,4,29,0,1,TE,football_db,0,2008
95,Jeff Dugan,0,0,0,0,0,4,7,0,2,12,0,0,TE,football_db,0,2008
96,Tony Curtis,0,0,0,0,0,0,0,0,8,32,0,0,TE,football_db,0,2008
