,player,pass_att,pass_comp,pass_yds,pass_tds,pass_int,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,fumble_lost,position,source,nfl_week,year
55,Thomas Rawls,0,0,0,0,0,109,349,3,13,96,0,0,RB,football_db,0,2016
56,Charcandrick West,0,0,0,0,0,88,293,1,28,188,2,0,RB,football_db,0,2016
57,Paul Perkins,0,0,0,0,0,112,456,0,15,162,0,0,RB,football_db,0,2016
58,Rex Burkhead,0,0,0,0,0,74,344,2,17,145,0,1,RB,football_db,0,2016
59,Jeremy Langford,0,0,0,0,0,62,200,4,19,142,0,2,RB,football_db,0,2016
60,Travaris Cadet,0,0,0,0,0,4,19,0,40,281,4,0,RB,football_db,0,2016
61,Alfred Blue,0,0,0,0,0,100,420,1,12,40,0,1,RB,football_db,0,2016
62,Jamize Olawale,0,0,0,0,0,17,47,2,12,227,1,0,RB,football_db,0,2016
63,C.J. Prosise,0,0,0,0,0,30,172,1,17,208,0,0,RB,football_db,0,2016
64,Fozzy Whittaker,0,0,0,0,0,57,265,0,25,226,0,1,RB,football_db,0,2016
65,Charles Sims,0,0,0,0,0,51,149,1,24,190,1,1,RB,football_db,0,2016
66,Wendell Smallwood,0,0,0,0,0,77,312,1,6,55,0,1,RB,football_db,0,2016
67,Eddie Lacy,0,0,0,0,0,71,360,0,4,28,0,0,RB,football_db,0,2016
68,Justin Forsett,0,0,0,0,0,87,291,1,20,85,0,1,RB,football_db,0,2016
69,James Starks,0,0,0,0,0,63,145,0,19,134,2,0,RB,football_db,0,2016
70,John Kuhn,0,0,0,0,0,18,37,4,16,70,1,0,RB,football_db,0,2016
71,Dwayne Washington,0,0,0,0,0,90,265,1,10,62,0,0,RB,football_db,0,2016
72,Aaron Ripkowski,0,0,0,0,0,34,150,2,9,46,1,0,RB,football_db,0,2016
73,Alfred Morris,0,0,0,0,0,69,243,2,3,11,0,0,RB,football_db,0,2016
74,Dion Lewis,0,0,0,0,0,64,283,0,17,94,0,0,RB,football_db,0,2016
75,Kyle Juszczyk,0,0,0,0,0,5,22,1,37,266,0,0,RB,football_db,0,2016
76,Corey Grant,0,0,0,0,0,32,164,1,4,35,1,0,RB,football_db,0,2016
77,Kerwynn Williams,0,0,0,0,0,18,157,2,1,6,0,0,RB,football_db,0,2016
78,Kenyan Drake,0,0,0,0,0,33,179,2,9,46,0,0,RB,football_db,0,2016
79,Peyton Barber,0,0,0,0,0,55,223,1,5,28,0,0,RB,football_db,0,2016
80,Cameron Artis-Payne,0,0,0,0,0,36,144,2,1,11,0,0,RB,football_db,0,2016
81,Shane Vereen,0,0,0,0,0,33,158,1,11,94,0,2,RB,football_db,0,2016
82,DuJuan Harris,0,0,0,0,0,38,138,0,8,115,1,2,RB,football_db,0,2016
83,Kenjon Barner,0,0,0,0,0,27,129,2,5,42,0,0,RB,football_db,0,2016
84,Orleans Darkwa,0,0,0,0,0,30,111,2,2,12,0,0,RB,football_db,0,2016
85,Kapri Bibbs,0,0,0,0,0,29,129,0,2,75,1,0,RB,football_db,0,2016
86,Alex Collins,0,0,0,0,0,31,125,1,11,84,0,1,RB,football_db,0,2016
87,Ameer Abdullah,0,0,0,0,0,18,101,0,5,57,1,0,RB,football_db,0,2016
88,Danny Woodhead,0,0,0,0,0,19,116,0,6,35,1,0,RB,football_db,0,2016
89,Mike Tolbert,0,0,0,0,0,35,114,0,10,72,1,0,RB,football_db,0,2016
90,Ronnie Hillman,0,0,0,0,0,41,131,0,7,93,0,0,RB,football_db,0,2016
91,Kenneth Farrow,0,0,0,0,0,60,192,0,13,70,0,1,RB,football_db,0,2016
92,Bobby Rainey,0,0,0,0,0,17,63,0,20,153,0,1,RB,football_db,0,2016
93,Lance Dunbar,0,0,0,0,0,9,31,1,16,122,0,0,RB,football_db,0,2016
94,Reggie Bush,0,0,0,0,0,12,-3,1,7,90,0,0,RB,football_db,0,2016
95,Terron Ward,0,0,0,0,0,31,151,0,1,11,0,0,RB,football_db,0,2016
96,MarQueis Gray,0,0,0,0,0,0,0,0,14,174,0,0,RB,football_db,0,2016
97,Chris Johnson,0,0,0,0,0,25,95,1,0,0,0,0,RB,football_db,0,2016
98,Jonathan Grimes,0,0,0,0,0,23,105,0,13,94,0,0,RB,football_db,0,2016
99,Mack Brown,0,0,0,0,0,8,82,1,1,-2,0,0,RB,football_db,0,2016
0,Jordy Nelson,0,0,0,0,0,0,0,0,97,1257,14,1,WR,football_db,0,2016
1,Mike Evans,0,0,0,0,0,0,0,0,96,1321,12,0,WR,football_db,0,2016
2,Antonio Brown,0,0,0,0,0,3,9,0,106,1284,12,0,WR,football_db,0,2016
3,Odell Beckham Jr.,0,0,0,0,0,1,9,0,101,1367,10,1,WR,football_db,0,2016
4,T.Y. Hilton,0,0,0,0,0,0,0,0,91,1448,6,0,WR,football_db,0,2016
5,Julio Jones,0,0,0,0,0,0,0,0,83,1409,6,0,WR,football_db,0,2016
6,Davante Adams,0,0,0,0,0,0,0,0,75,997,12,1,WR,football_db,0,2016
7,Michael Thomas,0,0,0,0,0,0,0,0,92,1137,9,2,WR,football_db,0,2016
8,Brandin Cooks,0,0,0,0,0,6,30,0,78,1173,8,0,WR,football_db,0,2016
9,Doug Baldwin,1,1,15,1,0,3,2,0,94,1128,7,0,WR,football_db,0,2016
10,Michael Crabtree,0,0,0,0,0,0,0,0,89,1003,8,0,WR,football_db,0,2016
11,Tyrell Williams,0,0,0,0,0,0,0,0,69,1059,7,0,WR,football_db,0,2016
12,Rishard Matthews,0,0,0,0,0,0,0,0,65,945,9,1,WR,football_db,0,2016
13,Amari Cooper,0,0,0,0,0,1,0,0,83,1153,5,0,WR,football_db,0,2016
14,Demaryius Thomas,0,0,0,0,0,0,0,0,90,1083,5,2,WR,football_db,0,2016
15,Larry Fitzgerald,1,0,0,0,0,2,5,0,107,1023,6,1,WR,football_db,0,2016
16,Jarvis Landry,1,0,0,0,0,5,17,0,94,1136,4,2,WR,football_db,0,2016
17,Dez Bryant,1,1,10,1,0,0,0,0,50,796,8,1,WR,football_db,0,2016
18,Kelvin Benjamin,0,0,0,0,0,0,0,0,63,941,7,1,WR,football_db,0,2016
19,Terrelle Pryor,9,5,41,0,0,8,21,1,77,1007,4,0,WR,football_db,0,2016
20,Tyreek Hill,0,0,0,0,0,24,267,3,61,593,6,1,WR,football_db,0,2016
21,Golden Tate,0,0,0,0,0,10,4,0,91,1077,4,1,WR,football_db,0,2016
22,Emmanuel Sanders,0,0,0,0,0,1,4,0,79,1032,5,0,WR,football_db,0,2016
23,Mike Wallace,0,0,0,0,0,5,31,0,72,1017,4,0,WR,football_db,0,2016
24,Julian Edelman,0,0,0,0,0,12,57,0,98,1106,3,2,WR,football_db,0,2016
25,Kenny Britt,0,0,0,0,0,0,0,0,68,1002,5,1,WR,football_db,0,2016
26,Adam Thielen,0,0,0,0,0,2,15,0,69,967,5,1,WR,football_db,0,2016
27,Kenny Stills,0,0,0,0,0,0,0,0,42,726,9,0,WR,football_db,0,2016
28,Allen Robinson,0,0,0,0,0,0,0,0,73,883,6,0,WR,football_db,0,2016
29,DeSean Jackson,0,0,0,0,0,0,0,0,56,1005,4,0,WR,football_db,0,2016
30,Jamison Crowder,0,0,0,0,0,2,-2,0,67,847,7,1,WR,football_db,0,2016
31,A.J. Green,0,0,0,0,0,0,0,0,66,964,4,0,WR,football_db,0,2016
32,Brandon LaFell,0,0,0,0,0,1,-2,0,64,862,6,0,WR,football_db,0,2016
33,Willie Snead,1,1,50,1,0,0,0,0,72,895,4,0,WR,football_db,0,2016
34,Sterling Shepard,0,0,0,0,0,3,31,0,65,683,8,0,WR,football_db,0,2016
35,Pierre Garcon,0,0,0,0,0,0,0,0,79,1041,3,0,WR,football_db,0,2016
36,DeAndre Hopkins,0,0,0,0,0,0,0,0,78,954,4,0,WR,football_db,0,2016
37,Cameron Meredith,1,1,2,1,0,1,6,0,66,888,4,2,WR,football_db,0,2016
38,Marvin Jones,0,0,0,0,0,1,3,0,55,930,4,0,WR,football_db,0,2016
39,Steve Smith,0,0,0,0,0,0,0,0,70,799,5,0,WR,football_db,0,2016
40,Quincy Enunwa,0,0,0,0,0,1,12,0,58,857,4,0,WR,football_db,0,2016
41,Cole Beasley,1,0,0,0,0,1,7,0,75,833,5,0,WR,football_db,0,2016
42,Marqise Lee,1,1,20,1,0,6,35,0,63,851,3,1,WR,football_db,0,2016
43,Stefon Diggs,0,0,0,0,0,3,10,0,84,903,3,0,WR,football_db,0,2016
44,J.J. Nelson,0,0,0,0,0,4,83,1,34,568,6,1,WR,football_db,0,2016
45,Anquan Boldin,0,0,0,0,0,0,0,0,67,584,8,0,WR,football_db,0,2016
46,Dontrelle Inman,0,0,0,0,0,0,0,0,58,810,4,0,WR,football_db,0,2016
47,Taylor Gabriel,0,0,0,0,0,4,51,1,35,579,6,0,WR,football_db,0,2016
48,Ted Ginn Jr.,0,0,0,0,0,14,98,0,54,752,4,2,WR,football_db,0,2016
49,DeVante Parker,0,0,0,0,0,0,0,0,56,744,4,0,WR,football_db,0,2016
50,Jordan Matthews,0,0,0,0,0,0,0,0,73,804,3,0,WR,football_db,0,2016
51,Brandon Marshall,0,0,0,0,0,0,0,0,59,788,3,0,WR,football_db,0,2016
52,Alshon Jeffery,0,0,0,0,0,0,0,0,52,821,2,0,WR,football_db,0,2016
53,Chris Hogan,0,0,0,0,0,3,9,0,38,680,4,1,WR,football_db,0,2016
54,Mohamed Sanu,0,0,0,0,0,1,5,0,59,653,4,1,WR,football_db,0,2016
55,Randall Cobb,0,0,0,0,0,10,33,0,60,610,4,0,WR,football_db,0,2016
56,Travis Benjamin,1,0,0,0,0,2,-3,0,47,677,4,3,WR,football_db,0,2016
57,Tavon Austin,0,0,0,0,0,28,159,1,58,509,3,1,WR,football_db,0,2016
58,Jeremy Kerley,0,0,0,0,0,0,0,0,64,667,3,1,WR,football_db,0,2016
59,Terrance Williams,0,0,0,0,0,0,0,0,44,594,4,1,WR,football_db,0,2016
60,Tyler Lockett,0,0,0,0,0,6,114,1,41,597,1,0,WR,football_db,0,2016
61,Michael Floyd,0,0,0,0,0,0,0,0,37,488,5,0,WR,football_db,0,2016
62,Eli Rogers,0,0,0,0,0,1,6,0,48,594,3,0,WR,football_db,0,2016
63,Will Fuller,0,0,0,0,0,1,-3,0,47,635,2,0,WR,football_db,0,2016
64,Donte Moncrief,0,0,0,0,0,1,-1,0,30,307,7,0,WR,football_db,0,2016
65,Robby Anderson,0,0,0,0,0,3,42,0,42,587,2,1,WR,football_db,0,2016
66,Brian Quick,0,0,0,0,0,0,0,0,41,564,3,0,WR,football_db,0,2016
67,Adam Humphries,0,0,0,0,0,5,18,0,55,622,2,0,WR,football_db,0,2016
68,Seth Roberts,0,0,0,0,0,0,0,0,38,397,5,0,WR,football_db,0,2016
69,Robert Woods,0,0,0,0,0,1,6,0,51,613,1,0,WR,football_db,0,2016
70,Breshad Perriman,0,0,0,0,0,1,2,0,33,499,3,0,WR,football_db,0,2016
71,Tyler Boyd,0,0,0,0,0,4,58,0,54,603,1,1,WR,football_db,0,2016
72,Allen Hurns,0,0,0,0,0,0,0,0,35,477,3,0,WR,football_db,0,2016
73,Jeremy Maclin,1,0,0,0,0,1,-1,0,44,536,2,0,WR,football_db,0,2016
74,John Brown,0,0,0,0,0,1,10,0,39,517,2,0,WR,football_db,0,2016
75,Malcolm Mitchell,0,0,0,0,0,0,0,0,32,401,4,0,WR,football_db,0,2016
76,Phillip Dorsett,0,0,0,0,0,2,10,0,33,528,2,0,WR,football_db,0,2016
77,Victor Cruz,0,0,0,0,0,0,0,0,39,586,1,1,WR,football_db,0,2016
78,Tajae Sharpe,0,0,0,0,0,1,1,0,41,522,2,0,WR,football_db,0,2016
79,Kendall Wright,0,0,0,0,0,1,15,0,29,416,3,0,WR,football_db,0,2016
80,Marquise Goodwin,0,0,0,0,0,0,0,0,29,431,3,0,WR,football_db,0,2016
81,Devin Funchess,0,0,0,0,0,0,0,0,23,371,4,0,WR,football_db,0,2016
82,Corey Coleman,0,0,0,0,0,2,10,0,33,413,3,0,WR,football_db,0,2016
83,Sammy Watkins,0,0,0,0,0,0,0,0,28,430,2,0,WR,football_db,0,2016
84,Sammie Coates,0,0,0,0,0,4,14,0,21,435,2,0,WR,football_db,0,2016
85,Cordarrelle Patterson,0,0,0,0,0,7,43,0,52,453,2,0,WR,football_db,0,2016
86,Jermaine Kearse,0,0,0,0,0,0,0,0,41,510,1,0,WR,football_db,0,2016
87,Eddie Royal,0,0,0,0,0,0,0,0,33,369,2,0,WR,football_db,0,2016
88,Albert Wilson,0,0,0,0,0,2,50,1,31,279,2,0,WR,football_db,0,2016
89,Chris Conley,0,0,0,0,0,0,0,0,44,530,0,0,WR,football_db,0,2016
90,Dorial Green-Beckham,0,0,0,0,0,0,0,0,36,392,2,0,WR,football_db,0,2016
91,Nelson Agholor,0,0,0,0,0,5,14,0,36,365,2,0,WR,football_db,0,2016
92,Andrew Hawkins,0,0,0,0,0,2,0,0,33,324,3,0,WR,football_db,0,2016
93,Danny Amendola,0,0,0,0,0,0,0,0,23,243,4,1,WR,football_db,0,2016
94,Torrey Smith,0,0,0,0,0,0,0,0,20,267,3,0,WR,football_db,0,2016
95,Russell Shepard,0,0,0,0,0,1,9,0,23,341,2,0,WR,football_db,0,2016
96,Aldrick Robinson,0,0,0,0,0,0,0,0,20,323,2,0,WR,football_db,0,2016
97,Justin Hunter,0,0,0,0,0,0,0,0,10,189,4,0,WR,football_db,0,2016
98,Justin Hardy,0,0,0,0,0,0,0,0,21,203,4,0,WR,football_db,0,2016
99,Brandon Coleman,0,0,0,0,0,0,0,0,26,281,3,0,WR,football_db,0,2016
0,Travis Kelce,0,0,0,0,0,1,-5,0,85,1125,4,0,TE,football_db,0,2016
1,Greg Olsen,0,0,0,0,0,0,0,0,80,1073,3,0,TE,football_db,0,2016
2,Kyle Rudolph,0,0,0,0,0,0,0,0,83,840,7,0,TE,football_db,0,2016
3,Jimmy Graham,0,0,0,0,0,1,0,0,65,923,6,2,TE,football_db,0,2016
4,Delanie Walker,0,0,0,0,0,2,11,0,65,800,7,0,TE,football_db,0,2016
5,Cameron Brate,0,0,0,0,0,0,0,0,57,660,8,0,TE,football_db,0,2016
6,Martellus Bennett,0,0,0,0,0,2,10,0,55,701,7,0,TE,football_db,0,2016
7,Jordan Reed,0,0,0,0,0,0,0,0,66,686,6,1,TE,football_db,0,2016
8,Zach Ertz,0,0,0,0,0,0,0,0,78,816,4,0,TE,football_db,0,2016
9,Hunter Henry,0,0,0,0,0,0,0,0,36,478,8,1,TE,football_db,0,2016
10,Antonio Gates,0,0,0,0,0,0,0,0,53,548,7,1,TE,football_db,0,2016
11,Jack Doyle,0,0,0,0,0,0,0,0,59,584,5,1,TE,football_db,0,2016
12,Jason Witten,0,0,0,0,0,0,0,0,69,673,3,1,TE,football_db,0,2016
13,Coby Fleener,0,0,0,0,0,1,2,1,50,631,3,0,TE,football_db,0,2016
14,Eric Ebron,0,0,0,0,0,1,1,1,61,711,1,0,TE,football_db,0,2016
15,Dennis Pitta,0,0,0,0,0,0,0,0,86,729,2,1,TE,football_db,0,2016
16,C.J. Fiedorowicz,0,0,0,0,0,0,0,0,54,559,4,0,TE,football_db,0,2016
17,Dwayne Allen,0,0,0,0,0,0,0,0,35,406,6,0,TE,football_db,0,2016
18,Charles Clay,0,0,0,0,0,0,0,0,57,552,4,0,TE,football_db,0,2016
19,Zach Miller,0,0,0,0,0,0,0,0,47,486,4,0,TE,football_db,0,2016
20,Rob Gronkowski,0,0,0,0,0,0,0,0,25,540,3,0,TE,football_db,0,2016
21,Gary Barnidge,0,0,0,0,0,0,0,0,55,612,2,0,TE,football_db,0,2016
22,Tyler Eifert,0,0,0,0,0,0,0,0,29,394,5,0,TE,football_db,0,2016
23,Vernon Davis,0,0,0,0,0,0,0,0,44,583,2,0,TE,football_db,0,2016
24,Vance McDonald,0,0,0,0,0,0,0,0,24,391,4,0,TE,football_db,0,2016
25,Lance Kendricks,0,0,0,0,0,0,0,0,50,499,2,1,TE,football_db,0,2016
26,Julius Thomas,0,0,0,0,0,0,0,0,30,281,4,0,TE,football_db,0,2016
27,Ryan Griffin,0,0,0,0,0,0,0,0,50,442,2,1,TE,football_db,0,2016
28,Clive Walford,0,0,0,0,0,0,0,0,33,359,3,0,TE,football_db,0,2016
29,Jermaine Gresham,0,0,0,0,0,0,0,0,37,391,2,0,TE,football_db,0,2016
30,Dion Sims,0,0,0,0,0,0,0,0,26,256,4,0,TE,football_db,0,2016
31,Jesse James,0,0,0,0,0,0,0,0,39,338,3,0,TE,football_db,0,2016
32,Garrett Celek,0,0,0,0,0,0,0,0,29,350,3,1,TE,football_db,0,2016
33,Austin Hooper,0,0,0,0,0,0,0,0,19,271,3,0,TE,football_db,0,2016
34,Will Tye,0,0,0,0,0,0,0,0,48,395,1,0,TE,football_db,0,2016
35,Jared Cook,0,0,0,0,0,0,0,0,30,377,1,1,TE,football_db,0,2016
36,Jacob Tamme,0,0,0,0,0,0,0,0,22,210,3,0,TE,football_db,0,2016
37,Ladarius Green,0,0,0,0,0,0,0,0,18,304,1,0,TE,football_db,0,2016
38,Levine Toilolo,0,0,0,0,0,0,0,0,13,264,2,0,TE,football_db,0,2016
39,Erik Swoope,0,0,0,0,0,0,0,0,15,297,1,0,TE,football_db,0,2016
40,Richard Rodgers,0,0,0,0,0,0,0,0,30,271,2,0,TE,football_db,0,2016
41,Trey Burton,0,0,0,0,0,0,0,0,37,327,1,0,TE,football_db,0,2016
42,C.J. Uzomah,0,0,0,0,0,0,0,0,25,234,1,0,TE,football_db,0,2016
43,Virgil Green,0,0,0,0,0,0,0,0,22,237,1,0,TE,football_db,0,2016
44,Xavier Grimble,0,0,0,0,0,0,0,0,11,118,2,0,TE,football_db,0,2016
45,Luke Willson,0,0,0,0,0,0,0,0,15,129,2,0,TE,football_db,0,2016
46,Mychal Rivera,0,0,0,0,0,0,0,0,18,192,1,0,TE,football_db,0,2016
47,Marcedes Lewis,0,0,0,0,0,0,0,0,20,169,1,0,TE,football_db,0,2016
48,Ben Koyack,0,0,0,0,0,0,0,0,19,161,1,0,TE,football_db,0,2016
49,Josh Hill,0,0,0,0,0,0,0,0,15,149,1,0,TE,football_db,0,2016
50,Demetrius Harris,0,0,0,0,0,0,0,0,17,123,1,0,TE,football_db,0,2016
51,Austin Seferian-Jenkins,0,0,0,0,0,0,0,0,13,154,1,0,TE,football_db,0,2016
52,Darren Fells,0,0,0,0,0,0,0,0,14,154,1,0,TE,football_db,0,2016
53,Anthony Fasano,0,0,0,0,0,0,0,0,8,83,2,0,TE,football_db,0,2016
54,Ed Dickson,0,0,0,0,0,0,0,0,10,134,1,0,TE,football_db,0,2016
55,Jerell Adams,0,0,0,0,0,0,0,0,16,122,1,0,TE,football_db,0,2016
56,A.J. Derby,0,0,0,0,0,0,0,0,16,160,0,1,TE,football_db,0,2016
57,Jeff Heuerman,0,0,0,0,0,0,0,0,9,141,0,0,TE,football_db,0,2016
58,Larry Donnell,0,0,0,0,0,0,0,0,15,92,1,1,TE,football_db,0,2016
59,Brandon Myers,0,0,0,0,0,0,0,0,7,59,1,0,TE,football_db,0,2016
60,Tyler Higbee,0,0,0,0,0,0,0,0,11,85,1,0,TE,football_db,0,2016
61,Crockett Gillmore,0,0,0,0,0,0,0,0,8,71,1,0,TE,football_db,0,2016
62,Stephen Anderson,0,0,0,0,0,0,0,0,11,93,1,0,TE,football_db,0,2016
63,John Phillips,0,0,0,0,0,0,0,0,10,72,1,0,TE,football_db,0,2016
64,Nick O'Leary,0,0,0,0,0,0,0,0,9,114,0,0,TE,football_db,0,2016
65,Dominique Jones,0,0,0,0,0,0,0,0,7,61,1,0,TE,football_db,0,2016
66,Brent Celek,0,0,0,0,0,0,0,0,14,155,0,0,TE,football_db,0,2016
67,Jordan Cameron,0,0,0,0,0,0,0,0,8,60,1,0,TE,football_db,0,2016
68,Joshua Perkins,0,0,0,0,0,0,0,0,3,42,1,0,TE,football_db,0,2016
69,Rhett Ellison,0,0,0,0,0,1,1,1,9,57,0,0,TE,football_db,0,2016
70,Gavin Escobar,0,0,0,0,0,0,0,0,4,30,1,0,TE,football_db,0,2016
71,Matt Lengel,0,0,0,0,0,0,0,0,2,22,1,0,TE,football_db,0,2016
72,David Johnson,0,0,0,0,0,0,0,0,7,80,0,0,TE,football_db,0,2016
73,Connor Hamlett,0,0,0,0,0,0,0,0,1,17,1,0,TE,football_db,0,2016
74,Alan Cross,0,0,0,0,0,0,0,0,6,38,1,0,TE,football_db,0,2016
75,Blake Bell,0,0,0,0,0,0,0,0,4,85,0,0,TE,football_db,0,2016
76,D.J. Tialavea,0,0,0,0,0,0,0,0,1,1,1,0,TE,football_db,0,2016
77,Tyler Kroft,0,0,0,0,0,0,0,0,10,92,0,0,TE,football_db,0,2016
78,Geoff Swaim,0,0,0,0,0,0,0,0,6,69,0,0,TE,football_db,0,2016
79,Phillip Supernaw,0,0,0,0,0,0,0,0,4,62,0,0,TE,football_db,0,2016
80,Ifeanyi Momah,0,0,0,0,0,0,0,0,2,50,0,0,TE,football_db,0,2016
81,Jace Amaro,0,0,0,0,0,0,0,0,3,59,0,0,TE,football_db,0,2016
82,Brandon Williams,0,0,0,0,0,0,0,0,2,36,0,0,TE,football_db,0,2016
83,Nick Boyle,0,0,0,0,0,0,0,0,6,44,0,0,TE,football_db,0,2016
84,Brandon Bostick,0,0,0,0,0,0,0,0,8,63,0,0,TE,football_db,0,2016
85,Nick Vannett,0,0,0,0,0,0,0,0,3,32,0,0,TE,football_db,0,2016
86,Lee Smith,0,0,0,0,0,0,0,0,6,29,0,0,TE,football_db,0,2016
87,Justin Perillo,0,0,0,0,0,0,0,0,4,35,0,0,TE,football_db,0,2016
88,Sean McGrath,0,0,0,0,0,0,0,0,2,25,0,0,TE,football_db,0,2016
89,Ben Braunecker,0,0,0,0,0,0,0,0,4,41,0,0,TE,football_db,0,2016
90,Cole Wick,0,0,0,0,0,0,0,0,2,18,0,0,TE,football_db,0,2016
91,Ross Travis,0,0,0,0,0,0,0,0,3,15,0,0,TE,football_db,0,2016
92,Luke Stocker,0,0,0,0,0,0,0,0,5,23,0,0,TE,football_db,0,2016
93,Logan Paulsen,0,0,0,0,0,0,0,0,3,15,0,0,TE,football_db,0,2016
94,Chris Manhertz,0,0,0,0,0,0,0,0,1,10,0,0,TE,football_db,0,2016
