,player,pass_att,pass_comp,pass_yds,pass_tds,pass_int,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,fumble_lost,position,source,nfl_week,year
40,Cam Akers,0,0,0,0,0,145,625,2,11,123,1,1,RB,football_db,0,2020
41,Damien Harris,0,0,0,0,0,137,691,2,5,52,0,0,RB,football_db,0,2020
42,Tony Pollard,0,0,0,0,0,101,435,4,28,193,1,0,RB,football_db,0,2020
43,Raheem Mostert,0,0,0,0,0,104,521,2,16,156,1,1,RB,football_db,0,2020
44,Zack Moss,0,0,0,0,0,112,481,4,14,95,1,0,RB,football_db,0,2020
45,Frank Gore,0,0,0,0,0,187,653,2,16,89,0,1,RB,football_db,0,2020
46,Malcolm Brown,0,0,0,0,0,101,419,5,23,162,0,1,RB,football_db,0,2020
47,Joe Mixon,0,0,0,0,0,119,428,3,21,138,1,1,RB,football_db,0,2020
48,Rex Burkhead,0,0,0,0,0,67,274,3,25,192,3,0,RB,football_db,0,2020
49,Christian McCaffrey,0,0,0,0,0,59,225,5,17,149,1,0,RB,football_db,0,2020
50,Alexander Mattison,0,0,0,0,0,96,434,2,13,125,1,0,RB,football_db,0,2020
51,Sony Michel,0,0,0,0,0,79,449,1,7,114,1,0,RB,football_db,0,2020
52,Benjamin Snell,0,0,0,0,0,111,368,4,10,61,0,1,RB,football_db,0,2020
53,Carlos Hyde,0,0,0,0,0,81,356,4,16,93,0,0,RB,football_db,0,2020
54,James White,0,0,0,0,0,35,121,2,49,375,1,0,RB,football_db,0,2020
55,Boston Scott,0,0,0,0,0,80,374,1,25,212,1,0,RB,football_db,0,2020
56,Brian Hill,0,0,0,0,0,100,465,1,25,199,0,1,RB,football_db,0,2020
57,Devontae Booker,0,0,0,0,0,93,423,3,17,84,0,0,RB,football_db,0,2020
58,Kalen Ballage,0,0,0,0,0,91,303,3,29,166,0,0,RB,football_db,0,2020
59,Phillip Lindsay,0,0,0,0,0,118,502,1,7,28,0,0,RB,football_db,0,2020
60,Salvon Ahmed,0,0,0,0,0,75,319,3,11,61,0,0,RB,football_db,0,2020
61,Kyle Juszczyk,0,0,0,0,0,17,64,2,19,202,4,0,RB,football_db,0,2020
62,Le'Veon Bell,0,0,0,0,0,82,328,2,16,138,0,0,RB,football_db,0,2020
63,Joshua Kelley,0,0,0,0,0,111,354,2,23,148,0,2,RB,football_db,0,2020
64,Duke Johnson,0,0,0,0,0,77,235,1,28,249,1,2,RB,football_db,0,2020
65,Samaje Perine,0,0,0,0,0,63,301,3,11,66,0,0,RB,football_db,0,2020
66,Kerryon Johnson,0,0,0,0,0,52,181,2,19,187,1,1,RB,football_db,0,2020
67,Peyton Barber,0,0,0,0,0,94,258,4,4,12,0,0,RB,football_db,0,2020
68,Jordan Wilkins,0,0,0,0,0,84,308,1,12,105,0,0,RB,football_db,0,2020
69,Ty Johnson,0,0,0,0,0,54,254,1,16,99,1,0,RB,football_db,0,2020
70,Justin Jackson,0,0,0,0,0,59,270,0,19,173,0,0,RB,football_db,0,2020
71,Mark Ingram,0,0,0,0,0,72,299,2,6,50,0,0,RB,football_db,0,2020
72,Lamical Perine,0,0,0,0,0,64,232,2,11,63,0,0,RB,football_db,0,2020
73,AJ Dillon,0,0,0,0,0,46,242,2,2,21,0,0,RB,football_db,0,2020
74,DeeJay Dallas,0,0,0,0,0,34,108,2,17,111,1,0,RB,football_db,0,2020
75,Dion Lewis,0,0,0,0,0,29,115,2,19,127,1,2,RB,football_db,0,2020
76,Ito Smith,0,0,0,0,0,63,268,1,17,75,0,0,RB,football_db,0,2020
77,Alfred Morris,0,0,0,0,0,55,238,1,3,19,1,0,RB,football_db,0,2020
78,Darrel Williams,0,0,0,0,0,39,169,1,18,116,0,0,RB,football_db,0,2020
79,Devonta Freeman,0,0,0,0,0,54,172,1,7,58,0,0,RB,football_db,0,2020
80,Josh Adams,0,0,0,0,0,29,157,2,6,29,0,0,RB,football_db,0,2020
81,Jordan Howard,0,0,0,0,0,35,60,4,1,-3,0,0,RB,football_db,0,2020
82,Matt Breida,0,0,0,0,0,59,254,0,9,96,0,1,RB,football_db,0,2020
83,Darwin Thompson,0,0,0,0,0,27,97,1,7,65,1,1,RB,football_db,0,2020
84,Jeremy McNichols,0,0,0,0,0,47,204,1,12,55,0,0,RB,football_db,0,2020
85,Rodney Smith,0,0,0,0,0,41,156,1,9,59,0,0,RB,football_db,0,2020
86,Jalen Richard,0,0,0,0,0,22,123,1,19,138,0,0,RB,football_db,0,2020
87,Antonio Williams,0,0,0,0,0,12,63,2,1,20,0,0,RB,football_db,0,2020
88,Travis Homer,0,0,0,0,0,25,88,0,9,90,1,0,RB,football_db,0,2020
89,JaMycal Hasty,0,0,0,0,0,39,148,1,7,33,0,0,RB,football_db,0,2020
90,Royce Freeman,0,0,0,0,0,35,170,0,12,81,0,0,RB,football_db,0,2020
91,Ameer Abdullah,0,0,0,0,0,8,42,0,8,58,2,0,RB,football_db,0,2020
92,Chris Thompson,0,0,0,0,0,7,20,0,20,146,1,0,RB,football_db,0,2020
93,Alex Collins,0,0,0,0,0,18,77,2,1,4,0,0,RB,football_db,0,2020
94,Ke'Shawn Vaughn,0,0,0,0,0,26,109,0,5,34,1,1,RB,football_db,0,2020
95,Dare Ogunbowale,0,0,0,0,0,32,145,0,10,54,0,0,RB,football_db,0,2020
96,C.J. Ham,0,0,0,0,0,5,18,0,8,97,1,0,RB,football_db,0,2020
97,T.J. Yeldon,0,0,0,0,0,10,70,0,1,22,1,0,RB,football_db,0,2020
98,Trayveon Williams,0,0,0,0,0,26,157,0,5,30,0,1,RB,football_db,0,2020
99,D'Ernest Johnson,0,0,0,0,0,33,166,0,3,14,0,0,RB,football_db,0,2020
0,Davante Adams,0,0,0,0,0,0,0,0,115,1374,18,1,WR,football_db,0,2020
1,Tyreek Hill,0,0,0,0,0,13,123,2,87,1276,15,0,WR,football_db,0,2020
2,Stefon Diggs,0,0,0,0,0,1,1,0,127,1535,8,0,WR,football_db,0,2020
3,Calvin Ridley,0,0,0,0,0,5,1,0,90,1374,9,1,WR,football_db,0,2020
4,D.K. Metcalf,0,0,0,0,0,0,0,0,83,1303,10,1,WR,football_db,0,2020
5,Justin Jefferson,0,0,0,0,0,1,2,0,88,1400,7,0,WR,football_db,0,2020
6,Mike Evans,0,0,0,0,0,0,0,0,70,1006,13,0,WR,football_db,0,2020
7,Adam Thielen,0,0,0,0,0,3,15,0,74,925,14,0,WR,football_db,0,2020
8,DeAndre Hopkins,0,0,0,0,0,1,1,0,115,1407,6,2,WR,football_db,0,2020
9,A.J. Brown,0,0,0,0,0,0,0,0,70,1075,11,1,WR,football_db,0,2020
10,Tyler Lockett,0,0,0,0,0,0,0,0,100,1054,10,0,WR,football_db,0,2020
11,Allen Robinson,0,0,0,0,0,1,-1,0,102,1250,6,0,WR,football_db,0,2020
12,Robert Woods,0,0,0,0,0,24,155,2,90,936,6,1,WR,football_db,0,2020
13,Brandin Cooks,0,0,0,0,0,0,0,0,81,1150,6,0,WR,football_db,0,2020
14,Chase Claypool,0,0,0,0,0,10,16,2,62,873,9,1,WR,football_db,0,2020
15,Marvin Jones,0,0,0,0,0,0,0,0,76,978,9,0,WR,football_db,0,2020
16,Amari Cooper,0,0,0,0,0,6,14,0,92,1114,5,0,WR,football_db,0,2020
17,Keenan Allen,1,0,0,0,0,1,-1,0,100,992,8,2,WR,football_db,0,2020
18,D.J. Moore,1,0,0,0,0,2,22,0,66,1193,4,0,WR,football_db,0,2020
19,Will Fuller,0,0,0,0,0,1,0,0,53,879,8,0,WR,football_db,0,2020
20,Terry McLaurin,0,0,0,0,0,2,30,0,87,1118,4,1,WR,football_db,0,2020
21,Nelson Agholor,0,0,0,0,0,0,0,0,48,896,8,0,WR,football_db,0,2020
22,JuJu Smith-Schuster,0,0,0,0,0,0,0,0,97,831,9,1,WR,football_db,0,2020
23,Diontae Johnson,0,0,0,0,0,3,15,0,88,923,7,1,WR,football_db,0,2020
24,CeeDee Lamb,0,0,0,0,0,10,82,1,74,935,5,1,WR,football_db,0,2020
25,Curtis Samuel,0,0,0,0,0,41,200,2,77,851,3,0,WR,football_db,0,2020
26,Corey Davis,0,0,0,0,0,0,0,0,65,984,5,1,WR,football_db,0,2020
27,Robby Anderson,0,0,0,0,0,4,15,0,95,1096,3,1,WR,football_db,0,2020
28,Cole Beasley,1,1,20,1,0,0,0,0,82,967,4,0,WR,football_db,0,2020
29,Tee Higgins,0,0,0,0,0,5,28,0,67,908,6,1,WR,football_db,0,2020
30,Chris Godwin,0,0,0,0,0,0,0,0,65,840,7,0,WR,football_db,0,2020
31,Brandon Aiyuk,0,0,0,0,0,6,77,2,60,748,5,0,WR,football_db,0,2020
32,Marquise Brown,0,0,0,0,0,1,1,0,58,769,8,0,WR,football_db,0,2020
33,Cooper Kupp,0,0,0,0,0,4,33,0,92,974,3,1,WR,football_db,0,2020
34,Jarvis Landry,4,4,74,1,0,4,10,1,72,840,3,0,WR,football_db,0,2020
35,Jamison Crowder,1,1,43,1,0,1,14,0,59,699,6,0,WR,football_db,0,2020
36,Michael Gallup,0,0,0,0,0,0,0,0,59,843,5,0,WR,football_db,0,2020
37,Tyler Boyd,2,1,16,0,0,5,49,0,79,841,4,0,WR,football_db,0,2020
38,Russell Gage,2,1,39,1,0,2,9,0,72,786,4,0,WR,football_db,0,2020
39,Tim Patrick,0,0,0,0,0,0,0,0,51,742,6,0,WR,football_db,0,2020
40,T.Y. Hilton,0,0,0,0,0,0,0,0,56,762,5,0,WR,football_db,0,2020
41,Jerry Jeudy,0,0,0,0,0,0,0,0,52,856,3,0,WR,football_db,0,2020
42,Mike Williams,0,0,0,0,0,1,1,0,48,756,5,0,WR,football_db,0,2020
43,Marquez Valdes-Scantling,0,0,0,0,0,4,13,0,33,690,6,1,WR,football_db,0,2020
44,DeVante Parker,0,0,0,0,0,0,0,0,63,793,4,0,WR,football_db,0,2020
45,Emmanuel Sanders,0,0,0,0,0,1,12,0,61,726,5,0,WR,football_db,0,2020
46,D.J. Chark,0,0,0,0,0,0,0,0,53,706,5,0,WR,football_db,0,2020
47,Gabriel Davis,0,0,0,0,0,1,0,0,35,599,7,0,WR,football_db,0,2020
48,Christian Kirk,0,0,0,0,0,2,3,0,48,621,6,0,WR,football_db,0,2020
49,Laviska Shenault,0,0,0,0,0,18,91,0,58,600,5,0,WR,football_db,0,2020
50,Julio Jones,0,0,0,0,0,0,0,0,51,771,3,0,WR,football_db,0,2020
51,Sterling Shepard,0,0,0,0,0,6,49,1,66,656,3,0,WR,football_db,0,2020
52,Darius Slayton,0,0,0,0,0,2,-1,0,50,751,3,1,WR,football_db,0,2020
53,Keelan Cole,0,0,0,0,0,1,2,0,55,642,5,0,WR,football_db,0,2020
54,Zach Pascal,1,0,0,0,0,0,0,0,44,629,5,0,WR,football_db,0,2020
55,Darnell Mooney,0,0,0,0,0,4,20,0,61,631,4,0,WR,football_db,0,2020
56,Jakobi Meyers,2,2,43,2,0,2,9,0,59,729,0,1,WR,football_db,0,2020
57,Rashard Higgins,0,0,0,0,0,0,0,0,37,599,4,0,WR,football_db,0,2020
58,Mecole Hardman,0,0,0,0,0,4,31,0,41,560,4,2,WR,football_db,0,2020
59,David Moore,0,0,0,0,0,8,61,0,35,417,6,0,WR,football_db,0,2020
60,Kendrick Bourne,0,0,0,0,0,0,0,0,49,667,2,0,WR,football_db,0,2020
61,Greg Ward,1,1,15,0,0,2,-4,0,53,419,6,0,WR,football_db,0,2020
62,Travis Fulgham,0,0,0,0,0,0,0,0,38,539,4,0,WR,football_db,0,2020
63,Hunter Renfrow,0,0,0,0,0,0,0,0,56,656,2,1,WR,football_db,0,2020
64,Antonio Brown,0,0,0,0,0,2,-2,0,45,483,4,0,WR,football_db,0,2020
65,Josh Reynolds,0,0,0,0,0,1,5,0,52,618,2,1,WR,football_db,0,2020
66,James Washington,0,0,0,0,0,0,0,0,30,392,5,0,WR,football_db,0,2020
67,Tre'Quan Smith,0,0,0,0,0,1,3,0,34,448,4,0,WR,football_db,0,2020
68,Breshad Perriman,0,0,0,0,0,1,6,0,30,505,3,0,WR,football_db,0,2020
69,Scott Miller,0,0,0,0,0,3,14,0,33,501,3,0,WR,football_db,0,2020
70,Jalen Guyton,0,0,0,0,0,2,0,0,28,511,3,0,WR,football_db,0,2020
71,John Brown,0,0,0,0,0,0,0,0,33,458,3,0,WR,football_db,0,2020
72,A.J. Green,0,0,0,0,0,0,0,0,47,523,2,0,WR,football_db,0,2020
73,Damiere Byrd,0,0,0,0,0,2,15,0,47,604,1,0,WR,football_db,0,2020
74,Odell Beckham Jr.,1,1,18,0,0,3,72,1,23,319,3,0,WR,football_db,0,2020
75,Allen Lazard,0,0,0,0,0,2,17,0,33,451,3,0,WR,football_db,0,2020
76,Isaiah McKenzie,1,1,12,1,0,10,9,0,30,282,5,0,WR,football_db,0,2020
77,Randall Cobb,1,0,0,0,0,0,0,0,38,441,3,0,WR,football_db,0,2020
78,Willie Snead,0,0,0,0,0,0,0,0,33,432,3,0,WR,football_db,0,2020
79,Demarcus Robinson,0,0,0,0,0,0,0,0,45,466,3,1,WR,football_db,0,2020
80,Tyron Johnson,0,0,0,0,0,3,17,0,20,398,3,0,WR,football_db,0,2020
81,KJ Hamler,0,0,0,0,0,9,40,0,30,381,3,0,WR,football_db,0,2020
82,Keke Coutee,0,0,0,0,0,0,0,0,33,400,3,3,WR,football_db,0,2020
83,Danny Amendola,0,0,0,0,0,1,2,0,46,602,0,0,WR,football_db,0,2020
84,Braxton Berrios,0,0,0,0,0,3,29,0,37,394,3,0,WR,football_db,0,2020
85,Preston Williams,0,0,0,0,0,0,0,0,18,288,4,0,WR,football_db,0,2020
86,Henry Ruggs,0,0,0,0,0,9,49,0,26,452,2,2,WR,football_db,0,2020
87,Anthony Miller,0,0,0,0,0,2,12,0,49,485,2,1,WR,football_db,0,2020
88,Michael Pittman,0,0,0,0,0,3,26,0,40,503,1,0,WR,football_db,0,2020
89,Chris Conley,0,0,0,0,0,0,0,0,40,471,2,1,WR,football_db,0,2020
90,Cam Sims,0,0,0,0,0,1,5,0,32,477,1,0,WR,football_db,0,2020
91,Sammy Watkins,1,0,0,0,1,1,3,0,37,421,2,1,WR,football_db,0,2020
92,Golden Tate,2,1,18,0,0,0,0,0,35,388,2,0,WR,football_db,0,2020
93,Jalen Reagor,0,0,0,0,0,4,26,0,31,396,1,0,WR,football_db,0,2020
94,Miles Boykin,0,0,0,0,0,0,0,0,19,266,4,0,WR,football_db,0,2020
95,Kenny Golladay,0,0,0,0,0,0,0,0,20,338,2,0,WR,football_db,0,2020
96,Deebo Samuel,0,0,0,0,0,8,26,0,33,391,1,0,WR,football_db,0,2020
97,Larry Fitzgerald,0,0,0,0,0,0,0,0,54,409,1,0,WR,football_db,0,2020
98,Donovan Peoples-Jones,0,0,0,0,0,0,0,0,14,304,2,0,WR,football_db,0,2020
99,Quintez Cephus,0,0,0,0,0,0,0,0,20,349,2,0,WR,football_db,0,2020
0,Travis Kelce,2,1,4,0,0,0,0,0,105,1416,11,1,TE,football_db,0,2020
1,Darren Waller,0,0,0,0,0,0,0,0,107,1196,9,2,TE,football_db,0,2020
2,Taysom Hill,121,88,928,4,2,87,457,8,8,98,1,5,TE,football_db,0,2020
3,Robert Tonyan,0,0,0,0,0,0,0,0,52,586,11,0,TE,football_db,0,2020
4,Mark Andrews,0,0,0,0,0,0,0,0,58,701,7,0,TE,football_db,0,2020
5,Mike Gesicki,0,0,0,0,0,0,0,0,53,703,6,0,TE,football_db,0,2020
6,T.J. Hockenson,0,0,0,0,0,1,0,0,67,723,6,1,TE,football_db,0,2020
7,Logan Thomas,1,1,28,0,0,3,5,0,72,670,6,0,TE,football_db,0,2020
8,Rob Gronkowski,0,0,0,0,0,0,0,0,45,623,7,0,TE,football_db,0,2020
9,Jonnu Smith,0,0,0,0,0,2,4,1,41,448,8,0,TE,football_db,0,2020
10,Jimmy Graham,0,0,0,0,0,0,0,0,50,456,8,0,TE,football_db,0,2020
11,Jared Cook,0,0,0,0,0,0,0,0,37,504,7,1,TE,football_db,0,2020
12,Hayden Hurst,0,0,0,0,0,0,0,0,56,571,6,0,TE,football_db,0,2020
13,Hunter Henry,0,0,0,0,0,0,0,0,60,613,4,0,TE,football_db,0,2020
14,Eric Ebron,0,0,0,0,0,0,0,0,56,558,5,1,TE,football_db,0,2020
15,Tyler Higbee,0,0,0,0,0,1,1,0,44,521,5,0,TE,football_db,0,2020
16,Noah Fant,0,0,0,0,0,0,0,0,62,673,3,0,TE,football_db,0,2020
17,Dalton Schultz,0,0,0,0,0,0,0,0,63,615,4,1,TE,football_db,0,2020
18,George Kittle,0,0,0,0,0,2,17,0,48,634,2,0,TE,football_db,0,2020
19,Evan Engram,0,0,0,0,0,6,26,1,63,654,1,1,TE,football_db,0,2020
20,Irv Smith,0,0,0,0,0,0,0,0,30,365,5,0,TE,football_db,0,2020
21,Dallas Goedert,0,0,0,0,0,0,0,0,46,524,3,0,TE,football_db,0,2020
22,Austin Hooper,0,0,0,0,0,0,0,0,46,435,4,0,TE,football_db,0,2020
23,Dan Arnold,0,0,0,0,0,0,0,0,31,438,4,1,TE,football_db,0,2020
24,Darren Fells,0,0,0,0,0,0,0,0,21,312,4,0,TE,football_db,0,2020
25,Trey Burton,0,0,0,0,0,2,3,2,28,250,3,0,TE,football_db,0,2020
26,Gerald Everett,0,0,0,0,0,1,2,1,41,417,1,1,TE,football_db,0,2020
27,Mo Alie-Cox,0,0,0,0,0,0,0,0,31,394,2,1,TE,football_db,0,2020
28,Jordan Reed,0,0,0,0,0,0,0,0,26,231,4,0,TE,football_db,0,2020
29,Richard Rodgers,0,0,0,0,0,0,0,0,24,345,2,0,TE,football_db,0,2020
30,Tyler Eifert,0,0,0,0,0,0,0,0,36,349,2,0,TE,football_db,0,2020
31,Chris Herndon IV,0,0,0,0,0,0,0,0,31,287,3,2,TE,football_db,0,2020
32,Jordan Akins,0,0,0,0,0,1,4,0,37,403,1,0,TE,football_db,0,2020
33,Dawson Knox,0,0,0,0,0,0,0,0,24,288,3,2,TE,football_db,0,2020
34,Anthony Firkser,0,0,0,0,0,0,0,0,39,387,1,0,TE,football_db,0,2020
35,Jack Doyle,0,0,0,0,0,0,0,0,23,251,3,1,TE,football_db,0,2020
36,Jacob Hollister,0,0,0,0,0,0,0,0,25,209,3,0,TE,football_db,0,2020
37,Zach Ertz,0,0,0,0,0,0,0,0,36,335,1,0,TE,football_db,0,2020
38,Cameron Brate,0,0,0,0,0,0,0,0,28,282,2,0,TE,football_db,0,2020
39,Kyle Rudolph,0,0,0,0,0,0,0,0,28,334,1,1,TE,football_db,0,2020
40,Harrison Bryant,0,0,0,0,0,0,0,0,24,238,3,2,TE,football_db,0,2020
41,Drew Sample,0,0,0,0,0,0,0,0,40,349,1,1,TE,football_db,0,2020
42,Donald Parham,0,0,0,0,0,0,0,0,10,159,3,0,TE,football_db,0,2020
43,Cole Kmet,0,0,0,0,0,1,-3,0,28,243,2,1,TE,football_db,0,2020
44,Adam Shaheen,0,0,0,0,0,0,0,0,12,150,3,0,TE,football_db,0,2020
45,David Njoku,0,0,0,0,0,0,0,0,19,213,2,0,TE,football_db,0,2020
46,Will Dissly,0,0,0,0,0,0,0,0,24,251,2,0,TE,football_db,0,2020
47,Tyler Kroft,0,0,0,0,0,0,0,0,12,119,3,0,TE,football_db,0,2020
48,Greg Olsen,0,0,0,0,0,0,0,0,24,239,1,0,TE,football_db,0,2020
49,Durham Smythe,0,0,0,0,0,0,0,0,26,208,2,0,TE,football_db,0,2020
50,Ross Dwelley,0,0,0,0,0,0,0,0,19,245,1,0,TE,football_db,0,2020
51,O.J. Howard,0,0,0,0,0,0,0,0,11,146,2,0,TE,football_db,0,2020
52,Pharaoh Brown,0,0,0,0,0,0,0,0,14,163,2,0,TE,football_db,0,2020
53,Tyler Conklin,0,0,0,0,0,0,0,0,19,194,1,0,TE,football_db,0,2020
54,Foster Moreau,0,0,0,0,0,0,0,0,7,140,2,0,TE,football_db,0,2020
55,Marcedes Lewis,0,0,0,0,0,0,0,0,10,107,3,0,TE,football_db,0,2020
56,MyCole Pruitt,0,0,0,0,0,0,0,0,5,49,2,0,TE,football_db,0,2020
57,James O'Shaughnessy,0,0,0,0,0,0,0,0,28,262,0,0,TE,football_db,0,2020
58,Jesse James,0,0,0,0,0,0,0,0,14,129,2,0,TE,football_db,0,2020
59,Nick Boyle,0,0,0,0,0,0,0,0,14,113,2,0,TE,football_db,0,2020
60,Adam Trautman,0,0,0,0,0,0,0,0,15,171,1,0,TE,football_db,0,2020
61,Jason Witten,0,0,0,0,0,0,0,0,13,69,2,0,TE,football_db,0,2020
62,Albert Okwuegbunam,0,0,0,0,0,0,0,0,11,121,1,0,TE,football_db,0,2020
63,Jace Sternberger,0,0,0,0,0,0,0,0,12,114,1,0,TE,football_db,0,2020
64,Lee Smith,0,0,0,0,0,0,0,0,4,35,2,0,TE,football_db,0,2020
65,Maxx Williams,0,0,0,0,0,0,0,0,8,102,1,0,TE,football_db,0,2020
66,C.J. Uzomah,0,0,0,0,0,0,0,0,8,87,1,0,TE,football_db,0,2020
67,Ian Thomas,0,0,0,0,0,0,0,0,20,145,1,0,TE,football_db,0,2020
68,Ryan Izzo,0,0,0,0,0,0,0,0,13,199,0,1,TE,football_db,0,2020
69,Nick Vannett,0,0,0,0,0,0,0,0,14,95,1,0,TE,football_db,0,2020
70,Geoff Swaim,0,0,0,0,0,0,0,0,9,83,1,0,TE,football_db,0,2020
71,Troy Fumagalli,0,0,0,0,0,0,0,0,8,80,1,0,TE,football_db,0,2020
72,Darrell Daniels,0,0,0,0,0,0,0,0,8,92,1,0,TE,football_db,0,2020
73,Virgil Green,0,0,0,0,0,0,0,0,3,50,1,0,TE,football_db,0,2020
74,Blake Bell,0,0,0,0,0,1,2,0,11,110,0,0,TE,football_db,0,2020
75,Devin Asiasi,0,0,0,0,0,0,0,0,2,39,1,0,TE,football_db,0,2020
76,Stephen Anderson,0,0,0,0,0,0,0,0,8,106,0,0,TE,football_db,0,2020
77,Josh Hill,0,0,0,0,0,0,0,0,8,46,1,0,TE,football_db,0,2020
78,Dominique Dafney,0,0,0,0,0,0,0,0,2,26,1,0,TE,football_db,0,2020
79,Vance McDonald,0,0,0,0,0,0,0,0,15,99,0,0,TE,football_db,0,2020
80,Ryan Griffin,0,0,0,0,0,0,0,0,9,86,0,0,TE,football_db,0,2020
81,Reggie Gilliam,0,0,0,0,0,0,0,0,2,16,1,0,TE,football_db,0,2020
82,Colin Thompson,0,0,0,0,0,0,0,0,1,7,1,0,TE,football_db,0,2020
83,Jordan Thomas,0,0,0,0,0,0,0,0,1,3,1,0,TE,football_db,0,2020
84,Kaden Smith,0,0,0,0,0,0,0,0,18,112,0,0,TE,football_db,0,2020
85,Jason Croom,0,0,0,0,0,0,0,0,1,3,1,0,TE,football_db,0,2020
86,Luke Stocker,0,0,0,0,0,0,0,0,7,63,0,0,TE,football_db,0,2020
87,John Mundt,0,0,0,0,0,0,0,0,4,53,0,0,TE,football_db,0,2020
88,Cethan Carter,0,0,0,0,0,0,0,0,5,53,0,0,TE,football_db,0,2020
89,Hunter Bryant,0,0,0,0,0,0,0,0,1,44,0,0,TE,football_db,0,2020
90,Charlie Woerner,0,0,0,0,0,0,0,0,3,36,0,0,TE,football_db,0,2020
91,Kahale Warring,0,0,0,0,0,0,0,0,3,35,0,0,TE,football_db,0,2020
92,Levine Toilolo,0,0,0,0,0,0,0,0,5,46,0,0,TE,football_db,0,2020
93,Nick Keizer,0,0,0,0,0,0,0,0,6,63,0,1,TE,football_db,0,2020
94,Tanner Hudson,0,0,0,0,0,0,0,0,3,41,0,0,TE,football_db,0,2020
95,Ben Ellefson,0,0,0,0,0,0,0,0,1,10,0,0,TE,football_db,0,2020
