,player,team,position,pass_yds,pass_tds,pass_int,pass_att,pass_comp,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,source,pname_merge
0,Tom Brady,NWE,QB,326.0,4.0,0.0,29.0,21.0,1.0,3.0,0.0,0.0,0.0,0.0,nfl_hist,tombrady
1,Aaron Rodgers,GNB,QB,298.0,3.0,0.0,30.0,21.0,4.0,39.0,0.0,0.0,0.0,0.0,nfl_hist,aaronrodgers
2,Drew Brees,NOR,QB,313.0,2.0,1.0,29.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,drewbrees
3,Earnest Graham,TAM,RB,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,earnestgraham
4,Jay Cutle,CHI,QB,234.0,1.0,0.0,26.0,21.0,5.0,12.0,0.0,0.0,0.0,0.0,nfl_hist,jaycutle
5,Jason Campbell,OAK,QB,117.0,1.0,0.0,16.0,10.0,7.0,37.0,1.0,0.0,0.0,0.0,nfl_hist,jasoncampbell
6,Michael Vick,PHI,QB,302.0,2.0,1.0,33.0,22.0,10.0,48.0,1.0,0.0,0.0,0.0,nfl_hist,michaelvick
7,Drew Stanton,DET,QB,178.0,1.0,0.0,24.0,16.0,5.0,12.0,1.0,0.0,0.0,0.0,nfl_hist,drewstanton
8,Carson Palme,CIN,QB,249.0,1.0,0.0,33.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,carsonpalme
9,Jon Kitna,DAL,QB,167.0,1.0,0.0,26.0,18.0,4.0,28.0,0.0,0.0,0.0,0.0,nfl_hist,jonkitna
10,Matt Schaub,HOU,QB,337.0,2.0,1.0,36.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,mattschaub
11,Jake Delhomme,CLE,QB,217.0,1.0,0.0,34.0,24.0,4.0,-5.0,0.0,0.0,0.0,0.0,nfl_hist,jakedelhomme
12,David Garrard,JAX,QB,126.0,0.0,0.0,19.0,14.0,10.0,19.0,1.0,0.0,0.0,0.0,nfl_hist,davidgarrard
13,Joe Flacco,BAL,QB,266.0,1.0,0.0,33.0,17.0,3.0,15.0,0.0,0.0,0.0,0.0,nfl_hist,joeflacco
14,Tarvaris Jackson,MIN,QB,187.0,2.0,3.0,22.0,15.0,2.0,22.0,0.0,0.0,0.0,0.0,nfl_hist,tarvarisjackson
15,Matt Cassel,KAN,QB,196.0,1.0,0.0,31.0,17.0,2.0,5.0,0.0,0.0,0.0,0.0,nfl_hist,mattcassel
16,Philip Rivers,SDG,QB,280.0,1.0,1.0,39.0,23.0,1.0,5.0,0.0,0.0,0.0,0.0,nfl_hist,philiprivers
17,Ben Roethlisberge,PIT,QB,253.0,1.0,1.0,38.0,22.0,1.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,benroethlisberge
