,player,team,position,pass_yds,pass_tds,pass_int,pass_att,pass_comp,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,source,pname_merge
0,Tim Couch,CLE,QB,98.0,1.0,0.0,9.0,6.0,1.0,8.0,0.0,0.0,0.0,0.0,nfl_hist,timcouch
1,Jeff Garcia,SFO,QB,252.0,4.0,0.0,28.0,19.0,5.0,32.0,2.0,0.0,0.0,0.0,nfl_hist,jeffgarcia
2,Tim Hasselbeck,WAS,QB,154.0,2.0,0.0,19.0,13.0,2.0,-2.0,0.0,0.0,0.0,0.0,nfl_hist,timhasselbeck
3,Daunte Culpeppe,MIN,QB,274.0,3.0,0.0,33.0,21.0,6.0,7.0,0.0,0.0,0.0,0.0,nfl_hist,daunteculpeppe
4,Tim Rattay,SFO,QB,15.0,0.0,0.0,1.0,1.0,3.0,-2.0,0.0,0.0,0.0,0.0,nfl_hist,timrattay
5,Doug Flutie,SDG,QB,244.0,2.0,1.0,25.0,17.0,7.0,30.0,0.0,0.0,0.0,0.0,nfl_hist,dougflutie
6,Josh McCown,ARI,QB,120.0,2.0,0.0,20.0,11.0,2.0,-5.0,0.0,0.0,0.0,0.0,nfl_hist,joshmccown
7,Jake Plumme,DEN,QB,238.0,1.0,0.0,29.0,20.0,3.0,10.0,0.0,0.0,0.0,0.0,nfl_hist,jakeplumme
8,Donovan McNabb,PHI,QB,240.0,3.0,0.0,34.0,18.0,1.0,21.0,0.0,0.0,0.0,0.0,nfl_hist,donovanmcnabb
9,Trent Green,KAN,QB,397.0,1.0,0.0,47.0,34.0,1.0,1.0,1.0,0.0,0.0,0.0,nfl_hist,trentgreen
10,Aaron Brooks,NOR,QB,238.0,1.0,0.0,30.0,20.0,1.0,4.0,0.0,0.0,0.0,0.0,nfl_hist,aaronbrooks
11,Tommy Maddox,PIT,QB,266.0,1.0,1.0,28.0,19.0,3.0,3.0,0.0,0.0,0.0,0.0,nfl_hist,tommymaddox
12,Steve McNai,TEN,QB,235.0,2.0,0.0,38.0,22.0,3.0,20.0,1.0,0.0,0.0,0.0,nfl_hist,stevemcnai
13,Byron Leftwich,JAX,QB,194.0,1.0,0.0,29.0,18.0,1.0,-2.0,0.0,0.0,0.0,0.0,nfl_hist,byronleftwich
14,Jesse Palme,NYG,QB,83.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,jessepalme
15,Brad Johnson,TAM,QB,213.0,2.0,1.0,34.0,20.0,2.0,-3.0,0.0,0.0,0.0,0.0,nfl_hist,bradjohnson
16,Peyton Manning,IND,QB,228.0,0.0,0.0,34.0,22.0,5.0,17.0,0.0,1.0,-2.0,0.0,nfl_hist,peytonmanning
17,Brett Favre,GNB,QB,210.0,1.0,1.0,33.0,22.0,4.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,brettfavre
18,Marc Bulge,STL,QB,223.0,1.0,1.0,36.0,22.0,6.0,9.0,0.0,0.0,0.0,0.0,nfl_hist,marcbulge
19,Jon Kitna,CIN,QB,214.0,1.0,2.0,31.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,jonkitna
20,Joey Harrington,DET,QB,208.0,1.0,0.0,46.0,26.0,3.0,20.0,0.0,0.0,0.0,0.0,nfl_hist,joeyharrington
21,Tom Brady,NWE,QB,163.0,0.0,0.0,31.0,16.0,2.0,-2.0,0.0,0.0,0.0,0.0,nfl_hist,tombrady
22,Drew Bledsoe,BUF,QB,72.0,1.0,1.0,15.0,9.0,3.0,5.0,0.0,0.0,0.0,0.0,nfl_hist,drewbledsoe
23,Chad Pennington,NYJ,QB,155.0,0.0,1.0,29.0,15.0,1.0,4.0,0.0,0.0,0.0,0.0,nfl_hist,chadpennington
24,Michael Vick,ATL,QB,179.0,0.0,1.0,33.0,16.0,14.0,141.0,1.0,0.0,0.0,0.0,nfl_hist,michaelvick
25,Jake Delhomme,CAR,QB,153.0,1.0,2.0,25.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,jakedelhomme
26,Kelly Holcomb,CLE,QB,80.0,1.0,2.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,kellyholcomb
27,Quincy Carte,DAL,QB,93.0,1.0,2.0,24.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,quincycarte
28,Anthony Wright,BAL,QB,145.0,1.0,2.0,19.0,8.0,7.0,3.0,0.0,0.0,0.0,0.0,nfl_hist,anthonywright
29,Matt Hasselbeck,SEA,QB,218.0,0.0,2.0,34.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,matthasselbeck
30,Kordell Stewart,CHI,QB,256.0,1.0,3.0,40.0,17.0,3.0,22.0,0.0,0.0,0.0,0.0,nfl_hist,kordellstewart
31,Chris Moh,ATL,P,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,chrismoh
32,Bill Schroede,DET,WR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,38.0,0.0,nfl_hist,billschroede
33,Dave Ragone,HOU,QB,71.0,0.0,1.0,23.0,11.0,5.0,51.0,0.0,1.0,-5.0,0.0,nfl_hist,daveragone
34,Jeff Blake,ARI,QB,59.0,0.0,1.0,20.0,8.0,1.0,15.0,0.0,0.0,0.0,0.0,nfl_hist,jeffblake
35,Jay Fiedle,MIA,QB,111.0,0.0,2.0,31.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,jayfiedle
36,Kerry Collins,NYG,QB,62.0,0.0,1.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,kerrycollins
37,Rick Mire,OAK,QB,68.0,0.0,2.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,rickmire
38,Clinton Portis,DEN,RB,0.0,0.0,0.0,0.0,0.0,22.0,218.0,5.0,2.0,36.0,0.0,nfl_hist,clintonportis
39,Jamal Lewis,BAL,RB,0.0,0.0,0.0,0.0,0.0,30.0,180.0,3.0,0.0,0.0,0.0,nfl_hist,jamallewis
40,Travis Henry,BUF,HB,0.0,0.0,0.0,0.0,0.0,32.0,169.0,1.0,1.0,6.0,0.0,nfl_hist,travishenry
41,Fred Taylo,JAX,RB,0.0,0.0,0.0,0.0,0.0,24.0,163.0,1.0,0.0,0.0,0.0,nfl_hist,fredtaylo
42,Kevan Barlow,SFO,RB,0.0,0.0,0.0,0.0,0.0,18.0,154.0,1.0,3.0,23.0,0.0,nfl_hist,kevanbarlow
43,Correll Buckhalte,PHI,RB,0.0,0.0,0.0,0.0,0.0,13.0,115.0,1.0,2.0,29.0,0.0,nfl_hist,correllbuckhalte
44,Jerome Bettis,PIT,HB,0.0,0.0,0.0,0.0,0.0,27.0,106.0,1.0,3.0,19.0,0.0,nfl_hist,jeromebettis
