,player,team,position,pass_yds,pass_tds,pass_int,pass_att,pass_comp,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,source,pname_merge
0,Trent Green,KAN,QB,341.0,3.0,0.0,25.0,20.0,1.0,14.0,0.0,0.0,0.0,0.0,nfl_hist,trentgreen
1,Freddie Mitchell,PHI,WR,25.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,30.0,0.0,nfl_hist,freddiemitchell
2,Peyton Manning,IND,QB,290.0,5.0,0.0,30.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,peytonmanning
3,Aaron Brooks,NOR,QB,296.0,5.0,0.0,35.0,26.0,3.0,11.0,0.0,0.0,0.0,0.0,nfl_hist,aaronbrooks
4,Jeff Garcia,SFO,QB,344.0,2.0,0.0,33.0,26.0,4.0,51.0,1.0,0.0,0.0,0.0,nfl_hist,jeffgarcia
5,Brett Favre,GNB,QB,278.0,4.0,1.0,33.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,brettfavre
6,Jon Kitna,CIN,QB,189.0,2.0,0.0,25.0,18.0,3.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,jonkitna
7,Brock Huard,IND,QB,9.0,0.0,0.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,nfl_hist,brockhuard
8,Tom Brady,NWE,QB,228.0,2.0,0.0,34.0,22.0,1.0,7.0,0.0,0.0,0.0,0.0,nfl_hist,tombrady
9,Billy Volek,TEN,QB,295.0,2.0,0.0,41.0,26.0,3.0,4.0,1.0,0.0,0.0,0.0,nfl_hist,billyvolek
10,Drew Bledsoe,BUF,QB,168.0,2.0,0.0,30.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,drewbledsoe
11,Tim Couch,CLE,QB,181.0,2.0,1.0,18.0,8.0,1.0,17.0,0.0,0.0,0.0,0.0,nfl_hist,timcouch
12,Marc Bulge,STL,QB,236.0,2.0,1.0,32.0,20.0,1.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,marcbulge
13,Brad Johnson,TAM,QB,237.0,0.0,0.0,28.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,bradjohnson
14,Drew Brees,SDG,QB,363.0,2.0,1.0,48.0,28.0,6.0,25.0,0.0,0.0,0.0,0.0,nfl_hist,drewbrees
15,Daunte Culpeppe,MIN,QB,222.0,1.0,1.0,34.0,24.0,4.0,16.0,0.0,0.0,0.0,0.0,nfl_hist,daunteculpeppe
16,Jesse Palme,NYG,QB,140.0,1.0,0.0,26.0,15.0,2.0,25.0,0.0,0.0,0.0,0.0,nfl_hist,jessepalme
17,Jake Delhomme,CAR,QB,236.0,1.0,1.0,32.0,20.0,1.0,3.0,0.0,0.0,0.0,0.0,nfl_hist,jakedelhomme
18,Todd Collins,KAN,QB,31.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,toddcollins
19,Bryan Barke,WAS,P,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,bryanbarke
20,Chad Pennington,NYJ,QB,144.0,0.0,0.0,25.0,15.0,5.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,chadpennington
21,Matt Hasselbeck,SEA,QB,246.0,1.0,1.0,37.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,matthasselbeck
22,Jake Plumme,DEN,QB,269.0,0.0,1.0,36.0,22.0,1.0,23.0,0.0,0.0,0.0,0.0,nfl_hist,jakeplumme
