,player,team,position,pass_yds,pass_tds,pass_int,pass_att,pass_comp,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,source,pname_merge
0,Peyton Manning,IND,QB,314.0,6.0,0.0,25.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,peytonmanning
1,LaDainian Tomlinson,SDG,RB,21.0,1.0,0.0,1.0,1.0,28.0,187.0,1.0,7.0,24.0,0.0,nfl_hist,ladainiantomlinson
2,Gus Frerotte,MIN,QB,267.0,4.0,0.0,21.0,16.0,3.0,-4.0,0.0,0.0,0.0,0.0,nfl_hist,gusfrerotte
3,Steve McNai,TEN,QB,161.0,3.0,0.0,16.0,15.0,2.0,5.0,0.0,0.0,0.0,0.0,nfl_hist,stevemcnai
4,Todd Bouman,NOR,QB,62.0,1.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,toddbouman
5,Jon Kitna,CIN,QB,215.0,3.0,0.0,31.0,23.0,3.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,jonkitna
6,Doug Pederson,GNB,QB,14.0,0.0,0.0,1.0,1.0,1.0,-2.0,0.0,0.0,0.0,0.0,nfl_hist,dougpederson
7,LaBrandon Toefield,JAX,RB,32.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,labrandontoefield
8,Jake Plumme,DEN,QB,277.0,2.0,0.0,34.0,25.0,6.0,40.0,0.0,0.0,0.0,0.0,nfl_hist,jakeplumme
9,Josh McCown,ARI,QB,47.0,0.0,0.0,4.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,nfl_hist,joshmccown
10,Tim Rattay,SFO,QB,146.0,1.0,0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,timrattay
11,Brett Favre,GNB,QB,179.0,3.0,1.0,29.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,brettfavre
12,Rich Gannon,OAK,QB,348.0,3.0,1.0,43.0,26.0,1.0,6.0,0.0,0.0,0.0,0.0,nfl_hist,richgannon
13,Tim Couch,CLE,QB,280.0,2.0,1.0,36.0,23.0,2.0,3.0,0.0,0.0,0.0,0.0,nfl_hist,timcouch
14,Vinny Testaverde,NYJ,QB,219.0,0.0,0.0,29.0,21.0,1.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,vinnytestaverde
15,Jake Delhomme,CAR,QB,168.0,1.0,0.0,27.0,17.0,5.0,-3.0,0.0,0.0,0.0,0.0,nfl_hist,jakedelhomme
16,Drew Bledsoe,BUF,QB,296.0,1.0,0.0,43.0,27.0,2.0,0.0,1.0,0.0,0.0,0.0,nfl_hist,drewbledsoe
17,Marc Bulge,STL,QB,272.0,2.0,1.0,42.0,28.0,4.0,-1.0,1.0,0.0,0.0,0.0,nfl_hist,marcbulge
18,Trent Green,KAN,QB,159.0,1.0,0.0,28.0,17.0,2.0,4.0,0.0,0.0,0.0,0.0,nfl_hist,trentgreen
19,Drew Brees,SDG,QB,187.0,1.0,1.0,31.0,21.0,1.0,-1.0,0.0,1.0,21.0,1.0,nfl_hist,drewbrees
