,player,team,position,pass_yds,pass_tds,pass_int,pass_att,pass_comp,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,source,pname_merge
0,Larry Fitzgerald,ARI,WR,32.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,53.0,0.0,nfl_hist,larryfitzgerald
1,Kirk Cousins,MIN,QB,253.0,3.0,0.0,28.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,kirkcousins
2,Sam Darnold,NYJ,QB,341.0,3.0,0.0,35.0,24.0,3.0,4.0,0.0,0.0,0.0,0.0,nfl_hist,samdarnold
3,Russell Wilson,SEA,QB,271.0,3.0,0.0,29.0,18.0,8.0,57.0,0.0,0.0,0.0,0.0,nfl_hist,russellwilson
4,Matt Ryan,ATL,QB,239.0,3.0,0.0,26.0,15.0,1.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,mattryan
5,Blaine Gabbert,TEN,QB,101.0,1.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,blainegabbert
6,Jeff Driskel,CIN,QB,133.0,2.0,0.0,19.0,13.0,5.0,21.0,0.0,0.0,0.0,0.0,nfl_hist,jeffdriskel
7,Baker Mayfield,CLE,QB,284.0,3.0,0.0,37.0,27.0,6.0,16.0,0.0,0.0,0.0,0.0,nfl_hist,bakermayfield
8,Nick Foles,PHI,QB,471.0,4.0,1.0,49.0,35.0,1.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,nickfoles
9,Jarvis Landry,CLE,WR,63.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,4.0,47.0,0.0,nfl_hist,jarvislandry
10,Jared Goff,LAR,QB,216.0,1.0,0.0,24.0,19.0,2.0,6.0,1.0,0.0,0.0,0.0,nfl_hist,jaredgoff
11,Deshaun Watson,HOU,QB,339.0,2.0,0.0,40.0,29.0,8.0,49.0,2.0,0.0,0.0,0.0,nfl_hist,deshaunwatson
12,Mitchell Trubisky,CHI,QB,246.0,1.0,0.0,29.0,25.0,5.0,3.0,0.0,0.0,0.0,0.0,nfl_hist,mitchelltrubisky
13,Ben Roethlisberge,PIT,QB,380.0,3.0,0.0,50.0,33.0,2.0,4.0,0.0,0.0,0.0,0.0,nfl_hist,benroethlisberge
14,Dak Prescott,DAL,QB,161.0,1.0,0.0,25.0,20.0,4.0,2.0,1.0,0.0,0.0,0.0,nfl_hist,dakprescott
15,Kyle Allen,CAR,QB,38.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,kyleallen
