,player,team,position,pass_yds,pass_tds,pass_int,pass_att,pass_comp,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,source,pname_merge
0,Ben Roethlisberge,PIT,QB,328.0,5.0,0.0,25.0,22.0,3.0,27.0,0.0,0.0,0.0,0.0,nfl_hist,benroethlisberge
1,Baker Mayfield,CLE,QB,216.0,3.0,0.0,20.0,17.0,6.0,20.0,0.0,0.0,0.0,0.0,nfl_hist,bakermayfield
2,Drew Brees,NOR,QB,265.0,3.0,0.0,25.0,22.0,2.0,3.0,1.0,0.0,0.0,0.0,nfl_hist,drewbrees
3,Mitchell Trubisky,CHI,QB,355.0,3.0,0.0,30.0,23.0,3.0,18.0,1.0,0.0,0.0,0.0,nfl_hist,mitchelltrubisky
4,Patrick Mahomes,KAN,QB,249.0,2.0,0.0,28.0,21.0,4.0,21.0,0.0,0.0,0.0,0.0,nfl_hist,patrickmahomes
5,Marcus Mariota,TEN,QB,228.0,2.0,0.0,24.0,16.0,2.0,21.0,0.0,1.0,21.0,0.0,nfl_hist,marcusmariota
6,Andrew Luck,IND,QB,285.0,3.0,1.0,29.0,21.0,5.0,-2.0,0.0,0.0,0.0,0.0,nfl_hist,andrewluck
7,Russell Wilson,SEA,QB,176.0,3.0,0.0,26.0,17.0,9.0,92.0,0.0,0.0,0.0,0.0,nfl_hist,russellwilson
8,Darius Jennings,TEN,WR,21.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,nfl_hist,dariusjennings
9,Logan Thomas,BUF,TE,15.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,nfl_hist,loganthomas
10,Matt Barkley,BUF,QB,232.0,2.0,0.0,25.0,15.0,3.0,-2.0,0.0,0.0,0.0,0.0,nfl_hist,mattbarkley
11,Jared Goff,LAR,QB,318.0,2.0,0.0,39.0,28.0,3.0,3.0,0.0,0.0,0.0,0.0,nfl_hist,jaredgoff
12,Aaron Rodgers,GNB,QB,199.0,2.0,0.0,28.0,19.0,6.0,21.0,0.0,0.0,0.0,0.0,nfl_hist,aaronrodgers
13,Blake Bortles,JAX,QB,320.0,2.0,0.0,38.0,26.0,2.0,8.0,0.0,0.0,0.0,0.0,nfl_hist,blakebortles
14,Eli Manning,NYG,QB,188.0,3.0,0.0,31.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,elimanning
15,Jeff Driskel,CIN,QB,45.0,0.0,0.0,3.0,2.0,2.0,35.0,1.0,0.0,0.0,0.0,nfl_hist,jeffdriskel
16,Philip Rivers,LAC,QB,223.0,2.0,1.0,26.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,philiprivers
