,player,team,position,pass_yds,pass_tds,pass_int,pass_att,pass_comp,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,source,pname_merge
0,Kevin Byard,TEN,FS,66.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,kevinbyard
1,Patrick Mahomes,KAN,QB,326.0,6.0,0.0,28.0,23.0,5.0,18.0,0.0,0.0,0.0,0.0,nfl_hist,patrickmahomes
2,Ryan Fitzpatrick,TAM,QB,402.0,4.0,1.0,33.0,27.0,1.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,ryanfitzpatrick
3,Philip Rivers,LAC,QB,256.0,3.0,0.0,27.0,23.0,3.0,5.0,0.0,0.0,0.0,0.0,nfl_hist,philiprivers
4,Ryan Tannehill,MIA,QB,168.0,2.0,0.0,23.0,17.0,8.0,44.0,0.0,0.0,0.0,0.0,nfl_hist,ryantannehill
5,Kirk Cousins,MIN,QB,425.0,4.0,1.0,48.0,35.0,2.0,5.0,0.0,0.0,0.0,0.0,nfl_hist,kirkcousins
6,Jimmy Garoppolo,SFO,QB,206.0,2.0,0.0,26.0,18.0,3.0,4.0,0.0,0.0,0.0,0.0,nfl_hist,jimmygaroppolo
7,Matt Ryan,ATL,QB,272.0,2.0,1.0,28.0,23.0,4.0,18.0,2.0,0.0,0.0,0.0,nfl_hist,mattryan
8,Drew Brees,NOR,QB,243.0,2.0,0.0,35.0,28.0,1.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,drewbrees
9,Derek Ca,OAK,QB,288.0,1.0,0.0,32.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,derekca
10,Blake Bortles,JAX,QB,376.0,4.0,1.0,45.0,29.0,6.0,35.0,0.0,0.0,0.0,0.0,nfl_hist,blakebortles
11,Jared Goff,LAR,QB,354.0,1.0,1.0,32.0,24.0,2.0,2.0,0.0,0.0,0.0,0.0,nfl_hist,jaredgoff
12,Andy Dalton,CIN,QB,265.0,4.0,0.0,42.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,andydalton
13,Deshaun Watson,HOU,QB,310.0,2.0,1.0,32.0,22.0,5.0,44.0,0.0,0.0,0.0,0.0,nfl_hist,deshaunwatson
14,Tom Brady,NWE,QB,234.0,2.0,0.0,35.0,24.0,3.0,10.0,0.0,0.0,0.0,0.0,nfl_hist,tombrady
15,Cam Newton,CAR,QB,335.0,3.0,1.0,45.0,32.0,5.0,42.0,0.0,0.0,0.0,0.0,nfl_hist,camnewton
