,player,team,position,pass_yds,pass_tds,pass_int,pass_att,pass_comp,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,source,pname_merge
0,Odell Beckham,NYG,WR,49.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,35.0,1.0,nfl_hist,odellbeckham
1,Russell Wilson,SEA,QB,185.0,4.0,0.0,17.0,11.0,4.0,14.0,0.0,0.0,0.0,0.0,nfl_hist,russellwilson
2,Derek Ca,OAK,QB,285.0,3.0,0.0,38.0,29.0,1.0,8.0,0.0,0.0,0.0,0.0,nfl_hist,derekca
3,Patrick Mahomes,KAN,QB,295.0,4.0,0.0,38.0,23.0,9.0,52.0,0.0,0.0,0.0,0.0,nfl_hist,patrickmahomes
4,Tarik Cohen,CHI,RB,1.0,1.0,0.0,1.0,1.0,8.0,30.0,0.0,12.0,156.0,0.0,nfl_hist,tarikcohen
5,Sam Koch,BAL,P,21.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,samkoch
6,Colt McCoy,WAS,QB,50.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,coltmccoy
7,Dak Prescott,DAL,QB,249.0,1.0,0.0,28.0,24.0,5.0,22.0,0.0,0.0,0.0,0.0,nfl_hist,dakprescott
8,Philip Rivers,LAC,QB,299.0,2.0,0.0,36.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,philiprivers
9,Jameis Winston,TAM,QB,249.0,2.0,0.0,30.0,20.0,5.0,48.0,0.0,0.0,0.0,0.0,nfl_hist,jameiswinston
10,Ryan Tannehill,MIA,QB,137.0,3.0,1.0,24.0,16.0,3.0,-5.0,0.0,0.0,0.0,0.0,nfl_hist,ryantannehill
11,Tom Brady,NWE,QB,311.0,1.0,1.0,32.0,24.0,2.0,5.0,0.0,0.0,0.0,0.0,nfl_hist,tombrady
12,Deshaun Watson,HOU,QB,224.0,1.0,0.0,31.0,22.0,7.0,30.0,0.0,0.0,0.0,0.0,nfl_hist,deshaunwatson
13,Carson Wentz,PHI,QB,306.0,2.0,1.0,39.0,27.0,4.0,-4.0,0.0,0.0,0.0,0.0,nfl_hist,carsonwentz
14,Case Keenum,DEN,QB,151.0,1.0,0.0,21.0,12.0,2.0,9.0,0.0,0.0,0.0,0.0,nfl_hist,casekeenum
15,Nick Mullens,SFO,QB,414.0,2.0,1.0,48.0,30.0,2.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,nickmullens
16,Cody Kessle,JAX,QB,150.0,0.0,0.0,24.0,18.0,5.0,28.0,0.0,0.0,0.0,0.0,nfl_hist,codykessle
17,Marcus Mariota,TEN,QB,282.0,2.0,1.0,35.0,20.0,4.0,43.0,0.0,0.0,0.0,0.0,nfl_hist,marcusmariota
18,Ben Roethlisberge,PIT,QB,281.0,2.0,1.0,45.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,benroethlisberge
19,Matt Ryan,ATL,QB,131.0,1.0,0.0,26.0,16.0,2.0,4.0,0.0,0.0,0.0,0.0,nfl_hist,mattryan
20,Jeff Driskel,CIN,QB,236.0,1.0,1.0,37.0,25.0,3.0,3.0,0.0,0.0,0.0,0.0,nfl_hist,jeffdriskel
21,Matthew Stafford,DET,QB,245.0,1.0,1.0,33.0,20.0,1.0,2.0,0.0,0.0,0.0,0.0,nfl_hist,matthewstafford
22,Aaron Rodgers,GNB,QB,233.0,1.0,0.0,50.0,31.0,3.0,20.0,0.0,0.0,0.0,0.0,nfl_hist,aaronrodgers
23,Baker Mayfield,CLE,QB,397.0,1.0,3.0,43.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,bakermayfield
24,Chase Daniel,CHI,QB,285.0,1.0,2.0,39.0,26.0,4.0,4.0,0.0,0.0,0.0,0.0,nfl_hist,chasedaniel
25,Lamar Jackson,BAL,QB,125.0,0.0,0.0,21.0,12.0,17.0,75.0,1.0,0.0,0.0,0.0,nfl_hist,lamarjackson
26,Josh Allen,BUF,QB,231.0,2.0,2.0,33.0,18.0,9.0,135.0,0.0,0.0,0.0,0.0,nfl_hist,joshallen
27,Drew Brees,NOR,QB,127.0,1.0,1.0,28.0,18.0,1.0,2.0,0.0,0.0,0.0,0.0,nfl_hist,drewbrees
28,Kirk Cousins,MIN,QB,201.0,1.0,2.0,44.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,kirkcousins
29,Jared Goff,LAR,QB,207.0,1.0,1.0,33.0,17.0,2.0,-2.0,0.0,0.0,0.0,0.0,nfl_hist,jaredgoff
