,player,team,position,pass_yds,pass_tds,pass_int,pass_att,pass_comp,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,source,pname_merge
0,Mike Glennon,TAM,QB,247.0,2.0,0.0,21.0,14.0,4.0,-17.0,0.0,0.0,0.0,0.0,nfl_hist,mikeglennon
1,Colin Kaepernick,SFO,QB,235.0,3.0,0.0,24.0,15.0,9.0,20.0,0.0,0.0,0.0,0.0,nfl_hist,colinkaepernick
2,Philip Rivers,SDG,QB,392.0,3.0,0.0,39.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,philiprivers
3,Drew Brees,NOR,QB,278.0,2.0,0.0,33.0,23.0,4.0,-6.0,0.0,0.0,0.0,0.0,nfl_hist,drewbrees
4,Carson Palme,ARI,QB,314.0,2.0,0.0,37.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,carsonpalme
5,Ryan Fitzpatrick,TEN,QB,320.0,2.0,0.0,42.0,30.0,5.0,26.0,0.0,0.0,0.0,0.0,nfl_hist,ryanfitzpatrick
6,Tom Brady,NWE,QB,344.0,3.0,0.0,50.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,tombrady
7,Alex Smith,KAN,QB,294.0,3.0,1.0,38.0,26.0,2.0,-3.0,0.0,0.0,0.0,0.0,nfl_hist,alexsmith
8,Christian Ponde,MIN,QB,233.0,1.0,0.0,30.0,21.0,3.0,-5.0,0.0,0.0,0.0,0.0,nfl_hist,christianponde
9,Josh McCown,CHI,QB,352.0,2.0,1.0,47.0,36.0,2.0,4.0,0.0,0.0,0.0,0.0,nfl_hist,joshmccown
10,Ben Roethlisberge,PIT,QB,217.0,2.0,0.0,34.0,22.0,2.0,-3.0,0.0,0.0,0.0,0.0,nfl_hist,benroethlisberge
11,Matt Ryan,ATL,QB,292.0,0.0,0.0,39.0,30.0,2.0,10.0,0.0,0.0,0.0,0.0,nfl_hist,mattryan
12,Joe Flacco,BAL,QB,273.0,1.0,1.0,26.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,joeflacco
13,Chad Henne,JAX,QB,239.0,0.0,0.0,32.0,23.0,3.0,3.0,0.0,0.0,0.0,0.0,nfl_hist,chadhenne
14,Eli Manning,NYG,QB,174.0,2.0,0.0,30.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,elimanning
15,Kellen Clemens,STL,QB,167.0,1.0,0.0,22.0,10.0,3.0,-3.0,0.0,0.0,0.0,0.0,nfl_hist,kellenclemens
16,Ryan Tannehill,MIA,QB,310.0,1.0,1.0,42.0,28.0,4.0,36.0,0.0,0.0,0.0,0.0,nfl_hist,ryantannehill
17,Matt Flynn,GNB,QB,218.0,1.0,0.0,36.0,21.0,4.0,24.0,0.0,0.0,0.0,0.0,nfl_hist,mattflynn
18,Tony Romo,DAL,QB,234.0,2.0,1.0,38.0,23.0,3.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,tonyromo
19,Matt McGloin,OAK,QB,260.0,1.0,1.0,32.0,19.0,2.0,6.0,0.0,0.0,0.0,0.0,nfl_hist,mattmcgloin
20,Jason Campbell,CLE,QB,124.0,0.0,0.0,22.0,14.0,1.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,jasoncampbell
21,Josh Cribbs,NYJ,WR,13.0,0.0,0.0,2.0,1.0,5.0,20.0,0.0,0.0,0.0,0.0,nfl_hist,joshcribbs
22,Peyton Manning,DEN,QB,150.0,2.0,1.0,36.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,peytonmanning
23,Brandon Weeden,CLE,QB,209.0,1.0,1.0,30.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,nfl_hist,brandonweeden
24,Matthew Stafford,DET,QB,297.0,3.0,4.0,46.0,26.0,2.0,6.0,0.0,0.0,0.0,0.0,nfl_hist,matthewstafford
25,Cam Newton,CAR,QB,174.0,1.0,1.0,38.0,19.0,7.0,51.0,1.0,0.0,0.0,0.0,nfl_hist,camnewton
26,Scott Tolzien,GNB,QB,98.0,0.0,0.0,17.0,7.0,2.0,25.0,1.0,0.0,0.0,0.0,nfl_hist,scotttolzien
27,Andrew Luck,IND,QB,163.0,1.0,1.0,39.0,20.0,2.0,31.0,0.0,0.0,0.0,0.0,nfl_hist,andrewluck
28,Robert Griffin,WAS,QB,118.0,0.0,1.0,26.0,16.0,4.0,27.0,0.0,0.0,0.0,0.0,nfl_hist,robertgriffin
29,Case Keenum,HOU,QB,169.0,0.0,1.0,34.0,18.0,1.0,2.0,0.0,0.0,0.0,0.0,nfl_hist,casekeenum
30,Larry Fitzgerald,ARI,WR,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,5.0,52.0,2.0,nfl_hist,larryfitzgerald
31,Denard Robinson,JAX,WR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,denardrobinson
32,Tyrod Taylo,BAL,QB,0.0,0.0,0.0,1.0,0.0,4.0,7.0,0.0,1.0,6.0,0.0,nfl_hist,tyrodtaylo
33,Geno Smith,NYJ,QB,127.0,0.0,2.0,22.0,9.0,3.0,6.0,0.0,1.0,13.0,0.0,nfl_hist,genosmith
34,Knowshon Moreno,DEN,RB,0.0,0.0,0.0,0.0,0.0,37.0,224.0,1.0,1.0,6.0,0.0,nfl_hist,knowshonmoreno
35,Adrian Peterson,MIN,HB,0.0,0.0,0.0,0.0,0.0,32.0,146.0,1.0,1.0,2.0,0.0,nfl_hist,adrianpeterson
36,Andre Brown,NYG,RB,0.0,0.0,0.0,0.0,0.0,21.0,127.0,0.0,4.0,11.0,0.0,nfl_hist,andrebrown
37,Jamaal Charles,KAN,RB,0.0,0.0,0.0,0.0,0.0,14.0,115.0,2.0,4.0,42.0,0.0,nfl_hist,jamaalcharles
38,Eddie Lacy,GNB,RB,0.0,0.0,0.0,0.0,0.0,25.0,110.0,1.0,6.0,48.0,0.0,nfl_hist,eddielacy
39,Benny Cunningham,STL,RB,0.0,0.0,0.0,0.0,0.0,13.0,109.0,1.0,0.0,0.0,0.0,nfl_hist,bennycunningham
40,Toby Gerhart,MIN,RB,0.0,0.0,0.0,0.0,0.0,8.0,91.0,0.0,1.0,5.0,0.0,nfl_hist,tobygerhart
41,Zac Stacy,STL,RB,0.0,0.0,0.0,0.0,0.0,12.0,87.0,1.0,1.0,10.0,0.0,nfl_hist,zacstacy
42,DeMarco Murray,DAL,RB,0.0,0.0,0.0,0.0,0.0,14.0,86.0,0.0,3.0,40.0,0.0,nfl_hist,demarcomurray
43,Maurice Jones-Drew,JAX,RB,0.0,0.0,0.0,0.0,0.0,14.0,84.0,1.0,6.0,60.0,0.0,nfl_hist,mauricejonesdrew
44,Reggie Bush,DET,RB,0.0,0.0,0.0,0.0,0.0,15.0,83.0,0.0,4.0,17.0,0.0,nfl_hist,reggiebush
45,Le'Veon Bell,PIT,RB,0.0,0.0,0.0,0.0,0.0,23.0,80.0,0.0,2.0,18.0,0.0,nfl_hist,leveonbell
46,Matt Forte,CHI,RB,0.0,0.0,0.0,0.0,0.0,16.0,77.0,0.0,7.0,40.0,0.0,nfl_hist,mattforte
47,Brandon Jacobs,NYG,RB,0.0,0.0,0.0,0.0,0.0,9.0,75.0,0.0,0.0,0.0,0.0,nfl_hist,brandonjacobs
48,Dennis Johnson,HOU,RB,0.0,0.0,0.0,0.0,0.0,13.0,74.0,0.0,2.0,13.0,0.0,nfl_hist,dennisjohnson
49,Rashad Jennings,OAK,RB,0.0,0.0,0.0,0.0,0.0,16.0,73.0,0.0,4.0,49.0,0.0,nfl_hist,rashadjennings
50,Chris Johnson,TEN,RB,0.0,0.0,0.0,0.0,0.0,20.0,73.0,0.0,3.0,8.0,0.0,nfl_hist,chrisjohnson
51,Pierre Thomas,NOR,RB,0.0,0.0,0.0,0.0,0.0,10.0,73.0,0.0,5.0,57.0,0.0,nfl_hist,pierrethomas
52,Tavon Austin,STL,WR,0.0,0.0,0.0,0.0,0.0,1.0,65.0,1.0,2.0,39.0,0.0,nfl_hist,tavonaustin
53,Steven Jackson,ATL,RB,0.0,0.0,0.0,0.0,0.0,16.0,63.0,1.0,3.0,16.0,0.0,nfl_hist,stevenjackson
54,Brandon Bolden,NWE,RB,0.0,0.0,0.0,0.0,0.0,13.0,58.0,1.0,1.0,11.0,0.0,nfl_hist,brandonbolden
55,Ryan Mathews,SDG,RB,0.0,0.0,0.0,0.0,0.0,14.0,55.0,1.0,2.0,10.0,0.0,nfl_hist,ryanmathews
56,Rashard Mendenhall,ARI,RB,0.0,0.0,0.0,0.0,0.0,13.0,54.0,1.0,1.0,24.0,0.0,nfl_hist,rashardmendenhall
57,Alfred Morris,WAS,RB,0.0,0.0,0.0,0.0,0.0,14.0,52.0,0.0,0.0,0.0,0.0,nfl_hist,alfredmorris
58,Andre Ellington,ARI,RB,0.0,0.0,0.0,0.0,0.0,10.0,50.0,0.0,2.0,21.0,0.0,nfl_hist,andreellington
59,Bilal Powell,NYJ,RB,0.0,0.0,0.0,0.0,0.0,11.0,41.0,0.0,3.0,24.0,0.0,nfl_hist,bilalpowell
60,Montee Ball,DEN,RB,0.0,0.0,0.0,0.0,0.0,7.0,40.0,0.0,3.0,17.0,0.0,nfl_hist,monteeball
61,James Starks,GNB,RB,0.0,0.0,0.0,0.0,0.0,3.0,37.0,0.0,1.0,-5.0,0.0,nfl_hist,jamesstarks
62,Chris Ivory,NYJ,RB,0.0,0.0,0.0,0.0,0.0,9.0,35.0,0.0,0.0,0.0,0.0,nfl_hist,chrisivory
63,Bobby Rainey,TAM,RB,0.0,0.0,0.0,0.0,0.0,18.0,35.0,0.0,0.0,0.0,0.0,nfl_hist,bobbyrainey
64,Dan Herron,IND,RB,0.0,0.0,0.0,0.0,0.0,4.0,33.0,0.0,0.0,0.0,0.0,nfl_hist,danherron
65,Mark Ingram,NOR,RB,0.0,0.0,0.0,0.0,0.0,9.0,32.0,0.0,0.0,0.0,0.0,nfl_hist,markingram
66,Frank Gore,SFO,RB,0.0,0.0,0.0,0.0,0.0,13.0,31.0,0.0,1.0,3.0,0.0,nfl_hist,frankgore
67,Jonathan Stewart,CAR,RB,0.0,0.0,0.0,0.0,0.0,7.0,31.0,0.0,1.0,3.0,0.0,nfl_hist,jonathanstewart
68,Jordan Todman,JAX,RB,0.0,0.0,0.0,0.0,0.0,11.0,31.0,0.0,1.0,5.0,0.0,nfl_hist,jordantodman
