Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Ryan Fitzpatrick,QB,MIA,323,0,0,45,32,1,0,0,0,0,0,0,0,12.92,12.92,12.92
Dwayne Haskins,QB,WAS,214,2,1,35,19,4,5,0,0,0,0,0,0,15.06,15.06,15.06
Kenjon Barner,RB,ATL,3,0,0,1,1,2,15,0,0,0,0,0,0,1.62,1.62,1.62
Sam Koch,P,BAL,-2,0,0,1,1,0,0,0,0,0,0,0,0,-0.08,-0.08,-0.08
Jacoby Brissett,QB,IND,148,1,1,24,15,2,12,1,0,0,0,0,0,15.12,15.12,15.12
Carson Wentz,QB,PHI,214,1,0,40,20,3,17,0,0,0,0,0,1,12.26,12.26,12.26
Patrick Mahomes,QB,KAN,182,1,1,32,19,5,59,0,0,0,0,0,0,15.18,15.18,15.18
Jared Goff,QB,LAR,173,0,1,18,11,3,3,0,0,0,0,0,0,5.22,5.22,5.22
Tom Brady,QB,NWE,216,0,0,47,26,1,-1,0,0,0,0,0,0,8.54,8.54,8.54
Mitchell Trubisky,QB,CHI,190,1,1,43,24,1,4,0,0,0,0,0,0,10,10,10
Deshaun Watson,QB,HOU,169,0,1,29,18,3,12,0,0,0,0,0,1,3.96,3.96,3.96
Brandon Allen,QB,DEN,240,1,1,39,17,3,18,0,0,0,0,0,0,13.4,13.4,13.4
Jameis Winston,QB,TAM,313,2,4,51,30,2,23,0,0,0,0,0,0,14.82,14.82,14.82
Philip Rivers,QB,LAC,353,1,4,52,28,0,0,0,0,0,0,0,0,10.12,10.12,10.12
Kyle Allen,QB,CAR,325,0,4,50,31,1,7,0,0,0,0,0,0,5.7,5.7,5.7
Chase Daniel,QB,CHI,9,0,0,4,1,0,0,0,0,0,0,0,0,0.36,0.36,0.36
A.J. McCarron,QB,HOU,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bilal Powell,RB,NYJ,0,0,0,1,0,7,42,0,1,2,5,0,0,5.7,4.7,5.2
Ryan Finley,QB,CIN,115,0,1,31,13,3,47,0,0,0,0,0,1,5.3,5.3,5.3
Mason Rudolph,QB,PIT,221,1,4,44,23,2,15,0,0,0,0,0,0,6.34,6.34,6.34
Jonathan Williams,RB,IND,0,0,0,0,0,13,116,0,1,1,31,0,0,15.7,14.7,15.2
Gus Edwards,RB,BAL,0,0,0,0,0,8,112,1,0,0,0,0,0,17.2,17.2,17.2
Josh Jacobs,RB,OAK,0,0,0,0,0,23,112,0,3,3,12,0,1,13.4,10.4,11.9
Marlon Mack,RB,IND,0,0,0,0,0,14,109,1,0,0,0,0,0,16.9,16.9,16.9
Todd Gurley,RB,LAR,0,0,0,0,0,25,97,1,3,3,36,0,1,20.3,17.3,18.8
Nick Chubb,RB,CLE,0,0,0,0,0,27,92,0,0,0,0,0,0,9.2,9.2,9.2
Joe Mixon,RB,CIN,0,0,0,0,0,15,86,1,1,3,17,0,0,17.3,16.3,16.8
Alvin Kamara,RB,NOR,0,0,0,0,0,13,75,0,10,10,47,0,0,22.2,12.2,17.2
Devin Singletary,RB,BUF,0,0,0,0,0,15,75,0,1,1,4,0,0,8.9,7.9,8.4
Christian McCaffrey,RB,CAR,0,0,0,0,0,14,70,0,11,15,121,0,0,30.1,19.1,24.6
Melvin Gordon,RB,LAC,0,0,0,0,0,14,69,0,3,5,21,0,0,12,9,10.5
Kenyan Drake,RB,ARI,0,0,0,0,0,16,67,0,6,7,13,0,0,14,8,11
Phillip Lindsay,RB,DEN,0,0,0,0,0,16,67,0,2,2,8,0,0,9.5,7.5,8.5
Carlos Hyde,RB,HOU,0,0,0,0,0,9,65,1,0,0,0,0,0,12.5,12.5,12.5
Le'Veon Bell,RB,NYJ,0,0,0,0,0,18,59,1,2,2,33,0,0,17.2,15.2,16.2
Bo Scarbrough,RB,DET,0,0,0,0,0,14,55,1,0,0,0,0,0,11.5,11.5,11.5
Mark Ingram,RB,BAL,0,0,0,0,0,13,48,0,3,4,37,2,0,23.5,20.5,22
Ezekiel Elliott,RB,DAL,0,0,0,0,0,16,45,1,2,3,28,1,1,19.3,17.3,18.3
Duke Johnson,RB,HOU,0,0,0,0,0,6,40,0,2,2,4,0,0,6.4,4.4,5.4
Tarik Cohen,RB,CHI,0,0,0,0,0,9,39,0,5,6,35,1,0,18.4,13.4,15.9
Miles Sanders,RB,PHI,0,0,0,0,0,11,38,0,2,4,9,0,0,6.7,4.7,5.7
Darrel Williams,RB,KAN,0,0,0,0,0,11,35,1,2,3,8,0,0,12.3,10.3,11.3
Sony Michel,RB,NWE,0,0,0,0,0,10,33,0,2,4,11,0,0,6.4,4.4,5.4
Royce Freeman,RB,DEN,0,0,0,0,0,8,31,0,1,1,14,0,0,5.5,4.5,5
David Montgomery,RB,CHI,0,0,0,0,0,14,31,0,1,3,19,0,0,6,5,5.5
Giovani Bernard,RB,CIN,0,0,0,0,0,3,30,0,1,3,16,0,0,5.6,4.6,5.1
Brian Hill,RB,ATL,0,0,0,0,0,15,30,0,1,3,8,0,0,4.8,3.8,4.3
LeSean McCoy,RB,KAN,0,0,0,0,0,7,29,1,4,6,28,0,0,15.7,11.7,13.7
Frank Gore,RB,BUF,0,0,0,0,0,11,27,0,1,2,18,0,0,5.5,4.5,5
Latavius Murray,RB,NOR,0,0,0,0,0,10,27,0,2,3,5,0,0,5.2,3.2,4.2
Dalvin Cook,RB,MIN,0,0,0,0,0,11,26,1,5,6,31,0,0,16.7,11.7,14.2
Jaylen Samuels,RB,PIT,0,0,0,0,0,5,26,0,5,6,19,1,0,15.5,10.5,13
Boston Scott,RB,PHI,0,0,0,0,0,7,26,0,0,0,0,0,0,2.6,2.6,2.6
Adrian Peterson,RB,WAS,0,0,0,0,0,9,25,0,2,2,5,0,0,5,3,4
Austin Ekeler,RB,LAC,0,0,0,0,0,5,24,0,8,12,108,0,0,21.2,13.2,17.2
Derrius Guice,RB,WAS,0,0,0,0,0,7,24,0,1,2,45,1,0,13.9,12.9,13.4
Leonard Fournette,RB,JAX,0,0,0,0,0,8,23,0,7,7,34,0,0,12.7,5.7,9.2
James White,RB,NWE,0,0,0,0,0,5,20,0,4,7,16,0,0,7.6,3.6,5.6
Justice Hill,RB,BAL,0,0,0,0,0,5,18,0,1,1,9,0,0,3.7,2.7,3.2
Chester Rogers,WR,IND,0,0,0,0,0,1,18,0,1,2,11,0,0,3.9,2.9,3.4
Malcolm Brown,RB,LAR,0,0,0,0,0,5,15,1,0,0,0,0,0,7.5,7.5,7.5
Rex Burkhead,RB,NWE,0,0,0,0,0,5,14,0,2,3,34,0,0,6.8,4.8,5.8
Tevin Coleman,RB,SFO,0,0,0,0,0,12,14,0,3,4,48,0,0,9.2,6.2,7.7
Ronald Jones,RB,TAM,0,0,0,0,0,4,13,0,2,4,1,0,0,3.4,1.4,2.4
J.D. McKissic,RB,DET,0,0,0,0,0,3,13,0,3,4,40,0,0,8.3,5.3,6.8
Raheem Mostert,RB,SFO,0,0,0,0,0,6,13,0,2,3,14,0,0,4.7,2.7,3.7
Kareem Hunt,RB,CLE,0,0,0,0,0,6,12,0,6,8,46,0,0,11.8,5.8,8.8
Tony Pollard,RB,DAL,0,0,0,0,0,2,12,0,4,4,44,1,0,15.6,11.6,13.6
Trey Edmunds,TE,PIT,0,0,0,0,0,3,11,0,3,3,27,0,0,6.8,3.8,5.3
Nyheim Hines,RB,IND,0,0,0,0,0,3,11,1,3,4,24,0,0,12.5,9.5,11
Ty Montgomery,RB,NYJ,0,0,0,0,0,2,11,0,0,0,0,0,0,1.1,1.1,1.1
Qadree Ollison,RB,ATL,0,0,0,0,0,4,11,1,0,0,0,0,0,7.1,7.1,7.1
Tyler Boyd,WR,CIN,0,0,0,0,0,1,10,0,1,3,0,0,0,2,1,1.5
James Conner,RB,PIT,0,0,0,0,0,5,10,0,1,2,6,0,0,2.6,1.6,2.1
Isaiah McKenzie,WR,BUF,0,0,0,0,0,1,10,0,3,6,21,0,0,6.1,3.1,4.6
Kalen Ballage,RB,MIA,0,0,0,0,0,9,9,1,5,6,8,0,0,12.7,7.7,10.2
Mohamed Sanu,WR,NWE,0,0,0,0,0,1,8,0,2,4,4,0,0,3.2,1.2,2.2
Jakeem Grant,WR,MIA,0,0,0,0,0,1,7,1,3,3,32,0,0,12.9,9.9,11.4
Patrick Laird,RB,MIA,0,0,0,0,0,1,7,0,6,6,51,0,0,11.8,5.8,8.8
Damien Williams,RB,KAN,0,0,0,0,0,4,7,0,1,1,6,0,0,2.3,1.3,1.8
Josh Adams,RB,NYJ,0,0,0,0,0,4,6,0,0,0,0,0,0,0.6,0.6,0.6
Ryquell Armstead,RB,JAX,0,0,0,0,0,1,6,0,2,2,13,0,0,3.9,1.9,2.9
Ty Johnson,RB,DET,0,0,0,0,0,2,6,0,1,1,0,0,0,1.6,0.6,1.1
Ameer Abdullah,RB,MIN,0,0,0,0,0,1,5,0,2,2,11,0,1,1.6,-0.4,0.6
Buddy Howell,RB,HOU,0,0,0,0,0,2,5,0,0,0,0,0,0,0.5,0.5,0.5
Zach Line,FB,NOR,0,0,0,0,0,1,5,0,1,1,5,0,0,2,1,1.5
Alexander Mattison,RB,MIN,0,0,0,0,0,3,5,0,0,0,0,0,0,0.5,0.5,0.5
Devontae Booker,RB,DEN,0,0,0,0,0,1,4,0,0,0,0,0,0,0.4,0.4,0.4
Alec Ingold,FB,OAK,0,0,0,0,0,1,3,0,0,0,0,0,0,0.3,0.3,0.3
Keith Smith,FB,ATL,0,0,0,0,0,1,3,0,0,0,0,0,0,0.3,0.3,0.3
Taysom Hill,QB,NOR,0,0,0,0,0,1,2,0,1,1,2,0,0,1.4,0.4,0.9
Andy Janovich,FB,DEN,0,0,0,0,0,1,1,1,1,1,3,0,0,7.4,6.4,6.9
Christian Kirk,WR,ARI,0,0,0,0,0,1,1,0,6,9,41,0,0,10.2,4.2,7.2
Myles Gaskin,RB,MIA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C.J. Ham,FB,MIN,0,0,0,0,0,1,0,0,1,1,6,0,0,1.6,0.6,1.1
Quenton Nelson,G/C,IND,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Dare Ogunbowale,RB,TAM,0,0,0,0,0,2,0,0,3,4,10,0,0,4,1,2.5
Jalen Richard,RB,OAK,0,0,0,0,0,2,0,0,1,1,7,0,0,1.7,0.7,1.2
Garrett Gilbert,QB,CLE,0,0,0,0,0,1,-1,0,0,0,0,0,0,-0.1,-0.1,-0.1
Matt Schaub,QB,ATL,0,0,0,0,0,1,-1,0,0,0,0,0,0,-0.1,-0.1,-0.1
DeAndre Washington,RB,OAK,0,0,0,0,0,2,-1,0,2,2,14,0,0,3.3,1.3,2.3
Brian Hoyer,QB,IND,0,0,0,0,0,2,-2,0,0,0,0,0,0,-0.2,-0.2,-0.2
Darren Waller,TE,OAK,0,0,0,0,0,1,-2,0,5,7,78,0,0,12.6,7.6,10.1
Tony Brooks-James,RB,PIT,0,0,0,0,0,1,-4,0,0,0,0,0,0,-0.4,-0.4,-0.4
Julio Jones,WR,ATL,0,0,0,0,0,1,-4,0,6,8,91,0,0,14.7,8.7,11.7
Marvin Jones,WR,DET,0,0,0,0,0,1,-4,0,4,5,43,2,0,19.9,15.9,17.9
Josh Reynolds,WR,LAR,0,0,0,0,0,1,-5,0,3,6,55,0,0,8,5,6.5
Noah Fant,TE,DEN,0,0,0,0,0,2,-7,0,4,10,60,0,0,9.3,5.3,7.3
Michael Gallup,WR,DAL,0,0,0,0,0,0,0,0,9,13,148,0,0,23.8,14.8,19.3
Calvin Ridley,WR,ATL,0,0,0,0,0,0,0,0,8,8,143,1,0,28.3,20.3,24.3
John Brown,WR,BUF,0,0,0,0,0,0,0,0,9,14,137,2,0,34.7,25.7,30.2
DeVante Parker,WR,MIA,0,0,0,0,0,0,0,0,7,10,135,0,0,20.5,13.5,17
Deebo Samuel,WR,SFO,0,0,0,0,0,0,0,0,8,10,134,0,0,21.4,13.4,17.4
Stefon Diggs,WR,MIN,0,0,0,0,0,0,0,0,5,5,121,1,0,23.1,18.1,20.6
Randall Cobb,WR,DAL,0,0,0,0,0,0,0,0,4,7,115,1,0,21.5,17.5,19.5
Michael Thomas,WR,NOR,0,0,0,0,0,0,0,0,8,10,114,1,0,25.4,17.4,21.4
Ryan Griffin,TE,NYJ,0,0,0,0,0,0,0,0,5,5,109,1,0,21.9,16.9,19.4
DJ Chark,WR,JAX,0,0,0,0,0,0,0,0,8,15,104,2,0,30.4,22.4,26.4
D.J. Moore,WR,CAR,0,0,0,0,0,0,0,0,8,15,95,0,0,17.5,9.5,13.5
Zach Ertz,TE,PHI,0,0,0,0,0,0,0,0,9,11,94,0,0,18.4,9.4,13.9
Travis Kelce,TE,KAN,0,0,0,0,0,0,0,0,7,10,92,1,0,22.2,15.2,18.7
Tyrell Williams,WR,OAK,0,0,0,0,0,0,0,0,4,4,82,0,0,12.2,8.2,10.2
DeAndre Hopkins,WR,HOU,0,0,0,0,0,0,0,0,7,12,80,0,0,15,8,11.5
Tim Patrick,WR,DEN,0,0,0,0,0,0,0,0,4,8,77,0,0,11.7,7.7,9.7
Jamison Crowder,WR,NYJ,0,0,0,0,0,0,0,0,5,8,76,1,0,18.6,13.6,16.1
Mike Williams,WR,LAC,0,0,0,0,0,0,0,0,2,6,76,0,0,9.6,7.6,8.6
Mark Andrews,TE,BAL,0,0,0,0,0,0,0,0,4,4,75,1,0,17.5,13.5,15.5
Cameron Brate,TE,TAM,0,0,0,0,0,0,0,0,10,14,73,0,0,17.3,7.3,12.3
Keenan Allen,WR,LAC,0,0,0,0,0,0,0,0,8,12,71,1,0,21.1,13.1,17.1
Scott Miller,WR,TAM,0,0,0,0,0,0,0,0,4,6,71,0,0,11.1,7.1,9.1
Mike Evans,WR,TAM,0,0,0,0,0,0,0,0,4,8,69,0,0,10.9,6.9,8.9
Hunter Henry,TE,LAC,0,0,0,0,0,0,0,0,6,9,69,0,0,12.9,6.9,9.9
Terry McLaurin,WR,WAS,0,0,0,0,0,0,0,0,3,4,69,0,0,9.9,6.9,8.4
Kyle Rudolph,TE,MIN,0,0,0,0,0,0,0,0,5,5,67,1,0,17.7,12.7,15.2
Hunter Renfrow,WR,OAK,0,0,0,0,0,0,0,0,5,6,66,0,0,11.6,6.6,9.1
Kyle Juszczyk,FB,SFO,0,0,0,0,0,0,0,0,7,7,63,0,0,13.3,6.3,9.8
Odell Beckham,WR,CLE,0,0,0,0,0,0,0,0,4,10,60,0,0,10,6,8
Chris Conley,WR,JAX,0,0,0,0,0,0,0,0,6,8,58,0,0,11.8,5.8,8.8
Taylor Gabriel,WR,CHI,0,0,0,0,0,0,0,0,7,14,57,0,0,12.7,5.7,9.2
Richie James,WR,SFO,0,0,0,0,0,0,0,0,1,1,57,0,0,6.7,5.7,6.2
Greg Olsen,TE,CAR,0,0,0,0,0,0,0,0,5,5,57,0,0,10.7,5.7,8.2
Auden Tate,WR,CIN,0,0,0,0,0,0,0,0,4,6,56,0,0,9.6,5.6,7.6
Anthony Miller,WR,CHI,0,0,0,0,0,0,0,0,6,11,54,0,0,11.4,5.4,8.4
Kelvin Harmon,WR,WAS,0,0,0,0,0,0,0,0,5,6,53,0,0,10.3,5.3,7.8
Allen Hurns,WR,MIA,0,0,0,0,0,0,0,0,4,6,53,0,1,7.3,3.3,5.3
Cooper Kupp,WR,LAR,0,0,0,0,0,0,0,0,3,3,53,0,0,8.3,5.3,6.8
Ben Watson,TE,NWE,0,0,0,0,0,0,0,0,3,4,52,0,0,8.2,5.2,6.7
James Washington,WR,PIT,0,0,0,0,0,0,0,0,3,5,49,0,0,7.9,4.9,6.4
Danny Amendola,WR,DET,0,0,0,0,0,0,0,0,4,5,47,0,0,8.7,4.7,6.7
Chris Godwin,WR,TAM,0,0,0,0,0,0,0,0,3,6,47,1,0,13.7,10.7,12.2
Demaryius Thomas,WR,NYJ,0,0,0,0,0,0,0,0,4,5,44,0,0,8.4,4.4,6.4
Jarvis Landry,WR,CLE,0,0,0,0,0,0,0,0,4,7,43,1,0,14.3,10.3,12.3
Keelan Cole,WR,JAX,0,0,0,0,0,0,0,0,4,5,41,0,0,8.1,4.1,6.1
KhaDarel Hodge,WR,CLE,0,0,0,0,0,0,0,0,1,2,41,0,0,5.1,4.1,4.6
Nelson Agholor,WR,PHI,0,0,0,0,0,0,0,0,4,9,40,0,0,8,4,6
Marvin Hall,WR,DET,0,0,0,0,0,0,0,0,1,1,39,0,0,4.9,3.9,4.4
Cole Beasley,WR,BUF,0,0,0,0,0,0,0,0,4,4,38,0,0,7.8,3.8,5.8
Amari Cooper,WR,DAL,0,0,0,0,0,0,0,0,3,8,38,0,0,6.8,3.8,5.3
Blake Jarwin,TE,DAL,0,0,0,0,0,0,0,0,2,2,38,0,0,5.8,3.8,4.8
Marcus Johnson,WR,IND,0,0,0,0,0,0,0,0,4,4,38,1,0,13.8,9.8,11.8
Larry Fitzgerald,WR,ARI,0,0,0,0,0,0,0,0,5,5,37,1,1,12.7,7.7,10.2
Dallas Goedert,TE,PHI,0,0,0,0,0,0,0,0,3,6,36,1,0,12.6,9.6,11.1
Pharoh Cooper,WR,ARI,0,0,0,0,0,0,0,0,3,4,35,1,0,12.5,9.5,11
Olabisi Johnson,WR,MIN,0,0,0,0,0,0,0,0,6,9,35,0,0,9.5,3.5,6.5
Kenny Golladay,WR,DET,0,0,0,0,0,0,0,0,1,5,34,0,0,4.4,3.4,3.9
Jared Cook,TE,NOR,0,0,0,0,0,0,0,0,2,2,33,1,0,11.3,9.3,10.3
Phillip Dorsett,WR,NWE,0,0,0,0,0,0,0,0,3,5,33,1,0,12.3,9.3,10.8
Vance McDonald,TE,PIT,0,0,0,0,0,0,0,0,3,7,33,0,0,6.3,3.3,4.8
Emmanuel Sanders,WR,SFO,0,0,0,0,0,0,0,0,3,5,33,0,0,6.3,3.3,4.8
Jason Witten,TE,DAL,0,0,0,0,0,0,0,0,5,7,33,0,0,8.3,3.3,5.8
Russell Gage,WR,ATL,0,0,0,0,0,0,0,0,2,4,32,0,0,5.2,3.2,4.2
Dawson Knox,TE,BUF,0,0,0,0,0,0,0,0,2,3,32,1,0,11.2,9.2,10.2
Dede Westbrook,WR,JAX,0,0,0,0,0,0,0,0,4,6,32,0,0,7.2,3.2,5.2
Kendrick Bourne,WR,SFO,0,0,0,0,0,0,0,0,4,6,31,1,0,13.1,9.1,11.1
JJ Arcega-Whiteside,WR,PHI,0,0,0,0,0,0,0,0,1,1,29,0,0,3.9,2.9,3.4
Tyler Conklin,TE,MIN,0,0,0,0,0,0,0,0,2,3,28,0,0,4.8,2.8,3.8
Eric Ebron,TE,IND,0,0,0,0,0,0,0,0,4,4,27,0,0,6.7,2.7,4.7
Patrick Ricard,FB/DL,BAL,0,0,0,0,0,0,0,0,3,3,27,0,0,5.7,2.7,4.2
Kenny Stills,WR,HOU,0,0,0,0,0,0,0,0,4,7,27,0,0,6.7,2.7,4.7
Sammy Watkins,WR,KAN,0,0,0,0,0,0,0,0,2,3,26,0,0,4.6,2.6,3.6
Albert Wilson,WR,MIA,0,0,0,0,0,0,0,0,3,6,26,0,0,5.6,2.6,4.1
Keke Coutee,WR,HOU,0,0,0,0,0,0,0,0,3,3,25,0,0,5.5,2.5,4
Zay Jones,WR,OAK,0,0,0,0,0,0,0,0,3,3,25,0,0,5.5,2.5,4
Curtis Samuel,WR,CAR,0,0,0,0,0,0,0,0,4,6,25,0,0,6.5,2.5,4.5
Jeff Wilson,RB,SFO,0,0,0,0,0,0,0,0,1,1,25,1,0,9.5,8.5,9
Tevin Jones,WR,PIT,0,0,0,0,0,0,0,0,2,4,24,0,0,4.4,2.4,3.4
Marquise Brown,WR,BAL,0,0,0,0,0,0,0,0,2,4,23,0,0,4.3,2.3,3.3
Jaeden Graham,TE,ATL,0,0,0,0,0,0,0,0,2,2,23,0,0,4.3,2.3,3.3
Tyler Eifert,TE,CIN,0,0,0,0,0,0,0,0,3,4,21,0,0,5.1,2.1,3.6
JuJu Smith-Schuster,WR,PIT,0,0,0,0,0,0,0,0,2,4,21,0,0,4.1,2.1,3.1
Nick Boyle,TE,BAL,0,0,0,0,0,0,0,0,2,3,20,0,0,4,2,3
Daniel Brown,TE,NYJ,0,0,0,0,0,0,0,0,1,1,20,1,0,9,8,8.5
Gerald Everett,TE,LAR,0,0,0,0,0,0,0,0,1,1,20,0,0,3,2,2.5
Breshad Perriman,WR,TAM,0,0,0,0,0,0,0,0,1,3,20,0,0,3,2,2.5
Irv Smith,TE,MIN,0,0,0,0,0,0,0,0,3,3,20,1,0,11,8,9.5
Jarius Wright,WR,CAR,0,0,0,0,0,0,0,0,1,2,19,0,0,2.9,1.9,2.4
Darren Fells,TE,HOU,0,0,0,0,0,0,0,0,1,3,18,0,0,2.8,1.8,2.3
Mike Gesicki,TE,MIA,0,0,0,0,0,0,0,0,4,6,18,0,0,5.8,1.8,3.8
N'Keal Harry,WR,NWE,0,0,0,0,0,0,0,0,3,4,18,0,0,4.8,1.8,3.3
Johnny Holton,WR,PIT,0,0,0,0,0,0,0,0,1,7,18,0,0,2.8,1.8,2.3
Diontae Johnson,WR,PIT,0,0,0,0,0,0,0,0,2,4,17,0,0,3.7,1.7,2.7
Zach Pascal,WR,IND,0,0,0,0,0,0,0,0,2,6,17,0,0,3.7,1.7,2.7
Hayden Hurst,TE,BAL,0,0,0,0,0,0,0,0,2,2,16,0,0,3.6,1.6,2.6
Jeremy Sprinkle,TE,WAS,0,0,0,0,0,0,0,0,2,3,16,1,0,9.6,7.6,8.6
Jordan Akins,TE,HOU,0,0,0,0,0,0,0,0,1,2,15,0,0,2.5,1.5,2
Seth Roberts,WR,BAL,0,0,0,0,0,0,0,0,1,1,15,1,0,8.5,7.5,8
Allen Robinson,WR,CHI,0,0,0,0,0,0,0,0,4,6,15,0,0,5.5,1.5,3.5
Ross Dwelley,TE,SFO,0,0,0,0,0,0,0,0,4,5,14,2,0,17.4,13.4,15.4
Ted Ginn,WR,NOR,0,0,0,0,0,0,0,0,2,4,14,1,0,9.4,7.4,8.4
Justin Hardy,WR,ATL,0,0,0,0,0,0,0,0,2,4,14,0,0,3.4,1.4,2.4
KeeSean Johnson,WR,ARI,0,0,0,0,0,0,0,0,2,2,14,0,1,1.4,-0.6,0.4
Mecole Hardman,WR,KAN,0,0,0,0,0,0,0,0,2,4,13,0,0,3.3,1.3,2.3
Willie Snead,WR/RS,BAL,0,0,0,0,0,0,0,0,2,3,13,0,0,3.3,1.3,2.3
Peyton Barber,RB,TAM,0,0,0,0,0,0,0,0,2,2,11,1,0,9.1,7.1,8.1
T.J. Logan,RB,TAM,0,0,0,0,0,0,0,0,1,1,11,0,0,2.1,1.1,1.6
Wendell Smallwood,RB,WAS,0,0,0,0,0,0,0,0,1,3,11,0,0,2.1,1.1,1.6
Javon Wims,WR,CHI,0,0,0,0,0,0,0,0,1,2,11,0,0,2.1,1.1,1.6
Ben Koyack,TE,JAX,0,0,0,0,0,0,0,0,1,1,9,0,0,1.9,0.9,1.4
Byron Pringle,WR,KAN,0,0,0,0,0,0,0,0,1,1,9,0,0,1.9,0.9,1.4
Trey Quinn,WR,WAS,0,0,0,0,0,0,0,0,2,4,9,0,0,2.9,0.9,1.9
Mike Thomas,WR,LAR,0,0,0,0,0,0,0,0,1,3,9,0,0,1.9,0.9,1.4
Reggie Bonnafon,RB,CAR,0,0,0,0,0,0,0,0,2,3,8,0,0,2.8,0.8,1.8
Ben Braunecker,TE,CHI,0,0,0,0,0,0,0,0,1,3,8,0,0,1.8,0.8,1.3
Stephen Carlson,TE,CLE,0,0,0,0,0,0,0,0,1,1,8,1,0,7.8,6.8,7.3
Virgil Green,TE,LAC,0,0,0,0,0,0,0,0,1,1,8,0,0,1.8,0.8,1.3
Josh Hill,TE,NOR,0,0,0,0,0,0,0,0,2,2,8,0,0,2.8,0.8,1.8
Foster Moreau,TE,OAK,0,0,0,0,0,0,0,0,2,2,8,1,0,8.8,6.8,7.8
Jakobi Meyers,WR,NWE,0,0,0,0,0,0,0,0,1,2,7,0,0,1.7,0.7,1.2
Nick Vannett,TE,PIT,0,0,0,0,0,0,0,0,1,1,7,0,0,1.7,0.7,1.2
Robby Anderson,WR,NYJ,0,0,0,0,0,0,0,0,1,3,6,1,0,7.6,6.6,7.1
T.J. Hockenson,TE,DET,0,0,0,0,0,0,0,0,1,2,6,0,0,1.6,0.6,1.1
Andy Isabella,WR,ARI,0,0,0,0,0,0,0,0,1,4,6,0,0,1.6,0.6,1.1
Tyler Kroft,TE,BUF,0,0,0,0,0,0,0,0,1,1,6,0,0,1.6,0.6,1.1
Jordan Matthews,WR,PHI,0,0,0,0,0,0,0,0,1,6,6,0,0,1.6,0.6,1.1
Steven Sims,WR,WAS,0,0,0,0,0,0,0,0,2,4,6,0,0,2.6,0.6,1.6
Marquise Goodwin,WR,SFO,0,0,0,0,0,0,0,0,1,2,5,0,0,1.5,0.5,1
Josh Oliver,TE,JAX,0,0,0,0,0,0,0,0,1,2,5,0,0,1.5,0.5,1
C.J. Uzomah,TE,CIN,0,0,0,0,0,0,0,0,2,5,5,0,0,2.5,0.5,1.5
Darrell Daniels,TE,ARI,0,0,0,0,0,0,0,0,1,1,4,0,0,1.4,0.4,0.9
Christian Blake,WR,ATL,0,0,0,0,0,0,0,0,1,1,3,0,0,1.3,0.3,0.8
Troy Fumagalli,TE,DEN,0,0,0,0,0,0,0,0,1,3,3,1,0,7.3,6.3,6.8
Matt LaCosse,TE,NWE,0,0,0,0,0,0,0,0,2,2,3,0,0,2.3,0.3,1.3
Alex Erickson,WR,CIN,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0.5
