Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Mark Ingram,RB,BAL,0,0,0,0,0,19,44,1,2,2,5,0,0,12.9,10.9,11.9
Le'Veon Bell,RB,NYJ,0,0,0,0,0,15,43,0,7,9,45,0,0,15.8,8.8,12.3
Ronald Jones,RB,TAM,0,0,0,0,0,9,35,0,2,3,21,0,0,7.6,5.6,6.6
Raheem Mostert,RB,SFO,0,0,0,0,0,7,34,0,0,0,0,0,0,3.4,3.4,3.4
Peyton Barber,RB,TAM,0,0,0,0,0,8,32,1,1,1,-1,0,0,10.1,9.1,9.6
Melvin Gordon,RB,LAC,0,0,0,0,0,12,31,0,4,6,7,0,0,7.8,3.8,5.8
Devonta Freeman,RB,ATL,0,0,0,0,0,11,30,0,5,5,40,1,0,18,13,15.5
Latavius Murray,RB,NOR,0,0,0,0,0,7,28,0,2,2,6,0,0,5.4,3.4,4.4
Jordan Wilkins,RB,IND,0,0,0,0,0,7,28,0,0,0,0,0,0,2.8,2.8,2.8
Brandin Cooks,WR,LAR,0,0,0,0,0,1,27,0,1,3,29,0,0,6.6,5.6,6.1
Wendell Smallwood,RB,WAS,0,0,0,0,0,6,27,0,0,0,0,0,0,2.7,2.7,2.7
James White,RB,NWE,0,0,0,0,0,6,26,0,6,9,46,0,0,13.2,7.2,10.2
David Montgomery,RB,CHI,0,0,0,0,0,11,25,1,1,1,11,0,0,10.6,9.6,10.1
Curtis Samuel,WR,CAR,0,0,0,0,0,2,25,0,3,6,19,0,0,7.4,4.4,5.9
Ameer Abdullah,RB,MIN,0,0,0,0,0,3,24,0,0,0,0,0,0,2.4,2.4,2.4
Damien Williams,RB,KAN,0,0,0,0,0,9,23,0,3,4,15,0,0,6.8,3.8,5.3
Chris Thompson,RB,WAS,0,0,0,0,0,4,21,0,5,7,17,0,0,8.8,3.8,6.3
Jon Hilliman,RB,NYG,0,0,0,0,0,9,20,0,1,2,4,0,0,3.4,2.4,2.9
Tony Pollard,RB,DAL,0,0,0,0,0,4,19,0,0,0,0,0,0,1.9,1.9,1.9
Ito Smith,RB,ATL,0,0,0,0,0,5,19,0,6,6,45,0,0,12.4,6.4,9.4
Vyncint Smith,WR,NYJ,0,0,0,0,0,1,19,1,0,0,0,0,0,7.9,7.9,7.9
George Kittle,TE,SFO,0,0,0,0,0,1,18,0,6,8,70,1,0,20.8,14.8,17.8
Scott Miller,WR,TAM,0,0,0,0,0,1,18,0,0,0,0,0,0,1.8,1.8,1.8
Rashaad Penny,RB,SEA,0,0,0,0,0,6,18,0,2,2,31,0,0,6.9,4.9,5.9
Adrian Peterson,RB,WAS,0,0,0,0,0,7,18,0,0,0,0,0,0,1.8,1.8,1.8
Gus Edwards,RB,BAL,0,0,0,0,0,5,17,0,1,1,6,0,0,3.3,2.3,2.8
DeAndre Washington,RB,OAK,0,0,0,0,0,6,17,1,3,3,19,0,0,12.6,9.6,11.1
Marquise Goodwin,WR,SFO,0,0,0,0,0,1,15,0,3,4,41,0,0,8.6,5.6,7.1
Elijhaa Penny,RB,NYG,0,0,0,0,0,3,15,0,1,1,9,0,0,3.4,2.4,2.9
Miles Sanders,RB,PHI,0,0,0,0,0,9,15,0,4,5,49,0,0,10.4,6.4,8.4
T.J. Yeldon,RB,BUF,0,0,0,0,0,2,15,0,4,4,13,0,0,6.8,2.8,4.8
Tavon Austin,WR,DAL,0,0,0,0,0,1,14,0,1,1,13,0,0,3.7,2.7,3.2
Tra Carson,RB,GNB,0,0,0,0,0,6,14,0,4,4,18,0,0,7.2,3.2,5.2
Wayne Gallman,RB,NYG,0,0,0,0,0,2,14,0,0,0,0,0,0,1.4,1.4,1.4
Jalen Richard,RB,OAK,0,0,0,0,0,2,14,0,2,2,18,0,0,5.2,3.2,4.2
Brandon Bolden,RB,NWE,0,0,0,0,0,5,13,0,1,1,29,1,0,11.2,10.2,10.7
Zach Pascal,WR,IND,0,0,0,0,0,1,12,0,1,2,8,0,0,3,2,2.5
Andy Isabella,WR,ARI,0,0,0,0,0,2,11,0,0,0,0,0,0,1.1,1.1,1.1
Dion Lewis,RB,TEN,0,0,0,0,0,2,11,0,2,4,19,0,0,5,3,4
Giovani Bernard,RB,CIN,0,0,0,0,0,2,10,0,3,3,16,0,0,5.6,2.6,4.1
Tarik Cohen,RB,CHI,0,0,0,0,0,4,10,0,6,7,39,0,0,10.9,4.9,7.9
Diontae Spencer,WR,DEN,0,0,0,0,0,1,9,0,0,0,0,0,0,0.9,0.9,0.9
Will Dissly,TE,SEA,0,0,0,0,0,1,7,0,4,4,81,0,0,12.8,8.8,10.8
Austin Ekeler,RB,LAC,0,0,0,0,0,3,7,0,15,16,86,0,1,22.3,7.3,14.8
Justice Hill,RB,BAL,0,0,0,0,0,2,7,0,0,0,0,0,0,0.7,0.7,0.7
Andre Roberts,WR,BUF,0,0,0,0,0,1,7,0,0,0,0,0,0,0.7,0.7,0.7
Evan Engram,TE,NYG,0,0,0,0,0,2,5,0,6,11,42,0,0,10.7,4.7,7.7
Cordarrelle Patterson,WR,CHI,0,0,0,0,0,1,5,0,0,0,0,0,0,0.5,0.5,0.5
Erik Harris,S,OAK,0,0,0,0,0,1,4,0,0,0,0,0,0,0.4,0.4,0.4
Bilal Powell,RB,NYJ,0,0,0,0,0,1,4,0,0,0,0,0,0,0.4,0.4,0.4
Darren Sproles,RB,PHI,0,0,0,0,0,3,4,0,0,0,0,0,0,0.4,0.4,0.4
Malcolm Brown,RB,LAR,0,0,0,0,0,1,3,0,0,0,0,0,0,0.3,0.3,0.3
Alec Ingold,FB,OAK,0,0,0,0,0,1,3,0,0,0,0,0,0,0.3,0.3,0.3
KeeSean Johnson,WR,ARI,0,0,0,0,0,1,3,0,3,7,22,0,0,5.5,2.5,4
Anthony Sherman,FB,KAN,0,0,0,0,0,1,2,0,0,0,0,0,0,0.2,0.2,0.2
Ted Ginn,WR,NOR,0,0,0,0,0,1,1,0,2,2,35,1,0,11.6,9.6,10.6
Ty Montgomery,RB,NYJ,0,0,0,0,0,2,1,0,0,0,0,0,0,0.1,0.1,0.1
Mohamed Sanu,WR,ATL,0,0,0,0,0,1,1,0,5,5,42,1,0,15.3,10.3,12.8
Ryquell Armstead,RB,JAX,0,0,0,0,0,1,-1,0,1,1,7,0,0,1.6,0.6,1.1
Nyheim Hines,RB,IND,0,0,0,0,0,2,-1,0,4,5,46,0,0,8.5,4.5,6.5
Josh McCown,QB,PHI,0,0,0,0,0,2,-2,0,0,0,0,0,0,-0.2,-0.2,-0.2
Sterling Shepard,WR,NYG,0,0,0,0,0,1,-2,0,5,9,49,0,0,9.7,4.7,7.2
Dare Ogunbowale,RB,TAM,0,0,0,0,0,1,-4,0,2,3,27,0,0,4.3,2.3,3.3
Mecole Hardman,WR,KAN,0,0,0,0,0,1,-6,0,4,6,79,0,0,11.3,7.3,9.3
Tyler Lockett,WR,SEA,0,0,0,0,0,1,-8,0,4,4,51,1,0,14.3,10.3,12.3
Amari Cooper,WR,DAL,0,0,0,0,0,0,0,0,11,14,226,1,0,39.6,28.6,34.1
Will Fuller,WR,HOU,0,0,0,0,0,0,0,0,14,16,217,3,0,53.7,39.7,46.7
Michael Thomas,WR,NOR,0,0,0,0,0,0,0,0,11,13,182,2,0,41.2,30.2,35.7
DJ Chark,WR,JAX,0,0,0,0,0,0,0,0,8,11,164,2,0,36.4,28.4,32.4
Gerald Everett,TE,LAR,0,0,0,0,0,0,0,0,7,11,136,0,0,20.6,13.6,17.1
Adam Thielen,WR,MIN,0,0,0,0,0,0,0,0,7,8,130,2,0,32,25,28.5
Chris Godwin,WR,TAM,0,0,0,0,0,0,0,0,7,9,125,2,0,31.5,24.5,28
Tyler Boyd,WR,CIN,0,0,0,0,0,0,0,0,10,14,123,1,0,28.3,18.3,23.3
Cooper Kupp,WR,LAR,0,0,0,0,0,0,0,0,9,17,117,1,0,26.7,17.7,22.2
Michael Gallup,WR,DAL,0,0,0,0,0,0,0,0,7,14,113,1,0,24.3,17.3,20.8
Julian Edelman,WR,NWE,0,0,0,0,0,0,0,0,8,9,110,1,0,25,17,21
Byron Pringle,WR,KAN,0,0,0,0,0,0,0,0,6,8,103,1,0,22.3,16.3,19.3
Allen Robinson,WR,CHI,0,0,0,0,0,0,0,0,7,9,97,2,0,28.7,21.7,25.2
Courtland Sutton,WR,DEN,0,0,0,0,0,0,0,0,4,7,92,1,0,19.2,15.2,17.2
D.J. Moore,WR,CAR,0,0,0,0,0,0,0,0,6,8,91,0,0,15.1,9.1,12.1
DeAndre Hopkins,WR,HOU,0,0,0,0,0,0,0,0,7,8,88,0,0,15.8,8.8,12.3
Calvin Ridley,WR,ATL,0,0,0,0,0,0,0,0,5,9,88,1,0,19.8,14.8,17.3
Dede Westbrook,WR,JAX,0,0,0,0,0,0,0,0,7,11,82,0,0,15.2,8.2,11.7
John Brown,WR,BUF,0,0,0,0,0,0,0,0,5,5,75,0,0,12.5,7.5,10
Jarvis Landry,WR,CLE,0,0,0,0,0,0,0,0,4,6,75,0,0,11.5,7.5,9.5
JuJu Smith-Schuster,WR,PIT,0,0,0,0,0,0,0,0,7,7,75,1,1,18.5,11.5,15
Mike Williams,WR,LAC,0,0,0,0,0,0,0,0,6,13,74,0,0,13.4,7.4,10.4
Keke Coutee,WR,HOU,0,0,0,0,0,0,0,0,3,4,72,0,0,10.2,7.2,8.7
Travis Kelce,TE,KAN,0,0,0,0,0,0,0,0,4,10,70,0,0,11,7,9
Darius Slayton,WR,NYG,0,0,0,0,0,0,0,0,4,5,62,1,0,16.2,12.2,14.2
Josh Gordon,WR,NWE,0,0,0,0,0,0,0,0,5,8,59,0,0,10.9,5.9,8.4
Larry Fitzgerald,WR,ARI,0,0,0,0,0,0,0,0,6,8,58,0,0,11.8,5.8,8.8
Zach Ertz,TE,PHI,0,0,0,0,0,0,0,0,5,7,57,1,0,16.7,11.7,14.2
James O'Shaughnessy,TE,JAX,0,0,0,0,0,0,0,0,3,4,57,0,0,8.7,5.7,7.2
Jonnu Smith,TE,TEN,0,0,0,0,0,0,0,0,1,2,57,0,0,6.7,5.7,6.2
Austin Hooper,TE,ATL,0,0,0,0,0,0,0,0,6,9,56,0,0,11.6,5.6,8.6
Randall Cobb,WR,DAL,0,0,0,0,0,0,0,0,3,6,53,0,0,8.3,5.3,6.8
Alshon Jeffery,WR,PHI,0,0,0,0,0,0,0,0,6,8,52,0,0,11.2,5.2,8.2
Isaiah McKenzie,WR,BUF,0,0,0,0,0,0,0,0,2,2,52,0,0,7.2,5.2,6.2
Anthony Miller,WR,CHI,0,0,0,0,0,0,0,0,4,7,52,0,0,9.2,5.2,7.2
James Washington,WR,PIT,0,0,0,0,0,0,0,0,3,6,52,0,0,8.2,5.2,6.7
Terry McLaurin,WR,WAS,0,0,0,0,0,0,0,0,3,7,51,0,0,8.1,5.1,6.6
Willie Snead,WR/RS,BAL,0,0,0,0,0,0,0,0,4,5,51,0,0,9.1,5.1,7.1
Robert Woods,WR,LAR,0,0,0,0,0,0,0,0,5,9,48,0,0,9.8,4.8,7.3
Tyler Higbee,TE,LAR,0,0,0,0,0,0,0,0,3,3,47,0,0,7.7,4.7,6.2
Demaryius Thomas,WR,NYJ,0,0,0,0,0,0,0,0,4,9,47,0,0,8.7,4.7,6.7
Foster Moreau,TE,OAK,0,0,0,0,0,0,0,0,4,4,46,0,0,8.6,4.6,6.6
Mark Andrews,TE,BAL,0,0,0,0,0,0,0,0,5,7,45,0,0,9.5,4.5,7
Stefon Diggs,WR,MIN,0,0,0,0,0,0,0,0,3,4,44,0,0,7.4,4.4,5.9
D.K. Metcalf,WR,SEA,0,0,0,0,0,0,0,0,2,3,44,1,0,12.4,10.4,11.4
Olabisi Johnson,WR,MIN,0,0,0,0,0,0,0,0,4,4,43,0,0,8.3,4.3,6.3
Trevor Davis,WR,OAK,0,0,0,0,0,0,0,0,4,4,42,0,1,6.2,2.2,4.2
Julio Jones,WR,ATL,0,0,0,0,0,0,0,0,3,7,42,0,0,7.2,4.2,5.7
Jared Cook,TE,NOR,0,0,0,0,0,0,0,0,4,6,41,1,0,14.1,10.1,12.1
Jimmy Graham,TE,GNB,0,0,0,0,0,0,0,0,3,3,41,0,0,7.1,4.1,5.6
Josh Hill,TE,NOR,0,0,0,0,0,0,0,0,3,4,39,0,0,6.9,3.9,5.4
Ryan Izzo,TE,NWE,0,0,0,0,0,0,0,0,2,2,39,1,0,11.9,9.9,10.9
Darren Waller,TE,OAK,0,0,0,0,0,0,0,0,4,5,39,0,0,7.9,3.9,5.9
Damion Willis,WR,CIN,0,0,0,0,0,0,0,0,4,4,38,0,0,7.8,3.8,5.8
T.Y. Hilton,WR,IND,0,0,0,0,0,0,0,0,4,4,37,0,0,7.7,3.7,5.7
Jaron Brown,WR,SEA,0,0,0,0,0,0,0,0,2,4,36,0,1,3.6,1.6,2.6
Vance McDonald,TE,PIT,0,0,0,0,0,0,0,0,3,3,34,0,0,6.4,3.4,4.9
Pharoh Cooper,WR,ARI,0,0,0,0,0,0,0,0,2,2,33,0,0,5.3,3.3,4.3
Hayden Hurst,TE,BAL,0,0,0,0,0,0,0,0,4,4,32,0,0,7.2,3.2,5.2
Demarcus Robinson,WR,KAN,0,0,0,0,0,0,0,0,3,6,31,0,0,6.1,3.1,4.6
Adam Humphries,WR,TEN,0,0,0,0,0,0,0,0,4,6,30,0,0,7,3,5
Duke Williams,WR,BUF,0,0,0,0,0,0,0,0,4,4,29,1,0,12.9,8.9,10.9
Jason Witten,TE,DAL,0,0,0,0,0,0,0,0,3,4,29,0,0,5.9,2.9,4.4
Geronimo Allison,WR,GNB,0,0,0,0,0,0,0,0,2,6,28,0,0,4.8,2.8,3.8
Corey Davis,WR,TEN,0,0,0,0,0,0,0,0,2,4,28,0,0,4.8,2.8,3.8
A.J. Brown,WR,TEN,0,0,0,0,0,0,0,0,2,2,27,0,0,4.7,2.7,3.7
Charles Clay,TE,ARI,0,0,0,0,0,0,0,0,1,1,27,0,0,3.7,2.7,3.2
Diontae Johnson,WR,PIT,0,0,0,0,0,0,0,0,5,8,27,0,0,7.7,2.7,5.2
Chris Conley,WR,JAX,0,0,0,0,0,0,0,0,1,3,26,0,0,3.6,2.6,3.1
Jeff Heuerman,TE,DEN,0,0,0,0,0,0,0,0,1,3,26,0,0,3.6,2.6,3.1
Auden Tate,WR,CIN,0,0,0,0,0,0,0,0,3,6,26,1,0,11.6,8.6,10.1
Kendrick Bourne,WR,SFO,0,0,0,0,0,0,0,0,2,2,24,0,0,4.4,2.4,3.4
LeSean McCoy,RB,KAN,0,0,0,0,0,0,0,0,2,2,23,0,1,2.3,0.3,1.3
Trent Sherfield,WR,ARI,0,0,0,0,0,0,0,0,1,3,23,0,0,3.3,2.3,2.8
Robert Tonyan,TE,GNB,0,0,0,0,0,0,0,0,1,1,23,0,0,3.3,2.3,2.8
Marquise Brown,WR,BAL,0,0,0,0,0,0,0,0,3,5,22,1,0,11.2,8.2,9.7
Derek Carrier,TE,OAK,0,0,0,0,0,0,0,0,2,2,22,0,0,4.2,2.2,3.2
Matt LaCosse,TE,NWE,0,0,0,0,0,0,0,0,1,4,22,0,0,3.2,2.2,2.7
Jordan Akins,TE,HOU,0,0,0,0,0,0,0,0,1,1,21,0,0,3.1,2.1,2.6
Cole Beasley,WR,BUF,0,0,0,0,0,0,0,0,3,4,21,0,0,5.1,2.1,3.6
Nelson Agholor,WR,PHI,0,0,0,0,0,0,0,0,1,3,20,0,0,3,2,2.5
Darren Fells,TE,HOU,0,0,0,0,0,0,0,0,2,2,20,2,0,16,14,15
Kyle Juszczyk,RB,SFO,0,0,0,0,0,0,0,0,2,3,20,0,0,4,2,3
Jack Doyle,TE,IND,0,0,0,0,0,0,0,0,3,3,19,0,0,4.9,1.9,3.4
Keenan Allen,WR,LAC,0,0,0,0,0,0,0,0,4,6,18,0,0,5.8,1.8,3.8
Trey Quinn,WR,WAS,0,0,0,0,0,0,0,0,3,4,18,0,1,2.8,-0.2,1.3
Marquez Valdes-Scantling,WR,GNB,0,0,0,0,0,0,0,0,1,4,18,0,0,2.8,1.8,2.3
Marcedes Lewis,TE,GNB,0,0,0,0,0,0,0,0,2,2,17,0,0,3.7,1.7,2.7
Jeremy Sprinkle,TE,WAS,0,0,0,0,0,0,0,0,2,3,17,0,0,3.7,1.7,2.7
Robby Anderson,WR,NYJ,0,0,0,0,0,0,0,0,1,3,16,0,0,2.6,1.6,2.1
Trey Burton,TE,CHI,0,0,0,0,0,0,0,0,3,3,16,0,0,4.6,1.6,3.1
J.P. Holtz,TE,CHI,0,0,0,0,0,0,0,0,1,2,16,0,0,2.6,1.6,2.1
C.J. Uzomah,TE,CIN,0,0,0,0,0,0,0,0,2,2,16,0,0,3.6,1.6,2.6
Tyler Eifert,TE,CIN,0,0,0,0,0,0,0,0,2,4,14,0,0,3.4,1.4,2.4
Paul Richardson,WR,WAS,0,0,0,0,0,0,0,0,2,2,14,0,0,3.4,1.4,2.4
Travis Benjamin,WR/PR,LAC,0,0,0,0,0,0,0,0,1,2,13,0,0,2.3,1.3,1.8
Golden Tate,WR,NYG,0,0,0,0,0,0,0,0,3,6,13,0,0,4.3,1.3,2.8
Russell Gage,WR,ATL,0,0,0,0,0,0,0,0,1,2,12,0,0,2.2,1.2,1.7
Dawson Knox,TE,BUF,0,0,0,0,0,0,0,0,2,5,12,0,0,3.2,1.2,2.2
Hunter Renfrow,WR,OAK,0,0,0,0,0,0,0,0,1,5,12,0,0,2.2,1.2,1.7
Josh Reynolds,WR,LAR,0,0,0,0,0,0,0,0,1,1,12,0,0,2.2,1.2,1.7
Tajae Sharpe,WR,TEN,0,0,0,0,0,0,0,0,1,1,12,0,0,2.2,1.2,1.7
Cameron Brate,TE,TAM,0,0,0,0,0,0,0,0,1,1,11,0,0,2.1,1.1,1.6
Keelan Doss,WR,OAK,0,0,0,0,0,0,0,0,2,2,11,0,0,3.1,1.1,2.1
Dallas Goedert,TE,PHI,0,0,0,0,0,0,0,0,1,3,11,0,0,2.1,1.1,1.6
Dante Pettis,WR,SFO,0,0,0,0,0,0,0,0,1,3,11,0,0,2.1,1.1,1.6
Bobo Wilson,WR,TAM,0,0,0,0,0,0,0,0,1,2,11,0,0,2.1,1.1,1.6
Mo Alie-Cox,TE,IND,0,0,0,0,0,0,0,0,1,2,10,0,0,2,1,1.5
Andrew Beck,FB/TE,DEN,0,0,0,0,0,0,0,0,1,1,10,0,0,2,1,1.5
Jamison Crowder,WR,NYJ,0,0,0,0,0,0,0,0,2,3,10,0,0,3,1,2
O.J. Howard,TE,TAM,0,0,0,0,0,0,0,0,1,2,10,0,0,2,1,1.5
David Moore,WR,SEA,0,0,0,0,0,0,0,0,1,2,10,1,0,8,7,7.5
Delanie Walker,TE,TEN,0,0,0,0,0,0,0,0,1,2,10,0,0,2,1,1.5
Luke Willson,TE,SEA,0,0,0,0,0,0,0,0,1,1,10,0,0,2,1,1.5
Jake Kumerow,WR,GNB,0,0,0,0,0,0,0,0,1,2,9,0,0,1.9,0.9,1.4
Emmanuel Sanders,WR,DEN,0,0,0,0,0,0,0,0,1,1,9,0,0,1.9,0.9,1.4
Danny Vitale,FB,GNB,0,0,0,0,0,0,0,0,1,1,9,0,0,1.9,0.9,1.4
Eric Ebron,TE,IND,0,0,0,0,0,0,0,0,1,4,8,0,0,1.8,0.8,1.3
Lee Smith,TE,BUF,0,0,0,0,0,0,0,0,1,1,8,1,0,7.8,6.8,7.3
Derek Watt,FB,LAC,0,0,0,0,0,0,0,0,1,1,8,0,0,1.8,0.8,1.3
Deon Cain,WR,IND,0,0,0,0,0,0,0,0,1,1,7,0,0,1.7,0.7,1.2
Alex Erickson,WR,CIN,0,0,0,0,0,0,0,0,1,1,7,0,0,1.7,0.7,1.2
Maxx Williams,TE,ARI,0,0,0,0,0,0,0,0,1,1,7,0,0,1.7,0.7,1.2
Noah Fant,TE,DEN,0,0,0,0,0,0,0,0,1,1,6,0,0,1.6,0.6,1.1
D'Ernest Johnson,RB,CLE,0,0,0,0,0,0,0,0,1,1,6,0,0,1.6,0.6,1.1
Jakobi Meyers,WR,NWE,0,0,0,0,0,0,0,0,1,2,6,0,0,1.6,0.6,1.1
Stanley Morgan,WR,CIN,0,0,0,0,0,0,0,0,1,2,6,0,0,1.6,0.6,1.1
Jarius Wright,WR,CAR,0,0,0,0,0,0,0,0,1,3,6,0,0,1.6,0.6,1.1
Virgil Green,TE,LAC,0,0,0,0,0,0,0,0,1,1,5,0,0,1.5,0.5,1
Justin Hardy,WR,ATL,0,0,0,0,0,0,0,0,1,1,5,0,0,1.5,0.5,1
