Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Kyle Allen,QB,CAR,307,1,1,43,28,3,12,0,0,0,0,0,1,13.48,13.48,13.48
Matt Ryan,QB,ATL,182,2,1,35,20,2,13,0,0,0,0,0,0,14.58,14.58,14.58
Jameis Winston,QB,TAM,358,1,2,48,30,3,40,0,0,0,0,0,0,18.32,18.32,18.32
Josh Allen,QB,BUF,266,0,0,41,22,6,28,2,0,0,0,0,0,25.44,25.44,25.44
Jeff Driskel,QB,DET,269,1,1,46,27,5,37,0,1,1,6,0,0,18.06,17.06,17.56
Ryan Finley,QB,CIN,167,1,1,30,16,5,22,0,0,0,0,0,1,8.88,8.88,8.88
Jimmy Garoppolo,QB,SFO,248,1,1,46,24,2,1,0,0,0,0,0,2,8.02,8.02,8.02
Ryan Fitzpatrick,QB,MIA,169,0,1,33,21,4,23,1,0,0,0,0,0,13.06,13.06,13.06
Philip Rivers,QB,LAC,207,2,3,31,17,0,0,0,0,0,0,0,0,10.28,10.28,10.28
Jared Goff,QB,LAR,243,0,2,41,22,1,0,0,0,0,0,0,1,3.72,3.72,3.72
Randall Cobb,WR,DAL,0,0,0,1,0,0,0,0,6,8,106,1,0,22.6,16.6,19.6
Dustin Colquitt,P,KAN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Brian Hoyer,QB,IND,204,1,3,39,18,2,0,0,0,0,0,0,0,6.16,6.16,6.16
Robert Griffin,QB,BAL,20,0,1,5,3,0,0,0,0,0,0,0,0,-1.2,-1.2,-1.2
Johnny Hekker,P,LAR,0,0,1,1,0,0,0,0,0,0,0,0,0,-2,-2,-2
Derrick Henry,RB,TEN,0,0,0,0,0,23,188,2,2,2,3,0,0,33.1,31.1,32.1
Nick Chubb,RB,CLE,0,0,0,0,0,20,116,0,2,4,5,0,0,14.1,12.1,13.1
Joe Mixon,RB,CIN,0,0,0,0,0,30,114,0,2,3,37,0,0,17.1,15.1,16.1
Melvin Gordon,RB,LAC,0,0,0,0,0,22,108,1,1,1,25,0,0,20.3,19.3,19.8
Christian McCaffrey,RB,CAR,0,0,0,0,0,20,108,1,6,7,33,0,0,26.1,20.1,23.1
Dalvin Cook,RB,MIN,0,0,0,0,0,26,97,1,7,7,86,0,0,31.3,24.3,27.8
Aaron Jones,RB,GNB,0,0,0,0,0,13,93,3,0,0,0,0,0,27.3,27.3,27.3
Chris Carson,RB,SEA,0,0,0,0,0,25,89,1,3,4,12,0,0,19.1,16.1,17.6
Damien Williams,RB,KAN,0,0,0,0,0,19,77,0,5,5,32,0,1,13.9,8.9,11.4
Marlon Mack,RB,IND,0,0,0,0,0,19,74,0,1,1,8,0,0,9.2,8.2,8.7
Todd Gurley,RB,LAR,0,0,0,0,0,12,73,0,0,0,0,0,0,7.3,7.3,7.3
Josh Jacobs,RB,OAK,0,0,0,0,0,16,71,1,3,5,30,0,0,19.1,16.1,17.6
Jamaal Williams,RB,GNB,0,0,0,0,0,13,63,0,0,0,0,0,0,6.3,6.3,6.3
Brian Hill,RB,ATL,0,0,0,0,0,20,61,0,1,2,10,1,0,14.1,13.1,13.6
David Montgomery,RB,CHI,0,0,0,0,0,17,60,0,0,0,0,0,0,6,6,6
Alexander Mattison,RB,MIN,0,0,0,0,0,8,52,0,1,1,2,0,0,6.4,5.4,5.9
Ezekiel Elliott,RB,DAL,0,0,0,0,0,20,47,0,2,3,16,0,0,8.3,6.3,7.3
Kalen Ballage,RB,MIA,0,0,0,0,0,20,43,0,4,4,2,0,0,8.5,4.5,6.5
Peyton Barber,RB,TAM,0,0,0,0,0,11,43,1,1,1,4,0,0,11.7,10.7,11.2
Devin Singletary,RB,BUF,0,0,0,0,0,8,42,0,3,6,8,0,0,8,5,6.5
Tevin Coleman,RB,SFO,0,0,0,0,0,9,40,0,4,4,32,0,0,11.2,7.2,9.2
Devonta Freeman,RB,ATL,0,0,0,0,0,10,38,0,3,4,10,0,0,7.8,4.8,6.3
J.D. McKissic,RB,DET,0,0,0,0,0,10,36,0,6,7,19,0,0,11.5,5.5,8.5
Kenyan Drake,RB,ARI,0,0,0,0,0,10,35,0,6,7,6,0,0,10.1,4.1,7.1
Le'Veon Bell,RB,NYJ,0,0,0,0,0,18,34,1,4,4,34,0,0,16.8,12.8,14.8
Mark Ingram,RB,BAL,0,0,0,0,0,9,34,1,0,0,0,0,0,9.4,9.4,9.4
Kareem Hunt,RB,CLE,0,0,0,0,0,4,30,0,7,9,44,0,0,14.4,7.4,10.9
Ronald Jones,RB,TAM,0,0,0,0,0,11,29,1,8,8,77,0,1,22.6,14.6,18.6
Jaylen Samuels,RB,PIT,0,0,0,0,0,14,29,0,3,7,11,0,0,7,4,5.5
Raheem Mostert,RB,SFO,0,0,0,0,0,6,28,0,1,1,7,0,0,4.5,3.5,4
Alvin Kamara,RB,NOR,0,0,0,0,0,4,24,0,8,10,50,0,0,15.4,7.4,11.4
Jordan Wilkins,RB,IND,0,0,0,0,0,3,20,0,0,0,0,0,0,2,2,2
Austin Ekeler,RB,LAC,0,0,0,0,0,6,19,0,2,2,29,1,0,12.8,10.8,11.8
Calvin Ridley,WR,ATL,0,0,0,0,0,1,19,0,3,5,28,0,0,7.7,4.7,6.2
Keenan Allen,WR,LAC,0,0,0,0,0,1,18,0,8,11,68,0,0,16.6,8.6,12.6
Matt Breida,RB,SFO,0,0,0,0,0,10,18,0,2,2,7,0,0,4.5,2.5,3.5
Gus Edwards,RB,BAL,0,0,0,0,0,4,17,0,0,0,0,0,0,1.7,1.7,1.7
Ty Johnson,RB,DET,0,0,0,0,0,5,16,0,1,1,3,0,0,2.9,1.9,2.4
Bilal Powell,RB,NYJ,0,0,0,0,0,7,15,0,0,0,0,0,0,1.5,1.5,1.5
Tarik Cohen,RB,CHI,0,0,0,0,0,3,14,0,4,4,23,1,0,13.7,9.7,11.7
Nyheim Hines,RB,IND,0,0,0,0,0,3,14,0,4,7,30,0,0,8.4,4.4,6.4
Alex Erickson,WR,CIN,0,0,0,0,0,1,13,0,0,0,0,0,0,1.3,1.3,1.3
Kenjon Barner,RB,ATL,0,0,0,0,0,1,12,0,0,0,0,0,0,1.2,1.2,1.2
Frank Gore,RB,BUF,0,0,0,0,0,5,12,0,1,1,4,0,0,2.6,1.6,2.1
Latavius Murray,RB,NOR,0,0,0,0,0,5,12,0,2,2,7,0,0,3.9,1.9,2.9
Sammy Watkins,WR,KAN,0,0,0,0,0,2,12,0,5,9,39,0,0,10.1,5.1,7.6
Tony Brooks-James,RB,PIT,0,0,0,0,0,6,11,0,0,0,0,0,0,1.1,1.1,1.1
Justice Hill,RB,BAL,0,0,0,0,0,3,11,0,0,0,0,0,0,1.1,1.1,1.1
Malcolm Brown,RB,LAR,0,0,0,0,0,5,10,0,0,0,0,0,0,1,1,1
Paul Perkins,RB,DET,0,0,0,0,0,7,9,0,1,1,9,0,0,2.8,1.8,2.3
Giovani Bernard,RB,CIN,0,0,0,0,0,4,8,0,1,1,0,0,1,-0.2,-1.2,-0.7
Tavon Austin,WR,DAL,0,0,0,0,0,1,7,0,0,0,0,0,0,0.7,0.7,0.7
T.J. Logan,RB,TAM,0,0,0,0,0,1,6,0,0,0,0,0,0,0.6,0.6,0.6
Darrel Williams,RB,KAN,0,0,0,0,0,2,6,0,1,1,9,0,0,2.5,1.5,2
Ted Ginn,WR,NOR,0,0,0,0,0,1,5,0,0,0,0,0,0,0.5,0.5,0.5
Darrell Henderson,RB,LAR,0,0,0,0,0,4,4,0,0,0,0,0,0,0.4,0.4,0.4
Patrick Laird,RB,MIA,0,0,0,0,0,2,4,0,2,2,15,0,0,3.9,1.9,2.9
Tyreek Hill,WR,KAN,0,0,0,0,0,1,3,0,11,19,157,1,0,33,22,27.5
Alec Ingold,FB,OAK,0,0,0,0,0,1,3,0,1,1,9,1,0,8.2,7.2,7.7
Tyler Lockett,WR,SEA,0,0,0,0,0,1,3,0,3,4,26,0,0,5.9,2.9,4.4
Patrick DiMarco,FB,BUF,0,0,0,0,0,1,2,0,1,1,2,0,0,1.4,0.4,0.9
Wayne Gallman,RB,NYG,0,0,0,0,0,1,2,0,1,2,3,0,0,1.5,0.5,1
David Johnson,RB,ARI,0,0,0,0,0,5,2,0,1,1,8,0,1,0,-1,-0.5
Vance McDonald,TE,PIT,0,0,0,0,0,1,2,0,3,7,11,0,0,4.3,1.3,2.8
Rashaad Penny,RB,SEA,0,0,0,0,0,2,2,0,0,0,0,0,1,-1.8,-1.8,-1.8
Trevon Wesco,TE,NYJ,0,0,0,0,0,1,2,0,1,1,15,0,0,2.7,1.7,2.2
Saquon Barkley,RB,NYG,0,0,0,0,0,13,1,0,5,5,30,0,0,8.1,3.1,5.6
Blake Bortles,QB,LAR,0,0,0,0,0,1,1,0,0,0,0,0,0,0.1,0.1,0.1
Trey Edmunds,TE,PIT,0,0,0,0,0,4,1,0,2,3,14,0,0,3.5,1.5,2.5
Derek Watt,FB,LAC,0,0,0,0,0,1,1,0,0,0,0,0,0,0.1,0.1,0.1
Jonathan Williams,RB,IND,0,0,0,0,0,2,1,0,0,0,0,0,0,0.1,0.1,0.1
Jalen Richard,RB,OAK,0,0,0,0,0,2,0,0,4,4,43,0,0,8.3,4.3,6.3
DeAndre Washington,RB,OAK,0,0,0,0,0,1,0,0,2,2,19,0,0,3.9,1.9,2.9
Taylor Gabriel,WR,CHI,0,0,0,0,0,1,-1,0,4,6,39,1,0,13.8,9.8,11.8
C.J. Ham,FB,MIN,0,0,0,0,0,1,-1,0,0,0,0,0,0,-0.1,-0.1,-0.1
Darwin Thompson,RB,KAN,0,0,0,0,0,1,-1,0,1,1,8,0,0,1.7,0.7,1.2
Tony Pollard,RB,DAL,0,0,0,0,0,1,-4,0,0,0,0,0,0,-0.4,-0.4,-0.4
Michael Thomas,WR,NOR,0,0,0,0,0,0,0,0,13,14,152,0,0,28.2,15.2,21.7
Amari Cooper,WR,DAL,0,0,0,0,0,0,0,0,11,14,147,1,0,31.7,20.7,26.2
Christian Kirk,WR,ARI,0,0,0,0,0,0,0,0,6,10,138,3,0,37.8,31.8,34.8
Darius Slayton,WR,NYG,0,0,0,0,0,0,0,0,10,15,121,2,0,34.1,24.1,29.1
D.J. Moore,WR,CAR,0,0,0,0,0,0,0,0,9,11,120,0,0,21,12,16.5
Davante Adams,WR,GNB,0,0,0,0,0,0,0,0,7,10,118,0,0,18.8,11.8,15.3
Deebo Samuel,WR,SFO,0,0,0,0,0,0,0,0,8,11,112,0,0,19.2,11.2,15.2
Greg Olsen,TE,CAR,0,0,0,0,0,0,0,0,8,10,98,0,0,17.8,9.8,13.8
Jarvis Landry,WR,CLE,0,0,0,0,0,0,0,0,9,10,97,1,0,24.7,15.7,20.2
Golden Tate,WR,NYG,0,0,0,0,0,0,0,0,4,8,95,2,1,23.5,19.5,21.5
Robert Woods,WR,LAR,0,0,0,0,0,0,0,0,7,11,95,0,0,16.5,9.5,13
James Washington,WR,PIT,0,0,0,0,0,0,0,0,6,7,90,1,1,19,13,16
Allen Robinson,WR,CHI,0,0,0,0,0,0,0,0,6,9,86,0,0,14.6,8.6,11.6
Demaryius Thomas,WR,NYJ,0,0,0,0,0,0,0,0,6,9,84,0,0,14.4,8.4,11.4
Mike Evans,WR,TAM,0,0,0,0,0,0,0,0,4,6,82,0,0,12.2,8.2,10.2
Jamison Crowder,WR,NYJ,0,0,0,0,0,0,0,0,5,6,81,1,0,19.1,14.1,16.6
Marquise Brown,WR,BAL,0,0,0,0,0,0,0,0,4,4,80,1,0,18,14,16
Julio Jones,WR,ATL,0,0,0,0,0,0,0,0,3,9,79,0,0,10.9,7.9,9.4
Nick Boyle,TE,BAL,0,0,0,0,0,0,0,0,4,4,78,0,0,11.8,7.8,9.8
Andy Isabella,WR,ARI,0,0,0,0,0,0,0,0,3,3,78,0,0,10.8,7.8,9.3
John Brown,WR,BUF,0,0,0,0,0,0,0,0,5,11,77,0,0,12.7,7.7,10.2
Marvin Jones,WR,DET,0,0,0,0,0,0,0,0,5,5,77,0,0,12.7,7.7,10.2
Michael Gallup,WR,DAL,0,0,0,0,0,0,0,0,4,10,76,1,0,17.6,13.6,15.6
Travis Kelce,TE,KAN,0,0,0,0,0,0,0,0,7,7,75,1,0,20.5,13.5,17
Cole Beasley,WR,BUF,0,0,0,0,0,0,0,0,4,6,74,0,0,11.4,7.4,9.4
Jared Cook,TE,NOR,0,0,0,0,0,0,0,0,6,10,74,0,0,13.4,7.4,10.4
Chris Godwin,WR,TAM,0,0,0,0,0,0,0,0,6,12,74,0,0,13.4,7.4,10.4
Larry Fitzgerald,WR,ARI,0,0,0,0,0,0,0,0,8,8,71,0,0,15.1,7.1,11.1
D.K. Metcalf,WR,SEA,0,0,0,0,0,0,0,0,6,10,70,0,1,11,5,8
DeVante Parker,WR,MIA,0,0,0,0,0,0,0,0,5,10,69,0,0,11.9,6.9,9.4
Gerald Everett,TE,LAR,0,0,0,0,0,0,0,0,8,12,68,0,0,14.8,6.8,10.8
Diontae Johnson,WR,PIT,0,0,0,0,0,0,0,0,4,6,64,0,0,10.4,6.4,8.4
Mecole Hardman,WR,KAN,0,0,0,0,0,0,0,0,1,1,63,1,0,13.3,12.3,12.8
Tyler Boyd,WR,CIN,0,0,0,0,0,0,0,0,6,8,62,0,0,12.2,6.2,9.2
Jacob Hollister,TE,SEA,0,0,0,0,0,0,0,0,8,10,62,1,0,20.2,12.2,16.2
Jimmy Graham,TE,GNB,0,0,0,0,0,0,0,0,2,3,59,0,0,7.9,5.9,6.9
Odell Beckham,WR,CLE,0,0,0,0,0,0,0,0,5,12,57,0,0,10.7,5.7,8.2
Kenny Golladay,WR,DET,0,0,0,0,0,0,0,0,3,9,57,1,0,14.7,11.7,13.2
Eric Ebron,TE,IND,0,0,0,0,0,0,0,0,5,12,56,0,0,10.6,5.6,8.1
Demarcus Robinson,WR,KAN,0,0,0,0,0,0,0,0,4,5,56,0,0,9.6,5.6,7.6
Dawson Knox,TE,BUF,0,0,0,0,0,0,0,0,4,6,55,0,0,9.5,5.5,7.5
Mike Williams,WR,LAC,0,0,0,0,0,0,0,0,2,3,55,0,0,7.5,5.5,6.5
Mark Andrews,TE,BAL,0,0,0,0,0,0,0,0,6,8,53,2,0,23.3,17.3,20.3
Kalif Raymond,WR,TEN,0,0,0,0,0,0,0,0,1,1,52,0,0,6.2,5.2,5.7
Stefon Diggs,WR,MIN,0,0,0,0,0,0,0,0,3,6,49,0,0,7.9,4.9,6.4
Josh Reynolds,WR,LAR,0,0,0,0,0,0,0,0,3,5,49,0,0,7.9,4.9,6.4
T.J. Hockenson,TE,DET,0,0,0,0,0,0,0,0,3,6,47,0,0,7.7,4.7,6.2
O.J. Howard,TE,TAM,0,0,0,0,0,0,0,0,4,7,47,1,0,14.7,10.7,12.7
Jack Doyle,TE,IND,0,0,0,0,0,0,0,0,3,4,44,1,0,13.4,10.4,11.9
JuJu Smith-Schuster,WR,PIT,0,0,0,0,0,0,0,0,3,5,44,0,0,7.4,4.4,5.9
Kendrick Bourne,WR,SFO,0,0,0,0,0,0,0,0,4,8,42,1,0,14.2,10.2,12.2
Rhett Ellison,TE,NYG,0,0,0,0,0,0,0,0,3,3,42,0,0,7.2,4.2,5.7
Hunter Renfrow,WR,OAK,0,0,0,0,0,0,0,0,4,5,42,0,0,8.2,4.2,6.2
Darren Waller,TE,OAK,0,0,0,0,0,0,0,0,3,5,40,0,0,7,4,5.5
Anthony Firkser,TE,TEN,0,0,0,0,0,0,0,0,3,4,36,1,0,12.6,9.6,11.1
Auden Tate,WR,CIN,0,0,0,0,0,0,0,0,3,6,36,0,0,6.6,3.6,5.1
Blake Jarwin,TE,DAL,0,0,0,0,0,0,0,0,3,4,35,0,0,6.5,3.5,5
Curtis Samuel,WR,CAR,0,0,0,0,0,0,0,0,4,8,35,1,0,13.5,9.5,11.5
Malik Turner,WR,SEA,0,0,0,0,0,0,0,0,2,2,35,0,0,5.5,3.5,4.5
Irv Smith,TE,MIN,0,0,0,0,0,0,0,0,5,6,34,0,0,8.4,3.4,5.9
Scott Miller,WR,TAM,0,0,0,0,0,0,0,0,2,3,33,0,0,5.3,3.3,4.3
Allen Hurns,WR,MIA,0,0,0,0,0,0,0,0,2,4,32,0,0,5.2,3.2,4.2
Chester Rogers,WR,IND,0,0,0,0,0,0,0,0,2,4,31,0,0,5.1,3.1,4.1
Hunter Henry,TE,LAC,0,0,0,0,0,0,0,0,4,7,30,1,0,13,9,11
Jonnu Smith,TE,TEN,0,0,0,0,0,0,0,0,4,6,30,0,0,7,3,5
Danny Amendola,WR,DET,0,0,0,0,0,0,0,0,4,9,29,0,0,6.9,2.9,4.9
Pharoh Cooper,WR,ARI,0,0,0,0,0,0,0,0,2,5,29,0,0,4.9,2.9,3.9
Mike Gesicki,TE,MIA,0,0,0,0,0,0,0,0,3,6,28,0,1,3.8,0.8,2.3
Demetrius Harris,TE,CLE,0,0,0,0,0,0,0,0,2,2,28,0,0,4.8,2.8,3.8
Josh Gordon,WR,SEA,0,0,0,0,0,0,0,0,2,2,27,0,0,4.7,2.7,3.7
Allen Lazard,WR,GNB,0,0,0,0,0,0,0,0,3,6,27,0,0,5.7,2.7,4.2
Zach Pascal,WR,IND,0,0,0,0,0,0,0,0,2,7,26,0,0,4.6,2.6,3.6
Olabisi Johnson,WR,MIN,0,0,0,0,0,0,0,0,2,4,25,0,0,4.5,2.5,3.5
Tyrell Williams,WR,OAK,0,0,0,0,0,0,0,0,3,5,25,0,0,5.5,2.5,4
Ross Dwelley,TE,SFO,0,0,0,0,0,0,0,0,3,7,24,0,0,5.4,2.4,3.9
Dare Ogunbowale,RB,TAM,0,0,0,0,0,0,0,0,3,3,24,0,0,5.4,2.4,3.9
Emmanuel Sanders,WR,SFO,0,0,0,0,0,0,0,0,2,4,24,0,0,4.4,2.4,3.4
Russell Gage,WR,ATL,0,0,0,0,0,0,0,0,4,5,23,0,0,6.3,2.3,4.3
Adam Humphries,WR,TEN,0,0,0,0,0,0,0,0,1,1,23,1,0,9.3,8.3,8.8
Jake Kumerow,WR,GNB,0,0,0,0,0,0,0,0,2,2,23,0,0,4.3,2.3,3.3
Tyler Higbee,TE,LAR,0,0,0,0,0,0,0,0,3,4,22,0,0,5.2,2.2,3.7
Jarius Wright,WR,CAR,0,0,0,0,0,0,0,0,1,2,21,0,0,3.1,2.1,2.6
Tyler Eifert,TE,CIN,0,0,0,0,0,0,0,0,2,4,20,1,0,10,8,9
Robert Foster,WR,BUF,0,0,0,0,0,0,0,0,1,1,20,0,0,3,2,2.5
Hayden Hurst,TE,BAL,0,0,0,0,0,0,0,0,2,2,20,0,0,4,2,3
Tajae Sharpe,WR,TEN,0,0,0,0,0,0,0,0,1,1,20,0,0,3,2,2.5
Isaiah McKenzie,WR,BUF,0,0,0,0,0,0,0,0,2,4,19,0,0,3.9,1.9,2.9
Logan Thomas,TE,DET,0,0,0,0,0,0,0,0,2,2,19,0,0,3.9,1.9,2.9
Ben Braunecker,TE,CHI,0,0,0,0,0,0,0,0,1,1,18,1,0,8.8,7.8,8.3
A.J. Brown,WR,TEN,0,0,0,0,0,0,0,0,1,4,17,0,0,2.7,1.7,2.2
Austin Hooper,TE,ATL,0,0,0,0,0,0,0,0,4,5,17,1,0,11.7,7.7,9.7
Breshad Perriman,WR,TAM,0,0,0,0,0,0,0,0,2,4,17,0,0,3.7,1.7,2.7
Jason Witten,TE,DAL,0,0,0,0,0,0,0,0,2,5,17,0,0,3.7,1.7,2.7
Bennie Fowler,WR,NYG,0,0,0,0,0,0,0,0,2,3,16,0,0,3.6,1.6,2.6
Christian Blake,WR,ATL,0,0,0,0,0,0,0,0,2,2,15,0,0,3.5,1.5,2.5
Jakeem Grant,WR,MIA,0,0,0,0,0,0,0,0,2,2,15,0,0,3.5,1.5,2.5
Maxx Williams,TE,ARI,0,0,0,0,0,0,0,0,1,2,15,0,0,2.5,1.5,2
Kyle Rudolph,TE,MIN,0,0,0,0,0,0,0,0,4,5,14,2,0,17.4,13.4,15.4
Tre'Quan Smith,WR,NOR,0,0,0,0,0,0,0,0,1,2,13,0,0,2.3,1.3,1.8
Willie Snead,WR/RS,BAL,0,0,0,0,0,0,0,0,2,3,12,0,0,3.2,1.2,2.2
Robby Anderson,WR,NYJ,0,0,0,0,0,0,0,0,1,3,11,0,0,2.1,1.1,1.6
Zay Jones,WR,OAK,0,0,0,0,0,0,0,0,1,3,10,0,0,2,1,1.5
Laquon Treadwell,WR,MIN,0,0,0,0,0,0,0,0,1,1,10,0,0,2,1,1.5
Marcus Johnson,WR,IND,0,0,0,0,0,0,0,0,1,3,9,0,0,1.9,0.9,1.4
Stanley Morgan,WR,CIN,0,0,0,0,0,0,0,0,1,4,9,0,0,1.9,0.9,1.4
Johnny Mundt,TE,LAR,0,0,0,0,0,0,0,0,1,1,9,0,0,1.9,0.9,1.4
Nick Vannett,TE,PIT,0,0,0,0,0,0,0,0,1,1,8,0,0,1.8,0.8,1.3
Clive Walford,TE,MIA,0,0,0,0,0,0,0,0,1,1,8,0,0,1.8,0.8,1.3
Chris Herndon,TE,NYJ,0,0,0,0,0,0,0,0,1,2,7,0,0,1.7,0.7,1.2
Rashard Higgins,WR,CLE,0,0,0,0,0,0,0,0,1,1,7,1,0,7.7,6.7,7.2
Anthony Miller,WR,CHI,0,0,0,0,0,0,0,0,1,2,7,0,0,1.7,0.7,1.2
Andre Roberts,WR,BUF,0,0,0,0,0,0,0,0,1,3,7,0,0,1.7,0.7,1.2
Deon Yelder,TE,KAN,0,0,0,0,0,0,0,0,1,1,7,0,0,1.7,0.7,1.2
Geronimo Allison,WR,GNB,0,0,0,0,0,0,0,0,3,3,6,0,0,3.6,0.6,2.1
Charles Clay,TE,ARI,0,0,0,0,0,0,0,0,1,1,5,0,0,1.5,0.5,1
Zach Line,FB,NOR,0,0,0,0,0,0,0,0,2,2,5,0,0,2.5,0.5,1.5
Nick Bawden,FB,DET,0,0,0,0,0,0,0,0,1,1,3,0,0,1.3,0.3,0.8
Drew Sample,TE,CIN,0,0,0,0,0,0,0,0,1,1,3,0,0,1.3,0.3,0.8
Kaden Smith,TE,NYG,0,0,0,0,0,0,0,0,1,1,1,0,0,1.1,0.1,0.6
Myles Gaskin,RB,MIA,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.5
Albert Wilson,WR,MIA,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0.5
Ryan Griffin,TE,NYJ,0,0,0,0,0,0,0,0,1,1,-2,0,0,0.8,-0.2,0.3
Trey Hopkins,C/G,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maurkice Pouncey,C,PIT,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,-2,-2
James Winchester,LS,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germain Ifedi,G/T,SEA,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,-2,-2
Dontrell Hilliard,RB,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
