Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Ryquell Armstead,RB,JAX,0,0,0,0,0,8,42,0,1,1,7,1,0,11.9,10.9,11.4
James Conner,RB,PIT,0,0,0,0,0,10,42,0,8,8,83,1,0,26.5,18.5,22.5
David Johnson,RB,ARI,0,0,0,0,0,11,40,0,8,11,99,0,0,21.9,13.9,17.9
Marlon Mack,RB,IND,0,0,0,0,0,11,39,0,0,0,0,0,0,3.9,3.9,3.9
Chase Edmonds,RB,ARI,0,0,0,0,0,6,37,0,0,0,0,0,0,3.7,3.7,3.7
Dalvin Cook,RB,MIN,0,0,0,0,0,14,35,1,6,8,35,0,0,19,13,16
Ezekiel Elliott,RB,DAL,0,0,0,0,0,18,35,1,6,7,30,0,1,16.5,10.5,13.5
Jon Hilliman,RB,NYG,0,0,0,0,0,10,33,0,0,0,0,0,1,1.3,1.3,1.3
J.D. McKissic,RB,DET,0,0,0,0,0,4,30,0,1,2,11,0,0,5.1,4.1,4.6
Gus Edwards,RB,BAL,0,0,0,0,0,6,28,0,1,1,8,0,0,4.6,3.6,4.1
Devonta Freeman,RB,ATL,0,0,0,0,0,12,28,0,8,9,72,0,0,18,10,14
Adrian Peterson,RB,WAS,0,0,0,0,0,11,28,0,0,0,0,0,0,2.8,2.8,2.8
Dontrell Hilliard,RB,CLE,0,0,0,0,0,6,27,1,2,3,27,0,0,13.4,11.4,12.4
Sterling Shepard,WR,NYG,0,0,0,0,0,1,23,0,7,9,76,0,0,16.9,9.9,13.4
Mark Walton,RB,MIA,0,0,0,0,0,6,23,0,2,2,11,0,0,5.4,3.4,4.4
Aaron Jones,RB,GNB,0,0,0,0,0,13,21,1,6,7,37,0,0,17.8,11.8,14.8
Troymaine Pope,RB,LAC,0,0,0,0,0,10,20,0,2,2,14,1,0,11.4,9.4,10.4
Peyton Barber,RB,TAM,0,0,0,0,0,9,19,1,0,0,0,0,0,7.9,7.9,7.9
DeAndre Washington,RB,OAK,0,0,0,0,0,6,18,0,2,3,8,0,0,4.6,2.6,3.6
Jalen Richard,RB,OAK,0,0,0,0,0,4,17,0,1,1,1,0,0,2.8,1.8,2.3
Jordan Wilkins,RB,IND,0,0,0,0,0,4,17,0,1,1,11,0,0,3.8,2.8,3.3
Royce Freeman,RB,DEN,0,0,0,0,0,6,16,0,4,6,34,0,0,9,5,7
Todd Gurley,RB,LAR,0,0,0,0,0,5,16,2,7,11,54,0,0,26,19,22.5
Taysom Hill,QB,NOR,0,0,0,0,0,2,16,0,0,0,0,0,0,1.6,1.6,1.6
Dion Lewis,RB,TEN,0,0,0,0,0,4,16,0,4,5,4,0,0,6,2,4
Malcolm Brown,RB,LAR,0,0,0,0,0,5,14,0,0,0,0,0,0,1.4,1.4,1.4
Latavius Murray,RB,NOR,0,0,0,0,0,4,14,0,1,1,6,0,0,3,2,2.5
Ty Johnson,RB,DET,0,0,0,0,0,3,13,0,1,1,1,0,0,2.4,1.4,1.9
Darrel Williams,RB,KAN,0,0,0,0,0,8,13,2,3,4,43,0,1,18.6,15.6,17.1
Elijhaa Penny,RB,NYG,0,0,0,0,0,3,12,0,0,0,0,0,0,1.2,1.2,1.2
Tarik Cohen,RB,CHI,0,0,0,0,0,5,11,0,2,5,7,1,0,9.8,7.8,8.8
Ito Smith,RB,ATL,0,0,0,0,0,2,11,1,2,4,20,0,0,11.1,9.1,10.1
Keke Coutee,WR,HOU,0,0,0,0,0,1,10,0,1,3,11,0,0,3.1,2.1,2.6
Deonte Harris,WR/RS,NOR,0,0,0,0,0,1,10,0,0,0,0,0,0,1,1,1
Phillip Dorsett,WR,NWE,0,0,0,0,0,1,9,0,2,9,10,0,0,3.9,1.9,2.9
Justice Hill,RB,BAL,0,0,0,0,0,2,8,0,2,2,9,0,0,3.7,1.7,2.7
Geronimo Allison,WR,GNB,0,0,0,0,0,1,7,0,3,4,52,1,0,14.9,11.9,13.4
Kalen Ballage,RB,MIA,0,0,0,0,0,2,7,0,0,0,0,0,0,0.7,0.7,0.7
Nyheim Hines,RB,IND,0,0,0,0,0,3,6,0,6,6,39,0,0,10.5,4.5,7.5
Christian Kirk,WR,ARI,0,0,0,0,0,1,6,0,4,5,37,0,0,8.3,4.3,6.3
Andy Isabella,WR,ARI,0,0,0,0,0,1,5,0,0,0,0,0,0,0.5,0.5,0.5
Alexander Mattison,RB,MIN,0,0,0,0,0,2,5,0,1,1,8,0,0,2.3,1.3,1.8
Brandon Bolden,RB,NWE,0,0,0,0,0,1,4,1,0,0,0,0,0,6.4,6.4,6.4
Cordarrelle Patterson,WR,CHI,0,0,0,0,0,2,4,0,1,1,3,0,0,1.7,0.7,1.2
C.J. Prosise,RB,SEA,0,0,0,0,0,3,4,1,0,0,0,0,0,6.4,6.4,6.4
Darren Sproles,RB,PHI,0,0,0,0,0,1,4,0,0,0,0,0,0,0.4,0.4,0.4
Chris Thompson,RB,WAS,0,0,0,0,0,4,4,0,4,5,56,0,0,10,6,8
Tavon Austin,WR,DAL,0,0,0,0,0,1,3,0,1,1,5,0,0,1.8,0.8,1.3
Giovani Bernard,RB,CIN,0,0,0,0,0,1,3,0,4,6,16,0,0,5.9,1.9,3.9
Danny Vitale,FB,GNB,0,0,0,0,0,1,3,0,2,3,15,0,0,3.8,1.8,2.8
Alec Ingold,FB,OAK,0,0,0,0,0,1,1,0,0,0,0,0,0,0.1,0.1,0.1
Julio Jones,WR,ATL,0,0,0,0,0,1,1,0,4,7,52,0,0,9.3,5.3,7.3
Curtis Samuel,WR,CAR,0,0,0,0,0,1,1,0,3,7,32,0,0,6.3,3.3,4.8
Benny Snell,RB,PIT,0,0,0,0,0,2,1,0,0,0,0,0,0,0.1,0.1,0.1
James White,RB,NWE,0,0,0,0,0,1,1,0,8,10,57,0,0,13.8,5.8,9.8
Dare Ogunbowale,RB,TAM,0,0,0,0,0,1,0,0,3,4,16,0,0,4.6,1.6,3.1
Jakeem Grant,WR,MIA,0,0,0,0,0,1,-2,0,1,1,6,0,0,1.4,0.4,0.9
Cooper Kupp,WR,LAR,0,0,0,0,0,1,-2,0,9,15,121,1,0,26.9,17.9,22.4
Davante Adams,WR,GNB,0,0,0,0,0,0,0,0,10,15,180,0,0,28,18,23
Chris Godwin,WR,TAM,0,0,0,0,0,0,0,0,12,14,172,2,0,41.2,29.2,35.2
Jarvis Landry,WR,CLE,0,0,0,0,0,0,0,0,8,10,167,0,0,24.7,16.7,20.7
Robert Woods,WR,LAR,0,0,0,0,0,0,0,0,13,15,164,0,0,29.4,16.4,22.9
Austin Hooper,TE,ATL,0,0,0,0,0,0,0,0,9,11,130,0,0,22,13,17.5
Stefon Diggs,WR,MIN,0,0,0,0,0,0,0,0,7,7,108,0,1,15.8,8.8,12.3
Emmanuel Sanders,WR,DEN,0,0,0,0,0,0,0,0,5,9,104,0,0,15.4,10.4,12.9
Michael Thomas,WR,NOR,0,0,0,0,0,0,0,0,9,9,95,0,0,18.5,9.5,14
A.J. Brown,WR,TEN,0,0,0,0,0,0,0,0,3,3,94,2,0,24.4,21.4,22.9
Corey Davis,WR,TEN,0,0,0,0,0,0,0,0,5,6,91,1,0,20.1,15.1,17.6
Mohamed Sanu,WR,ATL,0,0,0,0,0,0,0,0,9,12,91,0,0,18.1,9.1,13.6
Mike Evans,WR,TAM,0,0,0,0,0,0,0,0,4,7,89,1,0,18.9,14.9,16.9
Travis Kelce,TE,KAN,0,0,0,0,0,0,0,0,7,8,85,0,0,15.5,8.5,12
Ricky Seals-Jones,TE,CLE,0,0,0,0,0,0,0,0,3,3,82,1,0,17.2,14.2,15.7
Diontae Johnson,WR,PIT,0,0,0,0,0,0,0,0,6,6,77,1,1,17.7,11.7,14.7
Marvin Jones,WR,DET,0,0,0,0,0,0,0,0,3,5,77,0,0,10.7,7.7,9.2
Allen Robinson,WR,CHI,0,0,0,0,0,0,0,0,7,7,77,0,0,14.7,7.7,11.2
Dontrelle Inman,WR,LAC,0,0,0,0,0,0,0,0,5,7,76,0,0,12.6,7.6,10.1
Cole Beasley,WR,BUF,0,0,0,0,0,0,0,0,7,13,75,0,0,14.5,7.5,11
Zach Pascal,WR,IND,0,0,0,0,0,0,0,0,4,7,72,0,0,11.2,7.2,9.2
Brandin Cooks,WR,LAR,0,0,0,0,0,0,0,0,6,9,71,0,0,13.1,7.1,10.1
DeVante Parker,WR,MIA,0,0,0,0,0,0,0,0,4,4,70,1,0,17,13,15
John Brown,WR,BUF,0,0,0,0,0,0,0,0,5,11,69,0,0,11.9,6.9,9.4
T.J. Yeldon,RB,BUF,0,0,0,0,0,0,0,0,4,4,68,0,0,10.8,6.8,8.8
Kenny Golladay,WR,DET,0,0,0,0,0,0,0,0,5,9,67,2,0,23.7,18.7,21.2
Dede Westbrook,WR,JAX,0,0,0,0,0,0,0,0,5,6,66,0,0,11.6,6.6,9.1
Zach Ertz,TE,PHI,0,0,0,0,0,0,0,0,7,8,65,0,0,13.5,6.5,10
Courtland Sutton,WR,DEN,0,0,0,0,0,0,0,0,6,9,62,2,0,24.2,18.2,21.2
Jimmy Graham,TE,GNB,0,0,0,0,0,0,0,0,6,9,61,1,0,18.1,12.1,15.1
Willie Snead,WR/RS,BAL,0,0,0,0,0,0,0,0,2,2,61,1,0,14.1,12.1,13.1
Jarius Wright,WR,CAR,0,0,0,0,0,0,0,0,5,6,59,0,0,10.9,5.9,8.4
Dawson Knox,TE,BUF,0,0,0,0,0,0,0,0,3,3,58,0,0,8.8,5.8,7.3
Will Dissly,TE,SEA,0,0,0,0,0,0,0,0,7,8,57,1,0,18.7,11.7,15.2
DaeSean Hamilton,WR,DEN,0,0,0,0,0,0,0,0,3,5,57,0,0,8.7,5.7,7.2
Javon Wims,WR,CHI,0,0,0,0,0,0,0,0,4,5,56,0,0,9.6,5.6,7.6
Evan Engram,TE,NYG,0,0,0,0,0,0,0,0,4,7,54,0,0,9.4,5.4,7.4
Sammy Watkins,WR,KAN,0,0,0,0,0,0,0,0,3,6,54,0,1,6.4,3.4,4.9
Darren Waller,TE,OAK,0,0,0,0,0,0,0,0,7,8,53,0,0,12.3,5.3,8.8
Tyler Lockett,WR,SEA,0,0,0,0,0,0,0,0,4,4,51,0,0,9.1,5.1,7.1
Jaron Brown,WR,SEA,0,0,0,0,0,0,0,0,3,3,50,0,0,8,5,6.5
Auden Tate,WR,CIN,0,0,0,0,0,0,0,0,4,6,50,0,0,9,5,7
Jason Witten,TE,DAL,0,0,0,0,0,0,0,0,4,4,50,0,1,7,3,5
Blake Jarwin,TE,DAL,0,0,0,0,0,0,0,0,3,3,49,0,0,7.9,4.9,6.4
Keenan Allen,WR,LAC,0,0,0,0,0,0,0,0,5,5,48,0,0,9.8,4.8,7.3
Amari Cooper,WR,DAL,0,0,0,0,0,0,0,0,5,8,48,0,0,9.8,4.8,7.3
Eric Ebron,TE,IND,0,0,0,0,0,0,0,0,1,5,48,1,0,11.8,10.8,11.3
Chester Rogers,WR,IND,0,0,0,0,0,0,0,0,3,6,48,1,0,13.8,10.8,12.3
Larry Fitzgerald,WR,ARI,0,0,0,0,0,0,0,0,5,5,47,0,0,9.7,4.7,7.2
Marvin Hall,WR,DET,0,0,0,0,0,0,0,0,2,3,47,0,0,6.7,4.7,5.7
Marquez Valdes-Scantling,WR,GNB,0,0,0,0,0,0,0,0,3,7,47,0,0,7.7,4.7,6.2
Josh Gordon,WR,NWE,0,0,0,0,0,0,0,0,3,7,46,0,0,7.6,4.6,6.1
Preston Williams,WR,MIA,0,0,0,0,0,0,0,0,4,7,46,0,0,8.6,4.6,6.6
DJ Chark,WR,JAX,0,0,0,0,0,0,0,0,4,8,44,0,0,8.4,4.4,6.4
Gerald Everett,TE,LAR,0,0,0,0,0,0,0,0,5,8,44,1,0,15.4,10.4,12.9
D.J. Moore,WR,CAR,0,0,0,0,0,0,0,0,3,5,44,0,0,7.4,4.4,5.9
Deon Yelder,TE,KAN,0,0,0,0,0,0,0,0,2,2,43,0,0,6.3,4.3,5.3
Randall Cobb,WR,DAL,0,0,0,0,0,0,0,0,3,6,41,0,0,7.1,4.1,5.6
Tyler Higbee,TE,LAR,0,0,0,0,0,0,0,0,4,7,41,0,0,8.1,4.1,6.1
Hayden Hurst,TE,BAL,0,0,0,0,0,0,0,0,2,2,39,0,0,5.9,3.9,4.9
Alshon Jeffery,WR,PHI,0,0,0,0,0,0,0,0,3,9,38,1,0,12.8,9.8,11.3
Lance Kendricks,TE,LAC,0,0,0,0,0,0,0,0,2,3,37,0,0,5.7,3.7,4.7
Cameron Brate,TE,TAM,0,0,0,0,0,0,0,0,3,3,36,1,0,12.6,9.6,11.1
Seth Roberts,WR,BAL,0,0,0,0,0,0,0,0,4,5,36,0,0,7.6,3.6,5.6
John Ross,WR,CIN,0,0,0,0,0,0,0,0,3,6,36,0,0,6.6,3.6,5.1
Tyrell Williams,WR,OAK,0,0,0,0,0,0,0,0,3,7,36,1,0,12.6,9.6,11.1
Olabisi Johnson,WR,MIN,0,0,0,0,0,0,0,0,4,4,35,0,0,7.5,3.5,5.5
Demarcus Robinson,WR,KAN,0,0,0,0,0,0,0,0,4,9,35,0,0,7.5,3.5,5.5
Tyler Boyd,WR,CIN,0,0,0,0,0,0,0,0,3,6,33,0,0,6.3,3.3,4.8
O.J. Howard,TE,TAM,0,0,0,0,0,0,0,0,3,3,33,0,0,6.3,3.3,4.8
Miles Boykin,WR,BAL,0,0,0,0,0,0,0,0,3,3,32,1,0,12.2,9.2,10.7
Calvin Ridley,WR,ATL,0,0,0,0,0,0,0,0,3,6,32,0,0,6.2,3.2,4.7
Mark Andrews,TE,BAL,0,0,0,0,0,0,0,0,4,8,31,1,0,13.1,9.1,11.1
Noah Fant,TE,DEN,0,0,0,0,0,0,0,0,2,4,31,1,0,11.1,9.1,10.1
Julian Edelman,WR,NWE,0,0,0,0,0,0,0,0,4,7,30,0,0,7,3,5
Foster Moreau,TE,OAK,0,0,0,0,0,0,0,0,3,3,30,1,0,12,9,10.5
Josh Hill,TE,NOR,0,0,0,0,0,0,0,0,3,4,29,0,0,5.9,2.9,4.4
Nick Vannett,TE,PIT,0,0,0,0,0,0,0,0,2,2,28,0,0,4.8,2.8,3.8
Tyler Eifert,TE,CIN,0,0,0,0,0,0,0,0,2,5,27,0,0,4.7,2.7,3.7
T.J. Hockenson,TE,DET,0,0,0,0,0,0,0,0,3,3,27,1,0,11.7,8.7,10.2
Luke Willson,TE,SEA,0,0,0,0,0,0,0,0,2,2,26,0,0,4.6,2.6,3.6
Parris Campbell,WR,IND,0,0,0,0,0,0,0,0,5,8,25,0,1,5.5,0.5,3
Geremy Davis,WR,LAC,0,0,0,0,0,0,0,0,2,2,25,0,0,4.5,2.5,3.5
Logan Thomas,TE,DET,0,0,0,0,0,0,0,0,3,3,25,0,0,5.5,2.5,4
Rhett Ellison,TE,NYG,0,0,0,0,0,0,0,0,3,4,24,0,0,5.4,2.4,3.9
Kenny Stills,WR,HOU,0,0,0,0,0,0,0,0,2,2,24,0,0,4.4,2.4,3.4
Will Fuller,WR,HOU,0,0,0,0,0,0,0,0,3,6,23,0,0,5.3,2.3,3.8
Marquise Brown,WR,BAL,0,0,0,0,0,0,0,0,4,7,22,0,0,6.2,2.2,4.2
Jack Doyle,TE,IND,0,0,0,0,0,0,0,0,4,8,22,1,0,12.2,8.2,10.2
Andre Patton,WR,LAC,0,0,0,0,0,0,0,0,2,4,22,0,0,4.2,2.2,3.2
Josh Reynolds,WR,LAR,0,0,0,0,0,0,0,0,1,2,22,0,0,3.2,2.2,2.7
Jordan Akins,TE,HOU,0,0,0,0,0,0,0,0,3,4,21,0,0,5.1,2.1,3.6
Jared Cook,TE,NOR,0,0,0,0,0,0,0,0,3,6,21,0,0,5.1,2.1,3.6
Derek Watt,FB,LAC,0,0,0,0,0,0,0,0,1,1,21,0,0,3.1,2.1,2.6
Maxx Williams,TE,ARI,0,0,0,0,0,0,0,0,1,1,21,0,0,3.1,2.1,2.6
Jeremy Sprinkle,TE,WAS,0,0,0,0,0,0,0,0,1,3,20,0,0,3,2,2.5
Keelan Cole,WR,JAX,0,0,0,0,0,0,0,0,1,1,19,0,0,2.9,1.9,2.4
Ted Ginn,WR,NOR,0,0,0,0,0,0,0,0,3,5,19,0,0,4.9,1.9,3.4
KeeSean Johnson,WR,ARI,0,0,0,0,0,0,0,0,2,3,19,0,0,3.9,1.9,2.9
Marcedes Lewis,TE,GNB,0,0,0,0,0,0,0,0,2,2,19,0,0,3.9,1.9,2.9
Pharaoh Brown,TE,CLE,0,0,0,0,0,0,0,0,1,1,18,0,0,2.8,1.8,2.3
James O'Shaughnessy,TE,JAX,0,0,0,0,0,0,0,0,1,4,18,1,0,8.8,7.8,8.3
Hunter Renfrow,WR,OAK,0,0,0,0,0,0,0,0,2,3,18,0,0,3.8,1.8,2.8
Chris Conley,WR,JAX,0,0,0,0,0,0,0,0,1,4,17,0,0,2.7,1.7,2.2
Geoff Swaim,TE,JAX,0,0,0,0,0,0,0,0,3,4,17,0,0,4.7,1.7,3.2
Trey Burton,TE,CHI,0,0,0,0,0,0,0,0,2,4,16,0,0,3.6,1.6,2.6
Dallas Goedert,TE,PHI,0,0,0,0,0,0,0,0,2,3,16,1,0,9.6,7.6,8.6
Adam Humphries,WR,TEN,0,0,0,0,0,0,0,0,2,3,15,0,0,3.5,1.5,2.5
Trent Sherfield,WR,ARI,0,0,0,0,0,0,0,0,1,3,15,0,0,2.5,1.5,2
JuJu Smith-Schuster,WR,PIT,0,0,0,0,0,0,0,0,3,4,15,0,0,4.5,1.5,3
Ameer Abdullah,RB,MIN,0,0,0,0,0,0,0,0,2,3,14,0,0,3.4,1.4,2.4
Keelan Doss,WR,OAK,0,0,0,0,0,0,0,0,1,1,14,0,0,2.4,1.4,1.9
Kelvin Harmon,WR,WAS,0,0,0,0,0,0,0,0,2,2,14,0,0,3.4,1.4,2.4
Paul Richardson,WR,WAS,0,0,0,0,0,0,0,0,3,5,14,0,0,4.4,1.4,2.9
Wendell Smallwood,RB,WAS,0,0,0,0,0,0,0,0,1,1,14,0,0,2.4,1.4,1.9
Bobo Wilson,WR,TAM,0,0,0,0,0,0,0,0,1,4,14,0,0,2.4,1.4,1.9
Mack Hollins,WR,PHI,0,0,0,0,0,0,0,0,1,2,13,0,0,2.3,1.3,1.8
Byron Pringle,WR,KAN,0,0,0,0,0,0,0,0,1,1,13,0,0,2.3,1.3,1.8
Adam Shaheen,TE,CHI,0,0,0,0,0,0,0,0,2,2,13,0,0,3.3,1.3,2.3
Darius Slayton,WR,NYG,0,0,0,0,0,0,0,0,2,2,13,0,0,3.3,1.3,2.3
Justin Watson,WR,TAM,0,0,0,0,0,0,0,0,1,1,13,0,0,2.3,1.3,1.8
Sean Culkin,TE,LAC,0,0,0,0,0,0,0,0,1,1,12,0,0,2.2,1.2,1.7
Darren Fells,TE,HOU,0,0,0,0,0,0,0,0,1,1,12,0,0,2.2,1.2,1.7
Kyle Rudolph,TE,MIN,0,0,0,0,0,0,0,0,1,1,12,0,0,2.2,1.2,1.7
Robert Davis,WR,WAS,0,0,0,0,0,0,0,0,1,2,11,0,0,2.1,1.1,1.6
Anthony Miller,WR,CHI,0,0,0,0,0,0,0,0,2,3,11,0,0,3.1,1.1,2.1
Robert Tonyan,TE,GNB,0,0,0,0,0,0,0,0,1,1,11,0,0,2.1,1.1,1.6
C.J. Ham,FB,MIN,0,0,0,0,0,0,0,0,3,4,10,0,0,4,1,2.5
Trey Quinn,WR,WAS,0,0,0,0,0,0,0,0,2,4,10,0,0,3,1,2
Damion Ratley,WR,CLE,0,0,0,0,0,0,0,0,1,3,10,0,0,2,1,1.5
Nick Boyle,TE,BAL,0,0,0,0,0,0,0,0,1,1,9,0,0,1.9,0.9,1.4
Isaiah Ford,WR,MIA,0,0,0,0,0,0,0,0,2,3,9,0,0,2.9,0.9,1.9
Mecole Hardman,WR,KAN,0,0,0,0,0,0,0,0,2,5,9,0,1,0.9,-1.1,-0.1
David Moore,WR,SEA,0,0,0,0,0,0,0,0,1,2,9,0,0,1.9,0.9,1.4
Nick O'Leary,TE,MIA,0,0,0,0,0,0,0,0,1,1,9,0,0,1.9,0.9,1.4
Diontae Spencer,WR,DEN,0,0,0,0,0,0,0,0,1,1,8,0,0,1.8,0.8,1.3
Damion Willis,WR,CIN,0,0,0,0,0,0,0,0,1,1,8,0,0,1.8,0.8,1.3
Rex Burkhead,RB,NWE,0,0,0,0,0,0,0,0,1,1,7,0,0,1.7,0.7,1.2
J.P. Holtz,TE,CHI,0,0,0,0,0,0,0,0,1,1,7,0,0,1.7,0.7,1.2
Chris Hogan,WR,CAR,0,0,0,0,0,0,0,0,1,1,6,0,0,1.6,0.6,1.1
Darius Jennings,WR,TEN,0,0,0,0,0,0,0,0,1,1,6,0,0,1.6,0.6,1.1
