Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
N'Keal Harry,WR,NWE,0,0,0,0,0,0,0,0,1,1,12,0,0,2.2,1.2,1.7
Demarcus Robinson,WR,KAN,0,0,0,0,0,0,0,0,1,2,12,0,0,2.2,1.2,1.7
Robert Tonyan,TE,GNB,0,0,0,0,0,0,0,0,1,1,12,1,0,8.2,7.2,7.7
Geronimo Allison,WR,GNB,0,0,0,0,0,0,0,0,1,1,11,0,0,2.1,1.1,1.6
Chris Manhertz,TE,CAR,0,0,0,0,0,0,0,0,1,1,11,0,0,2.1,1.1,1.6
Kalif Raymond,WR,TEN,0,0,0,0,0,0,0,0,1,2,11,0,0,2.1,1.1,1.6
Kyle Rudolph,TE,MIN,0,0,0,0,0,0,0,0,2,2,11,0,0,3.1,1.1,2.1
Golden Tate,WR,NYG,0,0,0,0,0,0,0,0,1,5,11,0,0,2.1,1.1,1.6
Nick Boyle,TE,BAL,0,0,0,0,0,0,0,0,2,3,10,1,0,9,7,8
Damiere Byrd,WR,ARI,0,0,0,0,0,0,0,0,1,1,10,0,0,2,1,1.5
Malik Turner,WR,SEA,0,0,0,0,0,0,0,0,1,3,10,0,0,2,1,1.5
Olabisi Johnson,WR,MIN,0,0,0,0,0,0,0,0,1,1,9,1,0,7.9,6.9,7.4
Kaden Smith,TE,NYG,0,0,0,0,0,0,0,0,2,5,9,0,0,2.9,0.9,1.9
Michael Walker,WR,JAX,0,0,0,0,0,0,0,0,1,1,9,0,0,1.9,0.9,1.4
Mo Alie-Cox,TE,IND,0,0,0,0,0,0,0,0,1,1,8,0,0,1.8,0.8,1.3
Ryan Griffin,TE,NYJ,0,0,0,0,0,0,0,0,1,1,8,0,0,1.8,0.8,1.3
Jeff Heuerman,TE,DEN,0,0,0,0,0,0,0,0,1,1,8,1,0,7.8,6.8,7.3
Seth Roberts,WR,BAL,0,0,0,0,0,0,0,0,1,4,8,0,0,1.8,0.8,1.3
Kenny Stills,WR,HOU,0,0,0,0,0,0,0,0,2,2,8,0,0,2.8,0.8,1.8
Daniel Brown,TE,NYJ,0,0,0,0,0,0,0,0,1,2,7,0,0,1.7,0.7,1.2
Chris Conley,WR,JAX,0,0,0,0,0,0,0,0,1,3,7,0,0,1.7,0.7,1.2
Trey Edmunds,RB,PIT,0,0,0,0,0,0,0,0,1,1,7,0,0,1.7,0.7,1.2
Ben Watson,TE,NWE,0,0,0,0,0,0,0,0,1,3,7,0,0,1.7,0.7,1.2
Brandon Zylstra,WR,CAR,0,0,0,0,0,0,0,0,1,2,7,0,0,1.7,0.7,1.2
Mike Gesicki,TE,MIA,0,0,0,0,0,0,0,0,1,5,6,0,0,1.6,0.6,1.1
Charles Clay,TE,ARI,0,0,0,0,0,0,0,0,1,1,5,1,0,7.5,6.5,7
Pharoh Cooper,WR,ARI,0,0,0,0,0,0,0,0,1,1,5,0,0,1.5,0.5,1
Andy Isabella,WR,ARI,0,0,0,0,0,0,0,0,1,1,5,0,0,1.5,0.5,1
Zay Jones,WR,OAK,0,0,0,0,0,0,0,0,1,3,5,0,0,1.5,0.5,1
Marcedes Lewis,TE,GNB,0,0,0,0,0,0,0,0,1,1,5,0,0,1.5,0.5,1
Riley Ridley,WR,CHI,0,0,0,0,0,0,0,0,1,1,5,0,0,1.5,0.5,1
Albert Wilson,WR,MIA,0,0,0,0,0,0,0,0,1,2,5,0,0,1.5,0.5,1
Josh Hill,TE,NOR,0,0,0,0,0,0,0,0,2,3,4,1,0,8.4,6.4,7.4
David Njoku,TE,CLE,0,0,0,0,0,0,0,0,1,3,4,0,0,1.4,0.4,0.9
C.J. Uzomah,TE,CIN,0,0,0,0,0,0,0,0,1,2,4,0,0,1.4,0.4,0.9
Troy Fumagalli,TE,DEN,0,0,0,0,0,0,0,0,1,1,3,0,0,1.3,0.3,0.8
Vance McDonald,TE,PIT,0,0,0,0,0,0,0,0,1,1,3,0,0,1.3,0.3,0.8
Isaac Nauta,TE,DET,0,0,0,0,0,0,0,0,1,1,3,0,0,1.3,0.3,0.8
Ameer Abdullah,RB,MIN,0,0,0,0,0,0,0,0,1,1,2,0,0,1.2,0.2,0.7
Darren Fells,TE,HOU,0,0,0,0,0,0,0,0,2,4,2,0,0,2.2,0.2,1.2
Durham Smythe,TE,MIA,0,0,0,0,0,0,0,0,1,1,2,0,0,1.2,0.2,0.7
Ross Travis,TE,IND,0,0,0,0,0,0,0,0,1,1,1,0,0,1.1,0.1,0.6
Marquise Brown,WR,BAL,0,0,0,0,0,0,0,0,3,3,-2,0,0,2.8,-0.2,1.3
Garrett Bradbury,C,MIN,0,0,0,0,0,0,0,0,1,1,-4,0,0,0.6,-0.4,0.1
Marcus Sherels,CB,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greg Dortch,WR,CAR,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,-2,-2
Desmond King,DB,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
