Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Brett Hundley,QB,ARI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Allen,QB,CAR,158,0,3,37,19,0,0,0,0,0,0,0,0,0.32,0.32,0.32
James Conner,RB,PIT,0,0,0,0,0,23,145,1,3,4,5,0,0,24,21,22.5
David Montgomery,RB,CHI,0,0,0,0,0,27,135,1,4,5,12,0,0,24.7,20.7,22.7
Nick Chubb,RB,CLE,0,0,0,0,0,20,131,0,1,1,7,0,2,10.8,9.8,10.3
Christian McCaffrey,RB,CAR,0,0,0,0,0,14,117,1,4,5,38,0,0,25.5,21.5,23.5
Tevin Coleman,RB,SFO,0,0,0,0,0,11,105,3,2,2,13,1,0,37.8,35.8,36.8
Latavius Murray,RB,NOR,0,0,0,0,0,21,102,1,9,12,55,1,0,36.7,27.7,32.2
Dalvin Cook,RB,MIN,0,0,0,0,0,23,98,1,5,6,73,0,0,28.1,23.1,25.6
Jordan Howard,RB,PHI,0,0,0,0,0,23,96,1,1,2,15,0,0,18.1,17.1,17.6
Chris Carson,RB,SEA,0,0,0,0,0,20,90,1,0,0,0,0,0,15,15,15
Carlos Hyde,RB,HOU,0,0,0,0,0,19,83,0,0,0,0,0,0,8.3,8.3,8.3
Leonard Fournette,RB,JAX,0,0,0,0,0,19,76,0,7,7,60,0,0,20.6,13.6,17.1
Marlon Mack,RB,IND,0,0,0,0,0,19,76,1,1,1,14,0,0,16,15,15.5
Adrian Peterson,RB,WAS,0,0,0,0,0,14,76,0,2,2,27,0,0,12.3,10.3,11.3
Derrick Henry,RB,TEN,0,0,0,0,0,16,75,0,1,1,8,0,1,7.3,6.3,6.8
Sony Michel,RB,NWE,0,0,0,0,0,21,74,0,0,0,0,0,0,7.4,7.4,7.4
Miles Sanders,RB,PHI,0,0,0,0,0,3,74,1,3,3,44,0,0,20.8,17.8,19.3
Aaron Jones,RB,GNB,0,0,0,0,0,13,67,0,7,8,159,2,0,41.6,34.6,38.1
Josh Jacobs,RB,OAK,0,0,0,0,0,15,66,0,2,2,15,0,0,10.1,8.1,9.1
Joe Mixon,RB,CIN,0,0,0,0,0,17,66,0,4,4,11,1,0,17.7,13.7,15.7
Saquon Barkley,RB,NYG,0,0,0,0,0,19,64,0,8,10,79,1,0,28.3,20.3,24.3
Alexander Mattison,RB,MIN,0,0,0,0,0,13,61,0,2,2,3,0,0,8.4,6.4,7.4
Raheem Mostert,RB,SFO,0,0,0,0,0,9,60,1,0,0,0,0,0,12,12,12
Phillip Lindsay,RB,DEN,0,0,0,0,0,14,59,0,5,5,17,0,0,12.6,7.6,10.1
Rashaad Penny,RB,SEA,0,0,0,0,0,8,55,0,0,0,0,0,0,5.5,5.5,5.5
Darrell Henderson,RB,LAR,0,0,0,0,0,11,49,0,2,3,20,0,0,8.9,6.9,7.9
Todd Gurley,RB,LAR,0,0,0,0,0,10,44,1,0,0,0,0,0,10.4,10.4,10.4
Royce Freeman,RB,DEN,0,0,0,0,0,12,40,1,1,2,5,0,0,11.5,10.5,11
LeSean McCoy,RB,KAN,0,0,0,0,0,9,40,0,4,4,23,0,1,8.3,4.3,6.3
Devonta Freeman,RB,ATL,0,0,0,0,0,13,39,0,8,8,63,0,1,16.2,8.2,12.2
Dwayne Washington,RB,NOR,0,0,0,0,0,3,38,0,0,0,0,0,0,3.8,3.8,3.8
Matt Breida,RB,SFO,0,0,0,0,0,11,35,0,1,1,15,0,0,6,5,5.5
Ronald Jones,RB,TAM,0,0,0,0,0,11,35,0,1,3,17,0,0,6.2,5.2,5.7
Mark Walton,RB,MIA,0,0,0,0,0,11,35,0,3,6,19,0,1,6.4,3.4,4.9
Tra Carson,RB,DET,0,0,0,0,0,12,34,0,0,0,0,0,0,3.4,3.4,3.4
Frank Gore,RB,BUF,0,0,0,0,0,9,34,0,0,0,0,0,0,3.4,3.4,3.4
Giovani Bernard,RB,CIN,0,0,0,0,0,3,31,0,2,2,14,0,0,6.5,4.5,5.5
Melvin Gordon,RB,LAC,0,0,0,0,0,8,31,1,2,3,3,0,0,11.4,9.4,10.4
Damien Williams,RB,KAN,0,0,0,0,0,7,30,1,0,0,0,0,0,9,9,9
Brian Hill,RB,ATL,0,0,0,0,0,3,29,1,0,0,0,0,0,8.9,8.9,8.9
Deebo Samuel,WR,SFO,0,0,0,0,0,2,29,1,3,3,19,0,0,13.8,10.8,12.3
Ty Johnson,RB,DET,0,0,0,0,0,7,25,0,1,4,13,0,0,4.8,3.8,4.3
Le'Veon Bell,RB,NYJ,0,0,0,0,0,8,23,0,3,5,12,0,0,6.5,3.5,5
DeAndre Washington,RB,OAK,0,0,0,0,0,5,23,0,1,1,4,0,0,3.7,2.7,3.2
Jamaal Williams,RB,GNB,0,0,0,0,0,7,22,1,3,3,14,1,0,18.6,15.6,17.1
Peyton Barber,RB,TAM,0,0,0,0,0,10,20,0,1,3,8,0,0,3.8,2.8,3.3
Christian Kirk,WR,ARI,0,0,0,0,0,1,19,0,8,11,79,0,0,17.8,9.8,13.8
Devin Singletary,RB,BUF,0,0,0,0,0,3,19,0,4,6,30,1,0,14.9,10.9,12.9
Vyncint Smith,WR,NYJ,0,0,0,0,0,1,13,0,2,4,10,0,0,4.3,2.3,3.3
Benny Snell,RB,PIT,0,0,0,0,0,5,13,0,0,0,0,0,0,1.3,1.3,1.3
Nyheim Hines,RB,IND,0,0,0,0,0,4,12,0,3,3,34,0,0,7.6,4.6,6.1
Bilal Powell,RB,NYJ,0,0,0,0,0,4,11,0,0,0,0,0,0,1.1,1.1,1.1
Dontrell Hilliard,RB,CLE,0,0,0,0,0,1,10,0,4,4,24,0,0,7.4,3.4,5.4
Darrel Williams,RB,KAN,0,0,0,0,0,2,10,0,0,0,0,0,0,1,1,1
Tarik Cohen,RB,CHI,0,0,0,0,0,4,9,0,3,3,37,0,0,7.6,4.6,6.1
Jordan Scarlett,RB,CAR,0,0,0,0,0,4,9,0,0,0,0,0,0,0.9,0.9,0.9
Wendell Smallwood,RB,WAS,0,0,0,0,0,2,9,0,1,2,11,0,0,3,2,2.5
Kalen Ballage,RB,MIA,0,0,0,0,0,3,8,0,1,1,11,0,0,2.9,1.9,2.4
Chase Edmonds,RB,ARI,0,0,0,0,0,7,8,0,2,4,5,0,0,3.3,1.3,2.3
Zach Line,FB,NOR,0,0,0,0,0,2,8,0,1,2,11,0,0,2.9,1.9,2.4
Nelson Agholor,WR,PHI,0,0,0,0,0,2,7,0,4,4,7,0,0,5.4,1.4,3.4
Ryquell Armstead,RB,JAX,0,0,0,0,0,6,7,0,0,0,0,0,0,0.7,0.7,0.7
Boston Scott,RB,PHI,0,0,0,0,0,5,6,1,0,0,0,0,1,4.6,4.6,4.6
Jeff Wilson,RB,SFO,0,0,0,0,0,2,6,0,0,0,0,0,0,0.6,0.6,0.6
Robert Woods,WR,LAR,0,0,0,0,0,4,6,0,2,2,36,0,0,6.2,4.2,5.2
Tyreek Hill,WR,KAN,0,0,0,0,0,1,5,0,6,9,76,0,0,14.1,8.1,11.1
Cordarrelle Patterson,WR,CHI,0,0,0,0,0,1,5,0,2,2,1,0,0,2.6,0.6,1.6
Diontae Spencer,WR,DEN,0,0,0,0,0,1,5,0,2,2,18,0,0,4.3,2.3,3.3
Jordan Wilkins,RB,IND,0,0,0,0,0,2,5,0,0,0,0,0,0,0.5,0.5,0.5
Reggie Bonnafon,RB,CAR,0,0,0,0,0,1,4,0,1,3,3,0,0,1.7,0.7,1.2
Rex Burkhead,RB,NWE,0,0,0,0,0,3,4,0,1,1,9,0,0,2.3,1.3,1.8
Paul Perkins,RB,DET,0,0,0,0,0,3,4,0,0,0,0,0,0,0.4,0.4,0.4
James White,RB,NWE,0,0,0,0,0,2,4,0,4,5,75,0,0,11.9,7.9,9.9
Tyler Boyd,WR,CIN,0,0,0,0,0,1,3,0,6,9,65,0,0,12.8,6.8,9.8
Mike Davis,RB,CHI,0,0,0,0,0,2,3,0,1,1,5,0,0,1.8,0.8,1.3
Austin Ekeler,RB,LAC,0,0,0,0,0,3,3,0,2,3,19,1,0,10.2,8.2,9.2
Elijhaa Penny,RB,NYG,0,0,0,0,0,1,3,0,0,0,0,0,0,0.3,0.3,0.3
Jalen Richard,RB,OAK,0,0,0,0,0,1,3,0,2,3,24,0,0,4.7,2.7,3.7
Alec Ingold,FB,OAK,0,0,0,0,0,1,2,0,0,0,0,0,0,0.2,0.2,0.2
David Moore,WR,SEA,0,0,0,0,0,1,2,0,1,4,23,0,0,3.5,2.5,3
Derek Watt,FB,LAC,0,0,0,0,0,1,2,0,0,0,0,0,0,0.2,0.2,0.2
Kenjon Barner,RB,ATL,0,0,0,0,0,1,1,0,0,0,0,0,0,0.1,0.1,0.1
Duke Johnson,RB,HOU,0,0,0,0,0,3,1,0,4,5,33,1,0,13.4,9.4,11.4
DJ Chark,WR,JAX,0,0,0,0,0,1,0,0,6,12,79,1,0,19.9,13.9,16.9
Trey Edmunds,TE,PIT,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Brett Kern,P,TEN,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zach Zenner,RB,ARI,0,0,0,0,0,1,0,0,1,1,13,0,0,2.3,1.3,1.8
Trevor Davis,WR,OAK,0,0,0,0,0,1,-1,0,1,2,15,0,0,2.4,1.4,1.9
J.D. McKissic,RB,DET,0,0,0,0,0,1,-1,0,3,3,2,0,0,3.1,0.1,1.6
Josh Reynolds,WR,LAR,0,0,0,0,0,1,-1,0,3,8,73,1,0,16.2,13.2,14.7
Teddy Bridgewater,QB,NOR,0,0,0,0,0,2,-2,0,0,0,0,0,0,-0.2,-0.2,-0.2
Dare Ogunbowale,RB,TAM,0,0,0,0,0,1,-2,0,1,3,3,0,0,1.1,0.1,0.6
Julian Edelman,WR,NWE,0,0,0,0,0,1,-3,0,8,11,78,2,0,27.5,19.5,23.5
Nick Mullens,QB,SFO,0,0,0,0,0,3,-3,0,0,0,0,0,0,-0.3,-0.3,-0.3
Michael Thomas,WR,NOR,0,0,0,0,0,1,-9,0,11,11,112,1,0,27.3,16.3,21.8
Cooper Kupp,WR,LAR,0,0,0,0,0,0,0,0,7,10,220,1,0,35,28,31.5
Mike Evans,WR,TAM,0,0,0,0,0,0,0,0,11,12,198,2,0,42.8,31.8,37.3
Julio Jones,WR,ATL,0,0,0,0,0,0,0,0,10,12,152,0,0,25.2,15.2,20.2
Stefon Diggs,WR,MIN,0,0,0,0,0,0,0,0,7,7,143,0,1,19.3,12.3,15.8
Kenny Golladay,WR,DET,0,0,0,0,0,0,0,0,6,8,123,2,1,28.3,22.3,25.3
DeAndre Hopkins,WR,HOU,0,0,0,0,0,0,0,0,11,13,109,0,0,21.9,10.9,16.4
Chris Conley,WR,JAX,0,0,0,0,0,0,0,0,4,7,103,1,0,20.3,16.3,18.3
JuJu Smith-Schuster,WR,PIT,0,0,0,0,0,0,0,0,5,9,103,1,0,21.3,16.3,18.8
Tyler Lockett,WR,SEA,0,0,0,0,0,0,0,0,6,6,100,0,0,16,10,13
Alex Erickson,WR,CIN,0,0,0,0,0,0,0,0,6,7,97,0,0,15.7,9.7,12.7
Danny Amendola,WR,DET,0,0,0,0,0,0,0,0,8,8,95,0,0,17.5,9.5,13.5
Tyrell Williams,WR,OAK,0,0,0,0,0,0,0,0,3,6,91,1,0,18.1,15.1,16.6
Charles Clay,TE,ARI,0,0,0,0,0,0,0,0,3,3,88,0,0,11.8,8.8,10.3
Hunter Renfrow,WR,OAK,0,0,0,0,0,0,0,0,4,4,88,1,0,18.8,14.8,16.8
George Kittle,TE,SFO,0,0,0,0,0,0,0,0,6,7,86,0,0,14.6,8.6,11.6
Golden Tate,WR,NYG,0,0,0,0,0,0,0,0,8,10,85,0,0,16.5,8.5,12.5
Diontae Johnson,WR,PIT,0,0,0,0,0,0,0,0,5,7,84,1,0,19.4,14.4,16.9
Jonnu Smith,TE,TEN,0,0,0,0,0,0,0,0,6,7,78,1,0,19.8,13.8,16.8
Tyler Eifert,TE,CIN,0,0,0,0,0,0,0,0,6,9,74,0,0,13.4,7.4,10.4
Courtland Sutton,WR,DEN,0,0,0,0,0,0,0,0,3,6,72,0,0,10.2,7.2,8.7
Calvin Ridley,WR,ATL,0,0,0,0,0,0,0,0,4,7,70,0,0,11,7,9
Mike Williams,WR,LAC,0,0,0,0,0,0,0,0,3,6,69,0,0,9.9,6.9,8.4
Anthony Miller,WR,CHI,0,0,0,0,0,0,0,0,3,3,67,0,0,9.7,6.7,8.2
Ryan Griffin,TE,NYJ,0,0,0,0,0,0,0,0,4,4,66,2,0,22.6,18.6,20.6
Austin Hooper,TE,ATL,0,0,0,0,0,0,0,0,6,7,65,1,0,18.5,12.5,15.5
Jarvis Landry,WR,CLE,0,0,0,0,0,0,0,0,5,10,65,0,0,11.5,6.5,9
Auden Tate,WR,CIN,0,0,0,0,0,0,0,0,5,13,65,0,0,11.5,6.5,9
Alshon Jeffery,WR,PHI,0,0,0,0,0,0,0,0,4,6,64,0,0,10.4,6.4,8.4
Taysom Hill,QB,NOR,0,0,0,0,0,0,0,0,3,3,63,1,0,15.3,12.3,13.8
Travis Kelce,TE,KAN,0,0,0,0,0,0,0,0,4,8,63,1,0,16.3,12.3,14.3
Demaryius Thomas,WR,NYJ,0,0,0,0,0,0,0,0,5,5,63,0,0,11.3,6.3,8.8
Allen Robinson,WR,CHI,0,0,0,0,0,0,0,0,5,7,62,0,0,11.2,6.2,8.7
Jack Doyle,TE,IND,0,0,0,0,0,0,0,0,4,5,61,0,0,10.1,6.1,8.1
DeVante Parker,WR,MIA,0,0,0,0,0,0,0,0,6,8,59,0,0,11.9,5.9,8.9
Darren Fells,TE,HOU,0,0,0,0,0,0,0,0,6,6,58,2,0,23.8,17.8,20.8
Russell Gage,WR,ATL,0,0,0,0,0,0,0,0,7,9,58,0,0,12.8,5.8,9.3
Mecole Hardman,WR,KAN,0,0,0,0,0,0,0,0,2,2,55,1,0,13.5,11.5,12.5
John Brown,WR,BUF,0,0,0,0,0,0,0,0,5,8,54,0,0,10.4,5.4,7.9
T.Y. Hilton,WR,IND,0,0,0,0,0,0,0,0,2,6,54,0,0,7.4,5.4,6.4
Keenan Allen,WR,LAC,0,0,0,0,0,0,0,0,7,10,53,0,0,12.3,5.3,8.8
Taylor Gabriel,WR,CHI,0,0,0,0,0,0,0,0,4,6,53,0,0,9.3,5.3,7.3
Odell Beckham,WR,CLE,0,0,0,0,0,0,0,0,5,7,52,0,0,10.2,5.2,7.7
Darius Slayton,WR,NYG,0,0,0,0,0,0,0,0,2,5,50,2,0,19,17,18
Marvin Hall,WR,DET,0,0,0,0,0,0,0,0,1,1,49,1,0,11.9,10.9,11.4
Jake Kumerow,WR,GNB,0,0,0,0,0,0,0,0,2,4,48,0,0,6.8,4.8,5.8
Hunter Henry,TE,LAC,0,0,0,0,0,0,0,0,4,6,47,0,0,8.7,4.7,6.7
DeAndre Carter,WR,HOU,0,0,0,0,0,0,0,0,1,3,46,0,0,5.6,4.6,5.1
Curtis Samuel,WR,CAR,0,0,0,0,0,0,0,0,4,11,46,0,0,8.6,4.6,6.6
Sammy Watkins,WR,KAN,0,0,0,0,0,0,0,0,5,8,45,0,0,9.5,4.5,7
Robby Anderson,WR,NYJ,0,0,0,0,0,0,0,0,4,6,43,0,0,8.3,4.3,6.3
Phillip Dorsett,WR,NWE,0,0,0,0,0,0,0,0,3,6,43,0,0,7.3,4.3,5.8
Anthony Firkser,TE,TEN,0,0,0,0,0,0,0,0,3,5,43,0,0,7.3,4.3,5.8
Chris Godwin,WR,TAM,0,0,0,0,0,0,0,0,4,8,43,0,0,8.3,4.3,6.3
Ted Ginn,WR,NOR,0,0,0,0,0,0,0,0,2,3,42,0,0,6.2,4.2,5.2
Allen Lazard,WR,GNB,0,0,0,0,0,0,0,0,5,5,42,0,0,9.2,4.2,6.7
Preston Williams,WR,MIA,0,0,0,0,0,0,0,0,4,7,42,0,0,8.2,4.2,6.2
Cole Beasley,WR,BUF,0,0,0,0,0,0,0,0,3,7,41,1,0,13.1,10.1,11.6
Evan Engram,TE,NYG,0,0,0,0,0,0,0,0,4,7,40,1,0,14,10,12
Josh Hill,TE,NOR,0,0,0,0,0,0,0,0,3,5,39,0,0,6.9,3.9,5.4
Terry McLaurin,WR,WAS,0,0,0,0,0,0,0,0,4,6,39,0,0,7.9,3.9,5.9
D.J. Moore,WR,CAR,0,0,0,0,0,0,0,0,5,9,38,0,0,8.8,3.8,6.3
Paul Richardson,WR,WAS,0,0,0,0,0,0,0,0,3,4,34,0,0,6.4,3.4,4.9
Demetrius Harris,TE,CLE,0,0,0,0,0,0,0,0,2,3,33,1,0,11.3,9.3,10.3
Cameron Brate,TE,TAM,0,0,0,0,0,0,0,0,3,6,32,0,0,6.2,3.2,4.7
Jakeem Grant,WR,MIA,0,0,0,0,0,0,0,0,2,3,32,0,0,5.2,3.2,4.2
Tyler Kroft,TE,BUF,0,0,0,0,0,0,0,0,2,4,32,0,0,5.2,3.2,4.2
Cody Latimer,WR,NYG,0,0,0,0,0,0,0,0,2,3,28,0,0,4.8,2.8,3.8
Olabisi Johnson,WR,MIN,0,0,0,0,0,0,0,0,2,2,27,0,0,4.7,2.7,3.7
Zay Jones,WR,OAK,0,0,0,0,0,0,0,0,2,2,27,0,0,4.7,2.7,3.7
Eric Ebron,TE,IND,0,0,0,0,0,0,0,0,3,4,26,0,0,5.6,2.6,4.1
Noah Fant,TE,DEN,0,0,0,0,0,0,0,0,5,9,26,0,0,7.6,2.6,5.1
Ben Watson,TE,NWE,0,0,0,0,0,0,0,0,1,1,26,0,0,3.6,2.6,3.1
Dan Arnold,WR,NOR,0,0,0,0,0,0,0,0,2,3,25,0,0,4.5,2.5,3.5
Emmanuel Sanders,WR,SFO,0,0,0,0,0,0,0,0,4,5,25,1,0,12.5,8.5,10.5
Jamison Crowder,WR,NYJ,0,0,0,0,0,0,0,0,3,5,24,0,0,5.4,2.4,3.9
Adam Humphries,WR,TEN,0,0,0,0,0,0,0,0,3,6,24,0,0,5.4,2.4,3.9
Justin Hardy,WR,ATL,0,0,0,0,0,0,0,0,2,4,23,0,0,4.3,2.3,3.3
Mohamed Sanu,WR,NWE,0,0,0,0,0,0,0,0,2,5,23,0,0,4.3,2.3,3.3
Dallas Goedert,TE,PHI,0,0,0,0,0,0,0,0,3,5,22,1,0,11.2,8.2,9.7
Marvin Jones,WR,DET,0,0,0,0,0,0,0,0,4,5,22,0,0,6.2,2.2,4.2
Kenny Stills,WR,HOU,0,0,0,0,0,0,0,0,3,5,22,0,0,5.2,2.2,3.7
Bennie Fowler,WR,NYG,0,0,0,0,0,0,0,0,2,2,21,0,0,4.1,2.1,3.1
T.J. Hockenson,TE,DET,0,0,0,0,0,0,0,0,1,1,21,0,0,3.1,2.1,2.6
Irv Smith,TE,MIN,0,0,0,0,0,0,0,0,3,3,21,0,0,5.1,2.1,3.6
Malik Turner,WR,SEA,0,0,0,0,0,0,0,0,1,1,21,0,0,3.1,2.1,2.6
James Washington,WR,PIT,0,0,0,0,0,0,0,0,1,6,21,0,0,3.1,2.1,2.6
Zach Ertz,TE,PHI,0,0,0,0,0,0,0,0,2,4,20,0,0,4,2,3
Wayne Gallman,RB,NYG,0,0,0,0,0,0,0,0,1,1,20,0,0,3,2,2.5
Jimmy Graham,TE,GNB,0,0,0,0,0,0,0,0,3,5,20,0,0,5,2,3.5
Vance McDonald,TE,PIT,0,0,0,0,0,0,0,0,3,4,19,0,0,4.9,1.9,3.4
Damiere Byrd,WR,ARI,0,0,0,0,0,0,0,0,2,5,18,0,0,3.8,1.8,2.8
Jacob Hollister,TE,SEA,0,0,0,0,0,0,0,0,2,2,18,0,0,3.8,1.8,2.8
Tajae Sharpe,WR,TEN,0,0,0,0,0,0,0,0,3,3,18,1,0,10.8,7.8,9.3
Luke Stocker,TE,ATL,0,0,0,0,0,0,0,0,1,1,18,0,0,2.8,1.8,2.3
Deonte Harris,WR/RS,NOR,0,0,0,0,0,0,0,0,2,2,17,0,0,3.7,1.7,2.7
Kyle Rudolph,TE,MIN,0,0,0,0,0,0,0,0,3,3,17,0,0,4.7,1.7,3.2
Logan Thomas,TE,DET,0,0,0,0,0,0,0,0,1,1,17,0,0,2.7,1.7,2.2
Fred Brown,WR,DEN,0,0,0,0,0,0,0,0,1,2,16,0,0,2.6,1.6,2.1
Trey Burton,TE,CHI,0,0,0,0,0,0,0,0,1,4,16,0,0,2.6,1.6,2.1
Gerald Everett,TE,LAR,0,0,0,0,0,0,0,0,2,3,15,0,0,3.5,1.5,2.5
Trey Quinn,WR,WAS,0,0,0,0,0,0,0,0,1,3,15,0,0,2.5,1.5,2
Nick Vannett,TE,PIT,0,0,0,0,0,0,0,0,1,2,15,0,0,2.5,1.5,2
Hale Hentges,TE,WAS,0,0,0,0,0,0,0,0,1,1,13,0,0,2.3,1.3,1.8
D.K. Metcalf,WR,SEA,0,0,0,0,0,0,0,0,3,5,13,2,0,16.3,13.3,14.8
Greg Olsen,TE,CAR,0,0,0,0,0,0,0,0,2,2,13,0,0,3.3,1.3,2.3
Kendrick Bourne,WR,SFO,0,0,0,0,0,0,0,0,1,1,12,0,0,2.2,1.2,1.7
Keelan Cole,WR,JAX,0,0,0,0,0,0,0,0,2,2,12,1,0,9.2,7.2,8.2
Kelvin Harmon,WR,WAS,0,0,0,0,0,0,0,0,1,1,12,0,0,2.2,1.2,1.7
Allen Hurns,WR,MIA,0,0,0,0,0,0,0,0,1,1,12,1,0,8.2,7.2,7.7
Jeremy Sprinkle,TE,WAS,0,0,0,0,0,0,0,0,2,2,12,0,0,3.2,1.2,2.2
Jarius Wright,WR,CAR,0,0,0,0,0,0,0,0,2,4,12,0,0,3.2,1.2,2.2
Jordan Akins,TE,HOU,0,0,0,0,0,0,0,0,2,5,11,0,0,3.1,1.1,2.1
A.J. Brown,WR,TEN,0,0,0,0,0,0,0,0,2,3,11,1,0,9.1,7.1,8.1
Antonio Callaway,WR,CLE,0,0,0,0,0,0,0,0,2,3,11,0,0,3.1,1.1,2.1
Seth Devalve,TE,JAX,0,0,0,0,0,0,0,0,1,1,11,0,0,2.1,1.1,1.6
Jaeden Graham,TE,ATL,0,0,0,0,0,0,0,0,1,1,11,0,0,2.1,1.1,1.6
Jeff Heuerman,TE,DEN,0,0,0,0,0,0,0,0,1,1,11,0,0,2.1,1.1,1.6
Marcedes Lewis,TE,GNB,0,0,0,0,0,0,0,0,1,1,11,0,0,2.1,1.1,1.6
Darren Waller,TE,OAK,0,0,0,0,0,0,0,0,2,8,11,1,0,9.1,7.1,8.1
Mike Gesicki,TE,MIA,0,0,0,0,0,0,0,0,2,3,10,0,0,3,1,2
Virgil Green,TE,LAC,0,0,0,0,0,0,0,0,1,1,10,0,0,2,1,1.5
Foster Moreau,TE,OAK,0,0,0,0,0,0,0,0,1,2,10,0,0,2,1,1.5
Austin Carr,WR,NOR,0,0,0,0,0,0,0,0,1,2,9,0,0,1.9,0.9,1.4
Corey Davis,WR,TEN,0,0,0,0,0,0,0,0,2,6,9,0,0,2.9,0.9,1.9
Andy Janovich,FB,DEN,0,0,0,0,0,0,0,0,2,2,9,0,0,2.9,0.9,1.9
Maxx Williams,TE,ARI,0,0,0,0,0,0,0,0,1,1,9,0,0,1.9,0.9,1.4
Larry Fitzgerald,WR,ARI,0,0,0,0,0,0,0,0,2,4,8,0,0,2.8,0.8,1.8
Tyler Higbee,TE,LAR,0,0,0,0,0,0,0,0,1,1,8,0,0,1.8,0.8,1.3
Marqise Lee,WR,JAX,0,0,0,0,0,0,0,0,1,1,8,0,0,1.8,0.8,1.3
DeAndrew White,WR,CAR,0,0,0,0,0,0,0,0,1,1,8,0,0,1.8,0.8,1.3
Geronimo Allison,WR,GNB,0,0,0,0,0,0,0,0,1,3,7,0,0,1.7,0.7,1.2
Chester Rogers,WR,IND,0,0,0,0,0,0,0,0,1,2,7,0,0,1.7,0.7,1.2
Luke Willson,TE,SEA,0,0,0,0,0,0,0,0,1,1,7,0,0,1.7,0.7,1.2
