,player,team,position,pass_yds,pass_tds,pass_int,pass_att,pass_comp,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,source,pname_merge
0,Drew Brees,NOR,QB,384.0,5.0,0.0,38.0,26.0,5.0,-6.0,0.0,0.0,0.0,0.0,nfl_hist,drewbrees
1,J.P. Losman,BUF,QB,157.0,2.0,0.0,15.0,10.0,1.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,jplosman
2,Philip Rivers,SDG,QB,279.0,2.0,0.0,23.0,15.0,3.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,philiprivers
3,Matt Hasselbeck,SEA,QB,243.0,3.0,0.0,28.0,20.0,3.0,32.0,0.0,0.0,0.0,0.0,nfl_hist,matthasselbeck
4,Steve McNai,BAL,QB,283.0,1.0,0.0,27.0,21.0,7.0,12.0,0.0,0.0,0.0,0.0,nfl_hist,stevemcnai
5,Antwaan Randle El,WAS,WR,40.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,85.0,1.0,nfl_hist,antwaanrandleel
6,Jeff Garcia,PHI,QB,164.0,2.0,0.0,23.0,15.0,4.0,7.0,0.0,0.0,0.0,0.0,nfl_hist,jeffgarcia
7,Rex Grossman,CHI,QB,200.0,2.0,0.0,23.0,13.0,3.0,20.0,0.0,0.0,0.0,0.0,nfl_hist,rexgrossman
8,Brett Favre,GNB,QB,293.0,2.0,0.0,34.0,22.0,3.0,-3.0,0.0,0.0,0.0,0.0,nfl_hist,brettfavre
9,Ben Roethlisberge,PIT,QB,225.0,1.0,0.0,21.0,11.0,3.0,4.0,1.0,0.0,0.0,0.0,nfl_hist,benroethlisberge
10,Jay Cutle,DEN,QB,188.0,2.0,0.0,30.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,jaycutle
11,Eli Manning,NYG,QB,172.0,3.0,0.0,33.0,17.0,5.0,7.0,0.0,0.0,0.0,0.0,nfl_hist,elimanning
12,Anthony Wright,CIN,QB,6.0,0.0,0.0,1.0,1.0,3.0,-3.0,0.0,0.0,0.0,0.0,nfl_hist,anthonywright
13,Marc Bulge,STL,QB,356.0,3.0,1.0,55.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,marcbulge
14,Carson Palme,CIN,QB,297.0,2.0,3.0,28.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,carsonpalme
15,Joey Harrington,MIA,QB,190.0,1.0,0.0,30.0,18.0,4.0,4.0,0.0,0.0,0.0,0.0,nfl_hist,joeyharrington
16,Matt Leinart,ARI,QB,232.0,2.0,1.0,34.0,21.0,2.0,-3.0,0.0,0.0,0.0,0.0,nfl_hist,mattleinart
17,David Ca,HOU,QB,140.0,0.0,0.0,23.0,17.0,4.0,6.0,0.0,0.0,0.0,0.0,nfl_hist,davidca
18,Tim Rattay,TAM,QB,83.0,0.0,0.0,13.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,timrattay
19,Derek Anderson,CLE,QB,276.0,1.0,1.0,37.0,21.0,1.0,4.0,0.0,0.0,0.0,0.0,nfl_hist,derekanderson
20,Matt Cassel,NWE,QB,12.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,mattcassel
21,Vince Young,TEN,QB,218.0,0.0,1.0,29.0,19.0,7.0,86.0,1.0,0.0,0.0,0.0,nfl_hist,vinceyoung
22,Aaron Brooks,OAK,QB,199.0,1.0,1.0,39.0,23.0,2.0,11.0,0.0,0.0,0.0,0.0,nfl_hist,aaronbrooks
23,Bruce Gradkowski,TAM,QB,121.0,0.0,0.0,24.0,13.0,2.0,8.0,0.0,0.0,0.0,0.0,nfl_hist,brucegradkowski
24,Jon Kitna,DET,QB,294.0,1.0,3.0,41.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,jonkitna
25,Brad Johnson,MIN,QB,159.0,0.0,1.0,22.0,14.0,5.0,10.0,1.0,0.0,0.0,0.0,nfl_hist,bradjohnson
26,Michael Vick,ATL,QB,155.0,0.0,1.0,23.0,14.0,3.0,5.0,0.0,0.0,0.0,0.0,nfl_hist,michaelvick
27,Chris Weinke,CAR,QB,423.0,1.0,3.0,61.0,34.0,3.0,16.0,0.0,0.0,0.0,0.0,nfl_hist,chrisweinke
28,Chad Pennington,NYJ,QB,182.0,1.0,2.0,35.0,22.0,3.0,17.0,0.0,0.0,0.0,0.0,nfl_hist,chadpennington
29,Peyton Manning,IND,QB,313.0,0.0,1.0,50.0,25.0,1.0,1.0,1.0,0.0,0.0,0.0,nfl_hist,peytonmanning
