,player,team,position,pass_yds,pass_tds,pass_int,pass_att,pass_comp,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,source,pname_merge
0,Tom Brady,NWE,QB,447.0,3.0,0.0,39.0,30.0,2.0,9.0,0.0,0.0,0.0,0.0,nfl_hist,tombrady
1,Derek Ca,OAK,QB,230.0,3.0,0.0,28.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,derekca
2,Johnny Hekke,LAR,P,28.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,johnnyhekke
3,Matthew Stafford,DET,QB,122.0,2.0,0.0,21.0,15.0,3.0,23.0,0.0,0.0,0.0,0.0,nfl_hist,matthewstafford
4,Trevor Siemian,DEN,QB,231.0,4.0,1.0,32.0,22.0,5.0,14.0,0.0,0.0,0.0,0.0,nfl_hist,trevorsiemian
5,Josh McCown,NYJ,QB,166.0,2.0,0.0,24.0,16.0,4.0,31.0,0.0,0.0,0.0,0.0,nfl_hist,joshmccown
6,Alex Smith,KAN,QB,251.0,1.0,0.0,28.0,21.0,4.0,21.0,0.0,0.0,0.0,0.0,nfl_hist,alexsmith
7,Philip Rivers,LAC,QB,331.0,1.0,0.0,39.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,philiprivers
8,Matt Ryan,ATL,QB,252.0,1.0,0.0,28.0,19.0,1.0,8.0,0.0,0.0,0.0,0.0,nfl_hist,mattryan
9,Ben Roethlisberge,PIT,QB,243.0,2.0,0.0,35.0,23.0,2.0,-2.0,0.0,0.0,0.0,0.0,nfl_hist,benroethlisberge
10,Jay Cutle,MIA,QB,230.0,1.0,0.0,33.0,24.0,2.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,jaycutle
11,Drew Brees,NOR,QB,356.0,2.0,0.0,45.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,drewbrees
12,Kirk Cousins,WAS,QB,179.0,1.0,0.0,27.0,18.0,3.0,7.0,0.0,0.0,0.0,0.0,nfl_hist,kirkcousins
13,Joe Flacco,BAL,QB,217.0,2.0,1.0,34.0,25.0,1.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,joeflacco
14,Jameis Winston,TAM,QB,204.0,1.0,0.0,30.0,18.0,1.0,3.0,0.0,0.0,0.0,0.0,nfl_hist,jameiswinston
15,Aaron Rodgers,GNB,QB,343.0,2.0,1.0,50.0,33.0,2.0,8.0,0.0,0.0,0.0,0.0,nfl_hist,aaronrodgers
16,Eli Manning,NYG,QB,239.0,1.0,1.0,32.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,elimanning
17,Jared Goff,LAR,QB,219.0,1.0,1.0,24.0,14.0,3.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,jaredgoff
18,Cam Newton,CAR,QB,228.0,0.0,0.0,32.0,20.0,5.0,27.0,0.0,0.0,0.0,0.0,nfl_hist,camnewton
19,Carson Wentz,PHI,QB,333.0,2.0,1.0,46.0,25.0,4.0,55.0,0.0,0.0,0.0,0.0,nfl_hist,carsonwentz
20,Carson Palme,ARI,QB,332.0,1.0,1.0,36.0,19.0,3.0,6.0,0.0,0.0,0.0,0.0,nfl_hist,carsonpalme
21,Russell Wilson,SEA,QB,198.0,1.0,0.0,39.0,23.0,12.0,34.0,0.0,0.0,0.0,0.0,nfl_hist,russellwilson
22,Tyrod Taylo,BUF,QB,125.0,0.0,0.0,25.0,17.0,8.0,55.0,0.0,0.0,0.0,0.0,nfl_hist,tyrodtaylo
23,Marcus Mariota,TEN,QB,215.0,1.0,1.0,27.0,15.0,6.0,24.0,0.0,0.0,0.0,0.0,nfl_hist,marcusmariota
24,Kevin Hogan,CLE,QB,118.0,1.0,1.0,11.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,nfl_hist,kevinhogan
25,Andy Dalton,CIN,QB,224.0,0.0,0.0,35.0,20.0,2.0,5.0,0.0,0.0,0.0,0.0,nfl_hist,andydalton
26,Mike Glennon,CHI,QB,301.0,1.0,2.0,45.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,mikeglennon
27,Deshaun Watson,HOU,QB,125.0,0.0,0.0,24.0,15.0,5.0,67.0,1.0,0.0,0.0,0.0,nfl_hist,deshaunwatson
