,player,pass_att,pass_comp,pass_yds,pass_tds,pass_int,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,fumble_lost,position,source,nfl_week,year
78,James Proche,0,0,0,0,0,0,0,0,1,14,0,0,WR,football_db,11,2020
79,Byron Pringle,0,0,0,0,0,0,0,0,3,17,0,0,WR,football_db,11,2020
80,Donte Moncrief,0,0,0,0,0,0,0,0,1,15,0,0,WR,football_db,11,2020
81,Allen Lazard,0,0,0,0,0,0,0,0,2,18,0,0,WR,football_db,11,2020
82,Zay Jones,0,0,0,0,0,0,0,0,1,18,0,0,WR,football_db,11,2020
83,Marcus Johnson,0,0,0,0,0,0,0,0,1,14,0,0,WR,football_db,11,2020
84,De'Michael Harris,0,0,0,0,0,2,19,0,1,1,0,0,WR,football_db,11,2020
85,Mecole Hardman,0,0,0,0,0,0,0,0,1,16,0,0,WR,football_db,11,2020
86,Marvin Hall,0,0,0,0,0,0,0,0,3,16,0,0,WR,football_db,11,2020
87,Jakeem Grant,0,0,0,0,0,1,3,0,2,12,0,0,WR,football_db,11,2020
88,Jamison Crowder,0,0,0,0,0,0,0,0,1,16,0,0,WR,football_db,11,2020
89,Chris Conley,0,0,0,0,0,0,0,0,1,13,0,0,WR,football_db,11,2020
90,Antonio Callaway,0,0,0,0,0,0,0,0,1,13,0,0,WR,football_db,11,2020
91,Isaiah Wright,0,0,0,0,0,0,0,0,1,7,0,0,WR,football_db,11,2020
92,Cedrick Wilson,0,0,0,0,0,0,0,0,1,7,0,0,WR,football_db,11,2020
93,Nick Westbrook,0,0,0,0,0,0,0,0,1,7,0,0,WR,football_db,11,2020
94,Greg Ward,0,0,0,0,0,0,0,0,3,9,0,0,WR,football_db,11,2020
95,Auden Tate,0,0,0,0,0,0,0,0,1,5,0,0,WR,football_db,11,2020
96,Jeff Smith,0,0,0,0,0,0,0,0,1,5,0,0,WR,football_db,11,2020
97,Brandon Powell,0,0,0,0,0,1,3,0,0,0,0,0,WR,football_db,11,2020
98,David Moore,0,0,0,0,0,0,0,0,2,5,0,0,WR,football_db,11,2020
99,Olabisi Johnson,0,0,0,0,0,0,0,0,1,9,0,0,WR,football_db,11,2020
100,Andy Isabella,0,0,0,0,0,0,0,0,1,6,0,0,WR,football_db,11,2020
101,Mack Hollins,0,0,0,0,0,0,0,0,1,9,0,0,WR,football_db,11,2020
102,Jalen Guyton,0,0,0,0,0,0,0,0,1,4,0,0,WR,football_db,11,2020
103,Travis Fulgham,0,0,0,0,0,0,0,0,1,8,0,0,WR,football_db,11,2020
104,Alex Erickson,0,0,0,0,0,1,2,0,1,8,0,0,WR,football_db,11,2020
105,Bryan Edwards,0,0,0,0,0,0,0,0,1,1,0,0,WR,football_db,11,2020
106,Devin Duvernay,0,0,0,0,0,0,0,0,1,5,0,0,WR,football_db,11,2020
107,Quintez Cephus,0,0,0,0,0,0,0,0,1,9,0,0,WR,football_db,11,2020
108,Noah Brown,0,0,0,0,0,0,0,0,1,6,0,0,WR,football_db,11,2020
109,Darrius Shepherd,0,0,0,0,0,0,0,0,0,0,0,1,WR,football_db,11,2020
0,Taysom Hill,23,18,233,0,0,10,49,2,0,0,0,1,TE,football_db,11,2020
1,Travis Kelce,1,1,4,0,0,0,0,0,8,127,1,0,TE,football_db,11,2020
2,Mark Andrews,0,0,0,0,0,0,0,0,5,96,1,0,TE,football_db,11,2020
3,Darren Waller,0,0,0,0,0,0,0,0,7,88,1,0,TE,football_db,11,2020
4,Dallas Goedert,0,0,0,0,0,0,0,0,5,77,1,0,TE,football_db,11,2020
5,Robert Tonyan,0,0,0,0,0,0,0,0,5,44,1,0,TE,football_db,11,2020
6,Richard Rodgers,0,0,0,0,0,0,0,0,2,48,1,0,TE,football_db,11,2020
7,Hunter Henry,0,0,0,0,0,0,0,0,4,48,1,0,TE,football_db,11,2020
8,Chris Herndon IV,0,0,0,0,0,0,0,0,2,32,1,0,TE,football_db,11,2020
9,Eric Ebron,0,0,0,0,0,0,0,0,4,36,1,0,TE,football_db,11,2020
10,Jonnu Smith,0,0,0,0,0,0,0,0,4,20,1,0,TE,football_db,11,2020
11,Dalton Schultz,0,0,0,0,0,0,0,0,4,25,1,0,TE,football_db,11,2020
12,Trey Burton,0,0,0,0,0,0,0,0,2,25,1,0,TE,football_db,11,2020
13,Jordan Akins,0,0,0,0,0,0,0,0,5,83,0,0,TE,football_db,11,2020
14,Jason Witten,0,0,0,0,0,0,0,0,1,1,1,0,TE,football_db,11,2020
15,T.J. Hockenson,0,0,0,0,0,0,0,0,4,68,0,0,TE,football_db,11,2020
16,Jack Doyle,0,0,0,0,0,0,0,0,1,6,1,0,TE,football_db,11,2020
17,Dan Arnold,0,0,0,0,0,0,0,0,1,4,1,0,TE,football_db,11,2020
18,Ryan Izzo,0,0,0,0,0,0,0,0,2,59,0,0,TE,football_db,11,2020
19,Noah Fant,0,0,0,0,0,0,0,0,4,55,0,0,TE,football_db,11,2020
20,Mike Gesicki,0,0,0,0,0,0,0,0,4,43,0,0,TE,football_db,11,2020
21,Austin Hooper,0,0,0,0,0,0,0,0,3,33,0,0,TE,football_db,11,2020
22,Anthony Firkser,0,0,0,0,0,0,0,0,4,33,0,0,TE,football_db,11,2020
23,Tyler Eifert,0,0,0,0,0,0,0,0,2,32,0,0,TE,football_db,11,2020
24,Maxx Williams,0,0,0,0,0,0,0,0,2,29,0,0,TE,football_db,11,2020
25,Nick Vannett,0,0,0,0,0,0,0,0,2,24,0,0,TE,football_db,11,2020
26,Jace Sternberger,0,0,0,0,0,0,0,0,3,23,0,0,TE,football_db,11,2020
27,Irv Smith,0,0,0,0,0,0,0,0,2,23,0,0,TE,football_db,11,2020
28,Drew Sample,0,0,0,0,0,0,0,0,2,29,0,0,TE,football_db,11,2020
29,Kyle Rudolph,0,0,0,0,0,0,0,0,3,28,0,0,TE,football_db,11,2020
30,Greg Olsen,0,0,0,0,0,0,0,0,2,20,0,0,TE,football_db,11,2020
31,Rob Gronkowski,0,0,0,0,0,0,0,0,2,25,0,0,TE,football_db,11,2020
32,Darren Fells,0,0,0,0,0,0,0,0,2,29,0,0,TE,football_db,11,2020
33,Gerald Everett,0,0,0,0,0,0,0,0,4,27,0,0,TE,football_db,11,2020
34,Pharaoh Brown,0,0,0,0,0,0,0,0,2,22,0,0,TE,football_db,11,2020
35,Cameron Brate,0,0,0,0,0,0,0,0,3,23,0,0,TE,football_db,11,2020
36,Adam Trautman,0,0,0,0,0,0,0,0,1,19,0,0,TE,football_db,11,2020
37,Jacob Hollister,0,0,0,0,0,0,0,0,2,14,0,0,TE,football_db,11,2020
38,Tyler Higbee,0,0,0,0,0,1,1,0,4,19,0,0,TE,football_db,11,2020
39,Ben Ellefson,0,0,0,0,0,0,0,0,1,10,0,0,TE,football_db,11,2020
40,Will Dissly,0,0,0,0,0,0,0,0,1,10,0,0,TE,football_db,11,2020
41,Derek Carrier,0,0,0,0,0,0,0,0,1,14,0,0,TE,football_db,11,2020
42,Blake Bell,0,0,0,0,0,0,0,0,1,13,0,0,TE,football_db,11,2020
43,Logan Thomas,0,0,0,0,0,1,2,0,2,6,0,0,TE,football_db,11,2020
44,Geoff Swaim,0,0,0,0,0,0,0,0,1,9,0,0,TE,football_db,11,2020
45,Eric Saubert,0,0,0,0,0,0,0,0,1,3,0,0,TE,football_db,11,2020
46,Marcedes Lewis,0,0,0,0,0,0,0,0,1,8,0,0,TE,football_db,11,2020
47,Nick Keizer,0,0,0,0,0,0,0,0,1,5,0,0,TE,football_db,11,2020
48,Jesse James,0,0,0,0,0,0,0,0,1,3,0,0,TE,football_db,11,2020
49,Jared Cook,0,0,0,0,0,0,0,0,1,6,0,0,TE,football_db,11,2020
50,Mo Alie-Cox,0,0,0,0,0,0,0,0,2,16,0,1,TE,football_db,11,2020
0,Deshaun Watson,37,28,344,2,0,6,36,1,0,0,0,0,QB,football_db,11,2020
1,Justin Herbert,49,37,366,3,0,2,11,0,0,0,0,0,QB,football_db,11,2020
2,Jared Goff,51,39,376,3,2,1,0,0,0,0,0,0,QB,football_db,11,2020
3,Kirk Cousins,30,22,314,3,0,1,4,0,0,0,0,1,QB,football_db,11,2020
4,Aaron Rodgers,38,27,311,3,1,3,13,0,0,0,0,1,QB,football_db,11,2020
5,Philip Rivers,36,24,288,3,1,1,-1,0,0,0,0,0,QB,football_db,11,2020
6,Derek Carr,31,23,275,3,1,3,6,0,0,0,0,0,QB,football_db,11,2020
7,Ryan Tannehill,31,22,259,2,1,4,35,0,0,0,0,0,QB,football_db,11,2020
8,Patrick Mahomes,45,34,348,2,1,4,16,0,0,0,0,0,QB,football_db,11,2020
9,Andy Dalton,32,22,203,3,1,3,5,0,1,-3,0,0,QB,football_db,11,2020
10,Russell Wilson,28,23,197,2,0,10,42,0,0,0,0,0,QB,football_db,11,2020
11,Kyler Murray,42,29,269,2,0,5,15,0,0,0,0,0,QB,football_db,11,2020
12,Ben Roethlisberger,46,32,267,2,1,0,0,0,0,0,0,0,QB,football_db,11,2020
13,Cam Newton,40,26,365,1,0,3,6,0,0,0,0,0,QB,football_db,11,2020
14,Carson Wentz,35,21,235,2,2,3,10,0,0,0,0,0,QB,football_db,11,2020
15,Lamar Jackson,29,17,186,1,1,13,51,0,0,0,0,0,QB,football_db,11,2020
16,Joe Flacco,30,15,205,2,1,1,2,0,0,0,0,0,QB,football_db,11,2020
17,Tom Brady,48,26,216,2,2,0,0,0,0,0,0,0,QB,football_db,11,2020
18,Joe Burrow,34,22,203,1,0,2,12,0,0,0,0,1,QB,football_db,11,2020
19,Phillip Walker,34,24,258,1,2,5,-2,0,0,0,0,0,QB,football_db,11,2020
20,Alex Smith,25,17,166,1,1,3,-3,0,0,0,0,0,QB,football_db,11,2020
21,Drew Lock,30,18,270,0,1,2,23,0,0,0,0,0,QB,football_db,11,2020
22,Tua Tagovailoa,20,11,83,1,0,0,0,0,0,0,0,0,QB,football_db,11,2020
23,Matthew Stafford,33,18,178,0,0,4,5,0,0,0,0,0,QB,football_db,11,2020
24,Baker Mayfield,22,12,204,0,0,6,9,0,0,0,0,1,QB,football_db,11,2020
25,Matt Ryan,37,19,232,0,2,0,0,0,0,0,0,0,QB,football_db,11,2020
26,Ryan Fitzpatrick,18,12,117,0,1,2,6,0,0,0,0,0,QB,football_db,11,2020
27,Logan Woodside,1,1,7,0,0,0,0,0,0,0,0,0,QB,football_db,11,2020
28,Mason Rudolph,0,0,0,0,0,3,-4,0,0,0,0,0,QB,football_db,11,2020
29,Jalen Hurts,0,0,0,0,0,1,6,0,0,0,0,0,QB,football_db,11,2020
30,Ryan Finley,10,3,30,0,1,1,19,0,0,0,0,0,QB,football_db,11,2020
31,Jacoby Brissett,0,0,0,0,0,2,9,0,0,0,0,0,QB,football_db,11,2020
32,Jake Luton,37,16,151,0,4,0,0,0,0,0,0,0,QB,football_db,11,2020
