,player,pass_att,pass_comp,pass_yds,pass_tds,pass_int,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,fumble_lost,position,source,nfl_week,year
0,Derrick Henry,0,0,0,0,0,27,178,3,2,7,0,0,RB,football_db,12,2020
1,Antonio Gibson,0,0,0,0,0,20,115,3,5,21,0,0,RB,football_db,12,2020
2,Latavius Murray,0,0,0,0,0,19,124,2,1,2,0,0,RB,football_db,12,2020
3,Nick Chubb,0,0,0,0,0,19,144,1,3,32,0,0,RB,football_db,12,2020
4,James Robinson,0,0,0,0,0,22,128,1,5,31,0,0,RB,football_db,12,2020
5,David Montgomery,0,0,0,0,0,11,103,0,5,40,1,0,RB,football_db,12,2020
6,Kenyan Drake,0,0,0,0,0,22,78,2,3,15,0,0,RB,football_db,12,2020
7,Adrian Peterson,0,0,0,0,0,15,55,2,0,0,0,0,RB,football_db,12,2020
8,Ronald Jones II,0,0,0,0,0,9,66,0,1,37,1,0,RB,football_db,12,2020
9,Wayne Gallman,0,0,0,0,0,24,94,1,3,-3,0,0,RB,football_db,12,2020
10,Cam Akers,0,0,0,0,0,9,84,1,0,0,0,0,RB,football_db,12,2020
11,Jamaal Williams,0,0,0,0,0,17,73,1,0,0,0,0,RB,football_db,12,2020
12,James White,0,0,0,0,0,5,18,2,1,-1,0,0,RB,football_db,12,2020
13,Ito Smith,0,0,0,0,0,12,65,1,4,10,0,0,RB,football_db,12,2020
14,Duke Johnson,0,0,0,0,0,9,37,0,3,43,1,0,RB,football_db,12,2020
15,Austin Ekeler,0,0,0,0,0,14,44,0,11,85,0,0,RB,football_db,12,2020
16,Chris Carson,0,0,0,0,0,8,41,1,2,18,0,0,RB,football_db,12,2020
17,Benjamin Snell,0,0,0,0,0,16,60,0,3,33,0,0,RB,football_db,12,2020
18,Devin Singletary,0,0,0,0,0,11,82,0,3,20,0,1,RB,football_db,12,2020
19,Raheem Mostert,0,0,0,0,0,16,43,1,2,0,0,1,RB,football_db,12,2020
20,Joshua Kelley,0,0,0,0,0,7,35,1,0,0,0,0,RB,football_db,12,2020
21,Aaron Jones,0,0,0,0,0,17,90,0,1,0,0,0,RB,football_db,12,2020
22,Kerryon Johnson,0,0,0,0,0,11,46,0,4,52,0,1,RB,football_db,12,2020
23,Nyheim Hines,0,0,0,0,0,10,29,0,8,66,0,0,RB,football_db,12,2020
24,Frank Gore,0,0,0,0,0,18,74,0,3,12,0,0,RB,football_db,12,2020
25,Gus Edwards,0,0,0,0,0,9,10,1,0,0,0,0,RB,football_db,12,2020
26,Mike Davis,0,0,0,0,0,15,55,0,3,24,0,0,RB,football_db,12,2020
27,Dalvin Cook,0,0,0,0,0,18,61,0,4,21,0,1,RB,football_db,12,2020
28,C.J. Prosise,0,0,0,0,0,5,12,0,1,2,1,1,RB,football_db,12,2020
29,Kareem Hunt,0,0,0,0,0,10,62,0,0,0,0,0,RB,football_db,12,2020
30,Jordan Wilkins,0,0,0,0,0,6,22,0,3,35,0,0,RB,football_db,12,2020
31,DeAndre Washington,0,0,0,0,0,13,49,0,2,11,0,0,RB,football_db,12,2020
32,Zack Moss,0,0,0,0,0,9,59,0,2,9,0,0,RB,football_db,12,2020
33,Alvin Kamara,0,0,0,0,0,11,54,0,1,-2,0,0,RB,football_db,12,2020
34,Brian Hill,0,0,0,0,0,13,55,0,0,0,0,0,RB,football_db,12,2020
35,Royce Freeman,0,0,0,0,0,8,50,0,0,0,0,0,RB,football_db,12,2020
36,Peyton Barber,0,0,0,0,0,11,57,0,0,0,0,0,RB,football_db,12,2020
37,Boston Scott,0,0,0,0,0,2,7,0,5,40,0,0,RB,football_db,12,2020
38,Damien Harris,0,0,0,0,0,14,47,0,0,0,0,0,RB,football_db,12,2020
39,Giovani Bernard,0,0,0,0,0,8,32,0,2,17,0,0,RB,football_db,12,2020
40,Jeffery Wilson,0,0,0,0,0,12,40,0,0,0,0,1,RB,football_db,12,2020
41,Miles Sanders,0,0,0,0,0,6,15,0,2,7,0,0,RB,football_db,12,2020
42,Jerick McKinnon,0,0,0,0,0,3,21,0,2,11,0,0,RB,football_db,12,2020
43,Justice Hill,0,0,0,0,0,9,35,0,2,5,0,0,RB,football_db,12,2020
44,Melvin Gordon,0,0,0,0,0,12,31,0,0,0,0,0,RB,football_db,12,2020
45,Clyde Edwards-Helaire,0,0,0,0,0,11,37,0,1,2,0,0,RB,football_db,12,2020
46,Chase Edmonds,0,0,0,0,0,6,29,0,4,14,0,0,RB,football_db,12,2020
47,Matt Breida,0,0,0,0,0,8,36,0,2,17,0,1,RB,football_db,12,2020
48,Le'Veon Bell,0,0,0,0,0,5,22,0,2,10,0,0,RB,football_db,12,2020
49,Tony Pollard,0,0,0,0,0,4,12,0,2,10,0,0,RB,football_db,12,2020
50,Jeremy McNichols,0,0,0,0,0,8,20,0,0,0,0,0,RB,football_db,12,2020
51,J.D. McKissic,0,0,0,0,0,1,6,0,2,21,0,0,RB,football_db,12,2020
52,Phillip Lindsay,0,0,0,0,0,9,20,0,0,0,0,0,RB,football_db,12,2020
53,Kyle Juszczyk,0,0,0,0,0,2,8,0,2,24,0,0,RB,football_db,12,2020
54,Josh Jacobs,0,0,0,0,0,7,27,0,3,17,0,1,RB,football_db,12,2020
55,Carlos Hyde,0,0,0,0,0,15,22,0,2,7,0,0,RB,football_db,12,2020
56,Leonard Fournette,0,0,0,0,0,3,10,0,3,10,0,0,RB,football_db,12,2020
57,D'Onta Foreman,0,0,0,0,0,4,28,0,0,0,0,0,RB,football_db,12,2020
58,Ezekiel Elliott,0,0,0,0,0,10,32,0,1,7,0,1,RB,football_db,12,2020
59,Trayveon Williams,0,0,0,0,0,1,-2,0,1,13,0,0,RB,football_db,12,2020
60,Jonathan Williams,0,0,0,0,0,1,5,0,4,21,0,1,RB,football_db,12,2020
61,Rodney Smith,0,0,0,0,0,7,18,0,0,0,0,0,RB,football_db,12,2020
62,Ryan Nall,0,0,0,0,0,0,0,0,1,10,0,0,RB,football_db,12,2020
63,Anthony McFarland,0,0,0,0,0,3,9,0,1,17,0,0,RB,football_db,12,2020
64,Dion Lewis,0,0,0,0,0,2,10,0,1,7,0,0,RB,football_db,12,2020
65,Darrell Henderson,0,0,0,0,0,10,19,0,0,0,0,0,RB,football_db,12,2020
66,C.J. Ham,0,0,0,0,0,1,10,0,0,0,0,0,RB,football_db,12,2020
67,Trenton Cannon,0,0,0,0,0,3,17,0,1,1,0,0,RB,football_db,12,2020
68,Khari Blasingame,0,0,0,0,0,0,0,0,1,16,0,0,RB,football_db,12,2020
69,Dwayne Washington,0,0,0,0,0,3,6,0,0,0,0,0,RB,football_db,12,2020
70,Troymaine Pope,0,0,0,0,0,1,-1,0,1,2,0,0,RB,football_db,12,2020
71,Malcolm Perry,0,0,0,0,0,0,0,0,1,8,0,0,RB,football_db,12,2020
72,Samaje Perine,0,0,0,0,0,0,0,0,1,2,0,0,RB,football_db,12,2020
73,Alfred Morris,0,0,0,0,0,4,8,0,0,0,0,0,RB,football_db,12,2020
74,Alexander Mattison,0,0,0,0,0,2,6,0,0,0,0,0,RB,football_db,12,2020
75,Ty Johnson,0,0,0,0,0,2,3,0,1,1,0,0,RB,football_db,12,2020
76,Corey Clement,0,0,0,0,0,1,6,0,0,0,0,0,RB,football_db,12,2020
77,Malcolm Brown,0,0,0,0,0,3,4,0,2,15,0,1,RB,football_db,12,2020
78,Tony Brooks-James,0,0,0,0,0,3,4,0,0,0,0,0,RB,football_db,12,2020
79,Devontae Booker,0,0,0,0,0,5,6,0,1,-1,0,0,RB,football_db,12,2020
80,Josh Adams,0,0,0,0,0,1,1,0,0,0,0,0,RB,football_db,12,2020
81,Patrick Laird,0,0,0,0,0,1,9,0,0,0,0,1,RB,football_db,12,2020
0,Tyreek Hill,0,0,0,0,0,0,0,0,13,269,3,0,WR,football_db,12,2020
1,Will Fuller,0,0,0,0,0,0,0,0,6,171,2,0,WR,football_db,12,2020
2,Jarvis Landry,0,0,0,0,0,0,0,0,8,143,1,0,WR,football_db,12,2020
3,Allen Robinson,0,0,0,0,0,0,0,0,8,74,2,0,WR,football_db,12,2020
4,Justin Jefferson,0,0,0,0,0,0,0,0,7,70,2,0,WR,football_db,12,2020
5,D.K. Metcalf,0,0,0,0,0,0,0,0,10,177,0,0,WR,football_db,12,2020
