,player,pass_att,pass_comp,pass_yds,pass_tds,pass_int,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,fumble_lost,position,source,nfl_week,year
33,Leonard Fournette,0,0,0,0,0,15,52,0,3,19,0,0,RB,football_db,8,2020
34,Brian Hill,0,0,0,0,0,11,55,0,2,9,0,0,RB,football_db,8,2020
35,Darrell Henderson,0,0,0,0,0,8,47,0,1,11,0,0,RB,football_db,8,2020
36,Malcolm Brown,0,0,0,0,0,10,40,0,2,17,0,0,RB,football_db,8,2020
37,Jeremy McNichols,0,0,0,0,0,4,49,0,0,0,0,0,RB,football_db,8,2020
38,Melvin Gordon,0,0,0,0,0,8,26,0,6,21,0,0,RB,football_db,8,2020
39,Cam Akers,0,0,0,0,0,9,35,0,1,19,0,0,RB,football_db,8,2020
40,James White,0,0,0,0,0,2,0,0,2,35,0,0,RB,football_db,8,2020
41,Joshua Kelley,0,0,0,0,0,7,32,0,1,-7,0,0,RB,football_db,8,2020
42,Ronald Jones II,0,0,0,0,0,7,23,0,4,23,0,1,RB,football_db,8,2020
43,Frank Gore,0,0,0,0,0,10,30,0,0,0,0,0,RB,football_db,8,2020
44,D'Onta Foreman,0,0,0,0,0,5,37,0,0,0,0,0,RB,football_db,8,2020
45,Clyde Edwards-Helaire,0,0,0,0,0,6,21,0,3,10,0,0,RB,football_db,8,2020
46,AJ Dillon,0,0,0,0,0,5,21,0,1,16,0,0,RB,football_db,8,2020
47,Devontae Booker,0,0,0,0,0,5,29,0,1,17,0,0,RB,football_db,8,2020
48,Le'Veon Bell,0,0,0,0,0,6,7,0,3,31,0,0,RB,football_db,8,2020
49,Jonathan Taylor,0,0,0,0,0,11,22,0,2,9,0,0,RB,football_db,8,2020
50,D'Andre Swift,0,0,0,0,0,6,1,0,3,22,0,0,RB,football_db,8,2020
51,Lamical Perine,0,0,0,0,0,8,27,0,2,6,0,0,RB,football_db,8,2020
52,Latavius Murray,0,0,0,0,0,8,17,0,3,14,0,0,RB,football_db,8,2020
53,Alfred Morris,0,0,0,0,0,8,28,0,0,0,0,0,RB,football_db,8,2020
54,Kyle Juszczyk,0,0,0,0,0,0,0,0,2,21,0,0,RB,football_db,8,2020
55,Tevin Coleman,0,0,0,0,0,3,20,0,0,0,0,0,RB,football_db,8,2020
56,Corey Clement,0,0,0,0,0,5,24,0,1,4,0,0,RB,football_db,8,2020
57,Rex Burkhead,0,0,0,0,0,6,26,0,1,5,0,0,RB,football_db,8,2020
58,Darrel Williams,0,0,0,0,0,3,19,0,1,7,0,0,RB,football_db,8,2020
59,Jalen Richard,0,0,0,0,0,1,6,0,1,12,0,0,RB,football_db,8,2020
60,Malcolm Perry,0,0,0,0,0,1,-5,0,1,10,0,0,RB,football_db,8,2020
61,Elijhaa Penny,0,0,0,0,0,0,0,0,1,11,0,0,RB,football_db,8,2020
62,Ty Johnson,0,0,0,0,0,3,15,0,1,6,0,0,RB,football_db,8,2020
63,Matt Breida,0,0,0,0,0,4,13,0,0,0,0,0,RB,football_db,8,2020
64,Darwin Thompson,0,0,0,0,0,4,3,0,0,0,0,0,RB,football_db,8,2020
65,Adrian Peterson,0,0,0,0,0,5,7,0,1,5,0,0,RB,football_db,8,2020
66,Qadree Ollison,0,0,0,0,0,1,3,0,0,0,0,0,RB,football_db,8,2020
67,Ryan Nall,0,0,0,0,0,0,0,0,1,2,0,0,RB,football_db,8,2020
68,Anthony McFarland,0,0,0,0,0,1,1,0,0,0,0,0,RB,football_db,8,2020
69,Alexander Mattison,0,0,0,0,0,3,8,0,0,0,0,0,RB,football_db,8,2020
70,D'Ernest Johnson,0,0,0,0,0,2,6,0,1,5,0,0,RB,football_db,8,2020
71,Alec Ingold,0,0,0,0,0,1,3,0,0,0,0,0,RB,football_db,8,2020
72,Travis Homer,0,0,0,0,0,1,4,0,0,0,0,0,RB,football_db,8,2020
73,C.J. Ham,0,0,0,0,0,1,2,0,0,0,0,0,RB,football_db,8,2020
74,Tyler Ervin,0,0,0,0,0,0,0,0,1,7,0,0,RB,football_db,8,2020
75,Michael Burton,0,0,0,0,0,1,1,0,0,0,0,0,RB,football_db,8,2020
76,Khari Blasingame,0,0,0,0,0,0,0,0,1,5,0,0,RB,football_db,8,2020
77,Nick Bellore,0,0,0,0,0,1,5,0,1,9,0,0,RB,football_db,8,2020
0,D.K. Metcalf,0,0,0,0,0,0,0,0,12,161,2,0,WR,football_db,8,2020
1,Davante Adams,0,0,0,0,0,0,0,0,7,53,3,0,WR,football_db,8,2020
2,Tyreek Hill,0,0,0,0,0,0,0,0,4,98,2,0,WR,football_db,8,2020
3,Robert Woods,0,0,0,0,0,2,9,1,7,85,1,0,WR,football_db,8,2020
4,Corey Davis,0,0,0,0,0,0,0,0,8,128,1,0,WR,football_db,8,2020
5,Curtis Samuel,0,0,0,0,0,3,23,1,4,31,1,0,WR,football_db,8,2020
6,Mike Williams,0,0,0,0,0,1,1,0,5,99,1,0,WR,football_db,8,2020
7,Marvin Jones,0,0,0,0,0,0,0,0,3,39,2,0,WR,football_db,8,2020
8,Mecole Hardman,0,0,0,0,0,0,0,0,7,96,1,0,WR,football_db,8,2020
9,Brandon Aiyuk,0,0,0,0,0,0,0,0,8,91,1,0,WR,football_db,8,2020
10,Allen Robinson,0,0,0,0,0,0,0,0,6,87,1,0,WR,football_db,8,2020
11,DaeSean Hamilton,0,0,0,0,0,0,0,0,4,82,1,0,WR,football_db,8,2020
12,Julio Jones,0,0,0,0,0,0,0,0,7,137,0,0,WR,football_db,8,2020
13,Travis Fulgham,0,0,0,0,0,0,0,0,6,78,1,0,WR,football_db,8,2020
14,Demarcus Robinson,0,0,0,0,0,0,0,0,4,63,1,0,WR,football_db,8,2020
15,Darnell Mooney,0,0,0,0,0,0,0,0,5,69,1,0,WR,football_db,8,2020
16,Tyler Boyd,0,0,0,0,0,2,9,0,6,67,1,0,WR,football_db,8,2020
17,Keenan Allen,1,0,0,0,0,0,0,0,9,67,1,0,WR,football_db,8,2020
18,Cooper Kupp,0,0,0,0,0,0,0,0,11,110,0,0,WR,football_db,8,2020
19,Marvin Hall,0,0,0,0,0,0,0,0,4,113,0,0,WR,football_db,8,2020
20,Mike Evans,0,0,0,0,0,0,0,0,5,55,1,0,WR,football_db,8,2020
21,Willie Snead,0,0,0,0,0,0,0,0,5,106,0,0,WR,football_db,8,2020
22,Golden Tate,1,1,18,0,0,0,0,0,2,31,1,0,WR,football_db,8,2020
23,Jalen Reagor,0,0,0,0,0,1,6,0,3,16,1,0,WR,football_db,8,2020
24,David Moore,0,0,0,0,0,2,28,0,3,18,1,0,WR,football_db,8,2020
25,Stefon Diggs,0,0,0,0,0,0,0,0,6,92,0,0,WR,football_db,8,2020
26,Chase Claypool,0,0,0,0,0,0,0,0,5,42,1,1,WR,football_db,8,2020
27,Hunter Renfrow,0,0,0,0,0,0,0,0,4,26,1,0,WR,football_db,8,2020
28,A.J. Brown,0,0,0,0,0,0,0,0,4,24,1,0,WR,football_db,8,2020
29,Miles Boykin,0,0,0,0,0,0,0,0,2,20,1,0,WR,football_db,8,2020
30,Kendrick Bourne,0,0,0,0,0,0,0,0,8,81,0,0,WR,football_db,8,2020
31,Sterling Shepard,0,0,0,0,0,0,0,0,8,74,0,0,WR,football_db,8,2020
32,Anthony Miller,0,0,0,0,0,0,0,0,8,73,0,0,WR,football_db,8,2020
33,Jakobi Meyers,0,0,0,0,0,0,0,0,6,58,0,0,WR,football_db,8,2020
34,Jerry Jeudy,0,0,0,0,0,0,0,0,4,73,0,0,WR,football_db,8,2020
35,Tee Higgins,0,0,0,0,0,2,6,0,6,78,0,0,WR,football_db,8,2020
36,KJ Hamler,0,0,0,0,0,0,0,0,3,13,1,0,WR,football_db,8,2020
37,Auden Tate,0,0,0,0,0,0,0,0,7,65,0,0,WR,football_db,8,2020
38,JuJu Smith-Schuster,0,0,0,0,0,0,0,0,7,67,0,0,WR,football_db,8,2020
39,DeVante Parker,0,0,0,0,0,0,0,0,1,3,1,0,WR,football_db,8,2020
40,Michael Gallup,0,0,0,0,0,0,0,0,7,61,0,0,WR,football_db,8,2020
41,Marquise Brown,0,0,0,0,0,0,0,0,1,3,1,0,WR,football_db,8,2020
42,Darius Slayton,0,0,0,0,0,0,0,0,5,56,0,0,WR,football_db,8,2020
43,D.J. Moore,0,0,0,0,0,0,0,0,2,55,0,0,WR,football_db,8,2020
44,Jarvis Landry,0,0,0,0,0,0,0,0,4,52,0,0,WR,football_db,8,2020
45,Danny Amendola,0,0,0,0,0,0,0,0,3,54,0,0,WR,football_db,8,2020
46,Tre'Quan Smith,0,0,0,0,0,0,0,0,5,43,0,0,WR,football_db,8,2020
47,Calvin Ridley,0,0,0,0,0,0,0,0,3,42,0,0,WR,football_db,8,2020
48,Josh Reynolds,0,0,0,0,0,0,0,0,4,44,0,0,WR,football_db,8,2020
49,Zach Pascal,1,0,0,0,0,0,0,0,3,44,0,0,WR,football_db,8,2020
50,Denzel Mims,0,0,0,0,0,0,0,0,2,42,0,0,WR,football_db,8,2020
51,Robby Anderson,0,0,0,0,0,0,0,0,5,48,0,0,WR,football_db,8,2020
52,Trent Taylor,0,0,0,0,0,0,0,0,3,32,0,0,WR,football_db,8,2020
53,Scott Miller,0,0,0,0,0,1,7,0,3,35,0,0,WR,football_db,8,2020
54,Jaydon Mickens,0,0,0,0,0,0,0,0,5,36,0,0,WR,football_db,8,2020
55,Tyler Lockett,0,0,0,0,0,0,0,0,4,33,0,0,WR,football_db,8,2020
56,CeeDee Lamb,0,0,0,0,0,1,19,0,4,27,0,0,WR,football_db,8,2020
57,Tyler Johnson,0,0,0,0,0,0,0,0,2,35,0,0,WR,football_db,8,2020
58,Marcus Johnson,0,0,0,0,0,0,0,0,2,39,0,0,WR,football_db,8,2020
59,Devin Duvernay,0,0,0,0,0,0,0,0,1,39,0,0,WR,football_db,8,2020
60,Damiere Byrd,0,0,0,0,0,0,0,0,3,39,0,0,WR,football_db,8,2020
61,Braxton Berrios,0,0,0,0,0,0,0,0,8,34,0,0,WR,football_db,8,2020
62,Adam Thielen,0,0,0,0,0,0,0,0,3,27,0,0,WR,football_db,8,2020
63,Malik Taylor,0,0,0,0,0,0,0,0,1,26,0,0,WR,football_db,8,2020
64,Jeff Smith,0,0,0,0,0,0,0,0,3,29,0,0,WR,football_db,8,2020
65,Byron Pringle,0,0,0,0,0,0,0,0,3,22,0,0,WR,football_db,8,2020
66,Van Jefferson,0,0,0,0,0,0,0,0,2,23,0,0,WR,football_db,8,2020
67,Justin Jefferson,0,0,0,0,0,0,0,0,3,26,0,0,WR,football_db,8,2020
68,Russell Gage,0,0,0,0,0,0,0,0,2,25,0,0,WR,football_db,8,2020
69,John Brown,0,0,0,0,0,0,0,0,1,21,0,0,WR,football_db,8,2020
70,Cole Beasley,0,0,0,0,0,0,0,0,2,24,0,0,WR,football_db,8,2020
71,Isaiah Zuber,0,0,0,0,0,0,0,0,1,13,0,0,WR,football_db,8,2020
72,Preston Williams,0,0,0,0,0,0,0,0,2,15,0,0,WR,football_db,8,2020
73,Greg Ward,0,0,0,0,0,1,2,0,3,10,0,0,WR,football_db,8,2020
74,Marquez Valdes-Scantling,0,0,0,0,0,1,4,0,1,19,0,0,WR,football_db,8,2020
75,Equanimeous St. Brown,0,0,0,0,0,0,0,0,1,12,0,0,WR,football_db,8,2020
76,Vyncint Smith,0,0,0,0,0,0,0,0,1,13,0,0,WR,football_db,8,2020
77,Kalif Raymond,0,0,0,0,0,0,0,0,1,11,0,0,WR,football_db,8,2020
78,Rashard Higgins,0,0,0,0,0,0,0,0,1,14,0,0,WR,football_db,8,2020
79,Deonte Harris,0,0,0,0,0,1,-2,0,3,19,0,0,WR,football_db,8,2020
80,A.J. Green,0,0,0,0,0,0,0,0,2,19,0,0,WR,football_db,8,2020
81,Jakeem Grant,0,0,0,0,0,0,0,0,1,15,0,0,WR,football_db,8,2020
82,Isaiah Ford,0,0,0,0,0,0,0,0,1,10,0,0,WR,football_db,8,2020
83,Ashton Dulin,0,0,0,0,0,0,0,0,1,13,0,0,WR,football_db,8,2020
84,Austin Carr,0,0,0,0,0,0,0,0,1,10,0,0,WR,football_db,8,2020
85,Christian Blake,0,0,0,0,0,0,0,0,2,14,0,0,WR,football_db,8,2020
86,Chad Beebe,0,0,0,0,0,0,0,0,1,16,0,0,WR,football_db,8,2020
87,Javon Wims,0,0,0,0,0,0,0,0,1,9,0,0,WR,football_db,8,2020
88,Cedrick Wilson,0,0,0,0,0,2,-11,0,0,0,0,0,WR,football_db,8,2020
89,Darrius Shepherd,0,0,0,0,0,0,0,0,1,6,0,0,WR,football_db,8,2020
90,Henry Ruggs,0,0,0,0,0,1,1,0,2,8,0,0,WR,football_db,8,2020
91,Michael Pittman,0,0,0,0,0,0,0,0,1,6,0,0,WR,football_db,8,2020
92,Cordarrelle Patterson,0,0,0,0,0,1,4,0,2,1,0,0,WR,football_db,8,2020
93,Gunner Olszewski,0,0,0,0,0,1,6,0,0,0,0,0,WR,football_db,8,2020
94,Ray Ray McCloud,0,0,0,0,0,0,0,0,1,6,0,0,WR,football_db,8,2020
95,Tommylee Lewis,0,0,0,0,0,0,0,0,1,5,0,0,WR,football_db,8,2020
96,Juwan Johnson,0,0,0,0,0,0,0,0,1,5,0,0,WR,football_db,8,2020
97,Diontae Johnson,0,0,0,0,0,0,0,0,1,6,0,0,WR,football_db,8,2020
98,T.Y. Hilton,0,0,0,0,0,0,0,0,2,9,0,0,WR,football_db,8,2020
99,Jalen Guyton,0,0,0,0,0,0,0,0,1,3,0,0,WR,football_db,8,2020
100,Amari Cooper,0,0,0,0,0,0,0,0,1,5,0,0,WR,football_db,8,2020
101,Dante Pettis,0,0,0,0,0,0,0,0,0,0,0,1,WR,football_db,8,2020
0,Travis Kelce,0,0,0,0,0,0,0,0,8,109,1,0,TE,football_db,8,2020
1,Taysom Hill,0,0,0,0,0,5,35,0,2,30,1,0,TE,football_db,8,2020
2,Jared Cook,0,0,0,0,0,0,0,0,5,51,1,0,TE,football_db,8,2020
3,Rob Gronkowski,0,0,0,0,0,0,0,0,4,41,1,0,TE,football_db,8,2020
4,Eric Ebron,0,0,0,0,0,0,0,0,4,48,1,0,TE,football_db,8,2020
5,Robert Tonyan,0,0,0,0,0,0,0,0,5,79,0,0,TE,football_db,8,2020
6,Ross Dwelley,0,0,0,0,0,0,0,0,1,16,1,0,TE,football_db,8,2020
7,Jack Doyle,0,0,0,0,0,0,0,0,2,18,1,0,TE,football_db,8,2020
8,Albert Okwuegbunam,0,0,0,0,0,0,0,0,1,9,1,0,TE,football_db,8,2020
9,T.J. Hockenson,0,0,0,0,0,0,0,0,7,65,0,0,TE,football_db,8,2020
10,Evan Engram,0,0,0,0,0,1,9,0,5,61,0,0,TE,football_db,8,2020
11,Trey Burton,0,0,0,0,0,1,2,1,3,9,0,0,TE,football_db,8,2020
12,Dalton Schultz,0,0,0,0,0,0,0,0,6,53,0,0,TE,football_db,8,2020
13,Hayden Hurst,0,0,0,0,0,0,0,0,5,54,0,0,TE,football_db,8,2020
14,Jace Sternberger,0,0,0,0,0,0,0,0,3,46,0,0,TE,football_db,8,2020
15,Noah Fant,0,0,0,0,0,0,0,0,7,47,0,0,TE,football_db,8,2020
16,George Kittle,0,0,0,0,0,0,0,0,2,39,0,0,TE,football_db,8,2020
17,Hunter Henry,0,0,0,0,0,0,0,0,4,33,0,0,TE,football_db,8,2020
18,Anthony Firkser,0,0,0,0,0,0,0,0,2,36,0,0,TE,football_db,8,2020
19,Gerald Everett,0,0,0,0,0,0,0,0,5,32,0,0,TE,football_db,8,2020
20,Cameron Brate,0,0,0,0,0,0,0,0,2,35,0,0,TE,football_db,8,2020
21,Mark Andrews,0,0,0,0,0,0,0,0,3,32,0,0,TE,football_db,8,2020
22,Mo Alie-Cox,0,0,0,0,0,0,0,0,3,37,0,0,TE,football_db,8,2020
23,Jason Witten,0,0,0,0,0,0,0,0,2,21,0,0,TE,football_db,8,2020
24,Darren Waller,0,0,0,0,0,0,0,0,5,27,0,0,TE,football_db,8,2020
25,Ian Thomas,0,0,0,0,0,0,0,0,3,28,0,0,TE,football_db,8,2020
26,Jonnu Smith,0,0,0,0,0,0,0,0,2,29,0,0,TE,football_db,8,2020
27,Jesse James,0,0,0,0,0,0,0,0,1,23,0,0,TE,football_db,8,2020
28,Ryan Izzo,0,0,0,0,0,0,0,0,2,24,0,0,TE,football_db,8,2020
29,Durham Smythe,0,0,0,0,0,0,0,0,2,16,0,0,TE,football_db,8,2020
30,Irv Smith,0,0,0,0,0,0,0,0,1,16,0,0,TE,football_db,8,2020
31,Kyle Rudolph,0,0,0,0,0,0,0,0,1,12,0,0,TE,football_db,8,2020
32,David Njoku,0,0,0,0,0,0,0,0,1,19,0,0,TE,football_db,8,2020
33,Tyler Kroft,0,0,0,0,0,0,0,0,1,11,0,0,TE,football_db,8,2020
34,Tyler Higbee,0,0,0,0,0,0,0,0,2,14,0,0,TE,football_db,8,2020
35,Jimmy Graham,0,0,0,0,0,0,0,0,2,13,0,0,TE,football_db,8,2020
36,Dallas Goedert,0,0,0,0,0,0,0,0,1,15,0,0,TE,football_db,8,2020
37,Will Dissly,0,0,0,0,0,0,0,0,1,17,0,0,TE,football_db,8,2020
38,Harrison Bryant,0,0,0,0,0,0,0,0,3,25,0,1,TE,football_db,8,2020
39,Deon Yelder,0,0,0,0,0,0,0,0,1,5,0,0,TE,football_db,8,2020
40,Levine Toilolo,0,0,0,0,0,0,0,0,1,9,0,0,TE,football_db,8,2020
41,Kaden Smith,0,0,0,0,0,0,0,0,1,6,0,0,TE,football_db,8,2020
42,Chris Manhertz,0,0,0,0,0,0,0,0,1,6,0,0,TE,football_db,8,2020
43,Cole Kmet,0,0,0,0,0,0,0,0,1,2,0,0,TE,football_db,8,2020
44,Nick Keizer,0,0,0,0,0,0,0,0,1,5,0,0,TE,football_db,8,2020
45,Jacob Hollister,0,0,0,0,0,0,0,0,1,6,0,0,TE,football_db,8,2020
46,Josh Hill,0,0,0,0,0,0,0,0,1,7,0,0,TE,football_db,8,2020
47,Mike Gesicki,0,0,0,0,0,0,0,0,1,8,0,0,TE,football_db,8,2020
48,Cethan Carter,0,0,0,0,0,0,0,0,1,2,0,0,TE,football_db,8,2020
49,Chris Herndon IV,0,0,0,0,0,0,0,0,1,3,0,1,TE,football_db,8,2020
0,Patrick Mahomes,42,31,416,5,0,0,0,0,0,0,0,0,QB,football_db,8,2020
1,Russell Wilson,37,27,261,4,0,6,23,0,0,0,0,0,QB,football_db,8,2020
2,Matthew Stafford,42,24,336,3,1,1,10,0,0,0,0,1,QB,football_db,8,2020
3,Aaron Rodgers,41,27,291,3,0,2,9,0,0,0,0,1,QB,football_db,8,2020
4,Philip Rivers,33,23,262,3,0,2,-2,0,0,0,0,0,QB,football_db,8,2020
5,Justin Herbert,43,29,278,3,2,3,21,0,0,0,0,0,QB,football_db,8,2020
6,Drew Lock,41,26,248,3,1,2,-1,0,0,0,0,0,QB,football_db,8,2020
7,Drew Brees,41,31,280,2,0,3,4,0,0,0,0,0,QB,football_db,8,2020
8,Tom Brady,40,28,279,2,0,1,-1,0,0,0,0,0,QB,football_db,8,2020
9,Ryan Tannehill,30,18,233,2,1,2,20,0,0,0,0,0,QB,football_db,8,2020
10,Nick Mullens,25,18,238,2,0,0,0,0,0,0,0,0,QB,football_db,8,2020
11,Joe Burrow,37,26,249,2,0,3,9,0,0,0,0,0,QB,football_db,8,2020
12,Daniel Jones,41,25,256,2,2,3,20,0,0,0,0,0,QB,football_db,8,2020
13,Lamar Jackson,28,13,208,2,2,16,65,0,0,0,0,2,QB,football_db,8,2020
14,Nick Foles,41,28,272,2,1,0,0,0,0,0,0,0,QB,football_db,8,2020
15,Ben Roethlisberger,32,21,182,2,0,0,0,0,0,0,0,0,QB,football_db,8,2020
16,Cam Newton,25,15,174,0,0,9,54,1,0,0,0,1,QB,football_db,8,2020
17,Matt Ryan,30,21,281,0,1,6,27,1,0,0,0,0,QB,football_db,8,2020
18,Jared Goff,61,35,355,1,2,0,0,0,0,0,0,2,QB,football_db,8,2020
19,Derek Carr,24,15,111,1,0,6,41,0,0,0,0,0,QB,football_db,8,2020
20,Teddy Bridgewater,23,15,176,1,1,5,30,0,0,0,0,0,QB,football_db,8,2020
21,Carson Wentz,27,15,123,2,2,4,17,0,0,0,0,2,QB,football_db,8,2020
22,Kirk Cousins,14,11,160,1,0,0,0,0,0,0,0,0,QB,football_db,8,2020
23,Josh Allen,18,11,154,0,1,10,23,1,0,0,0,0,QB,football_db,8,2020
24,Tua Tagovailoa,22,12,93,1,0,2,0,0,0,0,0,1,QB,football_db,8,2020
25,Ben DiNucci,40,21,180,0,0,5,22,0,0,0,0,2,QB,football_db,8,2020
26,Sam Darnold,30,18,133,0,0,4,21,0,0,0,0,0,QB,football_db,8,2020
27,Baker Mayfield,25,12,122,0,0,6,29,0,0,0,0,0,QB,football_db,8,2020
28,Jimmy Garoppolo,16,11,84,0,1,4,4,0,0,0,0,0,QB,football_db,8,2020
29,Phillip Walker,4,1,3,0,0,0,0,0,0,0,0,0,QB,football_db,8,2020
30,Mitchell Trubisky,0,0,0,0,0,1,3,0,0,0,0,0,QB,football_db,8,2020
31,Jalen Hurts,1,1,9,0,0,0,0,0,0,0,0,0,QB,football_db,8,2020
32,Chad Henne,4,3,17,0,0,1,0,0,0,0,0,0,QB,football_db,8,2020
