,player,pass_att,pass_comp,pass_yds,pass_tds,pass_int,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,fumble_lost,position,source,nfl_week,year
64,James White,0,0,0,0,0,0,0,0,2,8,0,0,RB,football_db,10,2020
65,DeAndre Washington,0,0,0,0,0,2,2,0,0,0,0,0,RB,football_db,10,2020
66,Patrick Ricard,0,0,0,0,0,0,0,0,1,2,0,0,RB,football_db,10,2020
67,C.J. Prosise,0,0,0,0,0,0,0,0,1,-2,0,0,RB,football_db,10,2020
68,Artavis Pierce,0,0,0,0,0,3,9,0,0,0,0,0,RB,football_db,10,2020
69,Elijhaa Penny,0,0,0,0,0,1,0,0,0,0,0,0,RB,football_db,10,2020
70,Dare Ogunbowale,0,0,0,0,0,0,0,0,1,5,0,0,RB,football_db,10,2020
71,Gabe Nabers,0,0,0,0,0,0,0,0,1,9,0,0,RB,football_db,10,2020
72,Lamar Miller,0,0,0,0,0,0,0,0,2,6,0,0,RB,football_db,10,2020
73,Alexander Mattison,0,0,0,0,0,2,4,0,0,0,0,0,RB,football_db,10,2020
74,Phillip Lindsay,0,0,0,0,0,4,2,0,0,0,0,0,RB,football_db,10,2020
75,Kyle Juszczyk,0,0,0,0,0,1,5,0,0,0,0,0,RB,football_db,10,2020
76,Kerryon Johnson,0,0,0,0,0,1,3,0,0,0,0,0,RB,football_db,10,2020
77,Justice Hill,0,0,0,0,0,0,0,0,1,3,0,0,RB,football_db,10,2020
78,C.J. Ham,0,0,0,0,0,0,0,0,1,8,0,0,RB,football_db,10,2020
79,Tyler Ervin,0,0,0,0,0,1,0,0,1,3,0,0,RB,football_db,10,2020
80,Peyton Barber,0,0,0,0,0,2,7,0,1,7,0,0,RB,football_db,10,2020
81,Alex Armah,0,0,0,0,0,0,0,0,2,-5,0,0,RB,football_db,10,2020
0,Marquez Valdes-Scantling,0,0,0,0,0,0,0,0,4,149,1,0,WR,football_db,10,2020
1,Willie Snead,0,0,0,0,0,0,0,0,5,64,2,0,WR,football_db,10,2020
2,DeAndre Hopkins,0,0,0,0,0,0,0,0,7,127,1,0,WR,football_db,10,2020
3,Diontae Johnson,0,0,0,0,0,0,0,0,6,116,1,0,WR,football_db,10,2020
4,Chase Claypool,0,0,0,0,0,2,-3,0,4,56,2,0,WR,football_db,10,2020
5,Adam Thielen,0,0,0,0,0,0,0,0,4,43,2,0,WR,football_db,10,2020
6,Tee Higgins,0,0,0,0,0,0,0,0,7,115,1,1,WR,football_db,10,2020
7,Cole Beasley,0,0,0,0,0,0,0,0,11,109,1,0,WR,football_db,10,2020
8,D.J. Moore,0,0,0,0,0,0,0,0,4,96,1,0,WR,football_db,10,2020
9,Marvin Jones,0,0,0,0,0,0,0,0,8,96,1,0,WR,football_db,10,2020
10,Stefon Diggs,0,0,0,0,0,0,0,0,10,93,1,0,WR,football_db,10,2020
11,JuJu Smith-Schuster,0,0,0,0,0,0,0,0,9,77,1,0,WR,football_db,10,2020
12,Justin Jefferson,0,0,0,0,0,0,0,0,8,135,0,0,WR,football_db,10,2020
13,Mike Evans,0,0,0,0,0,0,0,0,6,77,1,0,WR,football_db,10,2020
14,Brandon Aiyuk,0,0,0,0,0,1,-8,0,7,75,1,0,WR,football_db,10,2020
15,Michael Pittman,0,0,0,0,0,1,21,0,7,101,0,0,WR,football_db,10,2020
16,Marvin Hall,0,0,0,0,0,0,0,0,2,61,1,0,WR,football_db,10,2020
17,Jakobi Meyers,1,1,24,1,0,0,0,0,5,59,0,0,WR,football_db,10,2020
18,Davante Adams,0,0,0,0,0,0,0,0,8,66,1,1,WR,football_db,10,2020
19,Terry McLaurin,0,0,0,0,0,1,27,0,7,95,0,1,WR,football_db,10,2020
20,Jakeem Grant,0,0,0,0,0,0,0,0,4,43,1,0,WR,football_db,10,2020
21,Keelan Cole,0,0,0,0,0,0,0,0,5,47,1,0,WR,football_db,10,2020
22,Darius Slayton,0,0,0,0,0,0,0,0,5,93,0,0,WR,football_db,10,2020
23,Josh Reynolds,0,0,0,0,0,0,0,0,8,94,0,0,WR,football_db,10,2020
24,Chris Godwin,0,0,0,0,0,0,0,0,6,92,0,0,WR,football_db,10,2020
25,Keenan Allen,0,0,0,0,0,0,0,0,3,39,1,0,WR,football_db,10,2020
26,DaeSean Hamilton,0,0,0,0,0,0,0,0,4,33,1,1,WR,football_db,10,2020
27,John Brown,0,0,0,0,0,0,0,0,6,72,0,0,WR,football_db,10,2020
28,Tim Patrick,0,0,0,0,0,0,0,0,4,61,0,0,WR,football_db,10,2020
29,Isaiah McKenzie,1,1,12,1,0,0,0,0,1,2,0,0,WR,football_db,10,2020
30,Tyler Lockett,0,0,0,0,0,0,0,0,5,66,0,0,WR,football_db,10,2020
31,Jerry Jeudy,0,0,0,0,0,0,0,0,4,68,0,0,WR,football_db,10,2020
32,Corey Davis,0,0,0,0,0,0,0,0,5,67,0,0,WR,football_db,10,2020
33,Antonio Brown,0,0,0,0,0,1,-3,0,7,69,0,0,WR,football_db,10,2020
34,Isaiah Wright,0,0,0,0,0,0,0,0,6,59,0,0,WR,football_db,10,2020
35,Cam Sims,0,0,0,0,0,0,0,0,4,54,0,0,WR,football_db,10,2020
36,Cooper Kupp,0,0,0,0,0,0,0,0,5,50,0,0,WR,football_db,10,2020
37,KJ Hamler,0,0,0,0,0,0,0,0,4,50,0,0,WR,football_db,10,2020
38,D.J. Chark,0,0,0,0,0,0,0,0,4,56,0,0,WR,football_db,10,2020
39,Golden Tate,0,0,0,0,0,0,0,0,2,44,0,0,WR,football_db,10,2020
40,Steven Sims,0,0,0,0,0,0,0,0,5,46,0,0,WR,football_db,10,2020
41,Sterling Shepard,0,0,0,0,0,0,0,0,6,47,0,0,WR,football_db,10,2020
42,Allen Robinson,0,0,0,0,0,0,0,0,6,43,0,0,WR,football_db,10,2020
43,Jalen Reagor,0,0,0,0,0,0,0,0,4,47,0,0,WR,football_db,10,2020
44,Cordarrelle Patterson,0,0,0,0,0,12,30,0,2,19,0,0,WR,football_db,10,2020
45,T.Y. Hilton,0,0,0,0,0,0,0,0,4,40,0,0,WR,football_db,10,2020
46,Rashard Higgins,0,0,0,0,0,0,0,0,3,48,0,0,WR,football_db,10,2020
47,Devin Duvernay,0,0,0,0,0,0,0,0,3,45,0,0,WR,football_db,10,2020
48,Chris Conley,0,0,0,0,0,0,0,0,4,43,0,0,WR,football_db,10,2020
49,Randall Cobb,0,0,0,0,0,0,0,0,3,41,0,0,WR,football_db,10,2020
50,Tyler Boyd,0,0,0,0,0,0,0,0,6,41,0,0,WR,football_db,10,2020
51,Robert Woods,0,0,0,0,0,1,3,0,5,33,0,0,WR,football_db,10,2020
52,Mike Williams,0,0,0,0,0,0,0,0,2,38,0,0,WR,football_db,10,2020
53,James Washington,0,0,0,0,0,0,0,0,2,30,0,0,WR,football_db,10,2020
54,Greg Ward,0,0,0,0,0,0,0,0,5,39,0,0,WR,football_db,10,2020
55,Freddie Swain,0,0,0,0,0,0,0,0,3,37,0,0,WR,football_db,10,2020
56,Henry Ruggs,0,0,0,0,0,0,0,0,3,31,0,0,WR,football_db,10,2020
57,Hunter Renfrow,0,0,0,0,0,0,0,0,2,30,0,0,WR,football_db,10,2020
58,Zach Pascal,0,0,0,0,0,0,0,0,4,33,0,0,WR,football_db,10,2020
59,DeVante Parker,0,0,0,0,0,0,0,0,2,31,0,0,WR,football_db,10,2020
60,Will Fuller,0,0,0,0,0,0,0,0,5,38,0,0,WR,football_db,10,2020
61,Brandin Cooks,0,0,0,0,0,0,0,0,6,39,0,0,WR,football_db,10,2020
62,Michael Thomas,0,0,0,0,0,0,0,0,2,27,0,0,WR,football_db,10,2020
63,Auden Tate,0,0,0,0,0,0,0,0,2,24,0,0,WR,football_db,10,2020
64,Anthony Miller,0,0,0,0,0,0,0,0,2,28,0,0,WR,football_db,10,2020
65,D.K. Metcalf,0,0,0,0,0,0,0,0,2,28,0,0,WR,football_db,10,2020
66,Jarvis Landry,0,0,0,0,0,0,0,0,3,29,0,0,WR,football_db,10,2020
67,Christian Kirk,0,0,0,0,0,0,0,0,4,27,0,0,WR,football_db,10,2020
68,De'Michael Harris,0,0,0,0,0,0,0,0,1,21,0,0,WR,football_db,10,2020
69,Jalen Guyton,0,0,0,0,0,0,0,0,4,24,0,0,WR,football_db,10,2020
70,A.J. Brown,0,0,0,0,0,0,0,0,1,21,0,0,WR,football_db,10,2020
71,Kendrick Bourne,0,0,0,0,0,0,0,0,4,26,0,0,WR,football_db,10,2020
72,Robby Anderson,0,0,0,0,0,0,0,0,4,21,0,0,WR,football_db,10,2020
73,Donovan Peoples-Jones,0,0,0,0,0,0,0,0,2,16,0,0,WR,football_db,10,2020
74,David Moore,0,0,0,0,0,1,2,0,2,16,0,0,WR,football_db,10,2020
75,Van Jefferson,0,0,0,0,0,0,0,0,1,15,0,0,WR,football_db,10,2020
76,Richie James,0,0,0,0,0,0,0,0,3,26,0,1,WR,football_db,10,2020
77,Andy Isabella,0,0,0,0,0,0,0,0,1,14,0,0,WR,football_db,10,2020
78,Deonte Harris,0,0,0,0,0,0,0,0,4,24,0,1,WR,football_db,10,2020
79,Larry Fitzgerald,0,0,0,0,0,0,0,0,2,13,0,0,WR,football_db,10,2020
80,Bryan Edwards,0,0,0,0,0,0,0,0,1,16,0,0,WR,football_db,10,2020
81,Quintez Cephus,0,0,0,0,0,0,0,0,1,10,0,0,WR,football_db,10,2020
82,Marquise Brown,0,0,0,0,0,0,0,0,2,14,0,0,WR,football_db,10,2020
83,Chad Beebe,0,0,0,0,0,0,0,0,2,16,0,0,WR,football_db,10,2020
84,Danny Amendola,0,0,0,0,0,0,0,0,3,10,0,0,WR,football_db,10,2020
85,Kenny Stills,0,0,0,0,0,0,0,0,1,6,0,0,WR,football_db,10,2020
86,Emmanuel Sanders,0,0,0,0,0,0,0,0,1,5,0,0,WR,football_db,10,2020
87,Curtis Samuel,0,0,0,0,0,3,4,0,3,8,0,0,WR,football_db,10,2020
88,Darnell Mooney,0,0,0,0,0,0,0,0,2,3,0,0,WR,football_db,10,2020
89,Scott Miller,0,0,0,0,0,0,0,0,1,4,0,0,WR,football_db,10,2020
90,Ray Ray McCloud,0,0,0,0,0,1,-1,0,2,4,0,0,WR,football_db,10,2020
91,Austin Mack,0,0,0,0,0,0,0,0,1,9,0,0,WR,football_db,10,2020
92,Zay Jones,0,0,0,0,0,0,0,0,1,6,0,0,WR,football_db,10,2020
93,Mack Hollins,0,0,0,0,0,0,0,0,1,1,0,0,WR,football_db,10,2020
94,Travis Fulgham,0,0,0,0,0,0,0,0,1,8,0,0,WR,football_db,10,2020
95,Cameron Batson,0,0,0,0,0,0,0,0,2,8,0,0,WR,football_db,10,2020
96,Nelson Agholor,0,0,0,0,0,0,0,0,1,8,0,0,WR,football_db,10,2020
97,Dwayne Harris,0,0,0,0,0,0,0,0,0,0,0,1,WR,football_db,10,2020
98,Alex Erickson,0,0,0,0,0,0,0,0,0,0,0,1,WR,football_db,10,2020
0,Rob Gronkowski,0,0,0,0,0,0,0,0,2,51,1,0,TE,football_db,10,2020
1,Hunter Henry,0,0,0,0,0,0,0,0,4,30,1,0,TE,football_db,10,2020
2,Cameron Brate,0,0,0,0,0,0,0,0,3,31,1,0,TE,football_db,10,2020
3,Pharaoh Brown,0,0,0,0,0,0,0,0,2,21,1,0,TE,football_db,10,2020
4,Jonnu Smith,0,0,0,0,0,1,1,1,2,14,0,0,TE,football_db,10,2020
5,Colin Thompson,0,0,0,0,0,0,0,0,1,7,1,0,TE,football_db,10,2020
6,Logan Thomas,0,0,0,0,0,0,0,0,4,66,0,0,TE,football_db,10,2020
7,Durham Smythe,0,0,0,0,0,0,0,0,2,9,1,0,TE,football_db,10,2020
8,Richard Rodgers,0,0,0,0,0,0,0,0,4,60,0,0,TE,football_db,10,2020
9,Jordan Reed,0,0,0,0,0,0,0,0,5,62,0,0,TE,football_db,10,2020
10,Tyler Higbee,0,0,0,0,0,0,0,0,3,60,0,0,TE,football_db,10,2020
11,Mark Andrews,0,0,0,0,0,0,0,0,7,61,0,0,TE,football_db,10,2020
12,Kyle Rudolph,0,0,0,0,0,0,0,0,4,63,0,1,TE,football_db,10,2020
13,Mike Gesicki,0,0,0,0,0,0,0,0,2,40,0,0,TE,football_db,10,2020
14,Darren Waller,0,0,0,0,0,0,0,0,3,37,0,0,TE,football_db,10,2020
15,Robert Tonyan,0,0,0,0,0,0,0,0,3,33,0,0,TE,football_db,10,2020
16,Greg Olsen,0,0,0,0,0,0,0,0,2,33,0,0,TE,football_db,10,2020
17,Taysom Hill,0,0,0,0,0,8,45,0,0,0,0,1,TE,football_db,10,2020
18,Dallas Goedert,0,0,0,0,0,0,0,0,4,33,0,0,TE,football_db,10,2020
19,Eric Ebron,0,0,0,0,0,0,0,0,2,38,0,0,TE,football_db,10,2020
20,Dan Arnold,0,0,0,0,0,0,0,0,4,34,0,0,TE,football_db,10,2020
21,Ryan Izzo,0,0,0,0,0,0,0,0,1,20,0,0,TE,football_db,10,2020
22,Gerald Everett,0,0,0,0,0,0,0,0,2,27,0,0,TE,football_db,10,2020
23,Ross Dwelley,0,0,0,0,0,0,0,0,1,22,0,0,TE,football_db,10,2020
24,Trey Burton,0,0,0,0,0,0,0,0,3,24,0,0,TE,football_db,10,2020
25,Kaden Smith,0,0,0,0,0,0,0,0,2,12,0,0,TE,football_db,10,2020
26,Adam Shaheen,0,0,0,0,0,0,0,0,1,19,0,0,TE,football_db,10,2020
27,Donald Parham,0,0,0,0,0,0,0,0,1,13,0,0,TE,football_db,10,2020
28,Dawson Knox,0,0,0,0,0,0,0,0,2,16,0,0,TE,football_db,10,2020
29,Austin Hooper,0,0,0,0,0,0,0,0,1,11,0,0,TE,football_db,10,2020
30,T.J. Hockenson,0,0,0,0,0,0,0,0,2,13,0,0,TE,football_db,10,2020
31,Troy Fumagalli,0,0,0,0,0,0,0,0,2,12,0,0,TE,football_db,10,2020
32,Darren Fells,0,0,0,0,0,0,0,0,1,15,0,0,TE,football_db,10,2020
33,Noah Fant,0,0,0,0,0,0,0,0,3,18,0,0,TE,football_db,10,2020
34,Evan Engram,0,0,0,0,0,0,0,0,2,15,0,0,TE,football_db,10,2020
35,Tyler Eifert,0,0,0,0,0,0,0,0,2,15,0,0,TE,football_db,10,2020
36,Will Dissly,0,0,0,0,0,0,0,0,1,16,0,0,TE,football_db,10,2020
37,Tyler Conklin,0,0,0,0,0,0,0,0,2,11,0,0,TE,football_db,10,2020
38,Mo Alie-Cox,0,0,0,0,0,0,0,0,3,19,0,0,TE,football_db,10,2020
39,Ian Thomas,0,0,0,0,0,0,0,0,1,7,0,0,TE,football_db,10,2020
40,Drew Sample,0,0,0,0,0,0,0,0,1,9,0,0,TE,football_db,10,2020
41,Cole Kmet,0,0,0,0,0,0,0,0,1,7,0,0,TE,football_db,10,2020
42,Jesse James,0,0,0,0,0,0,0,0,2,9,0,0,TE,football_db,10,2020
43,Jacob Hollister,0,0,0,0,0,0,0,0,1,6,0,0,TE,football_db,10,2020
44,Anthony Firkser,0,0,0,0,0,0,0,0,1,5,0,0,TE,football_db,10,2020
45,Nick Boyle,0,0,0,0,0,0,0,0,1,4,0,0,TE,football_db,10,2020
46,Jordan Akins,0,0,0,0,0,0,0,0,1,5,0,0,TE,football_db,10,2020
0,Ben Roethlisberger,46,27,333,4,0,1,0,0,0,0,0,0,QB,football_db,10,2020
1,Tom Brady,39,28,341,3,0,2,2,1,0,0,0,0,QB,football_db,10,2020
2,Kyler Murray,32,22,245,1,1,11,61,2,0,0,0,0,QB,football_db,10,2020
3,Matthew Stafford,33,24,276,3,0,0,0,0,0,0,0,0,QB,football_db,10,2020
4,Aaron Rodgers,34,24,325,2,1,3,4,1,0,0,0,0,QB,football_db,10,2020
5,Josh Allen,49,32,284,2,2,7,38,0,1,12,1,0,QB,football_db,10,2020
6,Lamar Jackson,34,24,249,2,1,11,55,0,0,0,0,0,QB,football_db,10,2020
7,Justin Herbert,32,20,187,2,1,4,10,1,0,0,0,0,QB,football_db,10,2020
8,Teddy Bridgewater,24,18,136,2,1,3,16,1,0,0,0,0,QB,football_db,10,2020
9,Daniel Jones,28,21,244,0,0,9,64,1,0,0,0,0,QB,football_db,10,2020
10,Kirk Cousins,36,25,292,2,1,1,-1,0,0,0,0,0,QB,football_db,10,2020
11,Tua Tagovailoa,25,15,169,2,0,6,-1,0,0,0,0,0,QB,football_db,10,2020
12,Philip Rivers,39,29,308,1,0,0,0,0,0,0,0,0,QB,football_db,10,2020
13,Cam Newton,17,13,118,1,0,11,21,1,0,0,0,0,QB,football_db,10,2020
14,Deshaun Watson,30,20,163,1,0,8,36,0,0,0,0,0,QB,football_db,10,2020
15,Alex Smith,55,38,390,0,0,2,4,0,0,0,0,0,QB,football_db,10,2020
16,Joe Burrow,40,21,213,1,0,0,0,0,0,0,0,0,QB,football_db,10,2020
17,Ryan Tannehill,27,15,147,1,0,2,9,0,0,0,0,0,QB,football_db,10,2020
18,Nick Mullens,38,24,247,1,2,1,3,0,0,0,0,0,QB,football_db,10,2020
19,Jared Goff,37,27,302,0,0,5,4,0,0,0,0,1,QB,football_db,10,2020
20,Russell Wilson,37,22,248,0,2,8,60,0,0,0,0,1,QB,football_db,10,2020
21,Jake Luton,35,18,169,1,1,0,0,0,0,0,0,0,QB,football_db,10,2020
22,Drew Brees,13,8,76,1,0,1,-1,0,0,0,0,0,QB,football_db,10,2020
23,Carson Wentz,37,21,208,0,0,2,4,0,0,0,0,0,QB,football_db,10,2020
24,Drew Lock,47,23,257,1,4,2,7,0,0,0,0,0,QB,football_db,10,2020
25,Derek Carr,25,16,154,0,0,4,10,0,0,0,0,0,QB,football_db,10,2020
26,Jacoby Brissett,0,0,0,0,0,1,2,1,0,0,0,0,QB,football_db,10,2020
27,Baker Mayfield,20,12,132,0,0,3,1,0,0,0,0,0,QB,football_db,10,2020
28,Jameis Winston,10,6,63,0,0,4,-2,0,0,0,0,0,QB,football_db,10,2020
29,Nick Foles,26,15,106,0,1,1,2,0,0,0,0,0,QB,football_db,10,2020
30,Phillip Walker,4,2,12,0,0,0,0,0,0,0,0,0,QB,football_db,10,2020
31,Jalen Hurts,0,0,0,0,0,2,-1,0,0,0,0,0,QB,football_db,10,2020
32,Blaine Gabbert,0,0,0,0,0,3,0,0,0,0,0,0,QB,football_db,10,2020
33,Tyler Bray,5,1,18,0,0,0,0,0,0,0,0,0,QB,football_db,10,2020
34,C.J. Beathard,1,0,0,0,0,0,0,0,0,0,0,0,QB,football_db,10,2020
