,player,pass_att,pass_comp,pass_yds,pass_tds,pass_int,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,fumble_lost,position,source,nfl_week,year
55,Curtis Samuel,0,0,0,0,0,2,6,0,4,42,0,0,WR,football_db,15,2020
56,Jalen Reagor,0,0,0,0,0,1,-10,0,5,49,0,0,WR,football_db,15,2020
57,D.K. Metcalf,0,0,0,0,0,0,0,0,5,43,0,0,WR,football_db,15,2020
58,Richie James,0,0,0,0,0,0,0,0,4,56,0,1,WR,football_db,15,2020
59,A.J. Green,0,0,0,0,0,0,0,0,2,40,0,0,WR,football_db,15,2020
60,Nelson Agholor,0,0,0,0,0,0,0,0,4,49,0,0,WR,football_db,15,2020
61,Davante Adams,0,0,0,0,0,0,0,0,7,42,0,0,WR,football_db,15,2020
62,Mohamed Sanu,0,0,0,0,0,0,0,0,4,38,0,0,WR,football_db,15,2020
63,Tyler Lockett,0,0,0,0,0,0,0,0,4,34,0,0,WR,football_db,15,2020
64,Cooper Kupp,0,0,0,0,0,0,0,0,5,39,0,0,WR,football_db,15,2020
65,Christian Kirk,0,0,0,0,0,0,0,0,3,33,0,0,WR,football_db,15,2020
66,KeeSean Johnson,0,0,0,0,0,0,0,0,2,38,0,0,WR,football_db,15,2020
67,K.J. Hill,0,0,0,0,0,0,0,0,3,39,0,0,WR,football_db,15,2020
68,Tee Higgins,0,0,0,0,0,0,0,0,3,31,0,0,WR,football_db,15,2020
69,Travis Fulgham,0,0,0,0,0,0,0,0,2,30,0,0,WR,football_db,15,2020
70,Quintez Cephus,0,0,0,0,0,0,0,0,1,36,0,0,WR,football_db,15,2020
71,Lynn Bowden,0,0,0,0,0,1,9,0,6,37,0,0,WR,football_db,15,2020
72,Mike Williams,0,0,0,0,0,0,0,0,2,22,0,0,WR,football_db,15,2020
73,Tre'Quan Smith,0,0,0,0,0,0,0,0,1,25,0,0,WR,football_db,15,2020
74,Cam Sims,0,0,0,0,0,0,0,0,5,26,0,0,WR,football_db,15,2020
75,Demarcus Robinson,0,0,0,0,0,0,0,0,2,27,0,0,WR,football_db,15,2020
76,Breshad Perriman,0,0,0,0,0,0,0,0,1,21,0,0,WR,football_db,15,2020
77,Scott Miller,0,0,0,0,0,0,0,0,3,20,0,0,WR,football_db,15,2020
78,Keelan Cole,0,0,0,0,0,0,0,0,2,22,0,0,WR,football_db,15,2020
79,Damiere Byrd,0,0,0,0,0,0,0,0,3,24,0,0,WR,football_db,15,2020
80,Chad Beebe,0,0,0,0,0,0,0,0,2,21,0,0,WR,football_db,15,2020
81,Robby Anderson,0,0,0,0,0,1,-1,0,2,21,0,0,WR,football_db,15,2020
82,Danny Amendola,0,0,0,0,0,0,0,0,3,20,0,0,WR,football_db,15,2020
83,Isaiah Wright,0,0,0,0,0,0,0,0,2,15,0,0,WR,football_db,15,2020
84,Laquon Treadwell,0,0,0,0,0,0,0,0,1,14,0,0,WR,football_db,15,2020
85,Golden Tate,0,0,0,0,0,0,0,0,2,13,0,0,WR,football_db,15,2020
86,Steven Sims,0,0,0,0,0,0,0,0,1,11,0,0,WR,football_db,15,2020
87,Michael Pittman,0,0,0,0,0,0,0,0,2,19,0,0,WR,football_db,15,2020
88,Tim Patrick,0,0,0,0,0,0,0,0,3,14,0,0,WR,football_db,15,2020
89,David Moore,0,0,0,0,0,1,5,0,2,10,0,0,WR,football_db,15,2020
90,Denzel Mims,0,0,0,0,0,0,0,0,3,18,0,0,WR,football_db,15,2020
91,Anthony Miller,0,0,0,0,0,0,0,0,1,13,0,0,WR,football_db,15,2020
92,Jerry Jeudy,0,0,0,0,0,0,0,0,1,19,0,0,WR,football_db,15,2020
93,Mack Hollins,0,0,0,0,0,0,0,0,2,18,0,0,WR,football_db,15,2020
94,N'Keal Harry,0,0,0,0,0,0,0,0,1,12,0,0,WR,football_db,15,2020
95,Isaiah Ford,0,0,0,0,0,0,0,0,3,18,0,0,WR,football_db,15,2020
96,Gabriel Davis,0,0,0,0,0,0,0,0,2,18,0,0,WR,football_db,15,2020
97,River Cracraft,0,0,0,0,0,0,0,0,2,11,0,0,WR,football_db,15,2020
98,Amari Cooper,0,0,0,0,0,2,-7,0,2,10,0,0,WR,football_db,15,2020
99,Noah Brown,0,0,0,0,0,1,4,0,1,13,0,0,WR,football_db,15,2020
100,Keenan Allen,0,0,0,0,0,1,-1,0,1,17,0,0,WR,football_db,15,2020
101,Brandon Zylstra,0,0,0,0,0,1,1,0,0,0,0,0,WR,football_db,15,2020
102,Cedrick Wilson,1,1,12,0,0,0,0,0,0,0,0,0,WR,football_db,15,2020
103,Freddie Swain,0,0,0,0,0,0,0,0,1,3,0,0,WR,football_db,15,2020
104,JuJu Smith-Schuster,0,0,0,0,0,0,0,0,3,15,0,1,WR,football_db,15,2020
105,Josh Reynolds,0,0,0,0,0,0,0,0,2,9,0,0,WR,football_db,15,2020
106,Hunter Renfrow,0,0,0,0,0,0,0,0,1,4,0,0,WR,football_db,15,2020
107,Brandon Powell,0,0,0,0,0,0,0,0,2,5,0,0,WR,football_db,15,2020
108,Cordarrelle Patterson,0,0,0,0,0,1,3,0,1,4,0,0,WR,football_db,15,2020
109,Isaiah McKenzie,0,0,0,0,0,0,0,0,1,8,0,0,WR,football_db,15,2020
110,Ray Ray McCloud,0,0,0,0,0,0,0,0,1,-2,0,0,WR,football_db,15,2020
111,Zay Jones,0,0,0,0,0,0,0,0,1,9,0,0,WR,football_db,15,2020
112,Collin Johnson,0,0,0,0,0,0,0,0,1,8,0,0,WR,football_db,15,2020
113,KJ Hamler,0,0,0,0,0,0,0,0,1,4,0,0,WR,football_db,15,2020
114,Robert Foster,0,0,0,0,0,0,0,0,1,9,0,0,WR,football_db,15,2020
115,Christian Blake,0,0,0,0,0,0,0,0,1,-1,0,0,WR,football_db,15,2020
116,Braxton Berrios,0,0,0,0,0,0,0,0,2,9,0,0,WR,football_db,15,2020
117,Andre Roberts,0,0,0,0,0,0,0,0,0,0,0,1,WR,football_db,15,2020
0,Darren Waller,0,0,0,0,0,0,0,0,9,150,1,0,TE,football_db,15,2020
1,Travis Kelce,0,0,0,0,0,0,0,0,8,68,1,0,TE,football_db,15,2020
2,Tyler Higbee,0,0,0,0,0,0,0,0,4,67,1,0,TE,football_db,15,2020
3,Hunter Henry,0,0,0,0,0,0,0,0,5,65,1,0,TE,football_db,15,2020
4,Noah Fant,0,0,0,0,0,0,0,0,8,68,1,0,TE,football_db,15,2020
5,Mark Andrews,0,0,0,0,0,0,0,0,5,66,1,0,TE,football_db,15,2020
6,Tyler Conklin,0,0,0,0,0,0,0,0,3,57,1,0,TE,football_db,15,2020
7,Logan Thomas,0,0,0,0,0,0,0,0,13,101,0,0,TE,football_db,15,2020
8,Austin Hooper,0,0,0,0,0,0,0,0,5,41,1,0,TE,football_db,15,2020
9,Dawson Knox,0,0,0,0,0,0,0,0,2,36,1,0,TE,football_db,15,2020
10,Hayden Hurst,0,0,0,0,0,0,0,0,4,21,1,0,TE,football_db,15,2020
11,Robert Tonyan,0,0,0,0,0,0,0,0,3,18,1,0,TE,football_db,15,2020
12,Dalton Schultz,0,0,0,0,0,0,0,0,2,14,1,0,TE,football_db,15,2020
13,Jordan Reed,0,0,0,0,0,0,0,0,2,18,1,0,TE,football_db,15,2020
14,Jacob Hollister,0,0,0,0,0,0,0,0,2,17,1,0,TE,football_db,15,2020
15,Taysom Hill,0,0,0,0,0,2,3,1,0,0,0,0,TE,football_db,15,2020
16,Zach Ertz,0,0,0,0,0,0,0,0,2,69,0,0,TE,football_db,15,2020
17,Jonnu Smith,0,0,0,0,0,0,0,0,5,52,0,0,TE,football_db,15,2020
18,Tyler Eifert,0,0,0,0,0,0,0,0,3,51,0,0,TE,football_db,15,2020
19,Cameron Brate,0,0,0,0,0,0,0,0,4,54,0,0,TE,football_db,15,2020
20,Dan Arnold,0,0,0,0,0,0,0,0,3,54,0,0,TE,football_db,15,2020
21,Jordan Akins,0,0,0,0,0,0,0,0,5,50,0,0,TE,football_db,15,2020
22,Maxx Williams,0,0,0,0,0,0,0,0,1,42,0,0,TE,football_db,15,2020
23,Durham Smythe,0,0,0,0,0,0,0,0,5,40,0,0,TE,football_db,15,2020
24,Chris Herndon IV,0,0,0,0,0,0,0,0,3,48,0,0,TE,football_db,15,2020
25,Evan Engram,0,0,0,0,0,0,0,0,4,46,0,0,TE,football_db,15,2020
26,Hunter Bryant,0,0,0,0,0,0,0,0,1,44,0,0,TE,football_db,15,2020
27,Kahale Warring,0,0,0,0,0,0,0,0,2,32,0,0,TE,football_db,15,2020
28,Irv Smith,0,0,0,0,0,0,0,0,3,37,0,0,TE,football_db,15,2020
29,Dallas Goedert,0,0,0,0,0,0,0,0,4,39,0,0,TE,football_db,15,2020
30,Ian Thomas,0,0,0,0,0,0,0,0,3,29,0,0,TE,football_db,15,2020
31,Luke Stocker,0,0,0,0,0,0,0,0,2,21,0,0,TE,football_db,15,2020
32,David Njoku,0,0,0,0,0,0,0,0,1,22,0,0,TE,football_db,15,2020
33,Foster Moreau,0,0,0,0,0,0,0,0,1,22,0,0,TE,football_db,15,2020
34,Rob Gronkowski,0,0,0,0,0,0,0,0,3,29,0,0,TE,football_db,15,2020
35,Jimmy Graham,0,0,0,0,0,0,0,0,2,25,0,0,TE,football_db,15,2020
36,Anthony Firkser,0,0,0,0,0,0,0,0,1,20,0,0,TE,football_db,15,2020
37,Gerald Everett,0,0,0,0,0,0,0,0,2,28,0,0,TE,football_db,15,2020
38,Ross Dwelley,0,0,0,0,0,0,0,0,2,28,0,0,TE,football_db,15,2020
39,Jared Cook,0,0,0,0,0,0,0,0,2,29,0,0,TE,football_db,15,2020
40,Levine Toilolo,0,0,0,0,0,0,0,0,1,14,0,0,TE,football_db,15,2020
41,Adam Shaheen,0,0,0,0,0,0,0,0,1,15,0,0,TE,football_db,15,2020
42,MyCole Pruitt,0,0,0,0,0,0,0,0,1,10,0,0,TE,football_db,15,2020
43,Cole Kmet,0,0,0,0,0,0,0,0,2,12,0,0,TE,football_db,15,2020
44,Jesse James,0,0,0,0,0,0,0,0,1,11,0,0,TE,football_db,15,2020
45,Jack Doyle,0,0,0,0,0,0,0,0,2,14,0,0,TE,football_db,15,2020
46,Harrison Bryant,0,0,0,0,0,0,0,0,2,19,0,0,TE,football_db,15,2020
47,Pharaoh Brown,0,0,0,0,0,0,0,0,1,11,0,0,TE,football_db,15,2020
48,Blake Bell,0,0,0,0,0,1,2,0,1,10,0,0,TE,football_db,15,2020
49,Mo Alie-Cox,0,0,0,0,0,0,0,0,2,14,0,0,TE,football_db,15,2020
50,Deon Yelder,0,0,0,0,0,0,0,0,1,6,0,0,TE,football_db,15,2020
51,Kaden Smith,0,0,0,0,0,0,0,0,1,0,0,0,TE,football_db,15,2020
52,Drew Sample,0,0,0,0,0,0,0,0,1,4,0,0,TE,football_db,15,2020
53,James O'Shaughnessy,0,0,0,0,0,0,0,0,1,6,0,0,TE,football_db,15,2020
54,Dalton Keene,0,0,0,0,0,0,0,0,1,2,0,0,TE,football_db,15,2020
55,T.J. Hockenson,0,0,0,0,0,1,0,0,2,18,0,1,TE,football_db,15,2020
56,Darrell Daniels,0,0,0,0,0,0,0,0,1,2,0,0,TE,football_db,15,2020
57,Trey Burton,0,0,0,0,0,0,0,0,1,8,0,0,TE,football_db,15,2020
0,Jalen Hurts,44,24,338,3,0,11,63,1,0,0,0,0,QB,football_db,15,2020
1,Ryan Tannehill,27,21,273,3,0,3,21,2,0,0,0,0,QB,football_db,15,2020
2,Josh Allen,40,28,359,2,0,3,33,2,0,0,0,0,QB,football_db,15,2020
3,Kyler Murray,36,27,406,3,1,8,29,1,0,0,0,1,QB,football_db,15,2020
4,Lamar Jackson,22,17,243,3,1,10,35,1,0,0,0,0,QB,football_db,15,2020
5,Matt Ryan,49,34,356,3,0,1,16,0,0,0,0,0,QB,football_db,15,2020
6,Patrick Mahomes,47,26,254,3,0,7,37,0,0,0,0,1,QB,football_db,15,2020
7,Justin Herbert,32,22,314,2,0,4,14,1,0,0,0,0,QB,football_db,15,2020
8,Deshaun Watson,41,33,373,2,0,6,25,0,0,0,0,1,QB,football_db,15,2020
9,Marcus Mariota,28,17,226,1,1,9,88,1,0,0,0,0,QB,football_db,15,2020
10,Tom Brady,45,31,390,2,0,2,-2,0,0,0,0,0,QB,football_db,15,2020
11,Drew Brees,34,15,234,3,1,0,0,0,0,0,0,0,QB,football_db,15,2020
12,Baker Mayfield,32,27,297,2,0,4,11,0,0,0,0,0,QB,football_db,15,2020
13,Kirk Cousins,35,24,271,2,1,3,25,0,0,0,0,0,QB,football_db,15,2020
14,Philip Rivers,28,22,228,2,0,1,-1,0,0,0,0,0,QB,football_db,15,2020
15,Gardner Minshew,29,22,226,2,0,2,9,0,0,0,0,1,QB,football_db,15,2020
16,Andy Dalton,33,19,209,2,0,2,8,0,0,0,0,0,QB,football_db,15,2020
17,Aaron Rodgers,29,20,143,1,0,5,26,1,0,0,0,0,QB,football_db,15,2020
18,Ryan Finley,13,7,89,1,0,10,47,1,0,0,0,0,QB,football_db,15,2020
19,Jared Goff,34,22,209,2,1,1,9,0,0,0,0,0,QB,football_db,15,2020
20,Tua Tagovailoa,26,20,145,0,1,3,9,2,0,0,0,0,QB,football_db,15,2020
21,Matthew Stafford,32,22,252,1,0,2,12,0,0,0,0,0,QB,football_db,15,2020
22,Teddy Bridgewater,35,21,258,0,0,4,26,1,0,0,0,1,QB,football_db,15,2020
23,Mitchell Trubisky,21,15,202,1,1,8,34,0,0,0,0,0,QB,football_db,15,2020
24,Nick Mullens,36,21,219,2,2,1,7,0,0,0,0,1,QB,football_db,15,2020
25,Dwayne Haskins,55,38,295,1,2,3,28,0,0,0,0,0,QB,football_db,15,2020
26,Sam Darnold,31,22,207,1,0,5,18,0,0,0,0,0,QB,football_db,15,2020
