,player,pass_att,pass_comp,pass_yds,pass_tds,pass_int,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,fumble_lost,position,source,nfl_week,year
30,Austin Ekeler,0,0,0,0,0,8,36,0,4,32,0,0,RB,football_db,13,2020
31,Jeffery Wilson,0,0,0,0,0,7,47,0,2,12,0,0,RB,football_db,13,2020
32,Sony Michel,0,0,0,0,0,10,35,0,1,23,0,0,RB,football_db,13,2020
33,Kareem Hunt,0,0,0,0,0,14,33,0,3,24,0,0,RB,football_db,13,2020
34,Derrick Henry,0,0,0,0,0,15,60,0,1,9,0,1,RB,football_db,13,2020
35,Devontae Booker,0,0,0,0,0,16,50,0,1,1,0,0,RB,football_db,13,2020
36,Le'Veon Bell,0,0,0,0,0,11,40,0,2,15,0,0,RB,football_db,13,2020
37,Raheem Mostert,0,0,0,0,0,9,42,0,1,1,0,0,RB,football_db,13,2020
38,Jamaal Williams,0,0,0,0,0,5,26,0,2,10,0,0,RB,football_db,13,2020
39,Darrel Williams,0,0,0,0,0,6,38,0,1,5,0,0,RB,football_db,13,2020
40,Ito Smith,0,0,0,0,0,8,36,0,1,-2,0,0,RB,football_db,13,2020
41,Miles Sanders,0,0,0,0,0,10,31,0,0,0,0,0,RB,football_db,13,2020
42,Chase Edmonds,0,0,0,0,0,6,28,0,2,15,0,0,RB,football_db,13,2020
43,Malcolm Brown,0,0,0,0,0,3,-3,0,1,30,0,0,RB,football_db,13,2020
44,Giovani Bernard,0,0,0,0,0,12,30,0,2,-1,0,0,RB,football_db,13,2020
45,Kalen Ballage,0,0,0,0,0,7,34,0,3,5,0,0,RB,football_db,13,2020
46,Tony Pollard,0,0,0,0,0,8,22,0,1,6,0,0,RB,football_db,13,2020
47,Phillip Lindsay,0,0,0,0,0,14,26,0,0,0,0,0,RB,football_db,13,2020
48,Duke Johnson,0,0,0,0,0,2,8,0,6,24,0,0,RB,football_db,13,2020
49,Mark Ingram,0,0,0,0,0,6,28,0,1,1,0,0,RB,football_db,13,2020
50,Ameer Abdullah,0,0,0,0,0,2,11,0,1,18,0,0,RB,football_db,13,2020
51,Jordan Wilkins,0,0,0,0,0,5,12,0,2,6,0,0,RB,football_db,13,2020
52,Jaylen Samuels,0,0,0,0,0,1,1,0,3,11,0,0,RB,football_db,13,2020
53,Jalen Richard,0,0,0,0,0,4,11,0,1,6,0,0,RB,football_db,13,2020
54,Patrick Ricard,0,0,0,0,0,0,0,0,2,11,0,0,RB,football_db,13,2020
55,Latavius Murray,0,0,0,0,0,5,17,0,2,0,0,0,RB,football_db,13,2020
56,Anthony McFarland,0,0,0,0,0,4,15,0,0,0,0,0,RB,football_db,13,2020
57,Patrick Laird,0,0,0,0,0,3,6,0,2,16,0,0,RB,football_db,13,2020
58,Carlos Hyde,0,0,0,0,0,2,1,0,3,10,0,0,RB,football_db,13,2020
59,Jordan Howard,0,0,0,0,0,4,19,0,0,0,0,0,RB,football_db,13,2020
60,Brian Hill,0,0,0,0,0,5,18,0,0,0,0,0,RB,football_db,13,2020
61,Todd Gurley,0,0,0,0,0,8,16,0,1,4,0,0,RB,football_db,13,2020
62,Antonio Gibson,0,0,0,0,0,2,14,0,0,0,0,0,RB,football_db,13,2020
63,DeeJay Dallas,0,0,0,0,0,0,0,0,2,11,0,0,RB,football_db,13,2020
64,James White,0,0,0,0,0,0,0,0,3,1,0,0,RB,football_db,13,2020
65,Benjamin Snell,0,0,0,0,0,8,5,0,2,5,0,0,RB,football_db,13,2020
66,Boston Scott,0,0,0,0,0,2,9,0,0,0,0,0,RB,football_db,13,2020
67,Theo Riddick,0,0,0,0,0,3,6,0,1,3,0,0,RB,football_db,13,2020
68,Samaje Perine,0,0,0,0,0,3,7,0,0,0,0,0,RB,football_db,13,2020
69,Elijhaa Penny,0,0,0,0,0,2,8,0,0,0,0,0,RB,football_db,13,2020
70,Dare Ogunbowale,0,0,0,0,0,2,7,0,0,0,0,0,RB,football_db,13,2020
71,Zack Moss,0,0,0,0,0,3,9,0,1,5,0,0,RB,football_db,13,2020
72,Dion Lewis,0,0,0,0,0,3,6,0,0,0,0,0,RB,football_db,13,2020
73,Joshua Kelley,0,0,0,0,0,0,0,0,2,3,0,0,RB,football_db,13,2020
74,Kerryon Johnson,0,0,0,0,0,3,3,0,2,8,0,0,RB,football_db,13,2020
75,Jakob Johnson,0,0,0,0,0,0,0,0,1,1,0,0,RB,football_db,13,2020
76,D'Ernest Johnson,0,0,0,0,0,0,0,0,1,5,0,0,RB,football_db,13,2020
77,Alec Ingold,0,0,0,0,0,0,0,0,1,2,0,0,RB,football_db,13,2020
78,Justice Hill,0,0,0,0,0,0,0,0,1,4,0,0,RB,football_db,13,2020
79,Frank Gore,0,0,0,0,0,1,2,0,0,0,0,0,RB,football_db,13,2020
80,Tevin Coleman,0,0,0,0,0,2,-11,0,0,0,0,0,RB,football_db,13,2020
0,Corey Davis,0,0,0,0,0,0,0,0,11,182,1,0,WR,football_db,13,2020
1,Davante Adams,0,0,0,0,0,0,0,0,10,121,2,0,WR,football_db,13,2020
2,Cole Beasley,0,0,0,0,0,0,0,0,9,130,1,0,WR,football_db,13,2020
3,Justin Jefferson,0,0,0,0,0,1,2,0,9,121,1,0,WR,football_db,13,2020
4,Marvin Jones,0,0,0,0,0,0,0,0,8,116,1,0,WR,football_db,13,2020
5,T.Y. Hilton,0,0,0,0,0,0,0,0,8,110,1,0,WR,football_db,13,2020
6,Tim Patrick,0,0,0,0,0,0,0,0,4,44,2,0,WR,football_db,13,2020
7,Jamison Crowder,0,0,0,0,0,0,0,0,5,47,2,0,WR,football_db,13,2020
8,Donovan Peoples-Jones,0,0,0,0,0,0,0,0,2,92,1,0,WR,football_db,13,2020
9,Rashard Higgins,0,0,0,0,0,0,0,0,6,95,1,0,WR,football_db,13,2020
10,Brandon Aiyuk,0,0,0,0,0,0,0,0,5,95,1,0,WR,football_db,13,2020
11,James Washington,0,0,0,0,0,0,0,0,2,80,1,0,WR,football_db,13,2020
12,Michael Gallup,0,0,0,0,0,0,0,0,7,86,1,0,WR,football_db,13,2020
13,Keke Coutee,0,0,0,0,0,0,0,0,8,141,0,0,WR,football_db,13,2020
14,Adam Thielen,0,0,0,0,0,0,0,0,8,75,1,0,WR,football_db,13,2020
15,Henry Ruggs,0,0,0,0,0,0,0,0,3,84,1,1,WR,football_db,13,2020
16,Diontae Johnson,0,0,0,0,0,0,0,0,8,71,1,0,WR,football_db,13,2020
17,Tyler Boyd,1,0,0,0,0,0,0,0,1,72,1,0,WR,football_db,13,2020
18,Laviska Shenault,0,0,0,0,0,2,30,0,3,38,1,0,WR,football_db,13,2020
19,Jarvis Landry,1,1,6,0,0,0,0,0,8,62,1,0,WR,football_db,13,2020
20,Gabriel Davis,0,0,0,0,0,0,0,0,3,68,1,0,WR,football_db,13,2020
21,Quintez Cephus,0,0,0,0,0,0,0,0,2,63,1,0,WR,football_db,13,2020
22,Greg Ward,0,0,0,0,0,0,0,0,3,57,1,0,WR,football_db,13,2020
23,Cordarrelle Patterson,0,0,0,0,0,10,59,1,1,4,0,0,WR,football_db,13,2020
24,DeAndre Hopkins,0,0,0,0,0,0,0,0,8,52,1,0,WR,football_db,13,2020
25,Russell Gage,0,0,0,0,0,0,0,0,4,51,1,0,WR,football_db,13,2020
26,Amari Cooper,0,0,0,0,0,1,10,0,5,43,1,0,WR,football_db,13,2020
27,Michael Thomas,0,0,0,0,0,0,0,0,9,105,0,0,WR,football_db,13,2020
28,Tre'Quan Smith,0,0,0,0,0,1,3,0,3,42,1,0,WR,football_db,13,2020
29,Calvin Ridley,0,0,0,0,0,0,0,0,5,108,0,0,WR,football_db,13,2020
30,Chad Hansen,0,0,0,0,0,0,0,0,5,101,0,0,WR,football_db,13,2020
31,Cam Sims,0,0,0,0,0,0,0,0,5,92,0,0,WR,football_db,13,2020
32,Gunner Olszewski,0,0,0,0,0,0,0,0,1,38,1,0,WR,football_db,13,2020
33,Isaiah McKenzie,0,0,0,0,0,0,0,0,2,31,1,0,WR,football_db,13,2020
34,Julio Jones,0,0,0,0,0,0,0,0,6,94,0,0,WR,football_db,13,2020
35,Stefon Diggs,0,0,0,0,0,0,0,0,10,92,0,0,WR,football_db,13,2020
36,Marquise Brown,0,0,0,0,0,0,0,0,5,39,1,0,WR,football_db,13,2020
37,Miles Boykin,0,0,0,0,0,0,0,0,1,38,1,0,WR,football_db,13,2020
38,Robert Woods,0,0,0,0,0,0,0,0,10,85,0,0,WR,football_db,13,2020
39,D.K. Metcalf,0,0,0,0,0,0,0,0,5,80,0,0,WR,football_db,13,2020
40,Collin Johnson,0,0,0,0,0,0,0,0,4,66,0,0,WR,football_db,13,2020
41,Tyreek Hill,0,0,0,0,0,1,30,0,6,58,0,0,WR,football_db,13,2020
42,Deebo Samuel,0,0,0,0,0,1,3,0,6,73,0,0,WR,football_db,13,2020
43,Allen Robinson,0,0,0,0,0,0,0,0,6,75,0,0,WR,football_db,13,2020
44,Cooper Kupp,0,0,0,0,0,0,0,0,8,73,0,0,WR,football_db,13,2020
45,N'Keal Harry,0,0,0,0,0,0,0,0,2,15,1,0,WR,football_db,13,2020
46,A.J. Brown,0,0,0,0,0,0,0,0,4,87,0,1,WR,football_db,13,2020
47,Cameron Batson,0,0,0,0,0,1,0,0,3,14,1,0,WR,football_db,13,2020
48,Denzel Mims,0,0,0,0,0,0,0,0,2,40,0,0,WR,football_db,13,2020
49,Tyler Lockett,0,0,0,0,0,0,0,0,6,63,0,0,WR,football_db,13,2020
50,Brandin Cooks,0,0,0,0,0,0,0,0,5,65,0,0,WR,football_db,13,2020
51,Danny Amendola,0,0,0,0,0,0,0,0,3,62,0,0,WR,football_db,13,2020
52,Anthony Miller,0,0,0,0,0,1,3,0,5,56,0,0,WR,football_db,13,2020
53,Allen Lazard,0,0,0,0,0,0,0,0,3,50,0,0,WR,football_db,13,2020
54,Tee Higgins,0,0,0,0,0,0,0,0,5,56,0,0,WR,football_db,13,2020
55,Lynn Bowden,0,0,0,0,0,1,11,0,4,41,0,0,WR,football_db,13,2020
56,Mike Williams,0,0,0,0,0,0,0,0,4,43,0,0,WR,football_db,13,2020
57,Sterling Shepard,0,0,0,0,0,0,0,0,1,22,0,0,WR,football_db,13,2020
58,Hunter Renfrow,0,0,0,0,0,0,0,0,4,47,0,0,WR,football_db,13,2020
59,Jalen Reagor,0,0,0,0,0,1,11,0,1,34,0,0,WR,football_db,13,2020
60,Michael Pittman,0,0,0,0,0,0,0,0,5,46,0,0,WR,football_db,13,2020
61,Darnell Mooney,0,0,0,0,0,0,0,0,4,43,0,0,WR,football_db,13,2020
62,CeeDee Lamb,0,0,0,0,0,0,0,0,6,46,0,0,WR,football_db,13,2020
63,Jakeem Grant,0,0,0,0,0,0,0,0,2,42,0,0,WR,football_db,13,2020
64,D.J. Chark,0,0,0,0,0,0,0,0,2,41,0,0,WR,football_db,13,2020
65,Noah Brown,0,0,0,0,0,0,0,0,3,40,0,0,WR,football_db,13,2020
66,Keenan Allen,0,0,0,0,0,0,0,0,5,48,0,0,WR,football_db,13,2020
67,Sammy Watkins,0,0,0,0,0,0,0,0,4,35,0,0,WR,football_db,13,2020
68,Golden Tate,0,0,0,0,0,0,0,0,4,30,0,0,WR,football_db,13,2020
69,Mohamed Sanu,0,0,0,0,0,0,0,0,2,36,0,0,WR,football_db,13,2020
70,Emmanuel Sanders,0,0,0,0,0,0,0,0,5,39,0,0,WR,football_db,13,2020
71,Demarcus Robinson,0,0,0,0,0,0,0,0,2,39,0,0,WR,football_db,13,2020
72,DeVante Parker,0,0,0,0,0,0,0,0,4,35,0,0,WR,football_db,13,2020
73,Jalen Guyton,0,0,0,0,0,0,0,0,2,38,0,0,WR,football_db,13,2020
74,Chase Claypool,0,0,0,0,0,0,0,0,2,38,0,0,WR,football_db,13,2020
75,Kendrick Bourne,0,0,0,0,0,0,0,0,4,35,0,0,WR,football_db,13,2020
76,Braxton Berrios,0,0,0,0,0,0,0,0,2,33,0,0,WR,football_db,13,2020
77,Nelson Agholor,0,0,0,0,0,0,0,0,4,38,0,0,WR,football_db,13,2020
78,JuJu Smith-Schuster,0,0,0,0,0,0,0,0,7,28,0,0,WR,football_db,13,2020
79,Josh Reynolds,0,0,0,0,0,0,0,0,1,21,0,0,WR,football_db,13,2020
80,Breshad Perriman,0,0,0,0,0,0,0,0,1,22,0,0,WR,football_db,13,2020
81,KeeSean Johnson,0,0,0,0,0,0,0,0,4,27,0,0,WR,football_db,13,2020
82,Van Jefferson,0,0,0,0,0,0,0,0,4,27,0,0,WR,football_db,13,2020
83,KJ Hamler,0,0,0,0,0,2,13,0,2,16,0,0,WR,football_db,13,2020
84,Javon Wims,0,0,0,0,0,0,0,0,1,13,0,0,WR,football_db,13,2020
85,Malik Taylor,0,0,0,0,0,0,0,0,1,14,0,0,WR,football_db,13,2020
86,Darius Slayton,0,0,0,0,0,0,0,0,1,14,0,0,WR,football_db,13,2020
87,Steven Sims,0,0,0,0,0,0,0,0,4,17,0,0,WR,football_db,13,2020
88,Zach Pascal,0,0,0,0,0,0,0,0,1,11,0,0,WR,football_db,13,2020
89,Jakobi Meyers,0,0,0,0,0,0,0,0,2,15,0,0,WR,football_db,13,2020
90,Terry McLaurin,0,0,0,0,0,0,0,0,2,14,0,0,WR,football_db,13,2020
91,Tommylee Lewis,0,0,0,0,0,1,16,0,0,0,0,0,WR,football_db,13,2020
92,Mecole Hardman,0,0,0,0,0,0,0,0,1,15,0,0,WR,football_db,13,2020
93,Alex Erickson,0,0,0,0,0,0,0,0,2,17,0,0,WR,football_db,13,2020
94,Tyrie Cleveland,0,0,0,0,0,0,0,0,1,11,0,0,WR,football_db,13,2020
95,Damiere Byrd,0,0,0,0,0,0,0,0,2,16,0,0,WR,football_db,13,2020
96,Chad Beebe,0,0,0,0,0,0,0,0,2,10,0,0,WR,football_db,13,2020
97,Isaiah Wright,0,0,0,0,0,0,0,0,1,5,0,0,WR,football_db,13,2020
98,Marquez Valdes-Scantling,0,0,0,0,0,1,-4,0,0,0,0,0,WR,football_db,13,2020
99,Equanimeous St. Brown,0,0,0,0,0,0,0,0,1,7,0,0,WR,football_db,13,2020
100,Brandon Powell,0,0,0,0,0,0,0,0,1,9,0,0,WR,football_db,13,2020
101,David Moore,0,0,0,0,0,0,0,0,1,6,0,0,WR,football_db,13,2020
102,Donte Moncrief,0,0,0,0,0,1,4,0,0,0,0,0,WR,football_db,13,2020
103,Ray Ray McCloud,0,0,0,0,0,0,0,0,2,4,0,0,WR,football_db,13,2020
104,Christian Kirk,0,0,0,0,0,0,0,0,1,2,0,0,WR,football_db,13,2020
105,Tyron Johnson,0,0,0,0,0,0,0,0,1,1,0,0,WR,football_db,13,2020
106,Jerry Jeudy,0,0,0,0,0,0,0,0,1,5,0,0,WR,football_db,13,2020
107,Andy Isabella,0,0,0,0,0,0,0,0,2,7,0,0,WR,football_db,13,2020
108,Adam Humphries,0,0,0,0,0,0,0,0,1,9,0,0,WR,football_db,13,2020
109,Mack Hollins,0,0,0,0,0,0,0,0,1,7,0,0,WR,football_db,13,2020
110,K.J. Hill,0,0,0,0,0,0,0,0,1,7,0,0,WR,football_db,13,2020
111,De'Michael Harris,0,0,0,0,0,1,-3,0,0,0,0,0,WR,football_db,13,2020
112,Devin Duvernay,0,0,0,0,0,0,0,0,1,2,0,0,WR,football_db,13,2020
113,Chris Conley,0,0,0,0,0,0,0,0,2,12,0,1,WR,football_db,13,2020
114,Keelan Cole,0,0,0,0,0,0,0,0,1,7,0,0,WR,football_db,13,2020
115,C.J. Board,0,0,0,0,0,0,0,0,1,-2,0,0,WR,football_db,13,2020
116,Nsimba Webster,0,0,0,0,0,0,0,0,0,0,0,1,WR,football_db,13,2020
0,Darren Waller,0,0,0,0,0,0,0,0,13,200,2,0,TE,football_db,13,2020
1,Taysom Hill,37,27,232,2,0,14,83,0,0,0,0,1,TE,football_db,13,2020
2,Travis Kelce,0,0,0,0,0,0,0,0,8,136,1,0,TE,football_db,13,2020
3,Dan Arnold,0,0,0,0,0,0,0,0,2,61,2,0,TE,football_db,13,2020
4,Logan Thomas,0,0,0,0,0,0,0,0,9,98,1,0,TE,football_db,13,2020
5,MyCole Pruitt,0,0,0,0,0,0,0,0,1,22,1,0,TE,football_db,13,2020
6,Mike Gesicki,0,0,0,0,0,0,0,0,9,88,1,0,TE,football_db,13,2020
7,Robert Tonyan,0,0,0,0,0,0,0,0,4,39,1,0,TE,football_db,13,2020
8,Jordan Reed,0,0,0,0,0,0,0,0,3,32,1,0,TE,football_db,13,2020
9,Cole Kmet,0,0,0,0,0,0,0,0,5,37,1,0,TE,football_db,13,2020
10,Dawson Knox,0,0,0,0,0,0,0,0,4,27,1,0,TE,football_db,13,2020
11,T.J. Hockenson,0,0,0,0,0,0,0,0,7,84,0,0,TE,football_db,13,2020
12,Tyler Higbee,0,0,0,0,0,0,0,0,4,24,1,0,TE,football_db,13,2020
13,Jared Cook,0,0,0,0,0,0,0,0,3,28,1,0,TE,football_db,13,2020
14,Jesse James,0,0,0,0,0,0,0,0,1,9,1,0,TE,football_db,13,2020
15,Dallas Goedert,0,0,0,0,0,0,0,0,5,66,0,0,TE,football_db,13,2020
16,Eric Ebron,0,0,0,0,0,0,0,0,7,68,0,0,TE,football_db,13,2020
17,Anthony Firkser,0,0,0,0,0,0,0,0,5,51,0,0,TE,football_db,13,2020
18,Noah Fant,0,0,0,0,0,0,0,0,4,57,0,0,TE,football_db,13,2020
19,Dalton Schultz,0,0,0,0,0,0,0,0,4,44,0,0,TE,football_db,13,2020
20,Drew Sample,0,0,0,0,0,0,0,0,7,49,0,0,TE,football_db,13,2020
21,James O'Shaughnessy,0,0,0,0,0,0,0,0,4,41,0,0,TE,football_db,13,2020
22,Gerald Everett,0,0,0,0,0,0,0,0,6,44,0,0,TE,football_db,13,2020
23,Tyler Eifert,0,0,0,0,0,0,0,0,6,45,0,0,TE,football_db,13,2020
24,Charlie Woerner,0,0,0,0,0,0,0,0,2,33,0,0,TE,football_db,13,2020
25,Marcedes Lewis,0,0,0,0,0,0,0,0,1,36,0,0,TE,football_db,13,2020
26,Ryan Griffin,0,0,0,0,0,0,0,0,2,31,0,0,TE,football_db,13,2020
27,Zach Ertz,0,0,0,0,0,0,0,0,2,31,0,0,TE,football_db,13,2020
28,Evan Engram,0,0,0,0,0,0,0,0,4,32,0,0,TE,football_db,13,2020
29,Donald Parham,0,0,0,0,0,0,0,0,2,21,0,0,TE,football_db,13,2020
30,Austin Hooper,0,0,0,0,0,0,0,0,2,24,0,0,TE,football_db,13,2020
31,Jacob Hollister,0,0,0,0,0,0,0,0,3,20,0,0,TE,football_db,13,2020
32,Ross Dwelley,0,0,0,0,0,0,0,0,2,29,0,0,TE,football_db,13,2020
33,Will Dissly,0,0,0,0,0,0,0,0,4,28,0,0,TE,football_db,13,2020
34,Mo Alie-Cox,0,0,0,0,0,0,0,0,3,23,0,0,TE,football_db,13,2020
35,Luke Willson,0,0,0,0,0,0,0,0,1,12,0,0,TE,football_db,13,2020
36,Durham Smythe,0,0,0,0,0,0,0,0,2,16,0,0,TE,football_db,13,2020
37,Nick Keizer,0,0,0,0,0,0,0,0,1,15,0,0,TE,football_db,13,2020
38,Jack Doyle,0,0,0,0,0,0,0,0,1,12,0,0,TE,football_db,13,2020
39,Tyler Conklin,0,0,0,0,0,0,0,0,1,10,0,0,TE,football_db,13,2020
40,Trey Burton,0,0,0,0,0,0,0,0,1,11,0,0,TE,football_db,13,2020
41,Jordan Akins,0,0,0,0,0,0,0,0,2,10,0,0,TE,football_db,13,2020
42,Nick Vannett,0,0,0,0,0,0,0,0,2,7,0,0,TE,football_db,13,2020
43,Adam Trautman,0,0,0,0,0,0,0,0,3,9,0,0,TE,football_db,13,2020
44,Kaden Smith,0,0,0,0,0,0,0,0,1,3,0,0,TE,football_db,13,2020
45,David Njoku,0,0,0,0,0,0,0,0,1,5,0,0,TE,football_db,13,2020
46,Ryan Izzo,0,0,0,0,0,0,0,0,1,6,0,0,TE,football_db,13,2020
47,Hayden Hurst,0,0,0,0,0,0,0,0,1,9,0,0,TE,football_db,13,2020
48,Hunter Henry,0,0,0,0,0,0,0,0,1,5,0,0,TE,football_db,13,2020
49,Blake Bell,0,0,0,0,0,0,0,0,1,2,0,0,TE,football_db,13,2020
50,Stephen Anderson,0,0,0,0,0,0,0,0,1,6,0,0,TE,football_db,13,2020
0,Josh Allen,40,32,375,4,0,6,11,0,0,0,0,1,QB,football_db,13,2020
1,Derek Carr,47,28,381,3,1,2,5,1,0,0,0,0,QB,football_db,13,2020
2,Baker Mayfield,33,25,334,4,0,4,5,0,1,6,0,1,QB,football_db,13,2020
3,Ryan Tannehill,45,29,389,3,1,0,0,0,0,0,0,0,QB,football_db,13,2020
4,Matthew Stafford,42,27,402,3,1,2,0,0,0,0,0,0,QB,football_db,13,2020
5,Aaron Rodgers,34,25,295,3,0,4,-3,0,0,0,0,0,QB,football_db,13,2020
6,Lamar Jackson,17,12,107,2,1,13,94,1,0,0,0,0,QB,football_db,13,2020
7,Kirk Cousins,43,28,305,3,1,3,12,0,0,0,0,1,QB,football_db,13,2020
8,Nick Mullens,39,26,316,3,2,0,0,0,0,0,0,0,QB,football_db,13,2020
9,Jared Goff,47,37,351,1,0,4,1,1,0,0,0,0,QB,football_db,13,2020
10,Sam Darnold,23,14,186,2,1,3,26,1,0,0,0,2,QB,football_db,13,2020
11,Cam Newton,19,12,69,1,0,14,48,2,0,0,0,0,QB,football_db,13,2020
12,Philip Rivers,35,27,285,2,0,2,-2,0,0,0,0,0,QB,football_db,13,2020
13,Ben Roethlisberger,53,33,305,2,1,1,0,0,0,0,0,0,QB,football_db,13,2020
14,Kyler Murray,39,21,173,3,1,5,15,0,0,0,0,1,QB,football_db,13,2020
15,Andy Dalton,48,31,285,2,1,1,2,0,0,0,0,0,QB,football_db,13,2020
16,Patrick Mahomes,40,25,318,1,0,4,26,0,0,0,0,0,QB,football_db,13,2020
17,Deshaun Watson,38,26,341,0,1,7,38,1,0,0,0,1,QB,football_db,13,2020
18,Russell Wilson,43,27,263,1,1,7,45,0,0,0,0,1,QB,football_db,13,2020
19,Tua Tagovailoa,39,26,296,1,0,3,3,0,0,0,0,0,QB,football_db,13,2020
20,Alex Smith,46,31,296,1,0,0,0,0,0,0,0,0,QB,football_db,13,2020
21,Mitchell Trubisky,34,26,267,1,0,3,6,0,0,0,0,1,QB,football_db,13,2020
22,Matt Ryan,39,19,273,1,0,0,0,0,0,0,0,1,QB,football_db,13,2020
23,Drew Lock,28,15,151,2,2,2,9,0,0,0,0,0,QB,football_db,13,2020
24,Mike Glennon,42,28,280,1,2,3,9,0,0,0,0,1,QB,football_db,13,2020
25,Colt McCoy,22,13,105,1,1,2,2,0,0,0,0,0,QB,football_db,13,2020
26,Jalen Hurts,12,5,109,1,1,5,29,0,0,0,0,0,QB,football_db,13,2020
27,Brandon Allen,19,11,153,1,1,2,3,0,0,0,0,0,QB,football_db,13,2020
28,Jarrett Stidham,3,2,61,1,0,2,-2,0,0,0,0,0,QB,football_db,13,2020
29,Carson Wentz,15,6,79,0,0,3,18,0,0,0,0,0,QB,football_db,13,2020
30,Justin Herbert,53,26,209,0,2,0,0,0,0,0,0,0,QB,football_db,13,2020
31,Jacoby Brissett,0,0,0,0,0,2,1,0,0,0,0,0,QB,football_db,13,2020
32,Ryan Finley,7,6,40,0,1,0,0,0,0,0,0,0,QB,football_db,13,2020
