,player,team,position,pass_yds,pass_tds,pass_int,pass_att,pass_comp,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,source,pname_merge
0,Kurt Warne,STL,QB,342.0,4.0,0.0,23.0,17.0,1.0,3.0,0.0,0.0,0.0,0.0,nfl_hist,kurtwarne
1,Steve McNai,TEN,QB,244.0,3.0,0.0,17.0,11.0,2.0,10.0,0.0,0.0,0.0,0.0,nfl_hist,stevemcnai
2,Todd Bouman,MIN,QB,200.0,2.0,1.0,15.0,11.0,1.0,4.0,0.0,0.0,0.0,0.0,nfl_hist,toddbouman
3,Neil O'Donnell,TEN,QB,28.0,0.0,0.0,2.0,2.0,4.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,neilodonnell
4,Kelly Holcomb,CLE,QB,114.0,1.0,0.0,12.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,kellyholcomb
5,Jeff Garcia,SFO,QB,189.0,2.0,0.0,27.0,19.0,4.0,18.0,0.0,0.0,0.0,0.0,nfl_hist,jeffgarcia
6,Donovan McNabb,PHI,QB,269.0,2.0,1.0,26.0,18.0,9.0,41.0,0.0,0.0,0.0,0.0,nfl_hist,donovanmcnabb
7,Brett Favre,GNB,QB,362.0,3.0,0.0,42.0,24.0,2.0,5.0,1.0,0.0,0.0,0.0,nfl_hist,brettfavre
8,Aaron Brooks,NOR,QB,330.0,3.0,1.0,40.0,26.0,5.0,18.0,0.0,0.0,0.0,0.0,nfl_hist,aaronbrooks
9,Brad Johnson,TAM,QB,231.0,0.0,0.0,33.0,26.0,3.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,bradjohnson
10,Jay Fiedle,MIA,QB,176.0,1.0,0.0,28.0,18.0,4.0,2.0,0.0,0.0,0.0,0.0,nfl_hist,jayfiedle
11,Tom Brady,NWE,QB,213.0,0.0,0.0,28.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,tombrady
12,Charlie Batch,DET,QB,214.0,0.0,0.0,28.0,18.0,3.0,12.0,0.0,0.0,0.0,0.0,nfl_hist,charliebatch
13,Rich Gannon,OAK,QB,302.0,3.0,2.0,45.0,29.0,7.0,30.0,0.0,0.0,0.0,0.0,nfl_hist,richgannon
14,Jake Plumme,ARI,QB,249.0,1.0,0.0,38.0,22.0,4.0,16.0,0.0,0.0,0.0,0.0,nfl_hist,jakeplumme
15,Elvis Grbac,BAL,QB,268.0,2.0,1.0,39.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,elvisgrbac
16,Chris Weinke,CAR,QB,161.0,0.0,0.0,19.0,11.0,2.0,7.0,2.0,0.0,0.0,0.0,nfl_hist,chrisweinke
17,Peyton Manning,IND,QB,310.0,2.0,1.0,48.0,27.0,1.0,9.0,0.0,0.0,0.0,0.0,nfl_hist,peytonmanning
18,Quincy Carte,DAL,QB,130.0,1.0,1.0,14.0,7.0,7.0,5.0,0.0,0.0,0.0,0.0,nfl_hist,quincycarte
19,Trent Green,KAN,QB,213.0,1.0,1.0,35.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,trentgreen
20,Chris Chandle,ATL,QB,123.0,0.0,1.0,18.0,14.0,3.0,21.0,0.0,0.0,0.0,0.0,nfl_hist,chrischandle
21,Tony Banks,WAS,QB,216.0,1.0,1.0,32.0,17.0,4.0,25.0,1.0,0.0,0.0,0.0,nfl_hist,tonybanks
22,Kordell Stewart,PIT,QB,157.0,0.0,1.0,19.0,13.0,7.0,9.0,0.0,0.0,0.0,0.0,nfl_hist,kordellstewart
23,Matt Hasselbeck,SEA,QB,202.0,0.0,0.0,35.0,19.0,4.0,21.0,0.0,0.0,0.0,0.0,nfl_hist,matthasselbeck
24,Tim Couch,CLE,QB,110.0,1.0,1.0,26.0,17.0,2.0,18.0,0.0,0.0,0.0,0.0,nfl_hist,timcouch
25,Daunte Culpeppe,MIN,QB,140.0,0.0,1.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,daunteculpeppe
26,Mark Brunell,JAX,QB,311.0,1.0,2.0,45.0,26.0,3.0,23.0,0.0,0.0,0.0,0.0,nfl_hist,markbrunell
27,Brian Griese,DEN,QB,135.0,1.0,1.0,33.0,18.0,3.0,13.0,0.0,0.0,0.0,0.0,nfl_hist,briangriese
28,Mike McMahon,DET,QB,42.0,0.0,0.0,9.0,4.0,4.0,25.0,0.0,0.0,0.0,0.0,nfl_hist,mikemcmahon
29,Jon Kitna,CIN,QB,144.0,1.0,1.0,38.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,jonkitna
30,Michael Vick,ATL,QB,94.0,0.0,0.0,18.0,7.0,6.0,52.0,0.0,0.0,0.0,0.0,nfl_hist,michaelvick
31,Vinny Testaverde,NYJ,QB,172.0,1.0,2.0,32.0,18.0,2.0,21.0,0.0,0.0,0.0,0.0,nfl_hist,vinnytestaverde
32,Doug Flutie,SDG,QB,195.0,0.0,2.0,33.0,19.0,2.0,22.0,0.0,0.0,0.0,0.0,nfl_hist,dougflutie
33,Jim Mille,CHI,QB,124.0,0.0,1.0,34.0,17.0,3.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,jimmille
34,Richard Huntley,CAR,RB,0.0,0.0,0.0,1.0,0.0,15.0,41.0,0.0,1.0,3.0,0.0,nfl_hist,richardhuntley
35,Doug Johnson,ATL,QB,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,dougjohnson
36,Alex Van Pelt,BUF,QB,168.0,0.0,4.0,38.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,alexvanpelt
37,Matt Lytle,CAR,QB,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,mattlytle
38,Garrison Hearst,SFO,RB,0.0,0.0,0.0,0.0,0.0,25.0,124.0,1.0,2.0,18.0,0.0,nfl_hist,garrisonhearst
39,Moe Williams,BAL,RB,0.0,0.0,0.0,0.0,0.0,24.0,111.0,0.0,3.0,27.0,0.0,nfl_hist,moewilliams
40,Emmitt Smith,DAL,RB,0.0,0.0,0.0,0.0,0.0,25.0,102.0,1.0,0.0,0.0,0.0,nfl_hist,emmittsmith
41,Ricky Williams,NOR,RB,0.0,0.0,0.0,0.0,0.0,27.0,102.0,0.0,4.0,72.0,0.0,nfl_hist,rickywilliams
42,Curtis Martin,NYJ,RB,0.0,0.0,0.0,0.0,0.0,20.0,99.0,0.0,4.0,4.0,0.0,nfl_hist,curtismartin
43,Terrell Davis,DEN,FB,0.0,0.0,0.0,0.0,0.0,20.0,97.0,0.0,2.0,0.0,0.0,nfl_hist,terrelldavis
44,James Allen,CHI,RB,0.0,0.0,0.0,0.0,0.0,25.0,93.0,0.0,2.0,7.0,0.0,nfl_hist,jamesallen
45,Shaun Alexande,SEA,RB,0.0,0.0,0.0,0.0,0.0,29.0,87.0,1.0,4.0,14.0,0.0,nfl_hist,shaunalexande
46,LaDainian Tomlinson,SDG,RB,0.0,0.0,0.0,0.0,0.0,24.0,87.0,1.0,4.0,26.0,0.0,nfl_hist,ladainiantomlinson
47,Jerome Bettis,PIT,HB,0.0,0.0,0.0,0.0,0.0,19.0,81.0,1.0,1.0,16.0,0.0,nfl_hist,jeromebettis
48,Duce Staley,PHI,RB,0.0,0.0,0.0,0.0,0.0,25.0,80.0,0.0,4.0,66.0,1.0,nfl_hist,ducestaley
49,Corey Dillon,CIN,HB,0.0,0.0,0.0,0.0,0.0,23.0,79.0,0.0,2.0,8.0,1.0,nfl_hist,coreydillon
50,Michael Pittman,ARI,RB,0.0,0.0,0.0,0.0,0.0,18.0,78.0,1.0,4.0,17.0,0.0,nfl_hist,michaelpittman
51,Priest Holmes,KAN,RB,0.0,0.0,0.0,0.0,0.0,18.0,76.0,0.0,8.0,100.0,0.0,nfl_hist,priestholmes
52,Chris Fuamatu-Ma'afala,PIT,RB,0.0,0.0,0.0,0.0,0.0,12.0,74.0,0.0,0.0,0.0,0.0,nfl_hist,chrisfuamatumaafala
53,Marshall Faulk,STL,RB,0.0,0.0,0.0,0.0,0.0,12.0,70.0,0.0,6.0,128.0,3.0,nfl_hist,marshallfaulk
54,Michael Wiley,DAL,RB,0.0,0.0,0.0,0.0,0.0,3.0,61.0,0.0,0.0,0.0,0.0,nfl_hist,michaelwiley
55,Charlie Garne,OAK,RB,0.0,0.0,0.0,0.0,0.0,15.0,59.0,0.0,5.0,28.0,0.0,nfl_hist,charliegarne
56,Stephen Davis,WAS,RB,0.0,0.0,0.0,0.0,0.0,17.0,53.0,0.0,2.0,32.0,0.0,nfl_hist,stephendavis
57,Eddie George,TEN,RB,0.0,0.0,0.0,0.0,0.0,23.0,51.0,1.0,0.0,0.0,0.0,nfl_hist,eddiegeorge
58,Skip Hicks,TEN,RB,0.0,0.0,0.0,0.0,0.0,10.0,51.0,0.0,0.0,0.0,0.0,nfl_hist,skiphicks
59,Troy Hambrick,DAL,FB,0.0,0.0,0.0,0.0,0.0,10.0,47.0,0.0,0.0,0.0,0.0,nfl_hist,troyhambrick
60,Warrick Dunn,TAM,RB,0.0,0.0,0.0,0.0,0.0,21.0,42.0,0.0,3.0,5.0,0.0,nfl_hist,warrickdunn
61,Dominic Rhodes,IND,RB,0.0,0.0,0.0,0.0,0.0,16.0,42.0,0.0,6.0,25.0,0.0,nfl_hist,dominicrhodes
62,Ben Gay,CLE,RB,0.0,0.0,0.0,0.0,0.0,8.0,37.0,0.0,0.0,0.0,0.0,nfl_hist,bengay
63,Terry Jackson,SFO,FB,0.0,0.0,0.0,0.0,0.0,5.0,37.0,0.0,0.0,0.0,0.0,nfl_hist,terryjackson
64,Thomas Jones,ARI,RB,0.0,0.0,0.0,0.0,0.0,10.0,36.0,1.0,1.0,10.0,0.0,nfl_hist,thomasjones
65,Lamar Smith,MIA,RB,0.0,0.0,0.0,0.0,0.0,15.0,36.0,1.0,5.0,43.0,0.0,nfl_hist,lamarsmith
66,Michael Bennett,MIN,RB,0.0,0.0,0.0,0.0,0.0,13.0,34.0,0.0,2.0,80.0,1.0,nfl_hist,michaelbennett
67,Ahman Green,GNB,RB,0.0,0.0,0.0,0.0,0.0,17.0,31.0,0.0,5.0,74.0,1.0,nfl_hist,ahmangreen
68,Antowain Smith,NWE,RB,0.0,0.0,0.0,0.0,0.0,12.0,28.0,1.0,3.0,43.0,0.0,nfl_hist,antowainsmith
69,Stacey Mack,JAX,RB,0.0,0.0,0.0,0.0,0.0,16.0,27.0,0.0,2.0,13.0,0.0,nfl_hist,staceymack
70,Paul Smith,SFO,RB,0.0,0.0,0.0,0.0,0.0,4.0,27.0,1.0,0.0,0.0,0.0,nfl_hist,paulsmith
71,Rodney Thomas,ATL,RB,0.0,0.0,0.0,0.0,0.0,6.0,27.0,0.0,0.0,0.0,0.0,nfl_hist,rodneythomas
72,Mike Alstott,TAM,FB,0.0,0.0,0.0,0.0,0.0,6.0,24.0,0.0,3.0,31.0,0.0,nfl_hist,mikealstott
