,player,team,position,pass_yds,pass_tds,pass_int,pass_att,pass_comp,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,source,pname_merge
0,Neil O'Donnell,TEN,QB,93.0,1.0,0.0,6.0,6.0,3.0,-3.0,0.0,0.0,0.0,0.0,nfl_hist,neilodonnell
1,Jamie Martin,JAX,QB,73.0,1.0,0.0,3.0,2.0,3.0,-3.0,0.0,0.0,0.0,0.0,nfl_hist,jamiemartin
2,Mark Brunell,JAX,QB,182.0,2.0,0.0,18.0,13.0,2.0,30.0,0.0,0.0,0.0,0.0,nfl_hist,markbrunell
3,Donovan McNabb,PHI,QB,390.0,4.0,0.0,36.0,23.0,3.0,12.0,0.0,0.0,0.0,0.0,nfl_hist,donovanmcnabb
4,Steve McNai,TEN,QB,229.0,3.0,0.0,26.0,16.0,3.0,10.0,0.0,0.0,0.0,0.0,nfl_hist,stevemcnai
5,Shane Matthews,CHI,QB,239.0,2.0,0.0,27.0,22.0,1.0,2.0,0.0,0.0,0.0,0.0,nfl_hist,shanematthews
6,Chad Pennington,NYJ,QB,67.0,1.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,chadpennington
7,Frank Wycheck,TEN,TE,23.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,41.0,0.0,nfl_hist,frankwycheck
8,Kerry Collins,NYG,QB,333.0,2.0,0.0,35.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,kerrycollins
9,Chris Greisen,ARI,QB,46.0,1.0,0.0,7.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,chrisgreisen
10,Daunte Culpeppe,MIN,QB,221.0,3.0,0.0,33.0,21.0,4.0,37.0,1.0,0.0,0.0,0.0,nfl_hist,daunteculpeppe
11,Kurt Warne,STL,QB,346.0,0.0,0.0,32.0,27.0,5.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,kurtwarne
12,Anthony Wright,DAL,QB,73.0,0.0,0.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,anthonywright
13,Doug Flutie,BUF,QB,82.0,1.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,dougflutie
14,Steve Beuerlein,CAR,QB,252.0,1.0,1.0,31.0,23.0,1.0,2.0,0.0,0.0,0.0,0.0,nfl_hist,stevebeuerlein
15,Aaron Brooks,NOR,QB,203.0,2.0,0.0,29.0,12.0,11.0,108.0,0.0,0.0,0.0,0.0,nfl_hist,aaronbrooks
16,Jeff Garcia,SFO,QB,305.0,2.0,2.0,38.0,25.0,5.0,42.0,2.0,0.0,0.0,0.0,nfl_hist,jeffgarcia
17,Trent Dilfe,BAL,QB,187.0,2.0,2.0,24.0,16.0,3.0,2.0,0.0,0.0,0.0,0.0,nfl_hist,trentdilfe
18,Drew Bledsoe,NWE,QB,225.0,2.0,0.0,46.0,25.0,2.0,6.0,0.0,0.0,0.0,0.0,nfl_hist,drewbledsoe
19,Doug Pederson,CLE,QB,309.0,1.0,2.0,40.0,29.0,3.0,3.0,0.0,0.0,0.0,0.0,nfl_hist,dougpederson
20,Rich Gannon,OAK,QB,161.0,2.0,1.0,23.0,11.0,7.0,28.0,0.0,0.0,0.0,0.0,nfl_hist,richgannon
21,Troy Aikman,DAL,QB,16.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,nfl_hist,troyaikman
22,Elvis Grbac,KAN,QB,315.0,1.0,2.0,44.0,31.0,5.0,20.0,0.0,0.0,0.0,0.0,nfl_hist,elvisgrbac
