,player,team,position,pass_yds,pass_tds,pass_int,pass_att,pass_comp,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,source,pname_merge
0,Steve McNai,TEN,QB,234.0,2.0,0.0,21.0,13.0,6.0,4.0,0.0,0.0,0.0,0.0,nfl_hist,stevemcnai
1,Brock Huard,SEA,QB,226.0,3.0,1.0,26.0,19.0,3.0,21.0,0.0,0.0,0.0,0.0,nfl_hist,brockhuard
2,Jeff Garcia,SFO,QB,336.0,4.0,0.0,42.0,27.0,4.0,6.0,0.0,0.0,0.0,0.0,nfl_hist,jeffgarcia
3,Daunte Culpeppe,MIN,QB,198.0,3.0,0.0,26.0,15.0,4.0,15.0,0.0,0.0,0.0,0.0,nfl_hist,daunteculpeppe
4,Brian Griese,DEN,QB,336.0,3.0,0.0,34.0,19.0,1.0,14.0,0.0,0.0,0.0,0.0,nfl_hist,briangriese
5,Ricky Williams,NOR,RB,34.0,0.0,0.0,1.0,1.0,38.0,144.0,2.0,3.0,35.0,0.0,nfl_hist,rickywilliams
6,Rich Gannon,OAK,QB,244.0,2.0,0.0,33.0,28.0,8.0,38.0,0.0,0.0,0.0,0.0,nfl_hist,richgannon
7,Brett Favre,GNB,QB,266.0,1.0,0.0,27.0,20.0,3.0,35.0,0.0,0.0,0.0,0.0,nfl_hist,brettfavre
8,Peyton Manning,IND,QB,281.0,1.0,0.0,30.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,peytonmanning
9,Jon Kitna,SEA,QB,57.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,jonkitna
10,Doug Flutie,BUF,QB,30.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,dougflutie
11,Kurt Warne,STL,QB,313.0,3.0,1.0,40.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,kurtwarne
12,Donovan McNabb,PHI,QB,226.0,1.0,0.0,34.0,24.0,7.0,35.0,1.0,0.0,0.0,0.0,nfl_hist,donovanmcnabb
13,Elvis Grbac,KAN,QB,288.0,2.0,0.0,40.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,elvisgrbac
14,Chris Chandle,ATL,QB,220.0,2.0,1.0,30.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,chrischandle
15,Mark Brunell,JAX,QB,196.0,0.0,0.0,27.0,18.0,3.0,18.0,0.0,0.0,0.0,0.0,nfl_hist,markbrunell
16,Cade McNown,CHI,QB,210.0,1.0,0.0,33.0,19.0,4.0,27.0,0.0,0.0,0.0,0.0,nfl_hist,cademcnown
17,Jim Harbaugh,SDG,QB,287.0,2.0,2.0,33.0,21.0,5.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,jimharbaugh
18,Jeff Blake,NOR,QB,161.0,1.0,0.0,23.0,11.0,4.0,9.0,0.0,0.0,0.0,0.0,nfl_hist,jeffblake
19,Kerry Collins,NYG,QB,119.0,1.0,0.0,25.0,14.0,3.0,22.0,0.0,0.0,0.0,0.0,nfl_hist,kerrycollins
20,Vinny Testaverde,NYJ,QB,139.0,0.0,0.0,23.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,nfl_hist,vinnytestaverde
21,Rob Johnson,BUF,QB,321.0,1.0,1.0,47.0,29.0,3.0,3.0,0.0,0.0,0.0,0.0,nfl_hist,robjohnson
22,Jake Plumme,ARI,QB,213.0,2.0,2.0,30.0,18.0,2.0,43.0,0.0,0.0,0.0,0.0,nfl_hist,jakeplumme
23,Kent Graham,PIT,QB,173.0,1.0,0.0,33.0,13.0,2.0,4.0,0.0,0.0,0.0,0.0,nfl_hist,kentgraham
24,Brad Johnson,WAS,QB,158.0,0.0,1.0,27.0,18.0,4.0,-4.0,0.0,0.0,0.0,0.0,nfl_hist,bradjohnson
25,Akili Smith,CIN,QB,97.0,0.0,0.0,20.0,10.0,3.0,24.0,0.0,0.0,0.0,0.0,nfl_hist,akilismith
26,Steve Beuerlein,CAR,QB,172.0,0.0,1.0,28.0,15.0,1.0,2.0,0.0,0.0,0.0,0.0,nfl_hist,stevebeuerlein
27,Tony Banks,BAL,QB,135.0,0.0,1.0,27.0,16.0,2.0,18.0,0.0,0.0,0.0,0.0,nfl_hist,tonybanks
28,Tim Couch,CLE,QB,266.0,1.0,3.0,40.0,24.0,1.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,timcouch
29,Gus Frerotte,DEN,QB,17.0,0.0,0.0,6.0,3.0,1.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,gusfrerotte
30,Spergon Wynn,CLE,QB,21.0,0.0,0.0,5.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,nfl_hist,spergonwynn
31,Jeff Lewis,CAR,QB,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,jefflewis
32,Brian Mitchell,PHI,RB,0.0,0.0,0.0,1.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,nfl_hist,brianmitchell
