,player,team,position,pass_yds,pass_tds,pass_int,pass_att,pass_comp,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,source,pname_merge
0,Jeff Garcia,SFO,QB,402.0,2.0,0.0,44.0,36.0,8.0,15.0,0.0,0.0,0.0,0.0,nfl_hist,jeffgarcia
1,Neil O'Donnell,TEN,QB,26.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,neilodonnell
2,Brett Favre,GNB,QB,290.0,3.0,0.0,38.0,26.0,5.0,-7.0,0.0,0.0,0.0,0.0,nfl_hist,brettfavre
3,Peyton Manning,IND,QB,206.0,1.0,0.0,28.0,21.0,3.0,20.0,1.0,0.0,0.0,0.0,nfl_hist,peytonmanning
4,Daunte Culpeppe,MIN,QB,335.0,3.0,1.0,38.0,23.0,7.0,42.0,1.0,0.0,0.0,0.0,nfl_hist,daunteculpeppe
5,Doug Flutie,BUF,QB,193.0,1.0,0.0,25.0,15.0,9.0,50.0,0.0,0.0,0.0,0.0,nfl_hist,dougflutie
6,Brad Johnson,WAS,QB,53.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,bradjohnson
7,Mark Brunell,JAX,QB,170.0,1.0,0.0,28.0,19.0,1.0,2.0,0.0,0.0,0.0,0.0,nfl_hist,markbrunell
8,Aaron Brooks,NOR,QB,285.0,0.0,0.0,35.0,24.0,5.0,7.0,0.0,0.0,0.0,0.0,nfl_hist,aaronbrooks
9,Jon Kitna,SEA,QB,177.0,2.0,1.0,30.0,19.0,3.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,jonkitna
10,Steve Beuerlein,CAR,QB,139.0,2.0,0.0,27.0,12.0,4.0,5.0,0.0,0.0,0.0,0.0,nfl_hist,stevebeuerlein
11,Gus Frerotte,DEN,QB,234.0,0.0,0.0,34.0,22.0,2.0,4.0,0.0,0.0,0.0,0.0,nfl_hist,gusfrerotte
12,Kordell Stewart,PIT,QB,175.0,0.0,0.0,21.0,11.0,8.0,19.0,0.0,0.0,0.0,0.0,nfl_hist,kordellstewart
13,Ryan Leaf,SDG,QB,259.0,2.0,1.0,43.0,23.0,5.0,13.0,0.0,0.0,0.0,0.0,nfl_hist,ryanleaf
14,Kurt Warne,STL,QB,316.0,2.0,3.0,32.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,kurtwarne
15,Drew Bledsoe,NWE,QB,156.0,0.0,0.0,26.0,13.0,2.0,14.0,0.0,0.0,0.0,0.0,nfl_hist,drewbledsoe
16,Elvis Grbac,KAN,QB,160.0,0.0,0.0,28.0,14.0,3.0,38.0,0.0,0.0,0.0,0.0,nfl_hist,elvisgrbac
17,Shaun King,TAM,QB,256.0,2.0,2.0,38.0,18.0,7.0,58.0,0.0,0.0,0.0,0.0,nfl_hist,shaunking
18,Vinny Testaverde,NYJ,QB,194.0,0.0,1.0,36.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,vinnytestaverde
19,Jake Plumme,ARI,QB,266.0,1.0,2.0,43.0,23.0,4.0,6.0,0.0,0.0,0.0,0.0,nfl_hist,jakeplumme
20,Kerry Collins,NYG,QB,140.0,1.0,1.0,26.0,12.0,2.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,kerrycollins
21,Scott Mitchell,CIN,QB,171.0,0.0,1.0,22.0,10.0,1.0,12.0,1.0,0.0,0.0,0.0,nfl_hist,scottmitchell
22,Doug Pederson,CLE,QB,75.0,0.0,0.0,30.0,13.0,1.0,15.0,0.0,0.0,0.0,0.0,nfl_hist,dougpederson
23,Jay Fiedle,MIA,QB,150.0,0.0,1.0,25.0,12.0,1.0,29.0,0.0,0.0,0.0,0.0,nfl_hist,jayfiedle
24,Anthony Wright,DAL,QB,119.0,0.0,1.0,25.0,13.0,4.0,26.0,0.0,0.0,0.0,0.0,nfl_hist,anthonywright
25,Jeff George,WAS,QB,178.0,0.0,2.0,27.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,jeffgeorge
26,Steve McNai,TEN,QB,79.0,0.0,1.0,18.0,10.0,2.0,9.0,0.0,0.0,0.0,0.0,nfl_hist,stevemcnai
27,Rob Johnson,BUF,QB,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,robjohnson
28,Trent Dilfe,BAL,QB,70.0,0.0,1.0,22.0,12.0,3.0,17.0,0.0,0.0,0.0,0.0,nfl_hist,trentdilfe
29,Charlie Batch,DET,QB,110.0,0.0,1.0,18.0,8.0,4.0,12.0,0.0,0.0,0.0,0.0,nfl_hist,charliebatch
30,Rich Gannon,OAK,QB,136.0,1.0,3.0,17.0,5.0,5.0,26.0,0.0,0.0,0.0,0.0,nfl_hist,richgannon
31,Travis Brown,SEA,QB,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,travisbrown
32,Jeff Feagles,SEA,P,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,jefffeagles
33,Jarious Jackson,DEN,QB,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,jariousjackson
34,Lamar Smith,MIA,RB,0.0,0.0,0.0,1.0,0.0,22.0,97.0,1.0,3.0,10.0,0.0,nfl_hist,lamarsmith
35,Chris Chandle,ATL,QB,81.0,0.0,1.0,10.0,4.0,2.0,9.0,0.0,0.0,0.0,0.0,nfl_hist,chrischandle
36,Cade McNown,CHI,QB,73.0,0.0,1.0,29.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,nfl_hist,cademcnown
37,Doug Johnson,ATL,QB,45.0,0.0,1.0,10.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,nfl_hist,dougjohnson
38,Jeff Lewis,CAR,QB,41.0,0.0,1.0,13.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,nfl_hist,jefflewis
39,Eddie George,TEN,RB,0.0,0.0,0.0,0.0,0.0,34.0,176.0,3.0,1.0,0.0,0.0,nfl_hist,eddiegeorge
40,Ricky Watters,SEA,RB,0.0,0.0,0.0,0.0,0.0,26.0,168.0,0.0,4.0,37.0,0.0,nfl_hist,rickywatters
41,James Stewart,DET,RB,0.0,0.0,0.0,0.0,0.0,37.0,164.0,0.0,1.0,32.0,0.0,nfl_hist,jamesstewart
42,Ahman Green,GNB,RB,0.0,0.0,0.0,0.0,0.0,25.0,161.0,0.0,4.0,31.0,1.0,nfl_hist,ahmangreen
43,Tony Richardson,KAN,FB,0.0,0.0,0.0,0.0,0.0,23.0,156.0,1.0,3.0,13.0,0.0,nfl_hist,tonyrichardson
44,Tyrone Wheatley,OAK,RB,0.0,0.0,0.0,0.0,0.0,26.0,146.0,0.0,0.0,0.0,0.0,nfl_hist,tyronewheatley
45,Warrick Dunn,TAM,RB,0.0,0.0,0.0,0.0,0.0,22.0,145.0,3.0,5.0,53.0,0.0,nfl_hist,warrickdunn
46,Jamal Lewis,BAL,RB,0.0,0.0,0.0,0.0,0.0,29.0,126.0,1.0,3.0,5.0,0.0,nfl_hist,jamallewis
47,Edgerrin James,IND,RB,0.0,0.0,0.0,0.0,0.0,32.0,112.0,0.0,5.0,31.0,0.0,nfl_hist,edgerrinjames
48,Fred Taylo,JAX,RB,0.0,0.0,0.0,0.0,0.0,32.0,110.0,1.0,2.0,13.0,0.0,nfl_hist,fredtaylo
49,Jerome Bettis,PIT,RB,0.0,0.0,0.0,0.0,0.0,25.0,104.0,0.0,1.0,25.0,0.0,nfl_hist,jeromebettis
50,Terry Allen,NOR,RB,0.0,0.0,0.0,0.0,0.0,21.0,82.0,1.0,1.0,7.0,0.0,nfl_hist,terryallen
51,Shawn Bryson,BUF,RB,0.0,0.0,0.0,0.0,0.0,19.0,82.0,0.0,3.0,34.0,0.0,nfl_hist,shawnbryson
52,Tiki Barbe,NYG,RB,0.0,0.0,0.0,0.0,0.0,20.0,80.0,1.0,4.0,47.0,0.0,nfl_hist,tikibarbe
53,Marshall Faulk,STL,RB,0.0,0.0,0.0,0.0,0.0,22.0,79.0,3.0,4.0,53.0,1.0,nfl_hist,marshallfaulk
54,Corey Dillon,CIN,HB,0.0,0.0,0.0,0.0,0.0,17.0,76.0,0.0,0.0,0.0,0.0,nfl_hist,coreydillon
55,J.R. Redmond,NWE,RB,0.0,0.0,0.0,0.0,0.0,20.0,66.0,0.0,0.0,0.0,0.0,nfl_hist,jrredmond
56,Frank Moreau,KAN,RB,0.0,0.0,0.0,0.0,0.0,14.0,59.0,1.0,0.0,0.0,0.0,nfl_hist,frankmoreau
57,Richard Huntley,PIT,RB,0.0,0.0,0.0,0.0,0.0,7.0,56.0,2.0,0.0,0.0,0.0,nfl_hist,richardhuntley
58,Randy Jordan,OAK,RB,0.0,0.0,0.0,0.0,0.0,11.0,55.0,2.0,1.0,55.0,0.0,nfl_hist,randyjordan
59,Jamal Anderson,ATL,RB,0.0,0.0,0.0,0.0,0.0,18.0,53.0,0.0,3.0,79.0,0.0,nfl_hist,jamalanderson
60,Kevin Faulk,NWE,RB,0.0,0.0,0.0,0.0,0.0,14.0,52.0,1.0,1.0,8.0,0.0,nfl_hist,kevinfaulk
61,Curtis Martin,NYJ,RB,0.0,0.0,0.0,0.0,0.0,16.0,52.0,1.0,5.0,57.0,0.0,nfl_hist,curtismartin
62,Mike Anderson,DEN,RB,0.0,0.0,0.0,0.0,0.0,12.0,49.0,0.0,3.0,29.0,0.0,nfl_hist,mikeanderson
63,Terrell Fletche,SDG,RB,0.0,0.0,0.0,0.0,0.0,16.0,47.0,0.0,7.0,66.0,1.0,nfl_hist,terrellfletche
64,Emmitt Smith,DAL,RB,0.0,0.0,0.0,0.0,0.0,24.0,46.0,1.0,0.0,0.0,0.0,nfl_hist,emmittsmith
65,Charlie Garne,SFO,RB,0.0,0.0,0.0,0.0,0.0,14.0,43.0,0.0,4.0,18.0,0.0,nfl_hist,charliegarne
66,Sammy Morris,BUF,RB,0.0,0.0,0.0,0.0,0.0,11.0,43.0,0.0,3.0,11.0,0.0,nfl_hist,sammymorris
67,Stephen Davis,WAS,RB,0.0,0.0,0.0,0.0,0.0,16.0,39.0,0.0,2.0,12.0,0.0,nfl_hist,stephendavis
68,Thomas Jones,ARI,RB,0.0,0.0,0.0,0.0,0.0,14.0,39.0,0.0,7.0,41.0,0.0,nfl_hist,thomasjones
69,Larry Centers,WAS,FB,0.0,0.0,0.0,0.0,0.0,4.0,35.0,0.0,7.0,67.0,0.0,nfl_hist,larrycenters
70,Mario Bates,DET,RB,0.0,0.0,0.0,0.0,0.0,3.0,34.0,0.0,0.0,0.0,0.0,nfl_hist,mariobates
