,player,team,position,pass_yds,pass_tds,pass_int,pass_att,pass_comp,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,source,pname_merge
0,Drew Brees,SDG,QB,281.0,5.0,0.0,25.0,22.0,2.0,21.0,0.0,0.0,0.0,0.0,nfl_hist,drewbrees
1,Trent Green,KAN,QB,389.0,3.0,0.0,34.0,27.0,3.0,-3.0,0.0,0.0,0.0,0.0,nfl_hist,trentgreen
2,Michael Vick,ATL,QB,252.0,2.0,0.0,24.0,18.0,12.0,115.0,0.0,0.0,0.0,0.0,nfl_hist,michaelvick
3,Chad Pennington,NYJ,QB,189.0,3.0,0.0,19.0,11.0,2.0,22.0,0.0,0.0,0.0,0.0,nfl_hist,chadpennington
4,Ben Roethlisberge,PIT,QB,196.0,2.0,0.0,24.0,18.0,5.0,3.0,0.0,0.0,0.0,0.0,nfl_hist,benroethlisberge
5,Peyton Manning,IND,QB,472.0,5.0,1.0,44.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,peytonmanning
6,David Garrard,JAX,QB,28.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,davidgarrard
7,Peerless Price,ATL,WR,25.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,59.0,2.0,nfl_hist,peerlessprice
8,David Ca,HOU,QB,276.0,1.0,0.0,34.0,26.0,3.0,15.0,0.0,0.0,0.0,0.0,nfl_hist,davidca
9,Vinny Testaverde,DAL,QB,235.0,3.0,3.0,24.0,19.0,2.0,10.0,1.0,0.0,0.0,0.0,nfl_hist,vinnytestaverde
10,Drew Bledsoe,BUF,QB,81.0,2.0,0.0,17.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,drewbledsoe
11,Quincy Carte,NYJ,QB,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,quincycarte
12,Joey Harrington,DET,QB,255.0,2.0,1.0,32.0,19.0,1.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,joeyharrington
13,Billy Volek,TEN,QB,210.0,2.0,1.0,32.0,21.0,3.0,4.0,0.0,0.0,0.0,0.0,nfl_hist,billyvolek
14,Jake Plumme,DEN,QB,499.0,4.0,3.0,55.0,31.0,2.0,5.0,0.0,0.0,0.0,0.0,nfl_hist,jakeplumme
15,Matt Hasselbeck,SEA,QB,201.0,1.0,1.0,30.0,21.0,7.0,24.0,0.0,0.0,0.0,0.0,nfl_hist,matthasselbeck
16,Donovan McNabb,PHI,QB,219.0,1.0,0.0,33.0,18.0,6.0,36.0,0.0,0.0,0.0,0.0,nfl_hist,donovanmcnabb
17,Kurt Warne,NYG,QB,144.0,0.0,0.0,21.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,kurtwarne
18,Jake Delhomme,CAR,QB,248.0,2.0,1.0,36.0,19.0,3.0,18.0,0.0,0.0,0.0,0.0,nfl_hist,jakedelhomme
19,Kyle Bolle,BAL,QB,223.0,1.0,1.0,38.0,24.0,1.0,7.0,0.0,0.0,0.0,0.0,nfl_hist,kylebolle
20,Tom Brady,NWE,QB,271.0,2.0,2.0,43.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,tombrady
21,Craig Krenzel,CHI,QB,168.0,1.0,1.0,25.0,13.0,4.0,9.0,0.0,0.0,0.0,0.0,nfl_hist,craigkrenzel
22,Kerry Collins,OAK,QB,263.0,1.0,2.0,39.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,kerrycollins
23,Mark Brunell,WAS,QB,218.0,2.0,2.0,44.0,25.0,1.0,5.0,0.0,0.0,0.0,0.0,nfl_hist,markbrunell
24,Carson Palme,CIN,QB,247.0,0.0,1.0,36.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,carsonpalme
25,Josh McCown,ARI,QB,101.0,1.0,0.0,24.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,nfl_hist,joshmccown
26,Brett Favre,GNB,QB,289.0,1.0,3.0,32.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,brettfavre
27,Daunte Culpeppe,MIN,QB,231.0,1.0,2.0,41.0,24.0,5.0,32.0,0.0,0.0,0.0,0.0,nfl_hist,daunteculpeppe
28,Jay Fiedle,MIA,QB,218.0,2.0,2.0,41.0,20.0,1.0,26.0,0.0,0.0,0.0,0.0,nfl_hist,jayfiedle
29,Byron Leftwich,JAX,QB,227.0,0.0,2.0,40.0,25.0,2.0,5.0,0.0,0.0,0.0,0.0,nfl_hist,byronleftwich
30,Ken Dorsey,SFO,QB,122.0,0.0,1.0,36.0,16.0,2.0,5.0,0.0,0.0,0.0,0.0,nfl_hist,kendorsey
31,Tony Banks,HOU,QB,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,tonybanks
32,Mike Bartrum,PHI,TE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,mikebartrum
33,Rod Gardne,WAS,WR,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,3.0,41.0,2.0,nfl_hist,rodgardne
34,Shaun Alexande,SEA,RB,0.0,0.0,0.0,0.0,0.0,32.0,195.0,1.0,3.0,13.0,1.0,nfl_hist,shaunalexande
35,Chris Brown,TEN,RB,0.0,0.0,0.0,0.0,0.0,32.0,147.0,1.0,4.0,23.0,0.0,nfl_hist,chrisbrown
36,Priest Holmes,KAN,RB,0.0,0.0,0.0,0.0,0.0,32.0,143.0,3.0,3.0,82.0,0.0,nfl_hist,priestholmes
37,Duce Staley,PIT,HB,0.0,0.0,0.0,0.0,0.0,25.0,125.0,0.0,0.0,0.0,0.0,nfl_hist,ducestaley
38,LaMont Jordan,NYJ,RB-K,0.0,0.0,0.0,0.0,0.0,14.0,115.0,1.0,1.0,21.0,0.0,nfl_hist,lamontjordan
39,Curtis Martin,NYJ,RB,0.0,0.0,0.0,0.0,0.0,19.0,115.0,1.0,1.0,13.0,0.0,nfl_hist,curtismartin
40,Willis McGahee,BUF,RB,0.0,0.0,0.0,0.0,0.0,30.0,102.0,2.0,1.0,9.0,0.0,nfl_hist,willismcgahee
41,Tiki Barbe,NYG,RB,0.0,0.0,0.0,0.0,0.0,24.0,101.0,2.0,1.0,10.0,0.0,nfl_hist,tikibarbe
42,Eddie George,DAL,RB,0.0,0.0,0.0,0.0,0.0,31.0,99.0,0.0,2.0,14.0,0.0,nfl_hist,eddiegeorge
43,Anthony Thomas,CHI,RB,0.0,0.0,0.0,0.0,0.0,25.0,98.0,0.0,4.0,46.0,0.0,nfl_hist,anthonythomas
44,Chester Taylo,BAL,RB,0.0,0.0,0.0,0.0,0.0,18.0,78.0,0.0,4.0,18.0,0.0,nfl_hist,chestertaylo
45,LaDainian Tomlinson,SDG,RB,0.0,0.0,0.0,0.0,0.0,19.0,71.0,1.0,1.0,7.0,0.0,nfl_hist,ladainiantomlinson
46,Ahman Green,GNB,RB,0.0,0.0,0.0,0.0,0.0,24.0,70.0,2.0,4.0,73.0,0.0,nfl_hist,ahmangreen
47,Clinton Portis,WAS,RB,0.0,0.0,0.0,0.0,0.0,17.0,70.0,0.0,7.0,17.0,0.0,nfl_hist,clintonportis
48,Jesse Chatman,SDG,RB,0.0,0.0,0.0,0.0,0.0,12.0,69.0,0.0,0.0,0.0,0.0,nfl_hist,jessechatman
49,Jerome Bettis,PIT,RB,0.0,0.0,0.0,0.0,0.0,15.0,65.0,1.0,0.0,0.0,0.0,nfl_hist,jeromebettis
50,Emmitt Smith,ARI,RB,0.0,0.0,0.0,0.0,0.0,22.0,64.0,0.0,1.0,5.0,0.0,nfl_hist,emmittsmith
51,Rudi Johnson,CIN,HB,0.0,0.0,0.0,0.0,0.0,17.0,57.0,1.0,2.0,4.0,0.0,nfl_hist,rudijohnson
52,Kevan Barlow,SFO,RB,0.0,0.0,0.0,0.0,0.0,18.0,56.0,0.0,3.0,16.0,0.0,nfl_hist,kevanbarlow
53,Domanick Williams,HOU,RB,0.0,0.0,0.0,0.0,0.0,22.0,56.0,0.0,5.0,39.0,0.0,nfl_hist,domanickwilliams
54,Mike Cloud,NYG,RB,0.0,0.0,0.0,0.0,0.0,9.0,55.0,2.0,0.0,0.0,0.0,nfl_hist,mikecloud
55,Troy Hambrick,ARI,RB,0.0,0.0,0.0,0.0,0.0,13.0,53.0,0.0,0.0,0.0,0.0,nfl_hist,troyhambrick
56,Reuben Droughns,DEN,RB,0.0,0.0,0.0,0.0,0.0,15.0,49.0,0.0,6.0,63.0,0.0,nfl_hist,reubendroughns
57,Sammy Morris,MIA,RB,0.0,0.0,0.0,0.0,0.0,11.0,48.0,0.0,3.0,12.0,0.0,nfl_hist,sammymorris
58,T.J. Duckett,ATL,RB,0.0,0.0,0.0,0.0,0.0,8.0,45.0,1.0,0.0,0.0,0.0,nfl_hist,tjduckett
59,Joey Harris,CAR,RB,0.0,0.0,0.0,0.0,0.0,9.0,45.0,0.0,0.0,0.0,0.0,nfl_hist,joeyharris
60,Dorsey Levens,PHI,RB,0.0,0.0,0.0,0.0,0.0,12.0,40.0,0.0,2.0,10.0,0.0,nfl_hist,dorseylevens
61,Kevin Jones,DET,HB,0.0,0.0,0.0,0.0,0.0,11.0,36.0,0.0,4.0,11.0,1.0,nfl_hist,kevinjones
62,Edgerrin James,IND,RB,0.0,0.0,0.0,0.0,0.0,10.0,34.0,0.0,6.0,90.0,0.0,nfl_hist,edgerrinjames
63,Warrick Dunn,ATL,RB,0.0,0.0,0.0,0.0,0.0,15.0,33.0,1.0,1.0,7.0,0.0,nfl_hist,warrickdunn
64,Mewelde Moore,MIN,RB,0.0,0.0,0.0,0.0,0.0,8.0,29.0,0.0,1.0,26.0,0.0,nfl_hist,meweldemoore
65,Joe Burns,BUF,RB,0.0,0.0,0.0,0.0,0.0,4.0,27.0,0.0,0.0,0.0,0.0,nfl_hist,joeburns
66,Johnnie Morton,KAN,WR,0.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,5.0,69.0,1.0,nfl_hist,johnniemorton
67,Musa Smith,BAL,RB,0.0,0.0,0.0,0.0,0.0,5.0,25.0,0.0,1.0,6.0,0.0,nfl_hist,musasmith
68,B.J. Askew,NYJ,FB,0.0,0.0,0.0,0.0,0.0,6.0,23.0,0.0,0.0,0.0,0.0,nfl_hist,bjaskew
69,Tyrone Wheatley,OAK,RB,0.0,0.0,0.0,0.0,0.0,4.0,23.0,1.0,4.0,22.0,0.0,nfl_hist,tyronewheatley
70,Reno Mahe,PHI,RB,0.0,0.0,0.0,0.0,0.0,5.0,22.0,0.0,1.0,8.0,0.0,nfl_hist,renomahe
71,LaBrandon Toefield,JAX,RB,0.0,0.0,0.0,0.0,0.0,5.0,22.0,0.0,4.0,28.0,0.0,nfl_hist,labrandontoefield
72,Michael Bennett,MIN,RB,0.0,0.0,0.0,0.0,0.0,5.0,20.0,1.0,6.0,18.0,0.0,nfl_hist,michaelbennett
73,Brad Hoove,CAR,FB,0.0,0.0,0.0,0.0,0.0,7.0,20.0,0.0,1.0,7.0,0.0,nfl_hist,bradhoove
74,Larry Johnson,KAN,RB,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,nfl_hist,larryjohnson
75,Derrick Blaylock,KAN,RB,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,2.0,19.0,0.0,nfl_hist,derrickblaylock
76,Najeh Davenport,GNB,RB,0.0,0.0,0.0,0.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,nfl_hist,najehdavenport
77,Mack Strong,SEA,FB,0.0,0.0,0.0,0.0,0.0,4.0,18.0,0.0,3.0,21.0,0.0,nfl_hist,mackstrong
78,Verron Haynes,PIT,RB,0.0,0.0,0.0,0.0,0.0,3.0,17.0,0.0,2.0,18.0,0.0,nfl_hist,verronhaynes
