,player,team,position,pass_yds,pass_tds,pass_int,pass_att,pass_comp,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,source,pname_merge
0,Aaron Brooks,NOR,QB,181.0,3.0,0.0,23.0,17.0,2.0,-2.0,0.0,0.0,0.0,0.0,nfl_hist,aaronbrooks
1,Trent Green,KAN,QB,323.0,1.0,0.0,26.0,19.0,4.0,-2.0,0.0,0.0,0.0,0.0,nfl_hist,trentgreen
2,Carson Palme,CIN,QB,302.0,3.0,1.0,30.0,22.0,1.0,14.0,0.0,0.0,0.0,0.0,nfl_hist,carsonpalme
3,Ryan Fitzpatrick,STL,QB,310.0,3.0,1.0,30.0,19.0,3.0,23.0,0.0,0.0,0.0,0.0,nfl_hist,ryanfitzpatrick
4,David Ca,HOU,QB,293.0,3.0,1.0,34.0,25.0,4.0,39.0,0.0,0.0,0.0,0.0,nfl_hist,davidca
5,Brad Johnson,MIN,QB,207.0,3.0,1.0,28.0,19.0,3.0,-2.0,0.0,0.0,0.0,0.0,nfl_hist,bradjohnson
6,Brooks Bollinge,NYJ,QB,251.0,1.0,0.0,28.0,19.0,6.0,15.0,0.0,0.0,0.0,0.0,nfl_hist,brooksbollinge
7,Jake Delhomme,CAR,QB,191.0,1.0,0.0,27.0,20.0,1.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,jakedelhomme
8,Byron Leftwich,JAX,QB,18.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,byronleftwich
9,Peyton Manning,IND,QB,245.0,2.0,1.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,peytonmanning
10,Steve McNai,TEN,QB,343.0,3.0,1.0,41.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,stevemcnai
11,Mark Brunell,WAS,QB,194.0,1.0,0.0,27.0,17.0,2.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,markbrunell
12,Gus Frerotte,MIA,QB,261.0,2.0,1.0,31.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,gusfrerotte
13,Kurt Warne,ARI,QB,315.0,2.0,1.0,46.0,29.0,1.0,5.0,0.0,0.0,0.0,0.0,nfl_hist,kurtwarne
14,Michael Vick,ATL,QB,146.0,2.0,1.0,22.0,12.0,6.0,57.0,0.0,0.0,0.0,0.0,nfl_hist,michaelvick
15,Matt Hasselbeck,SEA,QB,249.0,2.0,1.0,37.0,21.0,2.0,7.0,0.0,0.0,0.0,0.0,nfl_hist,matthasselbeck
16,Chris Simms,TAM,QB,202.0,0.0,0.0,30.0,19.0,1.0,-1.0,0.0,1.0,-3.0,0.0,nfl_hist,chrissimms
17,Kyle Bolle,BAL,QB,211.0,3.0,2.0,32.0,18.0,4.0,10.0,0.0,0.0,0.0,0.0,nfl_hist,kylebolle
