,player,team,position,pass_yds,pass_tds,pass_int,pass_att,pass_comp,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,source,pname_merge
0,LaDainian Tomlinson,SDG,RB,17.0,1.0,0.0,1.0,1.0,17.0,69.0,0.0,3.0,23.0,0.0,nfl_hist,ladainiantomlinson
1,Jake Delhomme,CAR,QB,341.0,3.0,0.0,30.0,21.0,1.0,2.0,0.0,0.0,0.0,0.0,nfl_hist,jakedelhomme
2,Jake Plumme,DEN,QB,309.0,4.0,0.0,35.0,22.0,1.0,22.0,0.0,0.0,0.0,0.0,nfl_hist,jakeplumme
3,Drew Bledsoe,DAL,QB,220.0,1.0,0.0,24.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,drewbledsoe
4,Tom Brady,NWE,QB,199.0,1.0,0.0,21.0,14.0,1.0,4.0,0.0,0.0,0.0,0.0,nfl_hist,tombrady
5,Trent Green,KAN,QB,347.0,2.0,0.0,43.0,31.0,1.0,2.0,0.0,0.0,0.0,0.0,nfl_hist,trentgreen
6,Cody Pickett,SFO,QB,10.0,0.0,0.0,1.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,nfl_hist,codypickett
7,Kerry Collins,OAK,QB,238.0,3.0,1.0,29.0,17.0,1.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,kerrycollins
8,Carson Palme,CIN,QB,237.0,3.0,1.0,34.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,carsonpalme
9,Drew Brees,SDG,QB,324.0,3.0,1.0,43.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,drewbrees
10,Daunte Culpeppe,MIN,QB,28.0,0.0,0.0,4.0,3.0,1.0,18.0,0.0,0.0,0.0,0.0,nfl_hist,daunteculpeppe
11,Kyle Orton,CHI,QB,230.0,1.0,0.0,31.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,kyleorton
12,Steve McNai,TEN,QB,229.0,1.0,0.0,40.0,26.0,5.0,41.0,0.0,0.0,0.0,0.0,nfl_hist,stevemcnai
13,Byron Leftwich,JAX,QB,213.0,2.0,1.0,31.0,18.0,1.0,9.0,0.0,0.0,0.0,0.0,nfl_hist,byronleftwich
14,Patrick Ramsey,WAS,QB,62.0,0.0,0.0,6.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,nfl_hist,patrickramsey
15,Trent Dilfe,CLE,QB,185.0,1.0,0.0,25.0,12.0,3.0,9.0,0.0,0.0,0.0,0.0,nfl_hist,trentdilfe
16,Jamie Martin,STL,QB,200.0,2.0,3.0,21.0,13.0,2.0,-2.0,0.0,0.0,0.0,0.0,nfl_hist,jamiemartin
17,Ben Roethlisberge,PIT,QB,177.0,2.0,1.0,30.0,18.0,4.0,4.0,0.0,0.0,0.0,0.0,nfl_hist,benroethlisberge
18,Kelly Holcomb,BUF,QB,263.0,1.0,1.0,33.0,20.0,1.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,kellyholcomb
19,Brad Johnson,MIN,QB,162.0,1.0,0.0,28.0,13.0,4.0,30.0,0.0,0.0,0.0,0.0,nfl_hist,bradjohnson
20,Gus Frerotte,MIA,QB,168.0,1.0,1.0,28.0,16.0,6.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,gusfrerotte
21,Chris Simms,TAM,QB,264.0,1.0,2.0,34.0,21.0,3.0,18.0,0.0,0.0,0.0,0.0,nfl_hist,chrissimms
22,Donovan McNabb,PHI,QB,283.0,3.0,2.0,34.0,12.0,3.0,13.0,0.0,0.0,0.0,0.0,nfl_hist,donovanmcnabb
23,Jeff Garcia,DET,QB,197.0,0.0,1.0,35.0,23.0,4.0,6.0,0.0,0.0,0.0,0.0,nfl_hist,jeffgarcia
24,David Ca,HOU,QB,138.0,1.0,1.0,20.0,10.0,8.0,16.0,0.0,0.0,0.0,0.0,nfl_hist,davidca
25,Anthony Wright,BAL,QB,252.0,1.0,2.0,44.0,25.0,2.0,2.0,0.0,0.0,0.0,0.0,nfl_hist,anthonywright
26,Brett Favre,GNB,QB,279.0,1.0,5.0,39.0,26.0,2.0,4.0,0.0,0.0,0.0,0.0,nfl_hist,brettfavre
27,Eli Manning,NYG,QB,146.0,1.0,1.0,31.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,elimanning
28,Aaron Brooks,NOR,QB,181.0,0.0,1.0,31.0,14.0,6.0,34.0,0.0,0.0,0.0,0.0,nfl_hist,aaronbrooks
29,Josh McCown,ARI,QB,161.0,1.0,2.0,33.0,16.0,4.0,16.0,0.0,0.0,0.0,0.0,nfl_hist,joshmccown
30,Ken Dorsey,SFO,QB,40.0,0.0,0.0,18.0,7.0,1.0,5.0,0.0,0.0,0.0,0.0,nfl_hist,kendorsey
31,Anquan Boldin,ARI,WR,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,69.0,1.0,nfl_hist,anquanboldin
32,Chris Gardocki,PIT,P,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,chrisgardocki
33,Chris Weinke,CAR,QB,0.0,0.0,0.0,1.0,0.0,3.0,-4.0,0.0,0.0,0.0,0.0,nfl_hist,chrisweinke
