,player,team,position,pass_yds,pass_tds,pass_int,pass_att,pass_comp,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,source,pname_merge
0,Peyton Manning,IND,QB,187.0,3.0,0.0,17.0,13.0,2.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,peytonmanning
1,Brad Johnson,MIN,QB,256.0,2.0,0.0,23.0,17.0,4.0,8.0,0.0,0.0,0.0,0.0,nfl_hist,bradjohnson
2,Charlie Frye,CLE,QB,226.0,2.0,0.0,20.0,13.0,2.0,10.0,0.0,0.0,0.0,0.0,nfl_hist,charliefrye
3,Drew Brees,SDG,QB,160.0,2.0,0.0,22.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,drewbrees
4,Mark Brunell,WAS,QB,156.0,1.0,0.0,21.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,markbrunell
5,J.P. Losman,BUF,QB,224.0,3.0,1.0,26.0,13.0,3.0,10.0,0.0,0.0,0.0,0.0,nfl_hist,jplosman
6,Carson Palme,CIN,QB,227.0,3.0,0.0,38.0,22.0,3.0,-3.0,0.0,0.0,0.0,0.0,nfl_hist,carsonpalme
7,Trent Green,KAN,QB,253.0,2.0,2.0,23.0,16.0,3.0,13.0,0.0,0.0,0.0,0.0,nfl_hist,trentgreen
8,Matt Hasselbeck,SEA,QB,98.0,1.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,matthasselbeck
9,Ben Roethlisberge,PIT,QB,386.0,3.0,3.0,41.0,29.0,1.0,2.0,0.0,0.0,0.0,0.0,nfl_hist,benroethlisberge
10,Tom Brady,NWE,QB,271.0,0.0,0.0,37.0,27.0,4.0,19.0,0.0,0.0,0.0,0.0,nfl_hist,tombrady
11,Chris Simms,TAM,QB,123.0,1.0,0.0,21.0,12.0,4.0,-3.0,0.0,0.0,0.0,0.0,nfl_hist,chrissimms
12,Jake Delhomme,CAR,QB,164.0,2.0,1.0,27.0,17.0,4.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,jakedelhomme
13,Sage Rosenfels,MIA,QB,272.0,2.0,1.0,37.0,22.0,2.0,5.0,0.0,0.0,0.0,0.0,nfl_hist,sagerosenfels
14,Steve McNai,TEN,QB,220.0,0.0,0.0,33.0,22.0,2.0,3.0,0.0,0.0,0.0,0.0,nfl_hist,stevemcnai
15,David Garrard,JAX,QB,116.0,2.0,1.0,20.0,11.0,9.0,13.0,0.0,0.0,0.0,0.0,nfl_hist,davidgarrard
