,player,team,position,pass_yds,pass_tds,pass_int,pass_att,pass_comp,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,source,pname_merge
0,Jay Fiedle,JAX,QB,113.0,1.0,0.0,14.0,12.0,3.0,27.0,0.0,0.0,0.0,0.0,nfl_hist,jayfiedle
1,Jeff George,MIN,QB,214.0,2.0,1.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,jeffgeorge
2,Tim Couch,CLE,QB,161.0,1.0,0.0,23.0,18.0,2.0,36.0,0.0,0.0,0.0,0.0,nfl_hist,timcouch
3,Brian Griese,DEN,QB,363.0,2.0,1.0,31.0,19.0,5.0,-4.0,1.0,0.0,0.0,0.0,nfl_hist,briangriese
4,Kent Graham,NYG,QB,183.0,0.0,0.0,21.0,15.0,7.0,10.0,0.0,0.0,0.0,0.0,nfl_hist,kentgraham
5,Kurt Warne,STL,QB,111.0,1.0,0.0,20.0,13.0,2.0,3.0,0.0,0.0,0.0,0.0,nfl_hist,kurtwarne
6,Doug Pederson,PHI,QB,228.0,2.0,0.0,38.0,22.0,2.0,-2.0,0.0,0.0,0.0,0.0,nfl_hist,dougpederson
7,Steve Beuerlein,CAR,QB,300.0,4.0,3.0,36.0,23.0,1.0,4.0,0.0,0.0,0.0,0.0,nfl_hist,stevebeuerlein
8,Rich Gannon,OAK,QB,155.0,0.0,0.0,22.0,15.0,4.0,22.0,0.0,0.0,0.0,0.0,nfl_hist,richgannon
9,Billy Joe Tollive,NOR,QB,354.0,2.0,2.0,45.0,28.0,2.0,4.0,0.0,0.0,0.0,0.0,nfl_hist,billyjoetollive
10,Chris Chandle,ATL,QB,168.0,1.0,1.0,18.0,10.0,1.0,4.0,0.0,0.0,0.0,0.0,nfl_hist,chrischandle
11,Damon Huard,MIA,QB,240.0,2.0,1.0,42.0,24.0,6.0,54.0,0.0,0.0,0.0,0.0,nfl_hist,damonhuard
12,Mark Brunell,JAX,QB,109.0,0.0,0.0,19.0,12.0,2.0,8.0,0.0,0.0,0.0,0.0,nfl_hist,markbrunell
13,Gus Frerotte,DET,QB,140.0,0.0,0.0,24.0,15.0,1.0,4.0,0.0,0.0,0.0,0.0,nfl_hist,gusfrerotte
14,Peyton Manning,IND,QB,210.0,1.0,1.0,35.0,21.0,2.0,-3.0,0.0,0.0,0.0,0.0,nfl_hist,peytonmanning
15,Troy Aikman,DAL,QB,266.0,0.0,1.0,33.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,troyaikman
16,Jeff Garcia,SFO,QB,236.0,1.0,0.0,45.0,22.0,4.0,24.0,0.0,0.0,0.0,0.0,nfl_hist,jeffgarcia
17,Kordell Stewart,PIT,QB,134.0,0.0,0.0,29.0,17.0,7.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,kordellstewart
18,Jon Kitna,SEA,QB,151.0,1.0,1.0,29.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,jonkitna
19,Charlie Batch,DET,QB,70.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,charliebatch
20,Brad Johnson,WAS,QB,248.0,1.0,2.0,40.0,24.0,2.0,2.0,0.0,0.0,0.0,0.0,nfl_hist,bradjohnson
21,Drew Bledsoe,NWE,QB,225.0,1.0,1.0,36.0,17.0,1.0,6.0,0.0,0.0,0.0,0.0,nfl_hist,drewbledsoe
22,Ray Lucas,NYJ,QB,137.0,1.0,1.0,30.0,16.0,3.0,14.0,0.0,0.0,0.0,0.0,nfl_hist,raylucas
23,Cade McNown,CHI,QB,255.0,1.0,2.0,33.0,17.0,4.0,23.0,0.0,0.0,0.0,0.0,nfl_hist,cademcnown
24,Neil O'Donnell,TEN,QB,124.0,2.0,2.0,25.0,12.0,5.0,4.0,0.0,0.0,0.0,0.0,nfl_hist,neilodonnell
25,Dave Brown,ARI,QB,117.0,1.0,1.0,20.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0,nfl_hist,davebrown
26,Tony Graziani,ATL,QB,126.0,0.0,1.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,tonygraziani
27,Randall Cunningham,MIN,QB,78.0,0.0,1.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,randallcunningham
28,Akili Smith,CIN,QB,207.0,0.0,2.0,38.0,19.0,3.0,7.0,0.0,0.0,0.0,0.0,nfl_hist,akilismith
29,Erik Krame,SDG,QB,296.0,0.0,4.0,44.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,erikkrame
30,Doug Flutie,BUF,QB,210.0,1.0,3.0,41.0,19.0,3.0,23.0,0.0,0.0,0.0,0.0,nfl_hist,dougflutie
31,Mikhael Ricks,SDG,WR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,nfl_hist,mikhaelricks
32,Torrance Small,PHI,WR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,50.0,0.0,nfl_hist,torrancesmall
33,Jake Plumme,ARI,QB,99.0,0.0,2.0,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,jakeplumme
34,Brett Favre,GNB,QB,120.0,0.0,3.0,23.0,7.0,1.0,9.0,0.0,0.0,0.0,0.0,nfl_hist,brettfavre
35,Dan Marino,MIA,QB,8.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,danmarino
36,Marshall Faulk,STL,RB,0.0,0.0,0.0,0.0,0.0,18.0,181.0,1.0,3.0,32.0,0.0,nfl_hist,marshallfaulk
37,Eddie George,TEN,RB,0.0,0.0,0.0,0.0,0.0,28.0,155.0,0.0,1.0,12.0,0.0,nfl_hist,eddiegeorge
38,Curtis Martin,NYJ,RB,0.0,0.0,0.0,0.0,0.0,23.0,128.0,0.0,1.0,8.0,0.0,nfl_hist,curtismartin
39,Olandis Gary,DEN,RB,0.0,0.0,0.0,0.0,0.0,37.0,124.0,1.0,2.0,26.0,0.0,nfl_hist,olandisgary
40,Jerome Bettis,PIT,RB,0.0,0.0,0.0,0.0,0.0,26.0,111.0,2.0,1.0,4.0,0.0,nfl_hist,jeromebettis
41,Edgerrin James,IND,RB,0.0,0.0,0.0,0.0,0.0,26.0,111.0,0.0,4.0,20.0,0.0,nfl_hist,edgerrinjames
42,Duce Staley,PHI,RB,0.0,0.0,0.0,0.0,0.0,23.0,101.0,0.0,4.0,37.0,0.0,nfl_hist,ducestaley
43,Tyrone Wheatley,OAK,RB,0.0,0.0,0.0,0.0,0.0,25.0,97.0,2.0,2.0,21.0,0.0,nfl_hist,tyronewheatley
44,Stephen Davis,WAS,RB,0.0,0.0,0.0,0.0,0.0,18.0,91.0,0.0,1.0,2.0,0.0,nfl_hist,stephendavis
45,Curtis Enis,CHI,RB,0.0,0.0,0.0,0.0,0.0,24.0,86.0,0.0,0.0,0.0,0.0,nfl_hist,curtisenis
46,Charlie Garne,SFO,RB,0.0,0.0,0.0,0.0,0.0,16.0,85.0,0.0,3.0,24.0,0.0,nfl_hist,charliegarne
47,Tim Biakabutuka,CAR,RB,0.0,0.0,0.0,0.0,0.0,20.0,83.0,0.0,1.0,0.0,0.0,nfl_hist,timbiakabutuka
48,Corey Dillon,CIN,RB,0.0,0.0,0.0,0.0,0.0,16.0,78.0,0.0,2.0,24.0,0.0,nfl_hist,coreydillon
49,Napoleon Kaufman,OAK,RB,0.0,0.0,0.0,0.0,0.0,12.0,72.0,0.0,1.0,1.0,0.0,nfl_hist,napoleonkaufman
50,Terry Kirby,CLE,RB,0.0,0.0,0.0,0.0,0.0,22.0,71.0,0.0,3.0,21.0,1.0,nfl_hist,terrykirby
51,Greg Hill,DET,RB,0.0,0.0,0.0,0.0,0.0,11.0,67.0,0.0,2.0,15.0,0.0,nfl_hist,greghill
52,Cecil Collins,MIA,RB,0.0,0.0,0.0,0.0,0.0,20.0,59.0,0.0,1.0,5.0,0.0,nfl_hist,cecilcollins
53,James Stewart,JAX,RB,0.0,0.0,0.0,0.0,0.0,23.0,58.0,1.0,3.0,12.0,0.0,nfl_hist,jamesstewart
54,Antowain Smith,BUF,RB,0.0,0.0,0.0,0.0,0.0,5.0,57.0,1.0,0.0,0.0,0.0,nfl_hist,antowainsmith
55,Ricky Watters,SEA,RB,0.0,0.0,0.0,0.0,0.0,21.0,54.0,0.0,2.0,12.0,0.0,nfl_hist,rickywatters
56,Adrian Murrell,ARI,RB,0.0,0.0,0.0,0.0,0.0,15.0,51.0,0.0,7.0,20.0,0.0,nfl_hist,adrianmurrell
57,Skip Hicks,WAS,RB,0.0,0.0,0.0,0.0,0.0,9.0,45.0,1.0,1.0,13.0,0.0,nfl_hist,skiphicks
58,Leroy Hoard,MIN,RB,0.0,0.0,0.0,0.0,0.0,13.0,45.0,1.0,0.0,0.0,0.0,nfl_hist,leroyhoard
59,Ron Rivers,DET,HB,0.0,0.0,0.0,0.0,0.0,11.0,45.0,0.0,1.0,6.0,0.0,nfl_hist,ronrivers
60,Tiki Barbe,NYG,RB,0.0,0.0,0.0,0.0,0.0,10.0,35.0,0.0,5.0,73.0,0.0,nfl_hist,tikibarbe
61,Natrone Means,SDG,RB,0.0,0.0,0.0,0.0,0.0,17.0,35.0,1.0,2.0,7.0,0.0,nfl_hist,natronemeans
62,Ricky Williams,NOR,RB,0.0,0.0,0.0,0.0,0.0,17.0,35.0,0.0,0.0,0.0,0.0,nfl_hist,rickywilliams
63,Ken Oxendine,ATL,RB,0.0,0.0,0.0,0.0,0.0,9.0,32.0,0.0,2.0,20.0,0.0,nfl_hist,kenoxendine
64,Jonathan Linton,BUF,FB,0.0,0.0,0.0,0.0,0.0,5.0,29.0,0.0,5.0,20.0,0.0,nfl_hist,jonathanlinton
65,Emmitt Smith,DAL,RB,0.0,0.0,0.0,0.0,0.0,22.0,26.0,1.0,0.0,0.0,0.0,nfl_hist,emmittsmith
66,Howard Griffith,DEN,FB,0.0,0.0,0.0,0.0,0.0,7.0,25.0,0.0,1.0,8.0,0.0,nfl_hist,howardgriffith
67,Gary Brown,NYG,RB,0.0,0.0,0.0,0.0,0.0,10.0,23.0,0.0,0.0,0.0,0.0,nfl_hist,garybrown
68,Terry Allen,NWE,RB,0.0,0.0,0.0,0.0,0.0,10.0,19.0,0.0,2.0,18.0,0.0,nfl_hist,terryallen
69,Larry Centers,WAS,FB,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,5.0,34.0,0.0,nfl_hist,larrycenters
