player,team,position,fumble_lost,pass_att,pass_comp,pass_int,pass_tds,pass_yds,rcv_rec,rcv_tds,rcv_yds,rush_att,rush_tds,rush_yds,fp,overall_rank,pos_rank,is_top_player,percent_average_position,percent_average_overall,percent_typical_position,percent_typical_overall,percent_median_position,percent_median_overall,positional_value,pos_value_remaining
Terry McLaurin,WAS,WR,0.75,0.0,0.0,0.0,0.0,0.0,70.55,6.7,1056.55,0.0,0.0,0.0,179.63,76.0,23.0,True,1.2803634598538378,1.2179975960685285,1.1788292426827667,1.1559202059202058,1.313708999158957,1.3527374049250693,0.012803634598538378,0.6661468137745811
Tevin Coleman,SF,RB,1.5,0.0,0.0,0.0,0.0,0.0,13.5,0.95,113.35,157.75,4.85,680.25,117.91,153.0,43.0,True,0.8611548359693179,0.799499507612538,0.7737892111825699,0.7587516087516087,0.9129694154084397,0.8879433692296105,0.011330984683806812,0.2494719382508901
Todd Gurley,ATL,RB,1.7,0.0,0.0,0.0,0.0,0.0,44.1,2.55,333.15,198.95,7.4,811.2,192.78,62.0,16.0,True,1.4079673418553567,1.3071623702615984,1.2651266570416067,1.2405405405405405,1.4926829268292683,1.4517659462308907,0.01852588607704416,0.6323200698060154
Tom Brady,TB,QB,0.95,556.25,348.35,11.75,28.8,4408.3,0.0,0.0,0.0,24.15,1.65,37.9,291.57,10.0,9.0,True,1.2973182216101795,1.977016974256532,1.913440084000525,1.8762548262548262,1.1538644188531402,2.1957225694705924,0.03243295554025448,0.6738573047843532
Tony Pollard,DAL,RB,1.75,0.0,0.0,0.0,0.0,0.0,26.65,1.7,192.4,105.15,2.9,495.2,106.18,170.0,44.0,True,0.7754848654331454,0.719963172914081,0.6968106050662818,0.6832689832689833,0.8221447928765002,0.7996084042473077,0.01020374822938349,0.23926819002150657
Travis Kelce,KC,TE,0.75,0.0,0.0,0.0,0.0,0.0,97.65,7.35,1170.7,0.0,0.0,0.0,208.5,49.0,1.0,True,1.9264084263044836,1.413753263821679,1.3682898018112613,1.3416988416988416,1.962075942219922,1.5701483545447696,0.04816021065761209,0.9518397893423879
Tre'Quan Smith,NO,WR,0.0,0.0,0.0,0.0,0.0,0.0,27.2,4.65,380.9,0.65,0.0,2.0,79.79,214.0,91.0,True,0.5687257165380935,0.5410233713205361,0.5236251476571729,0.5134491634491635,0.5835374995429115,0.6008735597560056,0.005687257165380935,0.04973267254043401
Tua Tagovailoa,MIA,QB,2.45,353.65,224.3,11.9,15.15,2564.55,0.0,0.0,0.0,19.75,1.1,97.9,162.77,91.0,32.0,True,0.7242325579843226,1.103676828547984,1.0681848011550072,1.0474259974259974,0.6441489572203095,1.2257700128021687,0.01810581394960806,0.0418601702126713
Tyler Boyd,CIN,WR,0.75,0.0,0.0,0.0,0.0,0.0,77.6,5.65,973.85,2.35,0.0,10.9,169.68,87.0,33.0,True,1.2094420301063251,1.1505307136943046,1.1135319595747475,1.0918918918918918,1.2409405053570775,1.2778070637849235,0.012094420301063252,0.5421925484742627
Tyler Eifert,JAC,TE,0.0,0.0,0.0,0.0,0.0,0.0,43.9,2.9,478.8,0.0,0.0,0.0,87.23,192.0,26.0,True,0.805950153604509,0.5914709697993528,0.5724504528153301,0.5613256113256113,0.8208723474333037,0.6569018751412004,0.020148753840112724,0.24025824036218302
Tyler Higbee,LAR,TE,0.75,0.0,0.0,0.0,0.0,0.0,67.1,4.25,771.8,0.0,0.0,0.0,134.73,126.0,8.0,True,1.2448201787817892,0.9135490514853467,0.8841711510696941,0.8669884169884169,1.2678680656848447,1.0146095338504404,0.031120504469544733,0.6978287482964913
Tyler Lockett,SEA,WR,0.75,0.0,0.0,0.0,0.0,0.0,74.6,7.7,1095.7,6.7,0.05,28.35,194.7,57.0,12.0,True,1.3877791328483116,1.3201811053529058,1.2777267357920987,1.2528957528957527,1.4239221852488388,1.4662248663302957,0.013877791328483116,0.8134381497418675
Tyreek Hill,KC,WR,0.75,0.0,0.0,0.0,0.0,0.0,84.1,8.7,1232.0,13.9,0.7,86.1,228.76,40.0,4.0,True,1.630551383823214,1.551128041399747,1.5012468827930174,1.472072072072072,1.6730171499616042,1.7227200843437003,0.01630551383823214,0.9285340077165367
Tyrod Taylo,LAC,QB,1.55,467.5,298.1,13.5,20.0,3366.3,0.0,0.0,0.0,54.35,1.65,251.8,233.13,39.0,29.0,True,1.0372939500085097,1.5807592249148585,1.5299251870324189,1.50019305019305,0.9225929003917844,1.7556291889449505,0.025932348750212737,0.10150913299658615
Van Jefferson,LAR,WR,0.75,0.0,0.0,0.0,0.0,0.0,34.75,2.0,504.2,1.35,0.0,6.65,78.96,217.0,93.0,True,0.5628096575742305,0.5353954806300228,0.5181782386139913,0.508108108108108,0.577467363879036,0.5946230890880336,0.005628096575742305,0.038473628276195826
Vance McDonald,PIT,TE,0.5,0.0,0.0,0.0,0.0,0.0,38.8,2.65,377.05,0.0,0.0,0.0,72.0,232.0,35.0,True,0.6652345644792461,0.488202565924033,0.47250295314345714,0.4633204633204633,0.677551404507599,0.5422095037276903,0.016630864111981156,0.07560806596909397
Will Dissly,SEA,TE,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.25,316.85,0.0,0.0,0.0,63.68,244.0,39.0,True,0.5883630148060888,0.43178804719503366,0.4179026118913243,0.40978120978120974,0.5992565755422764,0.47955418329693494,0.014709075370152222,0.014376458087912214
Will Fulle,HOU,WR,0.75,0.0,0.0,0.0,0.0,0.0,66.4,5.1,934.05,1.35,0.05,9.0,156.9,96.0,36.0,True,1.1183489776266056,1.0638747582427885,1.0296626853917838,1.0096525096525097,1.1474750429663216,1.1815648768732583,0.011183489776266056,0.5077290102861021
Willie Snead,BAL,WR,0.75,0.0,0.0,0.0,0.0,0.0,37.15,3.3,425.85,1.35,0.0,6.0,80.06,212.0,90.0,True,0.5706502176468199,0.5428541309427511,0.5253970337314608,0.5151866151866152,0.5855121219877866,0.6029068453949845,0.005706502176468199,0.055419929705814996
Zach Ertz,PHI,TE,0.75,0.0,0.0,0.0,0.0,0.0,88.35,6.3,930.0,0.0,0.0,0.0,173.48,82.0,3.0,True,1.602845725636939,1.176296960229184,1.1384696154350964,1.1163449163449162,1.6325224674163648,1.3064236764816626,0.04007114314092348,0.8672071697503061
Zack Moss,BUF,RB,2.4,0.0,0.0,0.0,0.0,0.0,18.4,0.85,160.0,169.8,4.55,770.1,129.81,133.0,37.0,True,0.9480664002813769,0.8801885428138712,0.851883449271558,0.8353281853281853,1.005110336817654,0.9775585510957149,0.012474557898439168,0.32055990882165797
