player,team,position,fumble_lost,pass_att,pass_comp,pass_int,pass_tds,pass_yds,rcv_rec,rcv_tds,rcv_yds,rush_att,rush_tds,rush_yds,fp,overall_rank,pos_rank,is_top_player,percent_average_position,percent_average_overall,percent_typical_position,percent_typical_overall,percent_median_position,percent_median_overall,positional_value,pos_value_remaining
Allen Robinson,CHI,WR,0.75,0.0,0.0,0.0,0.0,0.0,85.7,6.25,1083.3,1.15,0.05,6.5,145.28,79.0,22.0,True,1.307014316161077,1.1282381264075796,1.1744543249797899,1.1397191496038284,1.3479935049872418,1.2999865777817547,0.013070143161610773,0.6779956834700654
Alshon Jeffery,PHI,WR,0.0,0.0,0.0,0.0,0.0,0.0,35.8,3.1,446.7,0.65,0.65,0.65,67.24,204.0,83.0,True,0.6049259541483398,0.522182899364301,0.5435731608730799,0.5274966658821684,0.6238923683600092,0.6016733032079101,0.006049259541483399,0.09479722295443893
Alvin Kamara,NO,RB,2.35,0.0,0.0,0.0,0.0,0.0,89.9,2.45,658.8,205.2,7.95,948.85,218.47,35.0,6.0,True,1.7406253700111423,1.696628465557984,1.766127728375101,1.71389346512905,1.8454196055243484,1.9549013466958973,0.02417535236126588,0.8371829246566019
Amari Coope,DAL,WR,0.75,0.0,0.0,0.0,0.0,0.0,75.05,7.65,1082.5,1.35,0.0,9.35,153.58,69.0,16.0,True,1.3816854259087157,1.1926955634201273,1.2415521422797091,1.2048325096101045,1.425005799118534,1.3742561854055748,0.01381685425908716,0.7576553631400011
Anthony Mille,CHI,WR,0.75,0.0,0.0,0.0,0.0,0.0,57.85,5.4,744.4,2.8,0.05,12.6,106.9,134.0,53.0,True,0.9617279074725986,0.8301807248965464,0.8641875505254648,0.8386286969483017,0.991881234052424,0.9565567536128138,0.009617279074725989,0.33063917570292045
Antonio Gibson,WAS,RB,2.45,0.0,0.0,0.0,0.0,0.0,47.65,2.0,387.8,155.3,4.2,683.95,139.48,86.0,24.0,True,1.1112849663988378,1.0831955800614619,1.127566693613581,1.094218247430768,1.1781898044515773,1.2480873339000491,0.01543451342220609,0.48545793962303396
Austin Ekele,LAC,RB,1.65,0.0,0.0,0.0,0.0,0.0,64.1,4.55,669.75,162.7,4.25,718.75,188.35,45.0,13.0,True,1.5006490064612927,1.4627178628088353,1.5226354082457558,1.4776025731544677,1.5909954808463909,1.6853832043309025,0.02084234731196241,0.6829063981081986
Austin Hoope,CLE,TE,0.75,0.0,0.0,0.0,0.0,0.0,60.55,4.7,683.6,0.0,0.0,0.0,95.06,154.0,13.0,True,1.1461331870424012,0.738231802700334,0.7684721099434115,0.7457440966501923,1.1864702945581627,0.8506107109301598,0.028653329676060033,0.5485005681835308
Baker Mayfield,CLE,QB,2.45,508.75,313.85,14.4,25.4,3893.1,0.0,0.0,0.0,34.55,1.75,152.2,263.74,18.0,17.0,True,1.1748629924171134,2.0481933057456985,2.1320937752627325,2.0690358515729192,1.0437294708931892,2.359983893338106,0.029371574810427833,0.4298513380025236
Ben Roethlisberge,PIT,QB,1.65,551.5,357.8,16.2,24.45,3932.4,0.0,0.0,0.0,26.7,1.6,78.0,253.0,21.0,20.0,True,1.1270203119797138,1.964786935442715,2.0452708164915117,1.9847807327214246,1.0012267996359174,2.2638808107019823,0.02817550779949284,0.34340598456694915
Benny Snell,PIT,RB,1.0,0.0,0.0,0.0,0.0,0.0,5.35,0.15,44.25,113.65,2.85,458.45,66.27,206.0,64.0,True,0.5279958038661527,0.5146499217857261,0.5357316087308003,0.5198870322428807,0.5597837563880559,0.5929936020759697,0.007333275053696571,0.05099431330911419
Bisi Johnson,MIN,WR,0.0,0.0,0.0,0.0,0.0,0.0,43.0,5.0,459.0,1.0,0.0,7.0,76.6,184.0,76.0,True,0.6891333742974841,0.5948722500194148,0.6192400970088924,0.6009257080097278,0.7107399675249361,0.6854279450583867,0.006891333742974843,0.13923013186198263
Blake Jarwin,DAL,TE,0.0,0.0,0.0,0.0,0.0,0.0,47.25,4.6,548.5,0.0,0.0,0.0,82.45,173.0,18.0,True,0.994095111210246,0.6403030941788611,0.6665319320937753,0.6468188593394525,1.0290813779331003,0.7377745962149345,0.02485237778025615,0.417173309540962
Boston Scott,PHI,RB,1.55,0.0,0.0,0.0,0.0,0.0,31.6,0.2,266.75,91.6,4.35,363.8,87.26,165.0,47.0,True,0.6952303281327976,0.6776573438210725,0.7054163298302345,0.6845532282105594,0.737086624150019,0.7808151760547627,0.009655976779622195,0.19046486125204565
Brandin Cooks,HOU,WR,0.75,0.0,0.0,0.0,0.0,0.0,62.2,4.25,897.0,6.6,0.05,51.85,119.18,112.0,40.0,True,1.072205163822117,0.9255466678500506,0.9634599838318513,0.9349650898250569,1.1058223150081188,1.06643998031408,0.010722051638221174,0.46234821747465915
Brandon Aiyuk,SF,WR,0.75,0.0,0.0,0.0,0.0,0.0,44.9,4.05,677.95,2.4,0.05,12.8,92.18,158.0,66.0,True,0.8292991441611239,0.7158658486526066,0.7451899757477769,0.7231505452263278,0.8553003943400603,0.824840051899244,0.008292991441611242,0.21475411163420866
Breshad Perriman,NYJ,WR,0.0,0.0,0.0,0.0,0.0,0.0,44.3,5.05,748.2,3.0,0.0,8.35,105.96,136.0,54.0,True,0.9532711793806973,0.8228807260059686,0.8565885206143896,0.8312544128030124,0.9831593597773137,0.9481454968457786,0.009532711793806976,0.32110646390911346
Bryan Edwards,LV,WR,1.5,0.0,0.0,0.0,0.0,0.0,48.85,3.2,679.45,1.55,0.0,8.75,85.02,169.0,71.0,True,0.7648840663547272,0.6602616017839511,0.6873080032336297,0.6669804659919981,0.7888656924147529,0.7607713301418281,0.007648840663547273,0.1749930951714781
Bryce Love,WAS,RB,1.55,0.0,0.0,0.0,0.0,0.0,16.0,0.75,133.7,104.65,2.55,388.7,68.94,198.0,62.0,True,0.5492686090015478,0.5353850250174734,0.5573160873080032,0.540833137208755,0.5823372893525361,0.616885150552548,0.007628730680577057,0.0658002919145857
C.J. Uzomah,CIN,TE,0.0,0.0,0.0,0.0,0.0,0.0,43.95,2.9,428.0,0.0,0.0,0.0,60.2,226.5,30.0,True,0.7258280860504162,0.4675105672476342,0.486661277283751,0.47226798462383307,0.7513729405891163,0.538678358910116,0.018145702151260403,0.15997455984615339
Calvin Ridley,ATL,WR,0.75,0.0,0.0,0.0,0.0,0.0,79.3,8.25,1035.25,2.85,0.0,27.0,154.22,68.0,15.0,True,1.3874431982266058,1.1976657754307332,1.2467259498787389,1.2098532988154076,1.4309440964973323,1.379982998523556,0.013874431982266061,0.7714722173990883
Cam Akers,LAR,RB,2.45,0.0,0.0,0.0,0.0,0.0,32.75,1.05,295.95,184.2,6.35,699.35,139.03,88.0,25.0,True,1.1076996621625355,1.0797008997415045,1.1239288601455133,1.0906880050207892,1.1743886472103728,1.2440606684264688,0.015384717530035223,0.47007322209299873
Cam Newton,NE,QB,1.7,512.55,309.65,12.65,21.65,3460.1,0.0,0.0,0.0,117.65,3.9,449.3,277.28,14.0,13.0,True,1.2351786249238539,2.1533443535950827,2.241552142279709,2.175256923197615,1.0973129130555226,2.4811417833653975,0.03087946562309634,0.5485481817888218
Carson Wentz,PHI,QB,5.6,585.7,382.15,10.65,27.75,4098.7,0.0,0.0,0.0,55.4,1.35,200.1,281.21,11.0,11.0,True,1.2526853040783212,2.183864561722711,2.273322554567502,2.20608770691143,1.1128655665044125,2.516307995168001,0.03131713260195803,0.6106334143704
CeeDee Lamb,DAL,WR,1.5,0.0,0.0,0.0,0.0,0.0,54.85,4.85,863.55,1.35,0.0,8.65,113.32,124.0,47.0,True,1.0194855610364346,0.8800381641279386,0.9160873080032336,0.8889934886639993,1.0514497796334956,1.0140038477025637,0.01019485561036435,0.3893549585665306
Chase Claypool,PIT,WR,0.75,0.0,0.0,0.0,0.0,0.0,34.1,2.6,457.2,1.35,0.0,5.35,60.36,225.0,97.0,True,0.5430299017310202,0.46875312025028565,0.48795472918350846,0.47352318192515885,0.5600556715379262,0.5401100621896112,0.005430299017310202,0.015585569942989208
Chase Edmonds,ARI,RB,0.75,0.0,0.0,0.0,0.0,0.0,19.8,0.9,136.45,103.2,3.9,418.25,82.77,172.0,50.0,True,0.6594569591972456,0.642788200184164,0.6691188358932901,0.649329253942104,0.6991595218988892,0.7406380027739251,0.009159124433295083,0.16259465369170145
Chris Carson,SEA,RB,2.7,0.0,0.0,0.0,0.0,0.0,28.1,1.15,212.35,239.75,7.9,1075.95,177.73,50.0,15.0,True,1.416035826484553,1.3802434072578407,1.436782538399353,1.3942888522789676,1.5012881699539635,1.5903538991544002,0.019667164256729916,0.6427244328524524
Chris Conley,JAC,WR,0.75,0.0,0.0,0.0,0.0,0.0,41.85,3.05,550.9,0.0,0.0,0.0,71.89,191.0,79.0,True,0.6467597686455109,0.5582945960038608,0.5811641067097817,0.5639758374519495,0.6670378102528416,0.6432821797682431,0.006467597686455111,0.11932713233250059
Chris Godwin,TB,WR,0.75,0.0,0.0,0.0,0.0,0.0,79.1,7.85,1188.8,1.05,0.05,5.8,165.36,55.0,6.0,True,1.4876644226348823,1.2841785282403453,1.3367825383993535,1.2972464109202166,1.5343075852470425,1.479665339358418,0.014876644226348826,0.8991544171560023
Chris Herndon,NYJ,TE,0.0,0.0,0.0,0.0,0.0,0.0,44.0,6.0,563.0,0.0,0.0,0.0,92.3,157.0,14.0,True,1.1128560189776313,0.7167977634045952,0.746160064672595,0.7240919432023221,1.1520219670494258,0.8259138293588654,0.02782140047444078,0.5206791677090901
Chris Herndon IV,NYJ,TE,0.0,0.0,0.0,0.0,0.0,0.0,48.8,4.6,585.1,0.0,0.0,0.0,86.11,166.0,16.0,True,1.038223529730919,0.6687264941145146,0.6961196443007276,0.6755314976072802,1.0747628557164253,0.77052480873339,0.025955588243272976,0.4678908484773586
Chris Thompson,JAC,RB,0.75,0.0,0.0,0.0,0.0,0.0,43.85,1.2,353.0,47.05,1.15,225.4,70.44,196.0,61.0,True,0.5612196231225562,0.5470339594173314,0.5694421988682296,0.5526006119086844,0.5950078134898846,0.6303073687978167,0.007794716987813285,0.07342902259516271
Christian Kirk,ARI,WR,0.75,0.0,0.0,0.0,0.0,0.0,71.35,4.9,824.5,6.85,0.0,63.5,116.7,119.0,44.0,True,1.0498937960902923,0.906287096308952,0.9434114793856103,0.915509531654507,1.0828114126652748,1.0442485794819025,0.010498937960902927,0.4200690752747762
Christian McCaffrey,CAR,RB,3.1,0.0,0.0,0.0,0.0,0.0,108.4,4.75,912.35,249.35,8.75,1132.45,279.28,13.0,1.0,True,2.225119482476824,2.1688762661282266,2.2577202910266774,2.1909468894641875,2.3590826540524557,2.4990380743590888,0.030904437256622577,0.9690955627433774
Clyde Edwards-Helaire,KC,RB,2.6,0.0,0.0,0.0,0.0,0.0,50.2,3.55,513.95,196.65,9.1,876.7,209.77,37.0,7.0,True,1.6713094881092934,1.6290646460388076,1.6957962813257883,1.6456421118694595,1.7719305655277273,1.877052480873339,0.023212631779295757,0.8139702928773063
Cole Beasley,BUF,WR,0.75,0.0,0.0,0.0,0.0,0.0,59.3,4.6,693.45,0.0,0.0,0.0,95.44,153.0,64.0,True,0.858627796905377,0.7411828660816313,0.7715440582053354,0.7487251902408409,0.8855485966133148,0.8540110062189611,0.008586277969053773,0.2315128276869678
Cooper Kupp,LAR,WR,0.75,0.0,0.0,0.0,0.0,0.0,87.15,8.9,1076.75,2.65,0.0,11.35,160.71,59.0,8.0,True,1.4458306081377112,1.2480668316007855,1.2991915925626516,1.2607672393504354,1.4911621433542102,1.4380564627980852,0.014458306081377116,0.8699238264715382
Corey Davis,TEN,WR,0.75,0.0,0.0,0.0,0.0,0.0,47.85,3.35,669.45,2.25,0.0,20.85,87.63,164.0,70.0,True,0.7883649815886231,0.680530747639704,0.7084074373484236,0.6874558719698752,0.8130828114126651,0.7841259898885956,0.007883649815886233,0.18264193583502542
Courtland Sutton,DEN,WR,0.75,0.0,0.0,0.0,0.0,0.0,67.5,6.55,1070.7,1.4,0.0,4.45,145.32,78.0,21.0,True,1.307374176930945,1.1285487646582424,1.1747776879547291,1.1400329489291599,1.3483646485734166,1.3003445036016286,0.013073741769309455,0.6910658266316763
Curtis Samuel,CAR,WR,0.75,0.0,0.0,0.0,0.0,0.0,43.4,4.5,519.9,18.8,1.55,140.45,100.84,143.0,59.0,True,0.9072090008375757,0.7831190299211201,0.8151980598221503,0.7910880991605869,0.9356529807469265,0.9023309919019284,0.00907209000837576,0.2750856693545266
D'Andre Swift,DET,RB,2.35,0.0,0.0,0.0,0.0,0.0,32.5,1.65,334.6,142.75,3.7,579.3,118.79,115.0,36.0,True,0.9464406449563949,0.9225179449060874,0.9603071948261924,0.9319055464030753,1.0034210415170841,1.0629502035703102,0.013145008957727715,0.3176601684871675
D.J. Chark,JAC,WR,0.75,0.0,0.0,0.0,0.0,0.0,72.75,6.5,993.35,1.0,0.0,10.85,137.92,89.0,30.0,True,1.2407999345053395,1.0710806882856097,1.1149555375909457,1.0819800737428413,1.2797030851310598,1.2341282269249698,0.012407999345053398,0.575984151731695
D.J. Moore,CAR,WR,1.5,0.0,0.0,0.0,0.0,0.0,83.4,4.85,1216.45,7.2,0.05,73.55,155.4,66.0,13.0,True,1.398059090937716,1.2068296038252881,1.2562651576394503,1.2191103789126854,1.441892832289492,1.3905418102098341,0.013980590909377163,0.7992489705732853
D.K. Metcalf,SEA,WR,1.5,0.0,0.0,0.0,0.0,0.0,66.1,7.3,1002.9,1.1,0.0,6.5,141.74,83.0,26.0,True,1.2751666380277469,1.1007466412239149,1.1458367016976556,1.111947909311995,1.3151472976107632,1.2683101427229209,0.012751666380277471,0.6262243138129857
DK Metcalf,SEA,WR,3.0,0.0,0.0,0.0,0.0,0.0,66.0,8.0,1055.0,2.0,0.0,10.0,148.5,74.0,19.0,True,1.335983108135462,1.1532445055859415,1.2004850444624091,1.1649799952930102,1.3778705636743214,1.328799606281598,0.013359831081354624,0.7174598147976547
Dak Prescott,DAL,QB,3.15,580.45,381.45,12.55,29.6,4628.45,0.0,0.0,0.0,64.7,4.35,277.7,338.56,3.0,3.0,True,1.5081580902128533,2.629242153610615,2.736944219886823,2.6559974896053973,1.339823499149155,3.029484139412107,0.037703952255321325,0.8804968689549337
Dallas Goedert,PHI,TE,0.75,0.0,0.0,0.0,0.0,0.0,52.8,4.75,547.3,0.0,0.0,0.0,81.73,174.0,19.0,True,0.9854141108455234,0.6347116056669293,0.6607113985448666,0.6411704714834864,1.02009485771343,0.7313319314572055,0.024635352771138087,0.39253795676982395
Dalvin Cook,MIN,RB,2.85,0.0,0.0,0.0,0.0,0.0,55.55,1.45,498.7,268.4,10.4,1181.15,233.39,33.0,5.0,True,1.8594981238014394,1.812496533055238,1.8867421180274857,1.830940613477681,1.9714490856105078,2.0884076775088363,0.02582636283057556,0.8613582770178678
Damien Harris,NE,RB,1.5,0.0,0.0,0.0,0.0,0.0,7.25,0.05,63.15,119.55,3.15,407.95,63.31,215.0,65.0,True,0.5044124693340295,0.49166269123667306,0.511802748585287,0.49666588216835333,0.5347805887570216,0.5665070914053063,0.007005728740750413,0.04398858456836374
Daniel Jones,NYG,QB,10.95,574.1,362.1,17.0,25.0,3961.7,0.0,0.0,0.0,56.7,2.75,318.0,267.87,16.0,15.0,True,1.193260596719391,2.0802667051266406,2.1654810024252225,2.1014356319133913,1.060073607978155,2.3969397342400787,0.02983151491798477,0.4886167607520745
Danny Amendola,DET,WR,0.75,0.0,0.0,0.0,0.0,0.0,66.15,3.55,703.95,0.65,0.0,0.0,90.2,160.0,67.0,True,0.811486036052651,0.7004892552447941,0.7291835084882781,0.707617478622421,0.8369287868244026,0.8071227238154893,0.008114860360526513,0.2066392512736821
Darius Slayton,NYG,WR,0.75,0.0,0.0,0.0,0.0,0.0,52.85,6.4,799.35,0.0,0.0,0.0,116.84,118.0,43.0,True,1.0511533087848308,0.907374330186272,0.9445432497978982,0.9166078292931671,1.084110415216887,1.0455013198514609,0.010511533087848312,0.43056801323567917
Darrel Williams,KC,RB,1.65,0.0,0.0,0.0,0.0,0.0,13.55,0.95,124.65,97.55,4.65,325.75,75.34,186.0,53.0,True,0.6002596025845172,0.5850871451235342,0.6090541632983023,0.5910410292617871,0.6363981923385564,0.674153281732361,0.008336938924784966,0.1371013700509799
Darrell Henderson,LAR,RB,1.65,0.0,0.0,0.0,0.0,0.0,20.2,0.95,172.2,125.85,2.9,468.4,83.86,170.0,49.0,True,0.6681413627918451,0.6512530925147276,0.677930476960388,0.6578802855573861,0.7083667694386957,0.7503914813654871,0.009279741149886743,0.17175377812499648
Darren Fells,HOU,TE,0.0,0.0,0.0,0.0,0.0,0.0,31.8,4.4,314.7,0.0,0.0,0.0,57.87,233.0,33.0,True,0.6977354043145777,0.44941588914652136,0.4678253839935327,0.45398917392327603,0.7222915626560159,0.5178291799024652,0.017443385107864442,0.10730681006393183
Darren Walle,LV,TE,0.75,0.0,0.0,0.0,0.0,0.0,77.25,4.3,957.35,0.0,0.0,0.0,120.04,109.0,5.0,True,1.447315671918471,0.9322253902393024,0.9704122877930478,0.9417117753196831,1.4982526210683973,1.0741353854413673,0.036182891797961775,0.7927592017096748
Darrynton Evans,TEN,RB,1.65,0.0,0.0,0.0,0.0,0.0,23.25,1.0,222.35,79.05,2.15,352.65,73.1,190.0,56.0,True,0.5824127548304778,0.5676914030864129,0.5909458367016976,0.5734682670432258,0.6174768762934493,0.6541094358194264,0.008089066039312197,0.11259072534909687
Davante Adams,GB,WR,0.75,0.0,0.0,0.0,0.0,0.0,108.65,10.65,1385.65,0.0,0.0,0.0,200.97,39.0,2.0,True,1.8080304730099919,1.560724230892974,1.6246564268391268,1.5766062602965403,1.8647181628392484,1.7983088005010963,0.018080304730099923,0.962999115642158
David Johnson,HOU,RB,1.95,0.0,0.0,0.0,0.0,0.0,41.05,3.5,417.0,207.55,4.6,802.6,166.66,54.0,18.0,True,1.3278373422715108,1.2942742713868889,1.3472918350848828,1.3074448889934887,1.407779701820332,1.4912979285043175,0.01844218530932655,0.5860744127681092
David Montgomery,CHI,RB,1.95,0.0,0.0,0.0,0.0,0.0,19.55,0.9,151.6,212.35,6.25,783.35,132.5,94.0,28.0,True,1.0556729140224121,1.0289892053207894,1.0711398544866613,1.0394602651604299,1.119229632132449,1.1856292783320657,0.014662123805866843,0.42562651531666307
David Njoku,CLE,TE,0.25,0.0,0.0,0.0,0.0,0.0,36.15,3.1,406.8,0.0,0.0,0.0,58.78,230.0,31.0,True,0.708707224219991,0.4564829093491019,0.4751818916734034,0.4611281085745666,0.7336495257114328,0.5259719923045949,0.017717680605499775,0.14225687924065356
Dawson Knox,BUF,TE,0.0,0.0,0.0,0.0,0.0,0.0,36.4,3.0,487.05,0.0,0.0,0.0,66.71,205.0,26.0,True,0.8043187976814494,0.5180669425430178,0.5392886014551334,0.5233388248215266,0.8326260609086369,0.5969307860945818,0.020107969942036234,0.23593934150995155
DeAndre Hopkins,ARI,WR,0.75,0.0,0.0,0.0,0.0,0.0,99.0,7.8,1185.75,0.75,0.0,3.25,164.2,56.0,7.0,True,1.477228460308706,1.2751700189711217,1.3274050121261114,1.2881462304856044,1.52354442124797,1.469285490582077,0.014772284603087065,0.8843821325529153
DeSean Jackson,PHI,WR,0.75,0.0,0.0,0.0,0.0,0.0,49.85,5.05,766.05,5.65,0.7,29.75,112.58,125.0,48.0,True,1.012828136793874,0.8742913564906752,0.9101050929668553,0.8831882011453676,1.04458362328926,1.0073822200348979,0.010128281367938745,0.3792266771985918
DeVante Parke,MIA,WR,0.75,0.0,0.0,0.0,0.0,0.0,69.0,6.2,1044.45,0.2,0.0,1.3,140.28,85.0,28.0,True,1.2620317199275597,1.0894083450747196,1.1340339531123687,1.100494233937397,1.3016005567153792,1.255245850297526,0.0126203171992756,0.600919804127783
Dede Westbrook,JAC,WR,0.5,0.0,0.0,0.0,0.0,0.0,54.7,2.9,591.7,3.8,0.1,28.8,79.05,178.0,74.0,True,0.7111748464519075,0.6138988428725163,0.6390460792239289,0.620145916686279,0.7334725121781489,0.7073509015256588,0.007111748464519077,0.15316574017512619
Deebo Samuel,SF,WR,0.75,0.0,0.0,0.0,0.0,0.0,53.5,3.55,739.25,14.35,1.5,173.65,120.09,108.0,38.0,True,1.080391996336617,0.932613688052631,0.9708164915117219,0.9421040244763474,1.1142658315935978,1.0745827927162097,0.010803919963366174,0.483837303347335
Denzel Mims,NYJ,WR,0.75,0.0,0.0,0.0,0.0,0.0,33.75,1.95,482.4,1.35,0.0,5.35,58.97,229.0,98.0,True,0.5305247399781023,0.4579584410397506,0.47671786580436537,0.46261865536989094,0.5471584319183483,0.5276721399489955,0.005305247399781025,0.010280322543208209
Derek Ca,LV,QB,4.05,493.1,341.3,10.7,23.0,3774.05,0.0,0.0,0.0,25.0,1.65,69.6,241.02,29.0,26.0,True,1.0736538956258919,1.8717507793691825,1.9484236054971706,1.8907978347846552,0.9538169298349757,2.1566820276497696,0.02684134739064729,0.17886101901791096
Derrick Henry,TEN,RB,2.7,0.0,0.0,0.0,0.0,0.0,19.75,1.0,171.6,298.75,11.55,1534.7,240.53,30.0,4.0,True,1.9163849510174398,1.8679454607985622,1.9444624090541633,1.886953793049345,2.0317607805042868,2.1522974363563154,0.026616457653020013,0.8871846398484434
Deshaun Watson,HOU,QB,2.4,523.05,347.65,14.45,24.95,4046.8,0.0,0.0,0.0,92.95,5.4,505.15,325.34,4.0,4.0,True,1.449267937942609,2.526576211766533,2.630072756669361,2.5522868125833527,1.287506430804543,2.9111896559438057,0.03623169844856522,0.8442651705063684
Devin Asiasi,NE,TE,0.75,0.0,0.0,0.0,0.0,0.0,36.1,2.7,361.95,0.0,0.0,0.0,50.9,245.0,37.0,True,0.6136984980060827,0.3952871739685146,0.4114793856103476,0.3993096414842708,0.6352970544183724,0.45546060578945013,0.015342462450152068,0.04356174210797592
Devin Singletary,BUF,RB,1.8,0.0,0.0,0.0,0.0,0.0,36.65,1.75,285.1,154.2,3.45,799.15,136.02,90.0,26.0,True,1.0837179604930451,1.056325371379123,1.0995957962813259,1.0670746057895977,1.1489631287747604,1.2171267504809629,0.015051638340181193,0.45502158375281754
Devine Ozigbo,JAC,RB,1.6,0.0,0.0,0.0,0.0,0.0,22.85,0.8,196.45,111.35,2.2,433.75,77.82,181.0,51.0,True,0.6200186125979177,0.6043467166646327,0.6291026677445432,0.6104965874323369,0.6573467922456392,0.6963446825645385,0.008611369619415528,0.1539832840722859
Diontae Johnson,PIT,WR,1.5,0.0,0.0,0.0,0.0,0.0,69.3,6.4,833.1,3.8,0.0,34.45,122.16,105.0,37.0,True,1.0990147911772932,0.948689217524435,0.9875505254648342,0.9583431395622499,1.1334725121781488,1.0931054538946803,0.010990147911772935,0.49464122331070115
Dontrelle Inman,WAS,WR,0.0,0.0,0.0,0.0,0.0,0.0,34.5,2.7,476.2,0.0,0.0,0.0,63.82,213.0,88.0,True,0.5741578583246141,0.4956233289326248,0.5159256265157639,0.5006668235663293,0.5921595917420551,0.5710706456086976,0.005741578583246142,0.06562061138545494
Drew Brees,NO,QB,0.85,527.4,376.2,10.0,30.3,4030.1,0.0,0.0,0.0,23.0,1.55,30.8,283.08,10.0,10.0,True,1.2610154542103453,2.1983868999412004,2.2884397736459174,2.2207578253706752,1.1202659385017215,2.533041027247103,0.03152538635525863,0.6419505469723579
Drew Lock,DEN,QB,3.5,534.25,341.45,13.9,22.9,3788.75,0.0,0.0,0.0,39.05,0.6,167.9,242.64,28.0,25.0,True,1.080870389323153,1.884331628521029,1.961519805982215,1.903506707460579,0.9602279472871897,2.17117802335466,0.027021759733078823,0.2057023664085582
Duke Johnson,HOU,RB,0.85,0.0,0.0,0.0,0.0,0.0,35.85,2.1,317.05,95.55,1.95,459.0,100.21,146.0,44.0,True,0.798407416710837,0.7782264774731796,0.8101050929668552,0.7861457597866164,0.8464754825357942,0.8966936602389155,0.011088991898761632,0.2204596935450136
Dwayne Haskins,WAS,QB,2.5,437.6,270.4,15.4,17.6,2975.7,0.0,0.0,0.0,27.35,0.4,118.15,183.24,49.0,31.0,True,0.8162656204235682,1.4230338262866526,1.4813257881972515,1.4375147093433749,0.7251573073726701,1.6396581808420205,0.020406640510589203,0.05886676548511438
