,player,team,position,pass_yds,pass_tds,pass_int,pass_att,pass_comp,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,source,pname_merge
0,Ryan Fitzpatrick,BUF,QB,208.0,4.0,0.0,25.0,17.0,3.0,3.0,0.0,0.0,0.0,0.0,nfl_hist,ryanfitzpatrick
1,Aaron Rodgers,GNB,QB,312.0,3.0,0.0,35.0,27.0,4.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,aaronrodgers
2,Kevin Kolb,ARI,QB,309.0,2.0,0.0,27.0,18.0,4.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,kevinkolb
3,Tom Brady,NWE,QB,517.0,4.0,1.0,48.0,32.0,1.0,3.0,0.0,0.0,0.0,0.0,nfl_hist,tombrady
4,Matthew Stafford,DET,QB,305.0,3.0,1.0,33.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,matthewstafford
5,Joe Flacco,BAL,QB,224.0,3.0,0.0,29.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,joeflacco
6,Drew Brees,NOR,QB,419.0,3.0,0.0,49.0,32.0,1.0,3.0,0.0,0.0,0.0,0.0,nfl_hist,drewbrees
7,Rex Grossman,WAS,QB,305.0,2.0,0.0,34.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,rexgrossman
8,Cam Newton,CAR,QB,422.0,2.0,1.0,37.0,24.0,8.0,18.0,1.0,0.0,0.0,0.0,nfl_hist,camnewton
9,Jay Cutle,CHI,QB,312.0,2.0,1.0,32.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,jaycutle
10,Andy Dalton,CIN,QB,81.0,1.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,andydalton
11,Tony Romo,DAL,QB,342.0,2.0,1.0,36.0,23.0,3.0,9.0,0.0,0.0,0.0,0.0,nfl_hist,tonyromo
12,Bruce Gradkowski,CIN,QB,92.0,1.0,0.0,12.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,brucegradkowski
13,Chad Henne,MIA,QB,416.0,2.0,1.0,49.0,30.0,7.0,59.0,1.0,0.0,0.0,0.0,nfl_hist,chadhenne
14,Matt Hasselbeck,TEN,QB,263.0,2.0,1.0,34.0,21.0,1.0,9.0,0.0,0.0,0.0,0.0,nfl_hist,matthasselbeck
15,Luke McCown,JAX,QB,175.0,0.0,0.0,24.0,17.0,5.0,10.0,0.0,0.0,0.0,0.0,nfl_hist,lukemccown
16,Alex Smith,SFO,QB,124.0,0.0,0.0,20.0,15.0,7.0,22.0,1.0,0.0,0.0,0.0,nfl_hist,alexsmith
17,Mark Sanchez,NYJ,QB,335.0,2.0,1.0,44.0,26.0,1.0,3.0,0.0,0.0,0.0,0.0,nfl_hist,marksanchez
18,Jason Campbell,OAK,QB,105.0,1.0,0.0,22.0,13.0,6.0,2.0,1.0,0.0,0.0,0.0,nfl_hist,jasoncampbell
19,Philip Rivers,SDG,QB,335.0,2.0,2.0,48.0,33.0,3.0,-3.0,0.0,0.0,0.0,0.0,nfl_hist,philiprivers
20,Michael Vick,PHI,QB,187.0,2.0,0.0,32.0,14.0,11.0,97.0,0.0,0.0,0.0,0.0,nfl_hist,michaelvick
21,Kerry Collins,IND,QB,197.0,1.0,0.0,31.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,kerrycollins
22,Josh Freeman,TAM,QB,259.0,1.0,1.0,43.0,28.0,4.0,26.0,0.0,0.0,0.0,0.0,nfl_hist,joshfreeman
23,Matt Schaub,HOU,QB,220.0,1.0,2.0,24.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,mattschaub
24,Tarvaris Jackson,SEA,QB,197.0,2.0,1.0,37.0,21.0,4.0,13.0,0.0,0.0,0.0,0.0,nfl_hist,tarvarisjackson
25,Matt Ryan,ATL,QB,319.0,0.0,1.0,47.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,mattryan
26,Sam Bradford,STL,QB,188.0,0.0,0.0,30.0,17.0,1.0,-15.0,0.0,0.0,0.0,0.0,nfl_hist,sambradford
27,Kyle Orton,DEN,QB,304.0,1.0,1.0,46.0,24.0,1.0,13.0,0.0,0.0,0.0,0.0,nfl_hist,kyleorton
28,Eli Manning,NYG,QB,268.0,0.0,1.0,32.0,18.0,1.0,2.0,1.0,0.0,0.0,0.0,nfl_hist,elimanning
29,Colt McCoy,CLE,QB,213.0,2.0,1.0,40.0,19.0,3.0,11.0,0.0,1.0,-5.0,0.0,nfl_hist,coltmccoy
30,Matt Cassel,KAN,QB,119.0,1.0,1.0,36.0,22.0,0.0,0.0,0.0,1.0,-4.0,0.0,nfl_hist,mattcassel
31,Ben Roethlisberge,PIT,QB,280.0,1.0,3.0,41.0,22.0,1.0,9.0,0.0,0.0,0.0,0.0,nfl_hist,benroethlisberge
32,Donovan McNabb,MIN,QB,39.0,1.0,1.0,15.0,7.0,3.0,32.0,0.0,0.0,0.0,0.0,nfl_hist,donovanmcnabb
33,A.J. Feeley,STL,QB,21.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,ajfeeley
