,player,team,position,pass_yds,pass_tds,pass_int,pass_att,pass_comp,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,source,pname_merge
0,Philip Rivers,SDG,QB,270.0,2.0,0.0,18.0,13.0,2.0,-3.0,1.0,0.0,0.0,0.0,nfl_hist,philiprivers
1,Jason Campbell,WAS,QB,248.0,2.0,0.0,29.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,jasoncampbell
2,Jeff Garcia,TAM,QB,143.0,2.0,0.0,23.0,18.0,1.0,7.0,0.0,0.0,0.0,0.0,nfl_hist,jeffgarcia
3,Ben Roethlisberge,PIT,QB,206.0,1.0,0.0,22.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,benroethlisberge
4,David Garrard,JAX,QB,218.0,1.0,0.0,27.0,20.0,4.0,9.0,0.0,0.0,0.0,0.0,nfl_hist,davidgarrard
5,Tom Brady,NWE,QB,265.0,3.0,0.0,38.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,tombrady
6,Peyton Manning,IND,QB,253.0,2.0,1.0,37.0,29.0,2.0,-2.0,0.0,0.0,0.0,0.0,nfl_hist,peytonmanning
7,Brian Griese,CHI,QB,214.0,2.0,1.0,25.0,15.0,1.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,briangriese
8,Matt Moore,CAR,QB,43.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,mattmoore
9,Brodie Croyle,KAN,QB,83.0,1.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,brodiecroyle
10,Eli Manning,NYG,QB,186.0,2.0,1.0,25.0,13.0,4.0,17.0,0.0,0.0,0.0,0.0,nfl_hist,elimanning
11,Brett Favre,GNB,QB,322.0,1.0,2.0,40.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,brettfavre
12,Steve McNai,BAL,QB,214.0,0.0,0.0,43.0,29.0,4.0,10.0,0.0,0.0,0.0,0.0,nfl_hist,stevemcnai
13,Trent Dilfe,SFO,QB,126.0,1.0,1.0,19.0,12.0,1.0,4.0,0.0,0.0,0.0,0.0,nfl_hist,trentdilfe
14,David Ca,CAR,QB,119.0,1.0,1.0,17.0,10.0,2.0,6.0,0.0,0.0,0.0,0.0,nfl_hist,davidca
15,Matt Schaub,HOU,QB,294.0,0.0,1.0,34.0,20.0,3.0,6.0,0.0,0.0,0.0,0.0,nfl_hist,mattschaub
16,Trent Edwards,BUF,QB,176.0,0.0,1.0,31.0,23.0,1.0,6.0,0.0,0.0,0.0,0.0,nfl_hist,trentedwards
17,Jay Cutle,DEN,QB,232.0,0.0,1.0,36.0,23.0,3.0,7.0,0.0,0.0,0.0,0.0,nfl_hist,jaycutle
18,Kurt Warne,ARI,QB,190.0,1.0,1.0,28.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,nfl_hist,kurtwarne
19,Gus Frerotte,STL,QB,262.0,3.0,3.0,43.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,gusfrerotte
20,Damon Huard,KAN,QB,196.0,0.0,1.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,damonhuard
21,Derek Anderson,CLE,QB,287.0,2.0,3.0,43.0,22.0,3.0,7.0,0.0,0.0,0.0,0.0,nfl_hist,derekanderson
