,player,team,position,pass_yds,pass_tds,pass_int,pass_att,pass_comp,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,source,pname_merge
0,Jon Kitna,DET,QB,247.0,2.0,0.0,24.0,20.0,2.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,jonkitna
1,Peyton Manning,IND,QB,193.0,3.0,0.0,27.0,20.0,4.0,-3.0,1.0,0.0,0.0,0.0,nfl_hist,peytonmanning
2,Joey Harrington,ATL,QB,223.0,2.0,0.0,29.0,23.0,1.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,joeyharrington
3,Tony Romo,DAL,QB,339.0,3.0,1.0,33.0,21.0,3.0,24.0,1.0,0.0,0.0,0.0,nfl_hist,tonyromo
4,Tom Brady,NWE,QB,231.0,3.0,1.0,32.0,25.0,2.0,-2.0,0.0,0.0,0.0,0.0,nfl_hist,tombrady
5,Matt Hasselbeck,SEA,QB,281.0,2.0,1.0,31.0,23.0,3.0,-3.0,0.0,0.0,0.0,0.0,nfl_hist,matthasselbeck
6,Derek Anderson,CLE,QB,204.0,2.0,1.0,18.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,derekanderson
7,Brett Favre,GNB,QB,344.0,2.0,0.0,45.0,32.0,4.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,brettfavre
8,Daunte Culpeppe,OAK,QB,75.0,2.0,0.0,12.0,5.0,7.0,28.0,3.0,0.0,0.0,0.0,nfl_hist,daunteculpeppe
9,Matt Schaub,HOU,QB,317.0,1.0,0.0,40.0,28.0,5.0,19.0,0.0,0.0,0.0,0.0,nfl_hist,mattschaub
10,Kurt Warne,ARI,QB,132.0,1.0,0.0,21.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,kurtwarne
11,Trent Edwards,BUF,QB,234.0,1.0,1.0,28.0,22.0,1.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,trentedwards
12,Damon Huard,KAN,QB,284.0,2.0,2.0,29.0,17.0,2.0,-3.0,0.0,0.0,0.0,0.0,nfl_hist,damonhuard
13,Chad Pennington,NYJ,QB,291.0,1.0,2.0,39.0,32.0,1.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,chadpennington
14,Jeff Garcia,TAM,QB,176.0,0.0,0.0,25.0,15.0,4.0,10.0,1.0,0.0,0.0,0.0,nfl_hist,jeffgarcia
15,Steve McNai,BAL,QB,307.0,1.0,1.0,53.0,34.0,1.0,2.0,0.0,0.0,0.0,0.0,nfl_hist,stevemcnai
16,Jay Cutle,DEN,QB,131.0,1.0,1.0,21.0,13.0,2.0,11.0,1.0,0.0,0.0,0.0,nfl_hist,jaycutle
17,Ben Roethlisberge,PIT,QB,244.0,2.0,2.0,32.0,17.0,4.0,26.0,0.0,0.0,0.0,0.0,nfl_hist,benroethlisberge
18,Kelly Holcomb,MIN,QB,258.0,1.0,1.0,39.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,kellyholcomb
