,player,team,position,pass_yds,pass_tds,pass_int,pass_att,pass_comp,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,source,pname_merge
0,Donovan McNabb,PHI,QB,251.0,4.0,0.0,28.0,20.0,7.0,37.0,0.0,0.0,0.0,0.0,nfl_hist,donovanmcnabb
1,Marc Bulge,STL,QB,302.0,2.0,0.0,33.0,27.0,2.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,marcbulge
2,Tony Romo,DAL,QB,247.0,4.0,1.0,28.0,20.0,2.0,-2.0,0.0,0.0,0.0,0.0,nfl_hist,tonyromo
3,Steven Jackson,STL,RB,2.0,1.0,0.0,1.0,1.0,22.0,76.0,1.0,5.0,24.0,0.0,nfl_hist,stevenjackson
4,Tim Rattay,ARI,QB,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,timrattay
5,Brett Favre,GNB,QB,351.0,3.0,0.0,46.0,33.0,1.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,brettfavre
6,Jason Campbell,WAS,QB,215.0,3.0,0.0,34.0,23.0,4.0,16.0,0.0,0.0,0.0,0.0,nfl_hist,jasoncampbell
7,Rex Grossman,CHI,QB,142.0,1.0,0.0,14.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,nfl_hist,rexgrossman
8,Kurt Warne,ARI,QB,259.0,3.0,1.0,36.0,26.0,4.0,-2.0,0.0,0.0,0.0,0.0,nfl_hist,kurtwarne
9,Joey Harrington,ATL,QB,192.0,1.0,0.0,26.0,19.0,1.0,2.0,0.0,1.0,4.0,0.0,nfl_hist,joeyharrington
10,Chris Redman,ATL,QB,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,chrisredman
11,Aaron Rodgers,GNB,QB,17.0,0.0,0.0,2.0,2.0,2.0,-1.0,0.0,0.0,0.0,0.0,nfl_hist,aaronrodgers
12,Ben Roethlisberge,PIT,QB,278.0,2.0,1.0,34.0,23.0,5.0,49.0,1.0,0.0,0.0,0.0,nfl_hist,benroethlisberge
13,Matt Hasselbeck,SEA,QB,278.0,2.0,1.0,40.0,27.0,6.0,16.0,0.0,0.0,0.0,0.0,nfl_hist,matthasselbeck
14,Carson Palme,CIN,QB,271.0,0.0,0.0,34.0,23.0,2.0,-2.0,0.0,0.0,0.0,0.0,nfl_hist,carsonpalme
15,Brian Griese,CHI,QB,97.0,0.0,0.0,14.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,briangriese
16,Drew Brees,NOR,QB,272.0,2.0,2.0,36.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,drewbrees
17,Jon Kitna,DET,QB,296.0,2.0,2.0,45.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,jonkitna
18,Derek Anderson,CLE,QB,123.0,3.0,0.0,35.0,16.0,2.0,5.0,0.0,0.0,0.0,0.0,nfl_hist,derekanderson
19,Quinn Gray,JAX,QB,101.0,1.0,0.0,23.0,13.0,3.0,13.0,0.0,0.0,0.0,0.0,nfl_hist,quinngray
20,Jay Cutle,DEN,QB,192.0,1.0,1.0,29.0,17.0,3.0,21.0,0.0,0.0,0.0,0.0,nfl_hist,jaycutle
21,Eli Manning,NYG,QB,236.0,1.0,2.0,34.0,23.0,1.0,3.0,0.0,0.0,0.0,0.0,nfl_hist,elimanning
22,Kyle Bolle,BAL,QB,89.0,0.0,1.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,kylebolle
23,Cleo Lemon,MIA,QB,131.0,0.0,0.0,29.0,16.0,6.0,17.0,1.0,0.0,0.0,0.0,nfl_hist,cleolemon
24,Brooks Bollinge,MIN,QB,176.0,0.0,1.0,26.0,16.0,1.0,4.0,0.0,0.0,0.0,0.0,nfl_hist,brooksbollinge
25,Vince Young,TEN,QB,257.0,1.0,2.0,41.0,24.0,8.0,52.0,0.0,0.0,0.0,0.0,nfl_hist,vinceyoung
26,Vinny Testaverde,CAR,QB,153.0,0.0,0.0,28.0,13.0,1.0,4.0,0.0,0.0,0.0,0.0,nfl_hist,vinnytestaverde
27,Steve McNai,BAL,QB,128.0,0.0,1.0,26.0,17.0,1.0,6.0,0.0,0.0,0.0,0.0,nfl_hist,stevemcnai
28,Brodie Croyle,KAN,QB,162.0,0.0,1.0,30.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_hist,brodiecroyle
29,J.P. Losman,BUF,QB,157.0,0.0,1.0,23.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,nfl_hist,jplosman
